	ctrl	mut
loop_18812	289.418136119843	299.833207130432
loop_18813	365.704674720764	465.135663032532
loop_18814	813.448173522949	808.655578613281
loop_18815	999.49910736084	949.915241241455
loop_18816	1343.36494827271	1316.99329185486
loop_18817	560.143471717834	568.534187793732
loop_18818	622.449226379395	644.731126785278
loop_18819	313.766162872314	345.845825195312
loop_18820	975.72674369812	875.624740600586
loop_18821	421.40305519104	447.072134494781
loop_18822	828.736042022705	633.888305664062
loop_18823	571.593629837036	561.761747360229
loop_18824	387.672830581665	444.21635055542
loop_18825	474.51416683197	527.219032287598
loop_18826	843.182126998901	778.76259803772
loop_18827	875.198914527893	777.943501472473
loop_18828	720.531583786011	672.781894683838
loop_18829	735.820278167725	669.531535148621
loop_18830	436.846084594727	384.147557258606
loop_18831	262.92391204834	168.026628732681
loop_18832	240.588203191757	197.232753753662
loop_18833	381.709012985229	459.005360841751
loop_18834	1718.29875183105	1588.17697715759
loop_18835	723.004612445831	718.480566501617
loop_18836	240.8758289814	212.847826719284
loop_18837	809.414419174194	834.313601493835
loop_18838	280.761847019196	245.810428380966
loop_18839	213.568578600883	206.187358140945
loop_18840	1154.87759208679	1107.6425151825
loop_18841	337.128671169281	343.599750041962
loop_18842	595.609261989594	495.195730686188
loop_18843	1150.64638137817	1104.03976821899
loop_18844	384.549810409546	346.138858795166
loop_18845	829.128021240234	745.410490989685
loop_18846	639.849582195282	683.222402572632
loop_18847	247.851823329926	224.484614849091
loop_18848	315.317095279694	452.160502433777
loop_18849	398.802928924561	352.617781639099
loop_18850	1212.41997337341	1169.73894119263
loop_18851	684.912743091583	632.055499076843
loop_18852	200.657294273376	199.750423192978
loop_18853	432.57057762146	352.466713428497
loop_18854	150.440641641617	137.666738033295
loop_18855	454.499992370605	421.169764280319
loop_18856	329.529673814774	293.4906437397
loop_18857	415.536219596863	439.91910982132
loop_18858	1034.92610359192	832.968318939209
loop_18859	402.166369438171	568.495942592621
loop_18860	516.289395332336	527.596280097961
loop_18861	939.605889320374	907.736745834351
loop_18862	1018.88987159729	1071.41187858582
loop_18863	803.293654441833	832.730639457703
loop_18864	692.710388183594	659.548845291138
loop_18865	472.057219028473	525.72515630722
loop_18866	672.91691160202	620.449534416199
loop_18867	743.581070899963	695.48842048645
loop_18868	350.093602657318	319.41101360321
loop_18869	393.081913232803	424.011162757874
loop_18870	1039.2612285614	996.273381233215
loop_18871	666.841132640839	538.54615020752
loop_18872	958.148729324341	975.553188323975
loop_18873	178.672715187073	173.201823472977
loop_18874	150.909043073654	143.544889211655
loop_18875	1349.12037086487	1412.2071762085
loop_18876	450.848194122314	404.831089019775
loop_18877	385.910558700562	346.185655117035
loop_18878	548.080716133118	496.403995513916
loop_18879	506.485139846802	450.733823776245
loop_18880	349.360395431519	295.408495426178
loop_18881	641.860733985901	743.783598899841
loop_18882	327.792228221893	244.121430635452
loop_18883	642.096481323242	521.596119880676
loop_18884	339.939392566681	357.785582542419
loop_18885	669.451663017273	590.090667724609
loop_18886	1022.77430915833	984.429488182068
loop_18887	255.252034187317	236.225260257721
loop_18888	1308.54593658447	1239.44684028625
loop_18889	693.618562698364	647.753639221191
loop_18890	646.704567909241	737.966342926025
loop_18891	849.428720474243	885.48189163208
loop_18892	767.324502944946	1021.42360687256
loop_18893	536.376708030701	666.859588623047
loop_18894	431.072114944458	418.015658378601
loop_18895	729.135680198669	668.246287345886
loop_18896	444.168767929077	536.891463279724
loop_18897	463.492123603821	436.496673107147
loop_18898	310.693623542786	324.348052024841
loop_18899	291.211363315582	262.955172538757
loop_18900	421.579391479492	399.652939319611
loop_18901	319.166635513306	291.793217658997
loop_18902	471.456368923187	403.129875183105
loop_18903	438.003917217255	455.867035388947
loop_18904	934.141008853912	811.481904983521
loop_18905	386.858229160309	397.85386800766
loop_18906	1028.71168518066	1042.84531402588
loop_18907	725.24875831604	653.932022571564
loop_18908	552.299241065979	507.433386802673
loop_18909	335.313390254974	338.416711807251
loop_18910	969.6525182724	951.64980506897
loop_18911	466.759292602539	574.747780799866
loop_18912	460.069685459137	393.972904205322
loop_18913	580.963021278381	590.643592834473
loop_18914	529.789271354675	464.786974906921
loop_18915	838.254409790039	676.4604845047
loop_18916	1507.02059936523	1440.58279800415
loop_18917	1064.02049255371	1015.15442752838
loop_18918	477.327379226685	505.325121879578
loop_18919	471.596908569336	463.406431674957
loop_18920	892.257513046265	707.588751792908
loop_18921	1112.05472946167	1034.56696796417
loop_18922	617.359683990479	643.568494796753
loop_18923	699.82711315155	734.667205810547
loop_18924	522.040952682495	485.066546440125
loop_18925	244.54131269455	213.134337186813
loop_18926	1203.71543884277	1177.7059211731
loop_18927	473.559680938721	454.629064559937
loop_18928	267.615445375443	232.390708684921
loop_18929	498.041160106659	431.6369099617
loop_18930	652.253390312195	554.368950366974
loop_18931	276.851591110229	295.135862350464
loop_18932	244.237290382385	232.6254966259
loop_18933	328.448575973511	418.834221839905
loop_18934	381.940884590149	367.370238780975
loop_18935	1008.46228218079	905.689334869385
loop_18936	971.402238845825	1016.11589241028
loop_18937	1101.54428672791	1106.75380516052
loop_18938	497.919949531555	423.144361972809
loop_18939	369.851615428925	360.520367860794
loop_18940	303.380747318268	290.206098079681
loop_18941	997.703642845154	939.208497047424
loop_18942	549.170692443848	567.30392742157
loop_18943	471.396253585815	476.715126037598
loop_18944	252.024537563324	272.473233222961
loop_18945	475.868278503418	411.351315498352
loop_18946	594.099146366119	533.009789466858
loop_18947	190.886563658714	232.618969678879
loop_18948	327.477224588394	330.962042331696
loop_18949	148.726830482483	163.432782828808
loop_18950	1808.65441513062	1698.03061676025
loop_18951	1294.73763465881	1273.42889595032
loop_18952	249.924316644669	260.973355054855
loop_18953	757.543548583984	798.463551521301
loop_18954	657.999752998352	560.061574459076
loop_18955	523.679900169373	492.828599452972
loop_18956	685.184967041016	773.042350769043
loop_18957	527.007762432098	461.02334022522
loop_18958	1099.89418029785	1038.44069099426
loop_18959	141.091937303543	103.90993142128
loop_18960	384.586591243744	275.180652618408
loop_18961	274.48110294342	246.249693632126
loop_18962	864.135781288147	820.161022186279
loop_18963	462.548323631287	455.301191806793
loop_18964	665.33117389679	703.6810131073
loop_18965	226.792888879776	228.479050397873
loop_18966	1063.51991271973	1051.24597930908
loop_18967	702.056248664856	761.654022216797
loop_18968	447.30931186676	527.656826972961
loop_18969	127.927541613579	141.269691944122
loop_18970	523.951856613159	467.223048210144
loop_18971	71.6836507320404	76.4780715703964
loop_18972	356.473892211914	308.372487783432
loop_18973	663.678549766541	627.730518341064
loop_18974	617.900278091431	617.721454620361
loop_18975	218.202050685883	175.653853654861
loop_18976	939.986465454102	1044.49222373962
loop_18977	1145.49438858032	1044.18643760681
loop_18978	466.566958427429	491.105376243591
loop_18979	268.37659072876	283.544148921967
loop_18980	413.764004230499	283.362460851669
loop_18981	317.486377716064	345.825917243958
loop_18982	865.326209068298	1059.36686325073
loop_18983	223.87643289566	282.192575931549
loop_18984	756.763191223145	746.860729217529
loop_18985	216.580013751984	178.932792186737
loop_18986	447.710961818695	669.979057312012
loop_18987	411.19467997551	408.722554683685
loop_18988	681.761783599854	712.79681968689
loop_18989	405.823667049408	353.994540214539
loop_18990	529.025556564331	515.507248401642
loop_18991	613.409103393555	620.765624046326
loop_18992	417.681360244751	341.082865715027
loop_18993	694.424305915833	705.975964546204
loop_18994	224.0810546875	212.115606784821
loop_18995	394.292061328888	397.452534198761
loop_18996	186.748255610466	186.561356902122
loop_18997	1110.65804100037	1065.27008628845
loop_18998	772.500932693481	795.509762763977
loop_18999	980.411344528198	1025.81278419495
loop_19000	580.913633823395	461.337266564369
loop_19001	393.950345993042	385.313429355621
loop_19002	1101.29521942139	1086.04415893555
loop_19003	676.206125259399	654.032816886902
loop_19004	753.260145187378	758.826943874359
loop_19005	538.674145698547	709.318420410156
loop_19006	169.760871171951	121.164823293686
loop_19007	229.533583700657	181.594588041306
loop_19008	161.28650945425	153.212465763092
loop_19009	854.579727172852	875.357057571411
loop_19010	406.387233257294	444.945116519928
loop_19011	487.772218704224	425.180507659912
loop_19012	348.704297542572	347.61817073822
loop_19013	492.752636909485	467.970165252686
loop_19014	997.608366012573	840.392553329468
loop_19015	654.659913063049	573.288200378418
loop_19016	609.187877655029	521.415448188782
loop_19017	502.721603393555	537.27735710144
loop_19018	1119.41332244873	1057.60930252075
loop_19019	620.516519546509	532.289238929749
loop_19020	359.182134628296	329.268224716187
loop_19021	1081.60984039307	1113.28968811035
loop_19022	230.711002349854	209.753821372986
loop_19023	809.613327026367	757.478436470032
loop_19024	1048.26253414154	857.841463088989
loop_19025	301.863807201385	292.233481407166
loop_19026	680.140774726868	702.640596389771
loop_19027	145.759101092815	131.363116621971
loop_19028	181.462254583836	166.934717535973
loop_19029	439.421501159668	373.063770771027
loop_19030	934.448041915894	986.333459854126
loop_19031	323.488229751587	357.365124702454
loop_19032	468.146086215973	437.310125350952
loop_19033	355.623990535736	316.411541461945
loop_19034	710.79780292511	616.709350585938
loop_19035	949.270212173462	948.506345748901
loop_19036	261.073878765106	308.323444366455
loop_19037	307.312595367432	281.843667507172
loop_19038	736.345871925354	741.933892250061
loop_19039	150.185017108917	133.435626268387
loop_19040	888.086659431458	703.884639263153
loop_19041	272.343079566956	249.549982309341
loop_19042	396.726420879364	362.777052402496
loop_19043	206.094389438629	184.471823215485
loop_19044	1029.69438266754	988.027708053589
loop_19045	358.108318805695	343.353283405304
loop_19046	702.828450679779	638.974175453186
loop_19047	326.462485551834	336.725641727448
loop_19048	176.550817847252	140.681643724442
loop_19049	697.385570526123	613.53897857666
loop_19050	828.659057617188	823.02538394928
loop_19051	505.550408840179	566.122375488281
loop_19052	851.374937057495	876.40781211853
loop_19053	202.482956886292	237.623033046722
loop_19054	262.218392848969	233.544595956802
loop_19055	556.128425121307	496.891502380371
loop_19056	1160.75793266296	1203.11140823364
loop_19057	418.933915138245	415.395826339722
loop_19058	165.313742637634	165.495946645737
loop_19059	148.949547886848	188.652173638344
loop_19060	560.272064208984	578.187007904053
loop_19061	712.632081985474	627.661972045898
loop_19062	1270.68983459473	1115.4979839325
loop_19063	593.188145637512	612.943263530731
loop_19064	792.076127052307	812.08321762085
loop_19065	310.570103645325	331.259160518646
loop_19066	270.003501057625	230.735392332077
loop_19067	354.632276535034	347.431987285614
loop_19068	597.201679229736	581.184955596924
loop_19069	283.660334587097	243.691760063171
loop_19070	739.486821174622	737.475385665894
loop_19071	397.149110794067	371.588062286377
loop_19072	447.804237365723	418.155223846436
loop_19073	392.3319439888	395.704771518707
loop_19074	911.060074806213	910.186675071716
loop_19075	509.930644989014	504.697135925293
loop_19076	710.634918212891	861.153966903687
loop_19077	473.743414402008	451.97501039505
loop_19078	457.636838912964	440.538486480713
loop_19079	880.982997894287	844.346783638
loop_19080	170.833797216415	189.804888725281
loop_19081	2020.91357040405	1928.7511100769
loop_19082	590.780673027039	613.258748054504
loop_19083	275.739571094513	276.903697490692
loop_19084	327.937803268433	321.180216789246
loop_19085	183.504657030106	196.239765882492
loop_19086	249.626870632172	252.028044223785
loop_19087	639.947020530701	621.536613464355
loop_19088	374.388397216797	314.331624507904
loop_19089	665.937275886536	543.348074913025
loop_19090	170.976992070675	99.3551514744759
loop_19091	151.184639573097	149.307559430599
loop_19092	927.599725723267	836.181571960449
loop_19093	395.952498435974	403.676655769348
loop_19094	308.319125652313	315.330629348755
loop_19095	373.903477668762	361.059030056
loop_19096	303.854801654816	313.582344770432
loop_19097	957.981164932251	945.025163650513
loop_19098	487.610827922821	470.91757774353
loop_19099	643.926030158997	661.728772163391
loop_19100	443.531601905823	464.139683246613
loop_19101	1047.57380867004	895.862916946411
loop_19102	159.140921592712	138.369471549988
loop_19103	594.852986335754	582.107933044434
loop_19104	1014.78056335449	969.755542755127
loop_19105	607.741309165955	759.852620124817
loop_19106	188.979923129082	199.197187662125
loop_19107	591.745517730713	545.023996829987
loop_19108	669.355374336243	782.118806362152
loop_19109	158.064286351204	137.992694497108
loop_19110	508.268248081207	524.42999458313
loop_19111	226.51838183403	186.851286411285
loop_19112	232.637329339981	232.272349357605
loop_19113	476.180554389954	431.549077510834
loop_19114	250.39780831337	221.916544914246
loop_19115	845.458480834961	802.539834976196
loop_19116	352.552815914154	338.312418937683
loop_19117	355.426966667175	392.301578044891
loop_19118	339.781431674957	334.126626014709
loop_19119	539.327519416809	536.539853096008
loop_19120	275.503207206726	253.332459211349
loop_19121	472.050456047058	592.605228900909
loop_19122	575.943110466003	562.460480690002
loop_19123	715.439788818359	677.767518997192
loop_19124	496.477043867111	563.689064979553
loop_19125	303.361265182495	250.06961274147
loop_19126	150.864687919617	203.770305871964
loop_19127	815.350271224976	768.169242858887
loop_19128	749.965353012085	706.320437431335
loop_19129	929.342169761658	950.148023605347
loop_19130	408.614428520203	400.066927909851
loop_19131	371.817722797394	378.686192989349
loop_19132	514.158136367798	511.261803627014
loop_19133	965.450868606567	962.542655944824
loop_19134	264.260210037231	262.754764556885
loop_19135	454.475298404694	473.164647102356
loop_19136	105.390597105026	86.5784531831741
loop_19137	479.22492980957	509.22350692749
loop_19138	728.370266914368	772.576887130737
loop_19139	389.202527046204	454.718108177185
loop_19140	880.518972396851	850.896711349487
loop_19141	520.659913063049	544.14070224762
loop_19142	358.047362327576	372.236956596375
loop_19143	332.748876571655	301.531914949417
loop_19144	192.955937147141	192.180918574333
loop_19145	253.597524404526	272.844811916351
loop_19146	310.601829528809	309.12593460083
loop_19147	490.920259475708	436.06761932373
loop_19148	662.907101631165	609.724473953247
loop_19149	609.716088294983	473.792924880981
loop_19150	1100.63674736023	890.746868133545
loop_19151	296.256944417953	240.07240486145
loop_19152	165.44593834877	173.714494943619
loop_19153	291.133175849915	273.210807561874
loop_19154	233.043100833893	251.768689393997
loop_19155	744.912304878235	789.459623336792
loop_19156	973.510173797607	903.274482727051
loop_19157	543.059693813324	531.033848762512
loop_19158	334.686365604401	372.323216438293
loop_19159	1187.06346893311	1180.48613739014
loop_19160	446.940062522888	392.428553581238
loop_19161	676.927020072937	720.804180145264
loop_19162	691.045362472534	693.019884109497
loop_19163	455.789445877075	452.470531463623
loop_19164	167.553564310074	154.194352626801
loop_19165	748.581088066101	720.743980407715
loop_19166	444.515977859497	370.846735954285
loop_19167	643.602252006531	747.406530857086
loop_19168	600.446835517883	692.698628425598
loop_19169	501.388203620911	416.698532104492
loop_19170	364.635192871094	318.081021785736
loop_19171	424.258920192719	434.025765419006
loop_19172	745.742521286011	731.930589675903
loop_19173	801.306144714355	765.146206855774
loop_19174	689.139972686768	649.349821090698
loop_19175	187.526155948639	143.345656752586
loop_19176	454.607295036316	419.104493141174
loop_19177	362.162998199463	317.350117683411
loop_19178	179.316797494888	135.389117121696
loop_19179	655.208484649658	603.062915802002
loop_19180	449.060090065002	428.279842853546
loop_19181	559.598793983459	511.047876358032
loop_19182	732.393621444702	813.288794517517
loop_19183	482.549680709839	466.95862865448
loop_19184	186.913184165955	190.597445487976
loop_19185	381.459868431091	382.903604030609
loop_19186	996.109810829163	871.14977645874
loop_19187	838.796080589294	798.409647941589
loop_19188	515.61921453476	518.391334533691
loop_19189	799.161448478699	845.033253669739
loop_19190	446.685529232025	389.133249282837
loop_19191	426.654488563538	424.287975788116
loop_19192	816.838344573975	797.034955978394
loop_19193	585.389573097229	502.384998321533
loop_19194	327.282143115997	307.499980926514
loop_19195	1424.03853988647	1417.83735275269
loop_19196	650.536658287048	597.066185951233
loop_19197	704.340511322021	675.884477615356
loop_19198	601.513447761536	548.423770904541
loop_19199	442.036631584167	551.394199371338
loop_19200	554.339984893799	493.520263671875
loop_19201	307.598770141602	277.483547449112
loop_19202	391.603354454041	444.885482311249
loop_19203	440.920509338379	404.80180311203
loop_19204	622.592511177063	598.293668746948
loop_19205	311.609854698181	316.515756130219
loop_19206	557.896558761597	604.355434417725
loop_19207	1396.71882247925	1390.48950958252
loop_19208	382.112511634827	334.163256168365
loop_19209	222.772107124329	230.209173440933
loop_19210	222.211231231689	233.106093883514
loop_19211	672.906299591064	634.232039451599
loop_19212	672.563454627991	629.11144733429
loop_19213	424.779424190521	451.349769115448
loop_19214	661.842832565308	677.29451417923
loop_19215	541.925270080566	366.241240501404
loop_19216	217.284028351307	247.355327606201
loop_19217	1088.50049209595	1024.78906536102
loop_19218	197.747034192085	164.763497233391
loop_19219	519.534594774246	469.66460609436
loop_19220	641.462622642517	634.356265068054
loop_19221	434.201071739197	394.885482788086
loop_19222	453.814172744751	395.654459476471
loop_19223	585.325384140015	496.845008850098
loop_19224	902.477208137512	763.866412162781
loop_19225	601.853091239929	580.943305969238
loop_19226	330.510132670403	424.807074546814
loop_19227	1465.85621643066	1321.75321769714
loop_19228	339.998547554016	335.767275333405
loop_19229	342.098923206329	293.042999744415
loop_19230	255.534000992775	193.888828992844
loop_19231	460.732954978943	437.049359321594
loop_19232	306.323415279388	237.064343452454
loop_19233	563.547833442688	527.375617027283
loop_19234	558.854484558105	437.115661621094
loop_19235	461.278272628784	351.799767494202
loop_19236	906.764221191406	846.882526397705
loop_19237	355.152832984924	378.081859588623
loop_19238	569.170065879822	564.294846534729
loop_19239	213.23051571846	207.523930847645
loop_19240	899.968955039978	825.991436958313
loop_19241	406.016361236572	403.038932800293
loop_19242	602.66799902916	668.176126003265
loop_19243	454.554498672485	469.020282745361
loop_19244	376.579075813293	337.347259521484
loop_19245	415.828570842743	498.281596660614
loop_19246	614.281892776489	536.956273078918
loop_19247	544.987332344055	532.583673715591
loop_19248	385.33650636673	294.603217124939
loop_19249	366.133080482483	338.1059217453
loop_19250	968.281581878662	1011.03716468811
loop_19251	287.868422031403	239.895526409149
loop_19252	441.506783485413	543.287901878357
loop_19253	953.13697719574	900.379839897156
loop_19254	1221.5309009552	1154.9864988327
loop_19255	310.268920183182	284.313043832779
loop_19256	119.382556200027	115.077230215073
loop_19257	511.650362014771	435.845956325531
loop_19258	265.063717365265	241.358775615692
loop_19259	517.331773757935	672.473355293274
loop_19260	478.738661766052	440.284361839294
loop_19261	377.672101974487	359.149834632874
loop_19262	852.094647407532	918.512075424194
loop_19263	280.653354644775	289.063788890839
loop_19264	665.127156257629	647.054572582245
loop_19265	433.478059768677	402.835422515869
loop_19266	202.196774244308	212.623217821121
loop_19267	512.226268768311	512.276330947876
loop_19268	522.569114685059	592.040467262268
loop_19269	612.883881568909	593.009313583374
loop_19270	674.752769470215	610.393859863281
loop_19271	372.892752766609	279.780981063843
loop_19272	1261.93082809448	1189.48651123047
loop_19273	457.886439323425	593.659068107605
loop_19274	557.482016563416	457.242654800415
loop_19275	755.135375022888	799.648473739624
loop_19276	376.37872505188	402.43458366394
loop_19277	1219.03179931641	1393.6109046936
loop_19278	742.789127349854	705.810732841492
loop_19279	395.613894462585	337.399513840675
loop_19280	211.945750594139	282.508494615555
loop_19281	875.037766456604	905.041862487793
loop_19282	875.149128913879	836.475730895996
loop_19283	682.783366203308	665.403567314148
loop_19284	402.37406539917	338.318960666656
loop_19285	715.639986038208	646.771505355835
loop_19286	401.672918796539	356.469245433807
loop_19287	725.017074584961	679.070339202881
loop_19288	284.290157794952	306.055632293224
loop_19289	1093.51108837128	1153.6826839447
loop_19290	636.853358268738	697.067797660828
loop_19291	208.391670227051	173.649536848068
loop_19292	850.787485122681	911.660346984863
loop_19293	257.452130675316	243.379046678543
loop_19294	493.133099555969	593.533689498901
loop_19295	325.030920028687	290.515459060669
loop_19296	582.904245376587	491.349304676056
loop_19297	326.097484111786	294.536219835281
loop_19298	950.553031921387	870.516654968262
loop_19299	918.13664150238	936.791272163391
loop_19300	380.908121585846	471.134347915649
loop_19301	729.279899597168	638.813796043396
loop_19302	606.964096069336	569.752056121826
loop_19303	544.688488960266	474.920934677124
loop_19304	342.910385847092	325.534193873405
loop_19305	335.998740673065	266.543135166168
loop_19306	461.847155094147	531.433500289917
loop_19307	421.455916404724	402.286243915558
loop_19308	304.330221176147	265.534373998642
loop_19309	475.659983634949	573.851162910461
loop_19310	518.244460582733	589.394717216492
loop_19311	635.668745040894	645.494996070862
loop_19312	846.405653953552	811.452875137329
loop_19313	316.174305915833	298.548144817352
loop_19314	237.917020797729	206.667733430862
loop_19315	479.544909477234	435.47154378891
loop_19316	602.784594535828	603.862927436829
loop_19317	1305.77949142456	1367.44031333923
loop_19318	186.706397533417	191.987266540527
loop_19319	413.304404258728	390.154379844666
loop_19320	643.037816047668	551.251307487488
loop_19321	599.738439559937	714.470701217651
loop_19322	1094.04665184021	1019.17275810242
loop_19323	424.473768234253	334.799554944038
loop_19324	290.721427440643	316.858667850494
loop_19325	451.119660377502	389.635705471039
loop_19326	516.335003852844	553.025609016418
loop_19327	320.101616859436	284.009477615356
loop_19328	217.060696601868	238.357095003128
loop_19329	377.827897310257	454.221363067627
loop_19330	479.400651931763	508.721433639526
loop_19331	478.731205940247	530.258214950562
loop_19332	922.500897407532	901.49195098877
loop_19333	87.9960374832153	84.8261286020279
loop_19334	596.610721588135	653.808678627014
loop_19335	948.389181137085	937.006080627441
loop_19336	582.479951858521	614.242789268494
loop_19337	591.334033250809	583.439643859863
loop_19338	444.472528934479	541.302069664001
loop_19339	241.399391174316	209.565547943115
loop_19340	339.419773578644	301.471882581711
loop_19341	233.779823064804	365.449548244476
loop_19342	265.311952114105	306.969874382019
loop_19343	650.234017372131	520.084784030914
loop_19344	133.330712497234	127.151699781418
loop_19345	452.254939079285	389.965668678284
loop_19346	781.928015708923	738.360372543335
loop_19347	566.579206466675	519.20193195343
loop_19348	554.947485923767	468.630297660828
loop_19349	473.722786903381	442.672857522964
loop_19350	350.503367900848	348.413683891296
loop_19351	832.295709609985	804.956156730652
loop_19352	1417.52280807495	1402.1762046814
loop_19353	988.071477890015	965.687786102295
loop_19354	882.148607254028	799.540705680847
loop_19355	299.654687404633	354.151346683502
loop_19356	489.219650268555	451.645510673523
loop_19357	235.045459628105	216.474142074585
loop_19358	524.579412698746	657.803679466248
loop_19359	125.499598026276	131.432860374451
loop_19360	177.56910610199	192.269930481911
loop_19361	693.347567558289	663.974316596985
loop_19362	637.501969337463	605.126663684845
loop_19363	362.885378837585	273.409526109695
loop_19364	297.657381057739	303.969396114349
loop_19365	903.809823036194	774.333473205566
loop_19366	1319.69095039368	1279.08896064758
loop_19367	412.831593036652	400.126198768616
loop_19368	341.086488485336	373.089088439941
loop_19369	793.21430015564	647.861411094666
loop_19370	783.110250473022	893.90135383606
loop_19371	402.959543228149	524.598346710205
loop_19372	373.778412818909	343.459647417068
loop_19373	897.652854919434	832.912349700928
loop_19374	1011.8662519455	921.935289382935
loop_19375	808.489444732666	774.394067764282
loop_19376	246.421927452087	229.101769447327
loop_19377	894.681736946106	689.774178504944
loop_19378	520.369023799896	486.048738479614
loop_19379	419.228826999664	367.678479194641
loop_19380	221.383369207382	188.672948360443
loop_19381	683.280488967896	764.118806838989
loop_19382	305.282793045044	258.388528347015
loop_19383	406.839188098907	376.2779545784
loop_19384	81.8784732818604	94.84067517519
loop_19385	482.378983974457	457.921258926392
loop_19386	557.068932890892	610.682788848877
loop_19387	556.748455047607	594.627565383911
loop_19388	900.155055999756	897.033434867859
loop_19389	743.766707897186	856.839205741882
loop_19390	674.828175544739	609.087294578552
loop_19391	224.849088251591	213.495298624039
loop_19392	229.716765880585	194.514506101608
loop_19393	313.752418041229	302.601360797882
loop_19394	1048.01398277283	966.565753936768
loop_19395	287.991684913635	339.286448001862
loop_19396	613.11819934845	602.744247436523
loop_19397	701.117652893066	651.232311248779
loop_19398	272.688048362732	237.749840736389
loop_19399	849.438110351562	726.607035636902
loop_19400	1051.6209526062	949.492637634277
loop_19401	637.250221252441	518.362341880798
loop_19402	529.652029037476	505.803950309753
loop_19403	222.854609489441	204.768895149231
loop_19404	561.485352516174	549.84405040741
loop_19405	198.610118865967	161.104909420013
loop_19406	513.627745628357	490.768094062805
loop_19407	528.365539550781	470.858369350433
loop_19408	721.800398826599	611.322325706482
loop_19409	715.672097206116	710.014814376831
loop_19410	620.630679130554	577.698895454407
loop_19411	182.199167490005	155.259077787399
loop_19412	569.375036239624	546.159153938293
loop_19413	324.870986461639	286.659986019135
loop_19414	299.546741247177	255.677589893341
loop_19415	356.021221160889	441.828283786774
loop_19416	933.221662521362	839.278987884521
loop_19417	906.992192268372	843.992378234863
loop_19418	739.441772460938	632.02946472168
loop_19419	193.684221029282	151.685268640518
loop_19420	1199.93165016174	1127.95394039154
loop_19421	597.908340454102	539.567058563232
loop_19422	741.091300010681	637.727843284607
loop_19423	575.235092163086	514.216166496277
loop_19424	958.324692726135	887.018272399902
loop_19425	504.34130191803	480.245893478394
loop_19426	455.235430717468	408.925339698792
loop_19427	556.559467315674	624.757081985474
loop_19428	392.747982501984	469.462180137634
loop_19429	636.917551040649	579.95606136322
loop_19430	328.717340946198	335.897720098495
loop_19431	685.958113670349	682.803436279297
loop_19432	232.219539642334	204.029047489166
loop_19433	521.644640922546	426.207262039185
loop_19434	906.36411857605	828.367800712585
loop_19435	191.361035585403	241.707038402557
loop_19436	496.272691726685	531.069624900818
loop_19437	32.5825904607773	32.0263607501984
loop_19438	446.111898899078	433.588970184326
loop_19439	1051.02618408203	1055.26101779938
loop_19440	540.453002929688	597.059359550476
loop_19441	674.340595245361	640.762668609619
loop_19442	608.589803695679	482.322932243347
loop_19443	538.340662002563	517.645432949066
loop_19444	366.331033706665	384.989320039749
loop_19445	1055.22887039185	1260.94447517395
loop_19446	381.215759277344	389.39038848877
loop_19447	255.786421775818	295.751337528229
loop_19448	146.406428158283	148.98826777935
loop_19449	514.712469100952	475.201256752014
loop_19450	522.043762207031	555.641795158386
loop_19451	664.412643432617	613.100255012512
loop_19452	190.314269065857	198.651907444
loop_19453	502.891272544861	484.330587387085
loop_19454	964.134635925293	1007.92540931702
loop_19455	1530.93118667603	1408.46994781494
loop_19456	1150.57489395142	1342.32838439941
loop_19457	273.545909523964	234.389334917068
loop_19458	611.393395423889	604.16757106781
loop_19459	292.58863401413	281.106236457825
loop_19460	404.421133995056	503.191090106964
loop_19461	531.282719612122	524.575288772583
loop_19462	230.318065881729	236.558728694916
loop_19463	611.07319355011	601.191457748413
loop_19464	869.052227020264	737.357098579407
loop_19465	892.188917160034	818.20422077179
loop_19466	397.086217880249	333.951194286346
loop_19467	400.267033100128	458.770367145538
loop_19468	379.672560214996	445.530277252197
loop_19469	938.605001449585	931.079383850098
loop_19470	923.848618507385	881.485370635986
loop_19471	326.242334842682	356.899470806122
loop_19472	527.127908706665	506.970589637756
loop_19473	384.774507522583	416.414799690247
loop_19474	621.32365655899	575.39830493927
loop_19475	773.946775436401	724.458176612854
loop_19476	374.539512634277	557.215551376343
loop_19477	869.156939506531	787.077205657959
loop_19478	384.151710510254	501.713709354401
loop_19479	541.857325553894	489.734731674194
loop_19480	519.051626205444	495.158576011658
loop_19481	345.205523967743	388.560441970825
loop_19482	177.004377961159	208.97919678688
loop_19483	570.92084312439	746.417042732239
loop_19484	354.296697378159	325.079940319061
loop_19485	406.172274112701	363.203662872314
loop_19486	768.034824371338	820.480661392212
loop_19487	494.088037490845	445.607132911682
loop_19488	192.8254737854	223.948666810989
loop_19489	422.065749168396	451.365659236908
loop_19490	931.276982307434	855.43935585022
loop_19491	767.437873840332	747.053922653198
loop_19492	641.608397483826	500.886521339417
loop_19493	613.26540851593	634.285080909729
loop_19494	278.37754201889	203.907249212265
loop_19495	405.300035476685	454.494779109955
loop_19496	322.319826126099	292.103580474854
loop_19497	825.65567779541	864.879878997803
loop_19498	263.592712879181	310.379269599915
loop_19499	392.808450698853	405.960762023926
loop_19500	296.677953720093	292.871277809143
loop_19501	631.74667263031	618.936449050903
loop_19502	576.189563751221	457.745990276337
loop_19503	140.910131692886	106.938421487808
loop_19504	358.441160917282	362.365529537201
