category	subcategory	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
Organismal Systems	Digestive system	mmu04972	Pancreatic secretion	19/1558	115/10689	0.165217391304348	1.13351007423118	0.594587921070033	0.313598905744777	0.480286612401911	0.257243293949011	381290/11931/18798/66350/11928/109905/11938/232680/11941/53869/22063/11933/67972/215449/237625/432530/104111/11514/20496	19
Human Diseases	Infectious disease: parasitic	mmu05140	Leishmaniasis	12/1558	70/10689	0.171428571428571	1.17612323491656	0.610656017621589	0.31833597055081	0.48535529142276	0.259958097263583	20846/12946/18033/26409/16451/21803/26417/18036/68652/15980/26416/16452	12
Metabolism	Glycan biosynthesis and metabolism	mmu00533	Glycosaminoglycan biosynthesis - keratan sulfate	3/1558	14/10689	0.214285714285714	1.4701540436457	0.727098133057728	0.334644285146248	0.507942218525555	0.272055739334121	20441/20444/53618	3
Metabolism	Amino acid metabolism	mmu00250	Alanine, aspartate and glutamate metabolism	7/1558	39/10689	0.17948717948718	1.23141107929298	0.598018232911292	0.338558808015061	0.511599976556092	0.274014848124471	14660/231327/14583/27053/14719/11484/66514	7
NA	NA	mmu04981	Folate transport and metabolism	5/1558	27/10689	0.185185185185185	1.27050349450863	0.58131054447248	0.357053292860164	0.53715982111706	0.2877047958305	100039707/108156/238505/17250/27416	5
Metabolism	Glycan biosynthesis and metabolism	mmu00531	Glycosaminoglycan degradation	4/1558	21/10689	0.19047619047619	1.30680359435173	0.581301394739029	0.367054014798443	0.5449710263383	0.291888506366953	15442/52120/15586/11881	4
Metabolism	Metabolism of cofactors and vitamins	mmu00770	Pantothenate and CoA biosynthesis	4/1558	21/10689	0.19047619047619	1.30680359435173	0.581301394739029	0.367054014798443	0.5449710263383	0.291888506366953	67618/11671/64705/75735	4
NA	NA	mmu03273	Virion - Lassa virus and SFTS virus	4/1558	21/10689	0.19047619047619	1.30680359435173	0.581301394739029	0.367054014798443	0.5449710263383	0.291888506366953	71960/211712/17886/75599	4
Genetic Information Processing	Replication and repair	mmu03410	Base excision repair	8/1558	47/10689	0.170212765957447	1.16778193537814	0.476162598142153	0.376794597752114	0.557000709720516	0.29833164947879	11545/18538/19687/22594/59047/21665/26430/328417	8
Metabolism	Carbohydrate metabolism	mmu00010	Glycolysis / Gluconeogenesis	11/1558	67/10689	0.164179104477612	1.12638668020616	0.428655437425098	0.384857403396869	0.566456784220499	0.303396358111908	56752/12183/21991/18746/15275/13808/11671/13382/74551/18642/110695	11
Metabolism	Amino acid metabolism	mmu00330	Arginine and proline metabolism	9/1558	54/10689	0.166666666666667	1.14345314505777	0.436526873332389	0.387563276039186	0.567033861078167	0.303705442620814	56752/69051/14719/18451/11702/11671/110695/17161/20603	9
Organismal Systems	Digestive system	mmu04970	Salivary secretion	14/1558	87/10689	0.160919540229885	1.10402372626267	0.402411988811931	0.388596654227814	0.567033861078167	0.303705442620814	381290/11931/18798/11928/18749/11941/18747/11933/67972/432530/104111/11514/12314/20496	14
Environmental Information Processing	Signal transduction	mmu04064	NF-kappa B signaling pathway	17/1558	107/10689	0.158878504672897	1.0900207551018	0.386565809643628	0.390252716153797	0.567033861078167	0.303705442620814	12633/11545/12043/12995/12048/12042/18033/17096/26409/111173/74256/16150/11797/68652/53859/22031/12675	17
Metabolism	Lipid metabolism	mmu00565	Ether lipid metabolism	8/1558	49/10689	0.163265306122449	1.1201173665872	0.348101429049794	0.423880136134398	0.613273388449768	0.328471505268761	228061/66350/99712/28042/68255/212862/237625/19012	8
Genetic Information Processing	Replication and repair	mmu03430	Mismatch repair	4/1558	23/10689	0.173913043478261	1.19316849919071	0.383064769556777	0.437191910354842	0.629852752206129	0.337351474091827	18538/18861/19687/17685	4
Genetic Information Processing	Information processing in viruses	mmu03266	Virion - Herpesvirus	2/1558	10/10689	0.2	1.37214377406932	0.486315646144941	0.440058651752618	0.631307770446793	0.338130787267168	16416/16004	2
Metabolism	Glycan biosynthesis and metabolism	mmu00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	5/1558	30/10689	0.166666666666667	1.14345314505777	0.325001412309168	0.449141307044671	0.641630438635244	0.343659646699372	67292/241062/27392/55981/225651	5
Metabolism	Glycan biosynthesis and metabolism	mmu00603	Glycosphingolipid biosynthesis - globo and isoglobo series	3/1558	17/10689	0.176470588235294	1.21071509476705	0.35914512690939	0.460176229461112	0.654644008438401	0.350629763033571	14348/20449/20444	3
Metabolism	Glycan biosynthesis and metabolism	mmu00513	Various types of N-glycan biosynthesis	7/1558	44/10689	0.159090909090909	1.0914780021006	0.251155650956375	0.464929635135565	0.658650316442051	0.352775556484442	17156/20441/230815/140481/17308/53618/17158	7
Organismal Systems	Endocrine system	mmu04913	Ovarian steroidogenesis	10/1558	65/10689	0.153846153846154	1.05549521082255	0.185370632054877	0.479758542824183	0.676837778258183	0.36251682860268	18749/16001/18747/16337/16835/432530/104111/171210/171282/11514	10
Metabolism	Energy metabolism	mmu00920	Sulfur metabolism	2/1558	11/10689	0.181818181818182	1.24740343097211	0.339101632265845	0.491550194107317	0.690607710729289	0.369892055591848	23971/66071	2
Metabolism	Lipid metabolism	mmu00071	Fatty acid degradation	8/1558	52/10689	0.153846153846154	1.05549521082255	0.165699186261112	0.493744267041408	0.690835599975633	0.370014113918837	74205/56752/11364/66885/14081/11671/11430/110695	8
Metabolism	Metabolism of other amino acids	mmu00410	beta-Alanine metabolism	5/1558	32/10689	0.15625	1.07198732349166	0.16845593276718	0.508651925898509	0.708777273793004	0.379623741071795	56752/11671/11430/64705/110695	5
Metabolism	Carbohydrate metabolism	mmu00520	Amino sugar and nucleotide sugar metabolism	6/1558	39/10689	0.153846153846154	1.05549521082255	0.143412095965926	0.511677861508054	0.710083562909137	0.380323394375482	69080/81600/75540/67980/14583/15275	6
Organismal Systems	Sensory system	mmu04750	Inflammatory mediator regulation of TRP channels	19/1558	130/10689	0.146153846153846	1.00272045028143	0.0128906213699195	0.533202666317567	0.736045570530395	0.394228742110707	15559/18798/18706/108058/18749/19046/26414/18747/74769/432530/26420/26399/12323/104111/26419/11419/11514/26416/12314	19
Metabolism	Carbohydrate metabolism	mmu00630	Glyoxylate and dicarboxylate metabolism	5/1558	33/10689	0.151515151515152	1.03950285914342	0.0938774257350169	0.537421569710147	0.736045570530395	0.394228742110707	66904/12974/13382/110821/11429	5
Metabolism	Lipid metabolism	mmu00061	Fatty acid biosynthesis	3/1558	19/10689	0.157894736842105	1.08327140058104	0.150059411161952	0.537984697993401	0.736045570530395	0.394228742110707	74205/14081/71147	3
Metabolism	Metabolism of cofactors and vitamins	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis	2/1558	12/10689	0.166666666666667	1.14345314505777	0.20537560397752	0.539937198630218	0.736045570530395	0.394228742110707	69568/18104	2
Cellular Processes	Cell growth and death	mmu04115	p53 signaling pathway	11/1558	75/10689	0.146666666666667	1.00623876765083	0.022395598833155	0.541209978331173	0.736045570530395	0.394228742110707	26374/12043/12048/22062/12452/12367/245000/140742/53892/12450/19211	11
Human Diseases	Substance dependence	mmu05034	Alcoholism	30/1558	208/10689	0.144230769230769	0.989526760146144	-0.063006322891037	0.555690770661827	0.752728533964228	0.403164199305918	12912/208727/12064/11909/18767/14679/18749/14688/19046/14677/207565/232232/109880/110157/16653/26417/18747/14681/14678/15182/77605/13195/14813/14784/20663/18212/14702/14811/12314/17161	30
Metabolism	Glycan biosynthesis and metabolism	mmu00510	N-Glycan biosynthesis	8/1558	55/10689	0.145454545454545	0.997922744777687	-0.00637963238627546	0.56097564736088	0.75388031661146	0.403781098370844	13480/17156/230815/57357/140481/17308/53618/17158	8
Organismal Systems	Digestive system	mmu04978	Mineral absorption	8/1558	55/10689	0.145454545454545	0.997922744777687	-0.00637963238627546	0.56097564736088	0.75388031661146	0.403781098370844	381290/11931/58800/11928/11941/110891/11933/67972	8
Human Diseases	Infectious disease: bacterial	mmu05133	Pertussis	11/1558	77/10689	0.142857142857143	0.9801026957638	-0.0723791969479504	0.578384247722637	0.774215134746837	0.414672502511464	14679/18033/14677/26414/26417/12367/14678/26420/26419/26416/12314	11
Metabolism	Amino acid metabolism	mmu00270	Cysteine and methionine metabolism	8/1558	56/10689	0.142857142857143	0.9801026957638	-0.0616642033153028	0.582523423843963	0.776697898458618	0.416002279979383	14630/229709/67870/14719/11702/108645/238505/20603	8
Metabolism	Energy metabolism	mmu00190	Oxidative phosphorylation	20/1558	141/10689	0.141843971631206	0.97315161281512	-0.132560909719727	0.589527229546284	0.782965851741159	0.419359419044026	108664/227197/67273/226646/230075/12861/68202/11973/66108/68197/67003/66414/11975/70383/17993/68194/11964/66416/12868/226139	20
Cellular Processes	Cell growth and death	mmu04217	Necroptosis	25/1558	177/10689	0.141242937853107	0.969028089032005	-0.171626654568354	0.60103071447311	0.795137910197889	0.425878818774721	20846/12633/11545/12043/75608/58800/24105/108058/16451/26414/66700/74256/11797/20847/26420/22333/12323/77605/20851/20848/26419/15975/15980/68942/16452	25
Metabolism	Amino acid metabolism	mmu00360	Phenylalanine metabolism	3/1558	21/10689	0.142857142857143	0.9801026957638	-0.0376994628387236	0.60894789519106	0.797348230032221	0.427062674289703	14719/13195/17161	3
Metabolism	Glycan biosynthesis and metabolism	mmu00532	Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate	3/1558	21/10689	0.142857142857143	0.9801026957638	-0.0376994628387236	0.60894789519106	0.797348230032221	0.427062674289703	77590/58250/338362	3
Metabolism	Metabolism of cofactors and vitamins	mmu00760	Nicotinate and nicotinamide metabolism	6/1558	43/10689	0.13953488372093	0.957309609815804	-0.115862767787008	0.612082023642381	0.797348230032221	0.427062674289703	226518/192185/64383/209011/59027/76952	6
Organismal Systems	Digestive system	mmu04975	Fat digestion and absorption	6/1558	43/10689	0.13953488372093	0.957309609815804	-0.115862767787008	0.612082023642381	0.797348230032221	0.427062674289703	66350/11303/14719/237625/19012/55979	6
Metabolism	Carbohydrate metabolism	mmu00040	Pentose and glucuronate interconversions	5/1558	36/10689	0.138888888888889	0.952877620881472	-0.116980984964352	0.618577539944698	0.802734212141974	0.429947426317528	394430/613123/394432/394435/75578	5
Environmental Information Processing	Membrane transport	mmu02010	ABC transporters	8/1558	58/10689	0.137931034482759	0.94630605108229	-0.169365543779836	0.624044810469004	0.803792664564435	0.430514337367329	19299/11303/244562/56199/27404/217265/17250/27416	8
Organismal Systems	Digestive system	mmu04976	Bile secretion	14/1558	101/10689	0.138613861386139	0.950990734503489	-0.2044112020838	0.624121363073561	0.803792664564435	0.430514337367329	394430/613123/394432/394435/11931/11928/18749/18747/16835/11933/432530/104111/15357/11514	14
NA	NA	mmu04082	Neuroactive ligand signaling	27/1558	196/10689	0.137755102040816	0.94509902805795	-0.320428406596329	0.656562025400507	0.842381466551594	0.451182643075621	70155/15559/11539/18798/11444/14679/18749/14409/14688/14400/14677/18747/14681/11604/14678/18390/14816/432530/14401/14406/14394/14813/104111/14702/11514/14811/268934	27
Metabolism	Metabolism of cofactors and vitamins	mmu00730	Thiamine metabolism	2/1558	15/10689	0.133333333333333	0.914762516046213	-0.13645373568904	0.665151775333151	0.850193998546133	0.455367064236783	11639/29807	2
Metabolism	Global and overview maps	mmu01250	Biosynthesis of nucleotide sugars	5/1558	38/10689	0.131578947368421	0.902726167150868	-0.24812207954308	0.667707100071554	0.850263722937559	0.455404408879869	69080/75540/14583/15275/218138	5
Organismal Systems	Immune system	mmu04650	Natural killer cell mediated cytotoxicity	16/1558	120/10689	0.133333333333333	0.914762516046213	-0.387861858050659	0.689799077788241	0.875118233014933	0.468716576816048	18706/19055/19059/19247/109880/110157/16653/26417/12367/74769/14360/19058/14784/20663/15975/15980	16
Metabolism	Metabolism of cofactors and vitamins	mmu00860	Porphyrin metabolism	6/1558	47/10689	0.127659574468085	0.875836451533608	-0.3523742749722	0.699846840166407	0.881326278640626	0.472041629117116	394430/613123/394432/394435/70383/226139	6
Human Diseases	Immune disease	mmu05321	Inflammatory bowel disease	8/1558	62/10689	0.129032258064516	0.885254047786658	-0.374283478092818	0.699876750685203	0.881326278640626	0.472041629117116	20846/18033/21803/17132/19883/20848/15980/17126	8
Metabolism	Global and overview maps	mmu01232	Nucleotide metabolism	11/1558	85/10689	0.129411764705882	0.887857736162501	-0.428762406895969	0.711724063844285	0.892937939878439	0.478260878015387	80914/76654/110074/229363/11639/107569/27369/66355/102216272/11534/76952	11
Metabolism	Lipid metabolism	mmu00592	alpha-Linolenic acid metabolism	3/1558	25/10689	0.12	0.823286264441592	-0.365386940997379	0.727640947745012	0.909551184681265	0.487158993652814	66350/237625/11430	3
Cellular Processes	Cell motility	mmu04820	Cytoskeleton in muscle cells	31/1558	233/10689	0.133047210300429	0.912799506355127	-0.555887482346246	0.738035628736906	0.918852567387285	0.492140848786378	12839/13346/11931/71409/17996/20648/11928/12340/12345/16651/71960/20650/50876/11933/11735/16404/64009/16907/13808/16416/20742/16400/16480/319565/15529/17886/16419/76441/13527/13367/54004	31
Cellular Processes	Transport and catabolism	mmu04146	Peroxisome	11/1558	87/10689	0.126436781609195	0.867447213492099	-0.512775617232906	0.740487069012106	0.918852567387285	0.492140848786378	74205/228061/59038/19299/71382/67420/14081/14712/208982/11430/20524	11
Organismal Systems	Digestive system	mmu04977	Vitamin digestion and absorption	3/1558	26/10689	0.115384615384615	0.791621408116915	-0.439412944194134	0.752456093163653	0.927408440936035	0.496723406445616	68421/116914/17250	3
Genetic Information Processing	Replication and repair	mmu03440	Homologous recombination	5/1558	42/10689	0.119047619047619	0.816752246469833	-0.491498792553122	0.752837440289252	0.927408440936035	0.496723406445616	27354/19365/20422/20184/21976	5
Metabolism	Xenobiotics biodegradation and metabolism	mmu00983	Drug metabolism - other enzymes	12/1558	96/10689	0.125	0.857589858793325	-0.578948356336595	0.760465301776083	0.933423114093388	0.499944887734229	394430/613123/394432/394435/80914/66447/76654/110074/229363/13106/14871/64705	12
Organismal Systems	Circulatory system	mmu04260	Cardiac muscle contraction	11/1558	89/10689	0.123595505617978	0.847954017683287	-0.594962779395232	0.767273338020197	0.938229118625493	0.50251900161675	11931/12296/11928/65973/12293/12861/11938/110891/67003/11933/12868	11
Metabolism	Glycan biosynthesis and metabolism	mmu00601	Glycosphingolipid biosynthesis - lacto and neolacto series	3/1558	27/10689	0.111111111111111	0.762302096705177	-0.510811506650877	0.775418771569893	0.938229118625493	0.50251900161675	14348/20441/20449	3
Metabolism	Carbohydrate metabolism	mmu00650	Butanoate metabolism	3/1558	27/10689	0.111111111111111	0.762302096705177	-0.510811506650877	0.775418771569893	0.938229118625493	0.50251900161675	208982/208715/67041	3
Organismal Systems	Excretory system	mmu04966	Collecting duct acid secretion	3/1558	27/10689	0.111111111111111	0.762302096705177	-0.510811506650877	0.775418771569893	0.938229118625493	0.50251900161675	11973/11975/11964	3
Metabolism	Amino acid metabolism	mmu00380	Tryptophan metabolism	6/1558	52/10689	0.115384615384615	0.791621408116915	-0.622182754105893	0.789257571405995	0.948224644092008	0.507872642191695	56752/13195/11671/13382/110695/17161	6
NA	NA	mmu03272	Virion - Hepatitis viruses	6/1558	52/10689	0.115384615384615	0.791621408116915	-0.622182754105893	0.789257571405995	0.948224644092008	0.507872642191695	75608/242653/71955/16835/18260/56173	6
Cellular Processes	Transport and catabolism	mmu04145	Phagosome	23/1558	183/10689	0.12568306010929	0.862276142174709	-0.776227105139881	0.80971915818883	0.969382090789444	0.519204649246358	108664/18711/13427/57743/20333/22319/13426/19349/53421/11973/234663/235661/216238/11975/16416/12330/13424/16419/11964/14991/22153/225326/67951	23
Metabolism	Amino acid metabolism	mmu00220	Arginine biosynthesis	2/1558	21/10689	0.0952380952380952	0.653401797175867	-0.656700320416476	0.832636732833251	0.987367516038087	0.528837709828449	14660/14719	2
Metabolism	Glycan biosynthesis and metabolism	mmu00541	Biosynthesis of various nucleotide sugars	2/1558	21/10689	0.0952380952380952	0.653401797175867	-0.656700320416476	0.832636732833251	0.987367516038087	0.528837709828449	69080/218138	2
Genetic Information Processing	Translation	mmu03008	Ribosome biogenesis in eukaryotes	19/1558	156/10689	0.121794871794872	0.835600375234522	-0.854397279566539	0.833454344420385	0.987367516038087	0.528837709828449	55989/195434/24128/12995/97112/68147/100019/117109/213895/24127/216987/217109/71340/102216272/14000/20826/72515/21453/54364	19
Metabolism	Xenobiotics biodegradation and metabolism	mmu00982	Drug metabolism - cytochrome P450	8/1558	72/10689	0.111111111111111	0.762302096705177	-0.83591759806569	0.842778336862249	0.9949466476846	0.532897120896086	394430/613123/394432/394435/66447/13106/14871/17161	8
Environmental Information Processing	Signaling molecules and interaction	mmu04512	ECM-receptor interaction	10/1558	89/10689	0.112359550561798	0.770867288802989	-0.896606622726619	0.853876310879402	0.997595947462311	0.534316095699628	12839/329278/19699/64176/16404/16416/16400/75209/16419/16423	10
Metabolism	Amino acid metabolism	mmu00260	Glycine, serine and threonine metabolism	4/1558	40/10689	0.1	0.68607188703466	-0.821634315930943	0.854528288583426	0.997595947462311	0.534316095699628	12183/13382/110695/17161	4
Metabolism	Amino acid metabolism	mmu00350	Tyrosine metabolism	4/1558	40/10689	0.1	0.68607188703466	-0.821634315930943	0.854528288583426	0.997595947462311	0.534316095699628	14719/13195/15233/17161	4
Metabolism	Nucleotide metabolism	mmu00240	Pyrimidine metabolism	6/1558	57/10689	0.105263157894737	0.722180933720695	-0.86868989388983	0.856758872526456	0.997595947462311	0.534316095699628	80914/76654/110074/107569/64705/76952	6
Genetic Information Processing	Translation	mmu00970	Aminoacyl-tRNA biosynthesis	7/1558	66/10689	0.106060606060606	0.727652001400397	-0.916738230505456	0.865111775118474	0.999999971377914	0.535603699840183	212679/244141/214580/66590/71941/102436/69955	7
Genetic Information Processing	Replication and repair	mmu03450	Non-homologous end-joining	1/1558	13/10689	0.0769230769230769	0.527747605411277	-0.70374340854954	0.871170520186918	0.999999971377914	0.535603699840183	14375	1
Organismal Systems	Sensory system	mmu04742	Taste transduction	10/1558	92/10689	0.108695652173913	0.745730311994195	-1.01174208260657	0.880204536491998	0.999999971377914	0.535603699840183	110876/18798/18749/18575/18747/12286/14816/14394/11514/268934	10
Human Diseases	Infectious disease: parasitic	mmu05146	Amoebiasis	12/1558	108/10689	0.111111111111111	0.762302096705177	-1.02552593821333	0.880427329175878	0.999999971377914	0.535603699840183	18798/18706/18033/18749/19349/21803/12367/18747/74769/432530/20709/20719	12
Organismal Systems	Immune system	mmu04672	Intestinal immune network for IgA production	4/1558	43/10689	0.0930232558139535	0.63820640654387	-0.981916701266262	0.890842384073718	0.999999971377914	0.535603699840183	21803/16168/12769/53859	4
Metabolism	Carbohydrate metabolism	mmu00030	Pentose phosphate pathway	3/1558	34/10689	0.0882352941176471	0.605357547383523	-0.952005178676738	0.891231477023544	0.999999971377914	0.535603699840183	100198/328099/18642	3
Metabolism	Metabolism of cofactors and vitamins	mmu00790	Folate biosynthesis	2/1558	26/10689	0.0769230769230769	0.527747605411277	-0.995849973040372	0.909815373270165	0.999999971377914	0.535603699840183	268566/17434	2
Genetic Information Processing	Replication and repair	mmu03030	DNA replication	3/1558	36/10689	0.0833333333333333	0.571726572528883	-1.06318586448305	0.912624842219917	0.999999971377914	0.535603699840183	18538/19687/68209	3
NA	NA	mmu04518	Integrin signaling	17/1558	153/10689	0.111111111111111	0.762302096705177	-1.22322391463553	0.913715688143958	0.999999971377914	0.535603699840183	12839/17974/329278/23797/18706/19303/19699/21803/11652/16001/57342/74769/110829/16404/16416/16400/16419	17
Organismal Systems	Endocrine system	mmu03320	PPAR signaling pathway	9/1558	89/10689	0.101123595505618	0.69378055992269	-1.19825046605801	0.91713729460451	0.999999971377914	0.535603699840183	74205/11364/109264/14081/11430/208715/74551/20250/20249	9
Organismal Systems	Sensory system	mmu04744	Phototransduction	2/1558	27/10689	0.0740740740740741	0.508201397803452	-1.05687253221255	0.920567101406187	0.999999971377914	0.535603699840183	14688/12314	2
Metabolism	Energy metabolism	mmu00910	Nitrogen metabolism	1/1558	17/10689	0.0588235294117647	0.403571698255682	-1.01655896251346	0.931461021308403	0.999999971377914	0.535603699840183	76459	1
Environmental Information Processing	Signaling molecules and interaction	mmu04514	Cell adhesion molecule (CAM) interaction	20/1558	181/10689	0.110497237569061	0.758090482911226	-1.35582921501367	0.932528751975764	0.999999971377914	0.535603699840183	94332/241568/320840/192167/80883/242653/19266/66797/192198/20340/54725/83964/102657/18007/18191/18260/15529/12805/56173/14991	20
Metabolism	Xenobiotics biodegradation and metabolism	mmu00980	Metabolism of xenobiotics by cytochrome P450	7/1558	76/10689	0.0921052631578947	0.631908317005608	-1.33019863111598	0.940044661985179	0.999999971377914	0.535603699840183	394430/613123/394432/394435/66447/13106/14871	7
Human Diseases	Cardiovascular disease	mmu05416	Viral myocarditis	9/1558	94/10689	0.0957446808510638	0.656877338650206	-1.38017966965875	0.943553041372342	0.999999971377914	0.535603699840183	11352/20648/16651/13690/12367/20650/14360/14991/13527	9
Human Diseases	Cancer: overview	mmu05206	MicroRNAs in cancer	36/1558	314/10689	0.114649681528662	0.786579233542922	-1.58555103126796	0.955761423052784	0.999999971377914	0.535603699840183	14660/16367/208727/12043/329278/18706/18033/16765/12576/110157/16653/26417/12367/384783/16150/19684/74769/15182/12928/16416/74370/12450/20848/14784/20663/73086/13557/14365/24064/17869/17250/12914/21417/11789/19877/19211	36
Metabolism	Lipid metabolism	mmu00100	Steroid biosynthesis	1/1558	20/10689	0.05	0.34303594351733	-1.2146957931471	0.957311943928804	0.999999971377914	0.535603699840183	13360	1
Human Diseases	Cancer: specific types	mmu05217	Basal cell carcinoma	5/1558	63/10689	0.0793650793650794	0.544501497646555	-1.49776990567684	0.962684173981053	0.999999971377914	0.535603699840183	14369/19206/27015/14365/11789	5
Organismal Systems	Digestive system	mmu04974	Protein digestion and absorption	10/1558	108/10689	0.0925925925925926	0.635251747254315	-1.57367309060668	0.963198372484141	0.999999971377914	0.535603699840183	12839/12823/11931/11928/232680/110891/72461/11933/72472/50934	10
Metabolism	Carbohydrate metabolism	mmu00052	Galactose metabolism	2/1558	33/10689	0.0606060606060606	0.41580114365737	-1.38833203317428	0.963577621745753	0.999999971377914	0.535603699840183	15275/18642	2
Metabolism	Metabolism of other amino acids	mmu00480	Glutathione metabolism	6/1558	73/10689	0.0821917808219178	0.563894701672323	-1.54434780802222	0.965071619058019	0.999999971377914	0.535603699840183	66447/14630/14782/14871/68044/20603	6
Metabolism	Carbohydrate metabolism	mmu00500	Starch and sucrose metabolism	2/1558	36/10689	0.0555555555555556	0.381151048352589	-1.53628830424239	0.975574803998599	0.999999971377914	0.535603699840183	70974/15275	2
Human Diseases	Immune disease	mmu05323	Rheumatoid arthritis	7/1558	87/10689	0.0804597701149425	0.552011863131336	-1.73302575862602	0.977703784432383	0.999999971377914	0.535603699840183	108664/11973/21803/16168/11975/11600/11964	7
Organismal Systems	Endocrine system	mmu04614	Renin-angiotensin system	2/1558	38/10689	0.0526315789473684	0.361090466860347	-1.62970407723503	0.981342428842773	0.999999971377914	0.535603699840183	72461/240028	2
Human Diseases	Cancer: overview	mmu05204	Chemical carcinogenesis - DNA adducts	7/1558	90/10689	0.0777777777777778	0.533611467693624	-1.83531007974703	0.983229633265406	0.999999971377914	0.535603699840183	394430/613123/394432/394435/66447/13106/14871	7
Metabolism	Lipid metabolism	mmu00140	Steroid hormone biosynthesis	8/1558	101/10689	0.0792079207920792	0.543423276859136	-1.90432147625943	0.985641086543669	0.999999971377914	0.535603699840183	394430/613123/394432/394435/56348/57357/13106/192970	8
Human Diseases	Endocrine and metabolic disease	mmu04950	Maturity onset diabetes of the young	1/1558	27/10689	0.037037037037037	0.254100698901726	-1.60293355777423	0.985866280868135	0.999999971377914	0.535603699840183	18508	1
Metabolism	Lipid metabolism	mmu00591	Linoleic acid metabolism	3/1558	55/10689	0.0545454545454545	0.374221029291633	-1.9218821766811	0.990873723209145	0.999999971377914	0.535603699840183	66350/13106/237625	3
Human Diseases	Endocrine and metabolic disease	mmu04940	Type I diabetes mellitus	4/1558	67/10689	0.0597014925373134	0.409595156438603	-2.0024281519373	0.991940806685936	0.999999971377914	0.535603699840183	15893/12876/19276/14991	4
Human Diseases	Immune disease	mmu05340	Primary immunodeficiency	1/1558	36/10689	0.0277777777777778	0.190575524176294	-2.00939074400174	0.996591623974768	0.999999971377914	0.535603699840183	109305	1
Organismal Systems	Immune system	mmu04613	Neutrophil extracellular trap formation	18/1558	209/10689	0.0861244019138756	0.590875309407841	-2.4672943796686	0.996798018385189	0.999999971377914	0.535603699840183	208727/23797/12946/18798/18706/18033/26409/232232/110157/11652/26417/12725/74769/15182/22333/16416/77605/26416	18
Human Diseases	Infectious disease: parasitic	mmu05144	Malaria	4/1558	77/10689	0.051948051948052	0.356400980277745	-2.34118047605834	0.997568713844102	0.999999971377914	0.535603699840183	12946/21803/16971/15529	4
Human Diseases	Infectious disease: parasitic	mmu05143	African trypanosomiasis	1/1558	39/10689	0.0256410256410256	0.175915868470426	-2.12961858876091	0.997879106423987	0.999999971377914	0.535603699840183	18798	1
Organismal Systems	Immune system	mmu04612	Antigen processing and presentation	4/1558	88/10689	0.0454545454545455	0.311850857743027	-2.67746171484324	0.999382070686235	0.999999971377914	0.535603699840183	12912/18046/12330/14991	4
Metabolism	Lipid metabolism	mmu00590	Arachidonic acid metabolism	4/1558	89/10689	0.0449438202247191	0.308346915521195	-2.70646968271494	0.999455662206189	0.999999971377914	0.535603699840183	66350/13106/56351/237625	4
Human Diseases	Infectious disease: viral	mmu05171	Coronavirus disease - COVID-19	29/1558	334/10689	0.0868263473053892	0.595691159401351	-3.10087455502009	0.999637245528369	0.999999971377914	0.535603699840183	114641/20846/18706/56417/18033/26409/16451/100503670/26414/26417/67186/18036/16150/74769/20847/68652/56480/26420/20848/22031/16195/26419/67281/68193/15975/26416/319195/15200/12675	29
Organismal Systems	Immune system	mmu04640	Hematopoietic cell lineage	4/1558	94/10689	0.0425531914893617	0.291945483844536	-2.84808483462883	0.999712713943567	0.999999971377914	0.535603699840183	12946/16157/16416/16400	4
NA	NA	mmu04382	Cornified envelope formation	16/1558	223/10689	0.0717488789237668	0.4922488875585	-3.1650875510069	0.999803497263383	0.999999971377914	0.535603699840183	226849/22234/242653/52432/73699/83603/235542/19052/104184/16480/26931/26932/20773/18260/71978/56173	16
Metabolism	Metabolism of cofactors and vitamins	mmu00830	Retinol metabolism	4/1558	102/10689	0.0392156862745098	0.269047798837121	-3.06390563555738	0.999898321590421	0.999999971377914	0.535603699840183	394430/613123/394432/394435	4
Human Diseases	Immune disease	mmu05330	Allograft rejection	1/1558	60/10689	0.0166666666666667	0.114345314505777	-2.84162407835562	0.999923694544674	0.999999971377914	0.535603699840183	14991	1
Human Diseases	Immune disease	mmu05332	Graft-versus-host disease	1/1558	60/10689	0.0166666666666667	0.114345314505777	-2.84162407835562	0.999923694544674	0.999999971377914	0.535603699840183	14991	1
Environmental Information Processing	Signaling molecules and interaction	mmu04061	Viral protein interaction with cytokine and cytokine receptor	3/1558	95/10689	0.0315789473684211	0.216654280116208	-3.1678023089399	0.999955829940716	0.999999971377914	0.535603699840183	12769/213208/16195	3
Human Diseases	Immune disease	mmu05320	Autoimmune thyroid disease	1/1558	76/10689	0.0131578947368421	0.0902726167150868	-3.28754540197733	0.999993970008303	0.999999971377914	0.535603699840183	14991	1
Organismal Systems	Immune system	mmu04610	Complement and coagulation cascades	2/1558	94/10689	0.0212765957446809	0.145972741922268	-3.43524690061687	0.999994060176636	0.999999971377914	0.535603699840183	12946/15160	2
