gene	mc_diff	hmc_diff	mc_q	hmc_q	combined_effect	n_k119ub_ctrl	n_k119ub_mut	net_k119ub
Man1a2	0.0257103101710819	-0.02702698298314	0.000397388219389274	2.24753427411913e-06	0.0527372931542219	1	1	0
Dpy19l4	0.0305435947503971	-0.0221783917778442	0.000648128993980843	0.000144185019907787	0.0527219865282414	0	0	0
Usp54	0.0278735289639693	-0.0248451595101841	0.00266908232036754	0.000405700942218073	0.0527186884741535	0	0	0
Erp44	0.0220822862649828	-0.0306284424906875	0.0203527255460361	6.94872495958922e-05	0.0527107287556703	1	0	-1
Prcp	0.028021050830223	-0.0246690273568331	0.00501793051338856	0.000255045030191284	0.0526900781870561	2	1	-1
Rcan2	0.0234552530297589	-0.0291979555313427	2.45344189111687e-06	2.4898941912787e-16	0.0526532085611016	1	2	1
Aamdc	0.0305675788340842	-0.0220313361641091	0.034359892471845	0.0142208699294553	0.0525989149981933	0	0	0
Arid4b	0.0263835989032889	-0.0261596768245841	0.00211396896918856	0.000416710759926006	0.052543275727873	0	0	0
Slc44a1	0.0314994974173078	-0.0210036072848981	1.0767311083055e-06	0.000284875785757353	0.052503104702206	0	0	0
Txnrd1	0.0220768954990845	-0.0303936226930456	0.0253652461881968	2.68499284090363e-06	0.0524705181921302	0	0	0
Tmem245	0.0299435885410104	-0.0224870908820243	0.000398786909754596	0.000170060883958569	0.0524306794230347	1	1	0
Ccp110	0.028199864600201	-0.0241992776240043	0.0157728238397055	0.00348212450502669	0.0523991422242052	0	0	0
Mysm1	0.0305605913394508	-0.021823469588665	0.00215796159788226	0.002587526025383	0.0523840609281158	0	0	0
Synj2	0.0297417842024121	-0.0224963467284272	0.00654586150871194	0.0134404329312223	0.0522381309308394	5	3	-2
Cul5	0.026789558241555	-0.0254458560221812	0.00620361046697012	0.00111963577783915	0.0522354142637363	0	0	0
Hmbox1	0.0188830130091319	-0.0333434073799919	0.0311801444271334	7.17528999511081e-07	0.0522264203891238	2	2	0
Nt5c3	0.0278424588745079	-0.0243541253474023	0.0352574149362289	0.0166643983135468	0.0521965842219101	0	0	0
Pi4ka	0.0240688273890722	-0.0281252861544078	0.0148752614525065	0.00012172184421144	0.05219411354348	0	0	0
Fip1l1	0.0225023828124056	-0.0295843325774263	0.0082150574897656	2.68814408638152e-06	0.0520867153898318	0	0	0
Kdm3a	0.028012042441837	-0.0239857443401149	0.00710517272888222	0.00276795451894482	0.0519977867819519	1	1	0
Jade1	0.0268815203825317	-0.0250726764598986	0.0160459122581912	0.00612456152204763	0.0519541968424302	7	5	-2
Slc30a9	0.0286306253915588	-0.02332261041085	0.00398738215696181	0.00202591746453499	0.0519532358024088	0	0	0
Ptpn3	0.0284664763890454	-0.0234093497706664	0.000103827908182015	9.42140936983889e-05	0.0518758261597118	4	4	0
Gpr89	0.0227765914387934	-0.0290256350849297	0.020525612765755	1.50321902098429e-05	0.0518022265237231	0	0	0
Pnpla8	0.0243368092430007	-0.027447984135227	0.00285249347883935	6.03469044758903e-06	0.0517847933782278	0	0	0
Ldah	0.0259641915928411	-0.0257942994162138	0.000253222815585842	8.66178337219122e-07	0.0517584910090549	0	0	0
Dhx36	0.0270007475879208	-0.0247418310244372	0.0146710273275534	0.00226546879442836	0.051742578612358	0	0	0
Elmo1	0.030971844842034	-0.0207617992473437	6.36934209547381e-26	2.83454994572962e-18	0.0517336440893777	2	3	1
Map4k4	0.028284464919758	-0.0233844633844106	0.00271331115832859	0.00481728284029205	0.0516689283041686	3	3	0
Clasp1	0.0284032004724799	-0.0232573041214937	3.43541691382864e-06	2.78160928889913e-06	0.0516605045939736	0	0	0
Zfp451	0.0242573639831571	-0.0273999425058086	0.020029003268633	0.000624094116167147	0.0516573064889657	0	0	0
Uso1	0.0234843929069498	-0.0281422862970236	0.00388293950478286	1.61106877936224e-06	0.0516266792039734	0	1	1
Mier3	0.0278670485194468	-0.0237270408678162	0.00315609033605978	0.00087003362541989	0.0515940893872629	2	2	0
Adam9	0.0225342470867786	-0.0290044066910892	0.0160722214737752	1.35693860643308e-06	0.0515386537778678	0	0	0
Sdhaf3	0.0246370106633773	-0.02690164141142	0.000748578232836285	9.3721988801369e-09	0.0515386520747973	0	0	0
Pclo	0.0253558590498776	-0.0260352504350154	2.36483086275572e-07	9.07919020727024e-10	0.051391109484893	0	0	0
Ptprb	0.0343481746136953	-0.0170377404502081	1.21699068348502e-07	0.00221671806365162	0.0513859150639034	1	2	1
Ppm1h	0.0304373199556628	-0.0208799996749475	1.56262416879944e-08	3.66473893504088e-05	0.0513173196306103	0	0	0
Armc8	0.0240012840375173	-0.0272420118417678	0.000539111881407468	6.03735856449806e-07	0.0512432958792852	0	0	0
Rev3l	0.0240301810522036	-0.0271372909863422	8.1272297928158e-05	3.60540801418002e-08	0.0511674720385457	0	0	0
Tpp2	0.0288702173603033	-0.0222833993380766	0.00269445526657162	0.00482829977510945	0.0511536166983799	1	2	1
Plcb4	0.0240481116002028	-0.0270966897622614	8.96876485858008e-09	1.57106233109615e-12	0.0511448013624642	0	0	0
Asxl2	0.0257953315107974	-0.0253308858585628	0.00459772696173605	0.000860150425402398	0.0511262173693602	0	0	0
Uba6	0.0225139316539074	-0.0285514135857307	0.00430494258063175	2.19837707380794e-07	0.051065345239638	0	0	0
Hipk3	0.0281699061389548	-0.0226946276221406	0.0231922301048778	0.0435394051354125	0.0508645337610953	0	0	0
Mpp7	0.0249806774086635	-0.0257930126688081	1.60837694303969e-08	1.58867542194271e-15	0.0507736900774716	1	1	0
Atp5o	0.0257199911688878	-0.025018642352447	2.26938023307167e-07	4.08044593258678e-09	0.0507386335213348	0	0	0
Gm20537	0.0312642290791305	-0.0194031226922636	0.00961315750585369	0.0405172639090318	0.0506673517713941	0	0	0
Rnf216	0.0224507147510796	-0.0282021318184906	0.0247879945768876	0.000122918689011632	0.0506528465695702	0	0	0
Glcci1	0.0233379234391888	-0.0273099541459422	0.0243717671558304	0.00118755860250957	0.0506478775851311	0	0	0
G2e3	0.0263599631660325	-0.0242188827652488	0.0449087354752137	0.00394903046730097	0.0505788459312813	1	0	-1
Atp6v1a	0.0302959918433461	-0.0202723174956563	0.00754257895224955	0.0378592451259423	0.0505683093390024	0	0	0
Pcdhga4	0.0286422720539989	-0.0218687139484675	2.45563829468989e-07	1.39971631756542e-10	0.0505109860024665	0	0	0
Sertad2	0.0262479339049098	-0.0242599330701106	0.000322177822194394	3.20164879173296e-05	0.0505078669750204	1	1	0
Ifi203	0.0289148698896322	-0.0215635100390751	0.0432697064534553	0.0363043194353852	0.0504783799287073	0	0	0
Gm42669	0.0240571568056246	-0.0264203998076627	0.00416964440720574	2.66330597168495e-06	0.0504775566132873	0	0	0
Hivep3	0.034819217796224	-0.0156013746679358	2.2731202257501e-07	0.0234546866946195	0.0504205924641598	4	5	1
Esf1	0.0272961445492852	-0.0231225785791599	0.00506287576317893	0.000983700750328052	0.0504187231284451	0	0	0
Scn2a	0.0296479089957049	-0.0207047505673491	1.40499475217776e-05	0.000884380304475104	0.050352659563054	0	0	0
Zzef1	0.0225473533901435	-0.0277861492978168	0.00967074764101305	1.66217114021672e-05	0.0503335026879602	0	0	0
Vps35l	0.0259529432547109	-0.0243305155610459	0.00359390567529888	0.000377223670087529	0.0502834588157567	1	1	0
Akap7	0.030553231088285	-0.0197233435411835	9.99297714858267e-07	5.28722535385711e-05	0.0502765746294685	1	2	1
Ctnna1	0.0232828498733337	-0.0269575639039791	0.000433376884207715	7.27066583869441e-08	0.0502404137773128	0	0	0
Eya3	0.0231900554663649	-0.0269151726438771	0.00442547511321577	1.10087710958e-05	0.050105228110242	0	0	0
Oxsr1	0.0263975260185545	-0.0237037089213189	0.00173109880150044	0.000315513401608688	0.0501012349398734	0	0	0
Pik3c2a	0.0224792577775369	-0.027615835416004	0.0187651379167195	0.000151531300618066	0.0500950931935409	0	0	0
Yaf2	0.021559261603638	-0.0285275287840968	0.0486052849860079	0.000872363018978914	0.0500867903877347	0	0	0
Ufsp2	0.0284866825043144	-0.0215682672032023	0.0189275868027247	0.0217528021294328	0.0500549497075168	0	0	0
Rap1a	0.0278962397529869	-0.0221475513467592	0.015501505351139	0.0272790502877539	0.0500437910997461	0	0	0
Cdc123	0.0226446626989937	-0.0272991197974089	0.0146257209241791	7.26743191816362e-05	0.0499437824964025	0	0	0
Stk39	0.0215728915428841	-0.0283571085982469	1.21361691633908e-07	9.84534758060203e-18	0.049930000141131	2	5	3
Pik3ca	0.0204667271308179	-0.0293965162297713	0.0458295014725592	9.31701705622152e-05	0.0498632433605892	0	0	0
Tmem33	0.0282150089706256	-0.0216356373189864	0.0283058682073948	0.0375096690657961	0.0498506462896119	6	3	-3
Ccdc192	0.0327628273039101	-0.0169848550091271	1.04812017619027e-10	0.000116478230920394	0.0497476823130372	0	0	0
Btbd7	0.0256384194187927	-0.0240998598117337	0.000751887327628321	0.000202312541572329	0.0497382792305264	0	1	1
Acbd6	0.0211456001569185	-0.0285790253641345	0.00108110403068021	4.81831035360873e-09	0.049724625521053	0	0	0
Xrn2	0.0173169272218118	-0.0323600871207817	0.043616603862126	3.03700446241339e-07	0.0496770143425934	0	1	1
Cilk1	0.0268242985381322	-0.0228458256089469	0.00169596395603167	0.000444930579047282	0.0496701241470791	0	0	0
Kmt2c	0.021007029694738	-0.028639062973183	0.00136886574389881	6.07696856821476e-08	0.049646092667921	0	0	0
Cox10	0.0190634867735029	-0.0305673248917738	0.0111131398599263	5.26460497578662e-08	0.0496308116652767	0	0	0
Acadm	0.0293787940951776	-0.020232429108041	0.00622890964711828	0.00778117281669233	0.0496112232032186	1	1	0
Pcdhga2	0.0290916626444497	-0.0204999674761835	6.85050008953336e-09	6.4831412822197e-12	0.0495916301206332	0	0	0
Atxn3	0.0318064149276595	-0.0177741635559255	0.000485956841564344	0.0106392308515953	0.049580578483585	0	0	0
Cryzl1	0.024326753818726	-0.0252201664123016	0.0055928788098388	0.000172837626927232	0.0495469202310275	0	1	1
Rab3ip	0.0213742291201366	-0.0280965985829323	0.0293326953793577	6.73221157189428e-05	0.049470827703069	0	0	0
Rev1	0.0242265592160368	-0.0252318828969503	0.0125575591001522	0.00180331307602005	0.0494584421129871	0	0	0
Ipo5	0.030850760522048	-0.018606253870069	0.00210373544784373	0.00377720066086534	0.0494570143921171	1	2	1
Supt20	0.0237522744586289	-0.0256542415614061	0.0255181583497831	0.000148192482269425	0.0494065160200351	0	0	0
Oprm1	0.0277281859087339	-0.0216320519005863	5.09849550679835e-08	7.3335951762129e-09	0.0493602378093202	1	1	0
Abcc5	0.0256238557357075	-0.0237349628990479	0.000807948699180301	0.000131480821208828	0.0493588186347554	0	0	0
Ankrd12	0.0247214932852506	-0.0246363802408748	0.000456435463865577	4.51001374166795e-06	0.0493578735261254	0	0	0
Blmh	0.0232975721425126	-0.0260321305988805	0.0483412249329334	0.00098537532989559	0.0493297027413931	0	0	0
Rock2	0.0270607317290125	-0.0222642590810051	0.00721142508064552	0.011387942533314	0.0493249908100176	0	1	1
Mthfd1l	0.0275278622038634	-0.0217143678617246	2.10022401095098e-07	6.34397616562178e-07	0.049242230065588	2	2	0
Phf14	0.0241834209833836	-0.0250546271087417	4.36612197424205e-05	6.50337851746308e-08	0.0492380480921253	0	0	0
Ppp1r12a	0.0206023805580386	-0.0286047741083896	0.00528995628859872	1.27380088530589e-06	0.0492071546664283	0	0	0
Srgap3	0.0221469178121964	-0.0270556548199009	0.0108390873217	0.000360721277877164	0.0492025726320972	0	1	1
Elavl4	0.01983958352131	-0.0293039150136456	0.00434017140365397	2.32409283189467e-09	0.0491434985349556	0	2	2
Ric8b	0.0180771570870928	-0.0310585095359951	0.0464918539698492	3.41143323558079e-06	0.0491356666230879	2	2	0
Fyn	0.0277376913415679	-0.0213481275109608	0.000118654391008262	0.00218874045895591	0.0490858188525287	7	7	0
Pcdhga1	0.0290728326680691	-0.0200080463346524	4.56500132295314e-09	9.53250771942491e-12	0.0490808790027215	0	0	0
Abca1	0.0239491092703639	-0.0251217511220551	1.71177053048156e-05	1.1468964185722e-09	0.049070860392419	3	3	0
Abcc1	0.0246209738676515	-0.0243350895609076	0.0114067347611278	0.0011048113134158	0.0489560634285591	0	0	0
Pus10	0.0234902464508617	-0.0254600315095053	0.0164899515351914	4.63274658160229e-05	0.048950277960367	0	0	0
Tor1aip1	0.0256199700570219	-0.0233268398963535	0.0351405288535999	0.00835055854975126	0.0489468099533754	0	0	0
Tbcd	0.0244826007464412	-0.024436654008282	0.000433376884207715	4.67619886657594e-06	0.0489192547547232	0	0	0
Rpp30	0.0298490700906384	-0.0190595670552318	0.0282898944299578	0.0232780063828851	0.0489086371458703	0	0	0
Exoc2	0.0188234563083143	-0.0300566330673903	0.00138651099753794	7.95582569721925e-14	0.0488800893757045	2	1	-1
Map2k6	0.0247298044654189	-0.024132898340451	2.5317369697901e-05	9.61578229548858e-08	0.0488627028058699	1	1	0
Vmp1	0.0192142898569376	-0.0296477258752813	0.0215832545048007	1.28437781930864e-07	0.0488620157322189	0	0	0
2700049A03Rik	0.0145394502329884	-0.0343106675922057	0.0426397377918061	6.73951610595273e-16	0.0488501178251941	0	0	0
Uvrag	0.0226351357711536	-0.0259663662191356	1.45680957131234e-05	6.36184795384922e-10	0.0486015019902892	1	1	0
Scarb2	0.0232059395396003	-0.0253913397864456	0.0484252978768059	0.00518803752159515	0.0485972793260459	0	0	0
R3hdm2	0.0217598240920687	-0.0268118475638338	0.0361059749374015	0.0012197995455856	0.0485716716559025	0	0	0
Map3k7	0.021310646002472	-0.027230913970757	0.0108390873217	8.59486981875759e-07	0.048541559973229	2	2	0
Entpd7	0.0195515433206411	-0.0289608546261706	0.048353329329784	1.85166687958129e-05	0.0485123979468118	0	1	1
Pcdhga3	0.0277403157032307	-0.020723224051895	8.82763992089046e-08	2.61960939376029e-11	0.0484635397551257	0	0	0
Bms1	0.0294769093318367	-0.0189220952630864	0.0036737088368281	0.0103896105614788	0.048399004594923	0	0	0
Pcdhgb1	0.0269588511658639	-0.0213880542159492	5.08593535722224e-07	3.51835155362792e-11	0.0483469053818131	0	0	0
Tnpo3	0.0302082468351074	-0.0181009938510169	0.00251536267474943	0.0235137050011556	0.0483092406861243	0	0	0
Arl15	0.0226756882943754	-0.0256269265527231	5.43794681276059e-15	6.73878576064425e-27	0.0483026148470985	4	4	0
Tet2	0.0236801035754184	-0.0246206915120762	0.00826027476492118	0.000727865156584806	0.0483007950874945	1	2	1
Ncoa7	0.0192439969745652	-0.0290247001923815	0.00466557096724913	4.76621549168038e-08	0.0482686971669468	0	2	2
Ankfy1	0.0230570663604196	-0.0251690048859872	0.0492261442551515	0.0050826486071779	0.0482260712464068	0	0	0
Tubgcp3	0.0231552269499545	-0.0250625758719286	0.0218459439149572	5.25251336394102e-05	0.0482178028218831	0	0	0
Phkb	0.0243346427616357	-0.023866992841933	8.05635788103074e-07	2.03569129708802e-09	0.0482016356035687	0	0	0
Sik3	0.019130160055477	-0.0290591550731284	0.0402042390442115	0.000129787322973708	0.0481893151286054	0	0	0
Usp48	0.021390643849151	-0.0267216162490505	0.0441760081719886	0.00029980092138804	0.0481122600982016	0	0	0
Pak7	0.0263918320515242	-0.0216493723693065	5.79478638960102e-07	5.40727560685539e-06	0.0480412044208306	0	0	0
Slc39a6	0.0281004283906794	-0.019905212422186	0.0337112544923568	0.01943540091883	0.0480056408128654	0	0	0
Dym	0.0202069086335552	-0.0277675884950841	0.000120114659956443	2.0070801066632e-11	0.0479744971286393	0	0	0
Agtpbp1	0.0263034218216168	-0.0216658229020496	6.09174202734578e-05	4.56434380633159e-05	0.0479692447236664	2	1	-1
Sec24a	0.0213962633339112	-0.0265653570926365	0.0074296196446669	2.27634390670866e-06	0.0479616204265477	0	0	0
Klhl12	0.0212821592119957	-0.026655987673147	0.0427331794932831	8.90534513789955e-05	0.0479381468851427	0	0	0
Dtd1	0.0256644013548915	-0.022146146229137	7.39024833438474e-05	6.58096619713978e-06	0.0478105475840285	2	1	-1
Akap9	0.0237264360846186	-0.0240594518794555	2.06309539805557e-05	5.99697263389845e-08	0.047785887964074	0	0	0
Brinp2	0.0276815398173077	-0.0200824562461046	0.000764156025476017	0.0094762061682766	0.0477639960634123	11	13	2
Eml4	0.0162768457875166	-0.0314812440713302	0.0165647332757783	3.27900263269777e-11	0.0477580898588468	1	2	1
Sec22a	0.0241491796896558	-0.023592186072817	0.0465715963084689	0.00592087233041708	0.0477413657624728	5	2	-3
Slc4a7	0.0238080998839558	-0.0238963967195718	0.000149439833841261	4.18730093148323e-06	0.0477044966035276	2	2	0
Diaph2	0.0246512024620117	-0.0228817892709922	0.000411278361635592	6.09433301947873e-14	0.0475329917330039	0	2	2
Slc38a9	0.0205990510749448	-0.0268651208531771	0.00183954659717191	1.06575932009778e-09	0.0474641719281218	0	0	0
Zcchc7	0.0219363206510301	-0.025506769389576	0.000123897312663096	2.5763182075935e-08	0.0474430900406062	0	0	0
Slc12a8	0.0227215840127227	-0.0246888195499087	0.00534081486082859	0.000154264911674666	0.0474104035626314	3	3	0
Krit1	0.0319287401438975	-0.015397105919137	0.000628487889530382	0.0450523487035899	0.0473258460630344	0	0	0
Eif2ak4	0.022396695895317	-0.0249165462325584	0.00708944737390239	9.44432972704828e-06	0.0473132421278754	1	1	0
Depdc5	0.0234146530630837	-0.0238665041157644	0.000382570738253748	5.22871337454805e-07	0.0472811571788481	0	0	0
Hace1	0.0231812260638609	-0.0240615641954422	9.37388120641478e-05	8.32141232290093e-07	0.047242790259303	0	0	0
Prkacb	0.0300644887597957	-0.0171498373603219	9.3986561997979e-05	0.00848088619280553	0.0472143261201176	0	1	1
Anapc1	0.0259243400291428	-0.0212866912029249	7.55973641510784e-05	4.70908919810095e-06	0.0472110312320677	0	0	0
Smad4	0.0265258637416953	-0.0206775176760127	0.0243980631954868	0.0328172090376853	0.047203381417708	1	0	-1
Mast2	0.021205915614094	-0.0259091595350628	0.00839478431667256	1.13110359706598e-05	0.0471150751491568	0	0	0
Rbl2	0.0203559824221081	-0.026753657070761	0.0126794248730853	1.25695984373112e-06	0.0471096394928691	0	1	1
Pbx1	0.0229862468028339	-0.0240647050658472	6.19334215328542e-08	1.94596540779053e-11	0.0470509518686811	10	10	0
Ctif	0.0298526985197987	-0.0171643420148416	6.12350390424033e-05	0.0187060732212277	0.0470170405346402	7	2	-5
Usp4	0.0282885540015249	-0.0187005006113408	0.00493953192254662	0.0204522718579681	0.0469890546128656	0	0	0
Spats2	0.0233022774717417	-0.0236737573476127	0.00105525063971194	6.0100018880314e-06	0.0469760348193545	0	0	0
Nell2	0.0243731935254852	-0.0223963692947031	1.61979068970065e-12	9.89728001160398e-14	0.0467695628201882	3	3	0
Cntn4	0.0229912858995204	-0.0237669236280595	5.96183654508966e-24	1.90731116952906e-46	0.0467582095275798	3	2	-1
Hacd2	0.0213615785630951	-0.0253779712148882	0.0227783781178515	0.000174515739346094	0.0467395497779833	0	0	0
Dtnb	0.0218219954512632	-0.02491264966964	0.000712266103917237	6.3018926493303e-07	0.0467346451209031	0	0	0
Hcn1	0.0279639405112824	-0.0187674973181615	6.36943297649862e-12	2.53562413275807e-07	0.0467314378294439	2	2	0
Gfpt1	0.0229181918384213	-0.0237497561397794	0.00863775772764514	0.000147765919398169	0.0466679479782006	0	0	0
Atxn10	0.0215113386385557	-0.0251379421833513	0.0263486749812189	0.00221822975292536	0.046649280821907	4	1	-3
Scyl2	0.024001869377209	-0.0226441040727443	0.0351899631134211	0.0223986325689336	0.0466459734499534	0	0	0
Dnmbp	0.0231747515885293	-0.0234570442153801	0.00694458017502042	0.000119497820701842	0.0466317958039094	0	0	0
Ttc7b	0.0249880722047601	-0.021601163639682	0.000483018607185726	0.000405700942218073	0.0465892358444421	4	2	-2
Pex1	0.0256602324052331	-0.0208800228984831	0.00481898033535638	0.00101065631640247	0.0465402553037162	0	0	0
Tbccd1	0.0259916022294708	-0.020496857021799	0.0079286299269181	0.000850944143463622	0.0464884592512698	0	0	0
Xrn1	0.0214222793959331	-0.0250494244277399	0.00023886233931949	9.09129005566133e-09	0.046471703823673	0	0	0
Pde1c	0.0283949481427394	-0.018031111397362	2.98959142253166e-15	6.99312001509072e-09	0.0464260595401013	9	9	0
Fsd1l	0.0273852449491641	-0.0190272288335097	0.000209807461011275	0.00246118144007185	0.0464124737826737	0	0	0
Sucla2	0.0246616101034358	-0.021611825275294	0.0229370945687126	0.00731827616147633	0.0462734353787298	0	0	0
Osbpl1a	0.0282466400184642	-0.017994884358721	2.53159263951692e-07	9.01162616853357e-05	0.0462415243771852	3	2	-1
Ankmy2	0.0215780858821687	-0.0246605289653001	0.0234786930973665	0.000218303589901416	0.0462386148474688	1	2	1
Gm21992	0.0244391732862623	-0.0217598488267536	0.0070690651756854	0.0089573197869861	0.0461990221130159	0	0	0
Smchd1	0.0239429144675158	-0.0222282889746416	8.42881180991371e-06	1.25296435313143e-07	0.0461712034421574	0	0	0
Bdp1	0.0260137678840771	-0.0201496713081688	2.90154008886814e-05	3.4792145931655e-05	0.0461634391922459	0	0	0
Mark3	0.0234941238418221	-0.0225205545704184	0.00636845797187201	0.00181916002315007	0.0460146784122406	0	0	0
Xpo6	0.0250105783944735	-0.0209809724871096	0.035978903028214	0.0415900029469058	0.0459915508815831	0	0	0
Trappc8	0.0260608248117479	-0.0199026091323534	0.000916595766347451	0.00216330077543496	0.0459634339441013	0	0	0
Sap130	0.01884234469575	-0.0270277083744703	0.00942091569240121	6.19167168159156e-08	0.0458700530702203	1	1	0
Sptlc2	0.0179969147972532	-0.0276509897083904	0.0418090035917454	4.04443243133681e-06	0.0456479045056436	0	1	1
Lin52	0.0177573085369075	-0.0278419332141051	0.0355225034546929	6.3018926493303e-07	0.0455992417510126	0	0	0
Tcerg1	0.0203251264054621	-0.0252740723649664	0.0270139004741827	0.000150757144485793	0.0455991987704286	0	0	0
Pou2f1	0.0239938855525668	-0.0215043266440268	0.00216453271303145	0.00186846461043539	0.0454982121965936	1	2	1
Macrod2	0.0250957189847196	-0.0203967498089831	2.85944857332586e-58	4.42559040128466e-59	0.0454924687937028	0	0	0
Elp1	0.0220831987189085	-0.0234064322131166	0.0190697606259431	0.000107486028095031	0.0454896309320251	0	0	0
Ago3	0.0222832306959443	-0.0231488417933925	0.00936455037503259	4.77439363076744e-05	0.0454320724893368	0	0	0
Lrch3	0.022021988129139	-0.0234075908869047	0.0229192796899618	0.00159741932064969	0.0454295790160437	0	0	0
Poc1b	0.0239994973285563	-0.0214139465954883	0.00011634219944742	3.42675526926741e-06	0.0454134439240446	1	3	2
Mcm9	0.0296441456788739	-0.0157474431367591	8.80507350122817e-05	0.00874304440097389	0.045391588815633	0	1	1
Sclt1	0.0235270540062207	-0.0218430224054368	0.00064584858482062	1.06055488455993e-06	0.0453700764116575	0	1	1
Celf2	0.0257559527975488	-0.0195792724908201	4.46291620569023e-26	5.79870216430553e-21	0.045335225288369	8	8	0
Dnajc6	0.021238310894961	-0.0240271402691261	0.00808775754444561	0.000324756973136068	0.045265451164087	1	0	-1
Trpm7	0.0191248134914075	-0.0261278006855442	0.0421078585548261	0.000145100131691313	0.0452526141769517	0	0	0
Ppp1r12b	0.0231778647493253	-0.0220601572058108	0.000243568278207285	3.59260592447456e-05	0.045238021955136	1	1	0
Ola1	0.0155216065028355	-0.0296667790775431	0.0226893940887619	2.34936135653948e-10	0.0451883855803786	0	1	1
Ap3b1	0.0155697011056948	-0.029600713829918	0.000165213524606381	4.26776604452289e-24	0.0451704149356128	10	7	-3
Fbxl20	0.0185678464835862	-0.0265516374238983	0.0481019025077021	4.75793318968722e-05	0.0451194839074846	0	0	0
Aak1	0.0213549076985065	-0.0236975624908683	0.0234904312160523	0.00169441166476405	0.0450524701893747	0	0	0
Ralyl	0.0209337057083755	-0.0241129954664402	3.28778515205746e-09	1.57028952766165e-15	0.0450467011748157	0	2	2
Mcc	0.024034500079161	-0.0210049612529116	9.960396568227e-09	1.01686114210805e-09	0.0450394613320726	1	2	1
Sort1	0.02873250851077	-0.0162963671799831	0.000108562581560388	0.0101311480275249	0.0450288756907531	0	2	2
Nup98	0.0220091737665751	-0.023011913807138	0.0158411993645155	0.000704271017978317	0.0450210875737131	0	0	0
Rab18	0.0261974964559444	-0.0187265598102143	0.0401213919700871	0.046016478075762	0.0449240562661587	0	0	0
Slc39a10	0.0223135674017336	-0.0225962638055931	0.0030680345616939	1.27482902565583e-05	0.0449098312073267	1	0	-1
Mipep	0.0188608190743377	-0.0259853277672393	0.0140489977799828	2.22628057391983e-07	0.044846146841577	0	1	1
Ccser1	0.0185714663714055	-0.0262601510835753	4.76140413134917e-17	6.86585583729478e-55	0.0448316174549808	1	1	0
Tbc1d22a	0.026451493547144	-0.0183687812229322	2.06775167007343e-05	0.00156294271131624	0.0448202747700762	36	32	-4
Gnai3	0.0243438512395896	-0.0204593288884015	0.0478829893696635	0.0334985292563092	0.0448031801279911	0	0	0
Ppp1r9a	0.0204763627583215	-0.0242824264041665	1.09084691755013e-07	3.03697427589529e-16	0.0447587891624881	2	3	1
Fbxo38	0.0224552437173364	-0.0222632091406449	0.014565505576155	0.00129792928710679	0.0447184528579813	0	0	0
Lrrk2	0.0188686483271779	-0.0258369960919282	0.000114553081353162	4.57908936872309e-15	0.0447056444191062	0	1	1
Fam13c	0.020647760851211	-0.0240483889632561	0.00455064695647069	6.0982939750159e-05	0.0446961498144671	1	1	0
Vps41	0.0194250477116171	-0.0251745098173808	0.000872500121356236	1.88656436060754e-08	0.0445995575289979	0	0	0
Kifap3	0.0191358613483084	-0.0254596540614648	0.000430841851854159	1.35516051678578e-10	0.0445955154097731	0	0	0
Usp24	0.0203994577729933	-0.0241397962828278	0.00167789596476131	1.04705373952072e-06	0.0445392540558211	0	0	0
Tbc1d31	0.0275463720016434	-0.0169613428385565	8.73673219158977e-05	0.00200947658445838	0.0445077148401999	0	1	1
Nbeal1	0.0218105004813784	-0.0226859565505348	1.03857638043996e-05	7.48273547904646e-10	0.0444964570319133	0	0	0
Cep350	0.0186014902014839	-0.0258900917672631	0.00280291052660503	3.90857968508422e-08	0.044491581968747	0	0	0
Ipmk	0.021836769751835	-0.0226053662075903	0.00667790919893678	4.54334947747024e-05	0.0444421359594253	2	3	1
Eif2ak3	0.0236632118924516	-0.0207713126018996	0.00836540395317672	0.00211597305084166	0.0444345244943512	1	1	0
Pkd2	0.0232203943259448	-0.0211726830709028	0.0234519766102248	0.00660584598240041	0.0443930773968476	0	0	0
Ift81	0.0243269400051179	-0.0200556146400271	0.0141831361865003	0.0121476300873842	0.044382554645145	0	0	0
Ppp2r3a	0.0201445250781894	-0.0241678429039104	0.0065901664579217	3.08821690995024e-05	0.0443123679820998	0	0	0
Tmem135	0.0231809764942829	-0.0210708135438928	4.86635482096643e-06	1.28649167750061e-06	0.0442517900381757	1	2	1
Synrg	0.0223660814201129	-0.0218771989376439	0.0351919394684726	0.00440216806588873	0.0442432803577567	0	0	0
Kif16b	0.0183884282622302	-0.0257645204168844	0.00017382280847109	4.79941910727467e-13	0.0441529486791146	16	31	15
Opcml	0.0282436066344889	-0.0158851141588007	2.77023399645135e-34	1.09666060904615e-14	0.0441287207932896	4	10	6
Sec31a	0.0208692306371746	-0.0232415944041077	0.0140240129088118	4.22165240656227e-05	0.0441108250412823	0	1	1
Mccc1	0.0238515737196179	-0.0201678655170371	0.00154653325610002	0.000123038942640107	0.044019439236655	0	0	0
Lyrm4	0.0170611009243185	-0.0269510055174578	0.0133082711197924	7.89566181303273e-08	0.0440121064417762	5	6	1
Chchd3	0.0201867602089859	-0.0237841160643708	1.99888093012231e-05	4.31264354956342e-09	0.0439708762733567	3	1	-2
