gene_symbol	gene_class	feature_idx	feature_label	distance_to_tss	k27ac_class
Mbp	invariant	462	P60	66037.5	lost_k27ac
Mrpl21	invariant	473	P60	561798.5	lost_k27ac
Mrpl21	invariant	474	P60	782808	lost_k27ac
Mrpl21	invariant	475	P60	824389.5	stable_k27ac
Mrpl21	invariant	477	P60	1025134.5	stable_k27ac
Mrpl21	invariant	481	P60	1188568	lost_k27ac
Aldh3b1	invariant	473	P60	85108.5	lost_k27ac
Aldh3b1	invariant	474	P60	135901	lost_k27ac
Aldh3b1	invariant	475	P60	177482.5	stable_k27ac
Aldh3b1	invariant	477	P60	378227.5	stable_k27ac
Aldh3b1	invariant	481	P60	541661	lost_k27ac
Aldh3b1	invariant	489	P60	1555700	stable_k27ac
Aldh3b1	invariant	494	P60	1895086.5	lost_k27ac
Ndufv1	invariant	473	P60	168106.5	lost_k27ac
Ndufv1	invariant	474	P60	52903	lost_k27ac
Ndufv1	invariant	475	P60	94484.5	stable_k27ac
Ndufv1	invariant	477	P60	295229.5	stable_k27ac
Ndufv1	invariant	481	P60	458663	lost_k27ac
Ndufv1	invariant	489	P60	1472702	stable_k27ac
Ndufv1	invariant	494	P60	1812088.5	lost_k27ac
Coro1b	invariant	473	P60	303919.5	lost_k27ac
Coro1b	invariant	474	P60	82910	lost_k27ac
Coro1b	invariant	475	P60	41328.5	stable_k27ac
Coro1b	invariant	477	P60	159416.5	stable_k27ac
Coro1b	invariant	481	P60	322850	lost_k27ac
Coro1b	invariant	489	P60	1336889	stable_k27ac
Coro1b	invariant	494	P60	1676275.5	lost_k27ac
Ptprcap	invariant	473	P60	308904.5	lost_k27ac
Ptprcap	invariant	474	P60	87895	lost_k27ac
Ptprcap	invariant	475	P60	46313.5	stable_k27ac
Ptprcap	invariant	477	P60	154431.5	stable_k27ac
Ptprcap	invariant	481	P60	317865	lost_k27ac
Ptprcap	invariant	489	P60	1331904	stable_k27ac
Ptprcap	invariant	494	P60	1671290.5	lost_k27ac
Ppp1ca	invariant	473	P60	347365.5	lost_k27ac
Ppp1ca	invariant	474	P60	126356	lost_k27ac
Ppp1ca	invariant	475	P60	84774.5	stable_k27ac
Ppp1ca	invariant	477	P60	115970.5	stable_k27ac
Ppp1ca	invariant	481	P60	279404	lost_k27ac
Ppp1ca	invariant	489	P60	1293443	stable_k27ac
Ppp1ca	invariant	494	P60	1632829.5	lost_k27ac
Ankrd13d	invariant	473	P60	438437.5	lost_k27ac
Ankrd13d	invariant	474	P60	217428	lost_k27ac
Ankrd13d	invariant	475	P60	175846.5	stable_k27ac
Ankrd13d	invariant	477	P60	24898.5	stable_k27ac
Ankrd13d	invariant	481	P60	188332	lost_k27ac
Ankrd13d	invariant	489	P60	1202371	stable_k27ac
Ankrd13d	invariant	494	P60	1541757.5	lost_k27ac
Grk2	invariant	473	P60	461522.5	lost_k27ac
Grk2	invariant	474	P60	240513	lost_k27ac
Grk2	invariant	475	P60	198931.5	stable_k27ac
Grk2	invariant	477	P60	1813.5	stable_k27ac
Grk2	invariant	481	P60	165247	lost_k27ac
Grk2	invariant	489	P60	1179286	stable_k27ac
Grk2	invariant	494	P60	1518672.5	lost_k27ac
Grk2	invariant	495	P60	1995719	stable_k27ac
Rce1	invariant	473	P60	780941.5	lost_k27ac
Rce1	invariant	474	P60	559932	lost_k27ac
Rce1	invariant	475	P60	518350.5	stable_k27ac
Rce1	invariant	477	P60	317605.5	stable_k27ac
Rce1	invariant	481	P60	154172	lost_k27ac
Rce1	invariant	489	P60	859867	stable_k27ac
Rce1	invariant	494	P60	1199253.5	lost_k27ac
Rce1	invariant	495	P60	1676300	stable_k27ac
Rce1	invariant	496	P60	1873257.5	gained_k27ac
Sptbn2	invariant	473	P60	866467.5	lost_k27ac
Sptbn2	invariant	474	P60	645458	lost_k27ac
Sptbn2	invariant	475	P60	603876.5	stable_k27ac
Sptbn2	invariant	477	P60	403131.5	stable_k27ac
Sptbn2	invariant	481	P60	239698	lost_k27ac
Sptbn2	invariant	489	P60	774341	stable_k27ac
Sptbn2	invariant	494	P60	1113727.5	lost_k27ac
Sptbn2	invariant	495	P60	1590774	stable_k27ac
Sptbn2	invariant	496	P60	1787731.5	gained_k27ac
Gm21992	invariant	473	P60	966912.5	lost_k27ac
Gm21992	invariant	474	P60	745903	lost_k27ac
Gm21992	invariant	475	P60	704321.5	stable_k27ac
Gm21992	invariant	477	P60	503576.5	stable_k27ac
Gm21992	invariant	481	P60	340143	lost_k27ac
Gm21992	invariant	489	P60	673896	stable_k27ac
Gm21992	invariant	494	P60	1013282.5	lost_k27ac
Gm21992	invariant	495	P60	1490329	stable_k27ac
Gm21992	invariant	496	P60	1687286.5	gained_k27ac
Ctsf	invariant	473	P60	1010430.5	lost_k27ac
Ctsf	invariant	474	P60	789421	lost_k27ac
Ctsf	invariant	475	P60	747839.5	stable_k27ac
Ctsf	invariant	477	P60	547094.5	stable_k27ac
Ctsf	invariant	481	P60	383661	lost_k27ac
Ctsf	invariant	489	P60	630378	stable_k27ac
Ctsf	invariant	494	P60	969764.5	lost_k27ac
Ctsf	invariant	495	P60	1446811	stable_k27ac
Ctsf	invariant	496	P60	1643768.5	gained_k27ac
Bbs1	invariant	473	P60	1061928.5	lost_k27ac
Bbs1	invariant	474	P60	840919	lost_k27ac
Bbs1	invariant	475	P60	799337.5	stable_k27ac
Bbs1	invariant	477	P60	598592.5	stable_k27ac
Bbs1	invariant	481	P60	435159	lost_k27ac
Bbs1	invariant	489	P60	578880	stable_k27ac
Bbs1	invariant	494	P60	918266.5	lost_k27ac
Bbs1	invariant	495	P60	1395313	stable_k27ac
Bbs1	invariant	496	P60	1592270.5	gained_k27ac
Npas4	invariant	473	P60	1145616.5	lost_k27ac
Npas4	invariant	474	P60	924607	lost_k27ac
Npas4	invariant	475	P60	883025.5	stable_k27ac
Npas4	invariant	477	P60	682280.5	stable_k27ac
Npas4	invariant	481	P60	518847	lost_k27ac
Npas4	invariant	489	P60	495192	stable_k27ac
Npas4	invariant	494	P60	834578.5	lost_k27ac
Npas4	invariant	495	P60	1311625	stable_k27ac
Npas4	invariant	496	P60	1508582.5	gained_k27ac
Npas4	invariant	497	P60	1955068.5	lost_k27ac
Cnih2	invariant	473	P60	1253821.5	lost_k27ac
Cnih2	invariant	474	P60	1032812	lost_k27ac
Cnih2	invariant	475	P60	991230.5	stable_k27ac
Cnih2	invariant	477	P60	790485.5	stable_k27ac
Cnih2	invariant	481	P60	627052	lost_k27ac
Cnih2	invariant	489	P60	386987	stable_k27ac
Cnih2	invariant	494	P60	726373.5	lost_k27ac
Cnih2	invariant	495	P60	1203420	stable_k27ac
Cnih2	invariant	496	P60	1400377.5	gained_k27ac
Cnih2	invariant	497	P60	1846863.5	lost_k27ac
Cnih2	invariant	498	P60	2035233.5	gained_k27ac
Pacs1	invariant	473	P60	1428419.5	lost_k27ac
Pacs1	invariant	474	P60	1207410	lost_k27ac
Pacs1	invariant	475	P60	1165828.5	stable_k27ac
Pacs1	invariant	477	P60	965083.5	stable_k27ac
Pacs1	invariant	481	P60	801650	lost_k27ac
Pacs1	invariant	489	P60	212389	stable_k27ac
Pacs1	invariant	494	P60	551775.5	lost_k27ac
Pacs1	invariant	495	P60	1028822	stable_k27ac
Pacs1	invariant	496	P60	1225779.5	gained_k27ac
Pacs1	invariant	497	P60	1672265.5	lost_k27ac
Pacs1	invariant	498	P60	1860635.5	gained_k27ac
Banf1	invariant	473	P60	1522468.5	lost_k27ac
Banf1	invariant	474	P60	1301459	lost_k27ac
Banf1	invariant	475	P60	1259877.5	stable_k27ac
Banf1	invariant	477	P60	1059132.5	stable_k27ac
Banf1	invariant	481	P60	895699	lost_k27ac
Banf1	invariant	489	P60	118340	stable_k27ac
Banf1	invariant	494	P60	457726.5	lost_k27ac
Banf1	invariant	495	P60	934773	stable_k27ac
Banf1	invariant	496	P60	1131730.5	gained_k27ac
Banf1	invariant	497	P60	1578216.5	lost_k27ac
Banf1	invariant	498	P60	1766586.5	gained_k27ac
Eif1ad	invariant	473	P60	1522041.5	lost_k27ac
Eif1ad	invariant	474	P60	1301032	lost_k27ac
Eif1ad	invariant	475	P60	1259450.5	stable_k27ac
Eif1ad	invariant	477	P60	1058705.5	stable_k27ac
Eif1ad	invariant	481	P60	895272	lost_k27ac
Eif1ad	invariant	489	P60	118767	stable_k27ac
Eif1ad	invariant	494	P60	458153.5	lost_k27ac
Eif1ad	invariant	495	P60	935200	stable_k27ac
Eif1ad	invariant	496	P60	1132157.5	gained_k27ac
Eif1ad	invariant	497	P60	1578643.5	lost_k27ac
Eif1ad	invariant	498	P60	1767013.5	gained_k27ac
AI837181	invariant	473	P60	1580444.5	lost_k27ac
AI837181	invariant	474	P60	1359435	lost_k27ac
AI837181	invariant	475	P60	1317853.5	stable_k27ac
AI837181	invariant	477	P60	1117108.5	stable_k27ac
AI837181	invariant	481	P60	953675	lost_k27ac
AI837181	invariant	489	P60	60364	stable_k27ac
AI837181	invariant	494	P60	399750.5	lost_k27ac
AI837181	invariant	495	P60	876797	stable_k27ac
AI837181	invariant	496	P60	1073754.5	gained_k27ac
AI837181	invariant	497	P60	1520240.5	lost_k27ac
AI837181	invariant	498	P60	1708610.5	gained_k27ac
Ccdc85b	invariant	473	P60	1613194.5	lost_k27ac
Ccdc85b	invariant	474	P60	1392185	lost_k27ac
Ccdc85b	invariant	475	P60	1350603.5	stable_k27ac
Ccdc85b	invariant	477	P60	1149858.5	stable_k27ac
Ccdc85b	invariant	481	P60	986425	lost_k27ac
Ccdc85b	invariant	489	P60	27614	stable_k27ac
Ccdc85b	invariant	494	P60	367000.5	lost_k27ac
Ccdc85b	invariant	495	P60	844047	stable_k27ac
Ccdc85b	invariant	496	P60	1041004.5	gained_k27ac
Ccdc85b	invariant	497	P60	1487490.5	lost_k27ac
Ccdc85b	invariant	498	P60	1675860.5	gained_k27ac
Fibp	invariant	473	P60	1615915.5	lost_k27ac
Fibp	invariant	474	P60	1394906	lost_k27ac
Fibp	invariant	475	P60	1353324.5	stable_k27ac
Fibp	invariant	477	P60	1152579.5	stable_k27ac
Fibp	invariant	481	P60	989146	lost_k27ac
Fibp	invariant	489	P60	24893	stable_k27ac
Fibp	invariant	494	P60	364279.5	lost_k27ac
Fibp	invariant	495	P60	841326	stable_k27ac
Fibp	invariant	496	P60	1038283.5	gained_k27ac
Fibp	invariant	497	P60	1484769.5	lost_k27ac
Fibp	invariant	498	P60	1673139.5	gained_k27ac
Cfl1	invariant	473	P60	1645755.5	lost_k27ac
Cfl1	invariant	474	P60	1424746	lost_k27ac
Cfl1	invariant	475	P60	1383164.5	stable_k27ac
Cfl1	invariant	477	P60	1182419.5	stable_k27ac
Cfl1	invariant	481	P60	1018986	lost_k27ac
Cfl1	invariant	489	P60	4947	stable_k27ac
Cfl1	invariant	494	P60	334439.5	lost_k27ac
Cfl1	invariant	495	P60	811486	stable_k27ac
Cfl1	invariant	496	P60	1008443.5	gained_k27ac
Cfl1	invariant	497	P60	1454929.5	lost_k27ac
Cfl1	invariant	498	P60	1643299.5	gained_k27ac
Snx32	invariant	473	P60	1665838.5	lost_k27ac
Snx32	invariant	474	P60	1444829	lost_k27ac
Snx32	invariant	475	P60	1403247.5	stable_k27ac
Snx32	invariant	477	P60	1202502.5	stable_k27ac
Snx32	invariant	481	P60	1039069	lost_k27ac
Snx32	invariant	489	P60	25030	stable_k27ac
Snx32	invariant	494	P60	314356.5	lost_k27ac
Snx32	invariant	495	P60	791403	stable_k27ac
Snx32	invariant	496	P60	988360.5	gained_k27ac
Snx32	invariant	497	P60	1434846.5	lost_k27ac
Snx32	invariant	498	P60	1623216.5	gained_k27ac
Rnaseh2c	invariant	473	P60	1757173.5	lost_k27ac
Rnaseh2c	invariant	474	P60	1536164	lost_k27ac
Rnaseh2c	invariant	475	P60	1494582.5	stable_k27ac
Rnaseh2c	invariant	477	P60	1293837.5	stable_k27ac
Rnaseh2c	invariant	481	P60	1130404	lost_k27ac
Rnaseh2c	invariant	489	P60	116365	stable_k27ac
Rnaseh2c	invariant	494	P60	223021.5	lost_k27ac
Rnaseh2c	invariant	495	P60	700068	stable_k27ac
Rnaseh2c	invariant	496	P60	897025.5	gained_k27ac
Rnaseh2c	invariant	497	P60	1343511.5	lost_k27ac
Rnaseh2c	invariant	498	P60	1531881.5	gained_k27ac
Rela	invariant	473	P60	1792783.5	lost_k27ac
Rela	invariant	474	P60	1571774	lost_k27ac
Rela	invariant	475	P60	1530192.5	stable_k27ac
Rela	invariant	477	P60	1329447.5	stable_k27ac
Rela	invariant	481	P60	1166014	lost_k27ac
Rela	invariant	489	P60	151975	stable_k27ac
Rela	invariant	494	P60	187411.5	lost_k27ac
Rela	invariant	495	P60	664458	stable_k27ac
Rela	invariant	496	P60	861415.5	gained_k27ac
Rela	invariant	497	P60	1307901.5	lost_k27ac
Rela	invariant	498	P60	1496271.5	gained_k27ac
Map3k11	invariant	473	P60	1844042.5	lost_k27ac
Map3k11	invariant	474	P60	1623033	lost_k27ac
Map3k11	invariant	475	P60	1581451.5	stable_k27ac
Map3k11	invariant	477	P60	1380706.5	stable_k27ac
Map3k11	invariant	481	P60	1217273	lost_k27ac
Map3k11	invariant	489	P60	203234	stable_k27ac
Map3k11	invariant	494	P60	136152.5	lost_k27ac
Map3k11	invariant	495	P60	613199	stable_k27ac
Map3k11	invariant	496	P60	810156.5	gained_k27ac
Map3k11	invariant	497	P60	1256642.5	lost_k27ac
Map3k11	invariant	498	P60	1445012.5	gained_k27ac
Malat1	invariant	473	P60	1957972.5	lost_k27ac
Malat1	invariant	474	P60	1736963	lost_k27ac
Malat1	invariant	475	P60	1695381.5	stable_k27ac
Malat1	invariant	477	P60	1494636.5	stable_k27ac
Malat1	invariant	481	P60	1331203	lost_k27ac
Malat1	invariant	489	P60	317164	stable_k27ac
Malat1	invariant	494	P60	22222.5	lost_k27ac
Malat1	invariant	495	P60	499269	stable_k27ac
Malat1	invariant	496	P60	696226.5	gained_k27ac
Malat1	invariant	497	P60	1142712.5	lost_k27ac
Malat1	invariant	498	P60	1331082.5	gained_k27ac
Tigd3	invariant	474	P60	1828440	lost_k27ac
Tigd3	invariant	475	P60	1786858.5	stable_k27ac
Tigd3	invariant	477	P60	1586113.5	stable_k27ac
Tigd3	invariant	481	P60	1422680	lost_k27ac
Tigd3	invariant	489	P60	408641	stable_k27ac
Tigd3	invariant	494	P60	69254.5	lost_k27ac
Tigd3	invariant	495	P60	407792	stable_k27ac
Tigd3	invariant	496	P60	604749.5	gained_k27ac
Tigd3	invariant	497	P60	1051235.5	lost_k27ac
Tigd3	invariant	498	P60	1239605.5	gained_k27ac
Capn1	invariant	474	P60	1950188	lost_k27ac
Capn1	invariant	475	P60	1908606.5	stable_k27ac
Capn1	invariant	477	P60	1707861.5	stable_k27ac
Capn1	invariant	481	P60	1544428	lost_k27ac
Capn1	invariant	489	P60	530389	stable_k27ac
Capn1	invariant	494	P60	191002.5	lost_k27ac
Capn1	invariant	495	P60	286044	stable_k27ac
Capn1	invariant	496	P60	483001.5	gained_k27ac
Capn1	invariant	497	P60	929487.5	lost_k27ac
Capn1	invariant	498	P60	1117857.5	gained_k27ac
Syvn1	invariant	474	P60	1980867	lost_k27ac
Syvn1	invariant	475	P60	1939285.5	stable_k27ac
Syvn1	invariant	477	P60	1738540.5	stable_k27ac
Syvn1	invariant	481	P60	1575107	lost_k27ac
Syvn1	invariant	489	P60	561068	stable_k27ac
Syvn1	invariant	494	P60	221681.5	lost_k27ac
Syvn1	invariant	495	P60	255365	stable_k27ac
Syvn1	invariant	496	P60	452322.5	gained_k27ac
Syvn1	invariant	497	P60	898808.5	lost_k27ac
Syvn1	invariant	498	P60	1087178.5	gained_k27ac
Vps51	invariant	474	P60	2011522	lost_k27ac
Vps51	invariant	475	P60	1969940.5	stable_k27ac
Vps51	invariant	477	P60	1769195.5	stable_k27ac
Vps51	invariant	481	P60	1605762	lost_k27ac
Vps51	invariant	489	P60	591723	stable_k27ac
Vps51	invariant	494	P60	252336.5	lost_k27ac
Vps51	invariant	495	P60	224710	stable_k27ac
Vps51	invariant	496	P60	421667.5	gained_k27ac
Vps51	invariant	497	P60	868153.5	lost_k27ac
Vps51	invariant	498	P60	1056523.5	gained_k27ac
Gpha2	invariant	477	P60	1918344.5	stable_k27ac
Gpha2	invariant	481	P60	1754911	lost_k27ac
Gpha2	invariant	489	P60	740872	stable_k27ac
Gpha2	invariant	494	P60	401485.5	lost_k27ac
Gpha2	invariant	495	P60	75561	stable_k27ac
Gpha2	invariant	496	P60	272518.5	gained_k27ac
Gpha2	invariant	497	P60	719004.5	lost_k27ac
Gpha2	invariant	498	P60	907374.5	gained_k27ac
Atg2a	invariant	477	P60	1933632.5	stable_k27ac
Atg2a	invariant	481	P60	1770199	lost_k27ac
Atg2a	invariant	489	P60	756160	stable_k27ac
Atg2a	invariant	494	P60	416773.5	lost_k27ac
Atg2a	invariant	495	P60	60273	stable_k27ac
Atg2a	invariant	496	P60	257230.5	gained_k27ac
Atg2a	invariant	497	P60	703716.5	lost_k27ac
Atg2a	invariant	498	P60	892086.5	gained_k27ac
Men1	invariant	481	P60	1863510	lost_k27ac
Men1	invariant	489	P60	849471	stable_k27ac
Men1	invariant	494	P60	510084.5	lost_k27ac
Men1	invariant	495	P60	33038	stable_k27ac
Men1	invariant	496	P60	163919.5	gained_k27ac
Men1	invariant	497	P60	610405.5	lost_k27ac
Men1	invariant	498	P60	798775.5	gained_k27ac
Pygm	invariant	481	P60	1912930	lost_k27ac
Pygm	invariant	489	P60	898891	stable_k27ac
Pygm	invariant	494	P60	559504.5	lost_k27ac
Pygm	invariant	495	P60	82458	stable_k27ac
Pygm	invariant	496	P60	114499.5	gained_k27ac
Pygm	invariant	497	P60	560985.5	lost_k27ac
Pygm	invariant	498	P60	749355.5	gained_k27ac
Nrxn2	invariant	481	P60	1947262	lost_k27ac
Nrxn2	invariant	489	P60	933223	stable_k27ac
Nrxn2	invariant	494	P60	593836.5	lost_k27ac
Nrxn2	invariant	495	P60	116790	stable_k27ac
Nrxn2	invariant	496	P60	80167.5	gained_k27ac
Nrxn2	invariant	497	P60	526653.5	lost_k27ac
Nrxn2	invariant	498	P60	715023.5	gained_k27ac
Prdx5	invariant	489	P60	1424598	stable_k27ac
Prdx5	invariant	494	P60	1085211.5	lost_k27ac
Prdx5	invariant	495	P60	608165	stable_k27ac
Prdx5	invariant	496	P60	411207.5	gained_k27ac
Prdx5	invariant	497	P60	35278.5	lost_k27ac
Prdx5	invariant	498	P60	223648.5	gained_k27ac
Esrra	invariant	489	P60	1436305	stable_k27ac
Esrra	invariant	494	P60	1096918.5	lost_k27ac
Esrra	invariant	495	P60	619872	stable_k27ac
Esrra	invariant	496	P60	422914.5	gained_k27ac
Esrra	invariant	497	P60	23571.5	lost_k27ac
Esrra	invariant	498	P60	211941.5	gained_k27ac
Plcb3	invariant	489	P60	1490962	stable_k27ac
Plcb3	invariant	494	P60	1151575.5	lost_k27ac
Plcb3	invariant	495	P60	674529	stable_k27ac
Plcb3	invariant	496	P60	477571.5	gained_k27ac
Plcb3	invariant	497	P60	31085.5	lost_k27ac
Plcb3	invariant	498	P60	157284.5	gained_k27ac
Dnajc4	invariant	489	P60	1507064	stable_k27ac
Dnajc4	invariant	494	P60	1167677.5	lost_k27ac
Dnajc4	invariant	495	P60	690631	stable_k27ac
Dnajc4	invariant	496	P60	493673.5	gained_k27ac
Dnajc4	invariant	497	P60	47187.5	lost_k27ac
Dnajc4	invariant	498	P60	141182.5	gained_k27ac
Macrod1	invariant	489	P60	1571302	stable_k27ac
Macrod1	invariant	494	P60	1231915.5	lost_k27ac
Macrod1	invariant	495	P60	754869	stable_k27ac
Macrod1	invariant	496	P60	557911.5	gained_k27ac
Macrod1	invariant	497	P60	111425.5	lost_k27ac
Macrod1	invariant	498	P60	76944.5	gained_k27ac
Otub1	invariant	489	P60	1720808	stable_k27ac
Otub1	invariant	494	P60	1381421.5	lost_k27ac
Otub1	invariant	495	P60	904375	stable_k27ac
Otub1	invariant	496	P60	707417.5	gained_k27ac
Otub1	invariant	497	P60	260931.5	lost_k27ac
Otub1	invariant	498	P60	72561.5	gained_k27ac
Mark2	invariant	489	P60	1856352	stable_k27ac
Mark2	invariant	494	P60	1516965.5	lost_k27ac
Mark2	invariant	495	P60	1039919	stable_k27ac
Mark2	invariant	496	P60	842961.5	gained_k27ac
Mark2	invariant	497	P60	396475.5	lost_k27ac
Mark2	invariant	498	P60	208105.5	gained_k27ac
Spindoc	invariant	489	P60	1897486	stable_k27ac
Spindoc	invariant	494	P60	1558099.5	lost_k27ac
Spindoc	invariant	495	P60	1081053	stable_k27ac
Spindoc	invariant	496	P60	884095.5	gained_k27ac
Spindoc	invariant	497	P60	437609.5	lost_k27ac
Spindoc	invariant	498	P60	249239.5	gained_k27ac
Atl3	invariant	494	P60	1669145.5	lost_k27ac
Atl3	invariant	495	P60	1192099	stable_k27ac
Atl3	invariant	496	P60	995141.5	gained_k27ac
Atl3	invariant	497	P60	548655.5	lost_k27ac
Atl3	invariant	498	P60	360285.5	gained_k27ac
Slc22a27	invariant	495	P60	1664086	stable_k27ac
Slc22a27	invariant	496	P60	1467128.5	gained_k27ac
Slc22a27	invariant	497	P60	1020642.5	lost_k27ac
Slc22a27	invariant	498	P60	832272.5	gained_k27ac
Slc22a8	invariant	497	P60	1645869.5	lost_k27ac
Slc22a8	invariant	498	P60	1457499.5	gained_k27ac
Slc22a8	invariant	463	P60	1821258	stable_k27ac
Snhg1	invariant	497	P60	1778090.5	lost_k27ac
Snhg1	invariant	498	P60	1589720.5	gained_k27ac
Snhg1	invariant	463	P60	1689037	stable_k27ac
Snhg1	invariant	464	P60	1986937	lost_k27ac
Taf6l	invariant	497	P60	1841032.5	lost_k27ac
Taf6l	invariant	498	P60	1652662.5	gained_k27ac
Taf6l	invariant	463	P60	1626095	stable_k27ac
Taf6l	invariant	464	P60	1923995	lost_k27ac
Taf6l	invariant	465	P60	1993124.5	lost_k27ac
Polr2g	invariant	497	P60	1853192.5	lost_k27ac
Polr2g	invariant	498	P60	1664822.5	gained_k27ac
Polr2g	invariant	463	P60	1613935	stable_k27ac
Polr2g	invariant	464	P60	1911835	lost_k27ac
Polr2g	invariant	465	P60	1980964.5	lost_k27ac
Zbtb3	invariant	497	P60	1857170.5	lost_k27ac
Zbtb3	invariant	498	P60	1668800.5	gained_k27ac
Zbtb3	invariant	463	P60	1609957	stable_k27ac
Zbtb3	invariant	464	P60	1907857	lost_k27ac
Zbtb3	invariant	465	P60	1976986.5	lost_k27ac
Ubxn1	invariant	497	P60	1926111.5	lost_k27ac
Ubxn1	invariant	498	P60	1737741.5	gained_k27ac
Ubxn1	invariant	463	P60	1541016	stable_k27ac
Ubxn1	invariant	464	P60	1838916	lost_k27ac
Ubxn1	invariant	465	P60	1908045.5	lost_k27ac
Ubxn1	invariant	466	P60	1996951.5	stable_k27ac
Ganab	invariant	497	P60	1952686.5	lost_k27ac
Ganab	invariant	498	P60	1764316.5	gained_k27ac
Ganab	invariant	463	P60	1514441	stable_k27ac
Ganab	invariant	464	P60	1812341	lost_k27ac
Ganab	invariant	465	P60	1881470.5	lost_k27ac
Ganab	invariant	466	P60	1970376.5	stable_k27ac
B3gat3	invariant	497	P60	1974989.5	lost_k27ac
B3gat3	invariant	498	P60	1786619.5	gained_k27ac
B3gat3	invariant	463	P60	1492138	stable_k27ac
B3gat3	invariant	464	P60	1790038	lost_k27ac
B3gat3	invariant	465	P60	1859167.5	lost_k27ac
B3gat3	invariant	466	P60	1948073.5	stable_k27ac
Eef1g	invariant	498	P60	1833286.5	gained_k27ac
Eef1g	invariant	463	P60	1445471	stable_k27ac
Eef1g	invariant	464	P60	1743371	lost_k27ac
Eef1g	invariant	465	P60	1812500.5	lost_k27ac
Eef1g	invariant	466	P60	1901406.5	stable_k27ac
Asrgl1	invariant	498	P60	2001881.5	gained_k27ac
Asrgl1	invariant	463	P60	1276876	stable_k27ac
Asrgl1	invariant	464	P60	1574776	lost_k27ac
Asrgl1	invariant	465	P60	1643905.5	lost_k27ac
Asrgl1	invariant	466	P60	1732811.5	stable_k27ac
Fads3	invariant	463	P60	370943	stable_k27ac
Fads3	invariant	464	P60	668843	lost_k27ac
Fads3	invariant	465	P60	737972.5	lost_k27ac
Fads3	invariant	466	P60	826878.5	stable_k27ac
Fads2	invariant	463	P60	310766	stable_k27ac
Fads2	invariant	464	P60	608666	lost_k27ac
Fads2	invariant	465	P60	677795.5	lost_k27ac
Fads2	invariant	466	P60	766701.5	stable_k27ac
Fads1	invariant	463	P60	229624	stable_k27ac
Fads1	invariant	464	P60	527524	lost_k27ac
Fads1	invariant	465	P60	596653.5	lost_k27ac
Fads1	invariant	466	P60	685559.5	stable_k27ac
Tmem258	invariant	463	P60	208498	stable_k27ac
Tmem258	invariant	464	P60	506398	lost_k27ac
Tmem258	invariant	465	P60	575527.5	lost_k27ac
Tmem258	invariant	466	P60	664433.5	stable_k27ac
Vps37c	invariant	463	P60	276223	stable_k27ac
Vps37c	invariant	464	P60	21677	lost_k27ac
Vps37c	invariant	465	P60	90806.5	lost_k27ac
Vps37c	invariant	466	P60	179712.5	stable_k27ac
Prpf19	invariant	463	P60	482719	stable_k27ac
Prpf19	invariant	464	P60	184819	lost_k27ac
Prpf19	invariant	465	P60	115689.5	lost_k27ac
Prpf19	invariant	466	P60	26783.5	stable_k27ac
Ccdc86	invariant	463	P60	536754	stable_k27ac
Ccdc86	invariant	464	P60	238854	lost_k27ac
Ccdc86	invariant	465	P60	169724.5	lost_k27ac
Ccdc86	invariant	466	P60	80818.5	stable_k27ac
Stx3	invariant	463	P60	1406891	stable_k27ac
Stx3	invariant	464	P60	1108991	lost_k27ac
Stx3	invariant	465	P60	1039861.5	lost_k27ac
Stx3	invariant	466	P60	950955.5	stable_k27ac
Osbp	invariant	463	P60	1553429	stable_k27ac
Osbp	invariant	464	P60	1255529	lost_k27ac
Osbp	invariant	465	P60	1186399.5	lost_k27ac
Osbp	invariant	466	P60	1097493.5	stable_k27ac
Fam111a	invariant	464	P60	1835328	lost_k27ac
Fam111a	invariant	465	P60	1766198.5	lost_k27ac
Fam111a	invariant	466	P60	1677292.5	stable_k27ac
Zfp91	invariant	465	P60	2016584.5	lost_k27ac
Zfp91	invariant	466	P60	1927678.5	stable_k27ac
Cep78	invariant	467	P60	1167714.5	lost_k27ac
Vps13a	invariant	467	P60	371770.5	lost_k27ac
Abhd17b	invariant	468	P60	983162	lost_k27ac
Abhd17b	invariant	469	P60	1176488	lost_k27ac
Abhd17b	invariant	470	P60	1299031.5	lost_k27ac
Abhd17b	invariant	471	P60	1497358	gained_k27ac
Klf9	invariant	468	P60	504879	lost_k27ac
Klf9	invariant	469	P60	311553	lost_k27ac
Klf9	invariant	470	P60	189009.5	lost_k27ac
Klf9	invariant	471	P60	9317	gained_k27ac
Klf9	invariant	472	P60	1390739	lost_k27ac
Fxn	invariant	468	P60	1644258	lost_k27ac
Fxn	invariant	469	P60	1450932	lost_k27ac
Fxn	invariant	470	P60	1328388.5	lost_k27ac
Fxn	invariant	471	P60	1130062	gained_k27ac
Fxn	invariant	472	P60	251360	lost_k27ac
Pip5k1b	invariant	468	P60	1919525	lost_k27ac
Pip5k1b	invariant	469	P60	1726199	lost_k27ac
Pip5k1b	invariant	470	P60	1603655.5	lost_k27ac
Pip5k1b	invariant	471	P60	1405329	gained_k27ac
Pip5k1b	invariant	472	P60	23907	lost_k27ac
Tmem252	invariant	468	P60	2037661	lost_k27ac
Tmem252	invariant	469	P60	1844335	lost_k27ac
Tmem252	invariant	470	P60	1721791.5	lost_k27ac
Tmem252	invariant	471	P60	1523465	gained_k27ac
