Distance	Interaction Frequency (interChr=1.674308e-01)
168715000	7.501945e-08
168720000	7.438325e-08
168725000	7.461775e-08
168730000	1.015710e-07
168735000	4.585597e-08
168740000	1.022885e-07
168745000	1.481824e-07
168750000	8.237907e-08
168755000	1.144990e-07
168760000	1.394555e-07
168765000	1.140444e-07
168770000	4.657223e-08
168775000	6.699832e-08
168780000	5.849044e-08
168785000	3.051060e-08
168790000	6.642522e-08
168795000	1.262511e-07
168800000	4.771704e-08
168805000	4.790185e-08
168810000	8.037154e-08
168815000	3.188895e-08
168820000	7.501044e-08
168825000	1.090088e-07
168830000	7.037909e-08
168835000	8.837456e-08
168840000	5.912209e-08
168845000	6.339529e-08
168850000	2.358176e-08
168855000	6.773539e-08
168860000	3.581354e-08
168865000	7.052390e-08
168870000	5.162306e-08
168875000	8.567887e-09
168880000	9.578546e-08
168885000	4.549303e-08
168890000	4.055263e-08
168895000	8.700593e-08
168900000	1.725570e-07
168905000	3.056635e-08
168910000	7.750379e-08
168915000	2.149634e-07
168920000	6.695551e-08
168925000	1.626501e-07
168930000	9.745749e-08
168935000	8.731790e-08
168940000	1.090503e-07
168945000	2.685903e-08
168950000	6.998954e-08
168955000	1.805951e-07
168960000	8.514360e-08
168965000	6.713847e-08
168970000	1.484347e-07
168975000	8.863596e-08
168980000	6.438131e-08
168985000	4.584627e-08
168990000	0.000000e+00
168995000	3.623921e-08
169000000	1.103372e-07
169005000	9.551142e-08
169010000	1.857438e-07
169015000	1.731975e-08
169020000	6.902429e-08
169025000	1.656793e-08
169030000	8.090160e-08
169035000	5.262967e-08
169040000	3.884995e-08
169045000	3.489249e-08
169050000	5.093290e-08
169055000	3.799815e-08
169060000	6.028619e-08
169065000	2.488324e-08
169070000	1.221396e-07
169075000	6.629611e-08
169080000	2.466589e-08
169085000	1.391605e-08
169090000	1.120719e-07
169095000	5.429558e-08
169100000	1.907500e-07
169105000	9.661569e-08
169110000	4.984775e-08
169115000	2.436019e-08
169120000	3.736703e-08
169125000	4.662714e-08
169130000	3.832379e-08
169135000	1.239029e-07
169140000	4.036320e-08
169145000	3.691449e-08
169150000	8.575960e-08
169155000	4.656554e-08
169160000	1.852190e-08
169165000	5.368924e-08
169170000	8.027725e-08
169175000	2.101948e-08
169180000	9.034435e-08
169185000	7.547635e-08
169190000	3.441309e-08
169195000	5.304215e-08
169200000	1.329483e-07
169205000	0.000000e+00
169210000	1.216517e-07
169215000	7.161778e-08
169220000	6.779083e-08
169225000	7.194084e-08
169230000	1.459969e-07
169235000	1.005916e-07
169240000	2.631844e-08
169245000	7.966614e-08
169250000	6.482040e-08
169255000	1.391342e-07
169260000	2.897846e-08
169265000	6.910929e-08
169270000	1.802516e-08
169275000	1.156883e-07
169280000	1.262514e-07
169285000	7.368268e-08
169290000	6.043637e-08
169295000	2.105602e-08
169300000	1.080316e-08
169305000	2.974286e-08
169310000	0.000000e+00
169315000	1.417340e-07
169320000	5.320729e-08
169325000	6.960961e-08
169330000	1.486004e-08
169335000	9.748962e-08
169340000	2.292120e-08
169345000	6.956167e-08
169350000	8.068810e-08
169355000	1.268101e-07
169360000	5.157487e-08
169365000	5.117743e-08
169370000	6.288090e-08
169375000	7.154385e-08
169380000	3.464445e-08
169385000	3.551484e-08
169390000	5.681982e-08
169395000	0.000000e+00
169400000	1.333435e-07
169405000	1.910934e-07
169410000	0.000000e+00
169415000	2.024862e-08
169420000	4.100810e-08
169425000	1.100083e-07
169430000	5.065292e-08
169435000	6.965111e-08
169440000	8.372805e-08
169445000	3.358521e-08
169450000	5.426196e-08
169455000	8.464134e-08
169460000	2.407966e-08
169465000	9.311582e-08
169470000	9.134042e-08
169475000	9.124282e-08
169480000	9.781790e-08
169485000	1.204821e-07
169490000	1.264643e-07
169495000	7.388438e-08
169500000	1.029460e-07
169505000	8.811872e-08
169510000	8.340175e-08
169515000	6.828673e-08
169520000	0.000000e+00
169525000	4.787257e-08
169530000	4.158404e-08
169535000	7.582253e-08
169540000	1.546789e-08
169545000	2.058396e-08
169550000	2.869420e-08
169555000	8.550343e-08
169560000	5.951724e-08
169565000	8.687592e-08
169570000	3.141863e-08
169575000	2.272193e-08
169580000	8.034348e-08
169585000	8.079940e-08
169590000	5.475820e-08
169595000	7.549260e-08
169600000	2.774949e-08
169605000	1.098025e-07
169610000	7.158394e-08
169615000	5.541086e-08
169620000	6.588168e-08
169625000	2.347492e-08
169630000	2.219232e-08
169635000	9.108694e-08
169640000	1.099487e-07
169645000	2.356289e-08
169650000	4.116868e-08
169655000	6.703305e-08
169660000	4.509209e-08
169665000	5.015505e-08
169670000	4.186680e-08
169675000	3.907558e-08
169680000	7.254232e-08
169685000	1.690657e-07
169690000	9.509521e-08
169695000	9.276508e-08
169700000	6.319286e-08
169705000	7.861880e-08
169710000	1.539469e-07
169715000	1.261758e-07
169720000	5.746477e-08
169725000	1.686069e-08
169730000	2.811328e-08
169735000	9.517444e-08
169740000	1.662853e-08
169745000	1.431933e-07
169750000	0.000000e+00
169755000	1.211491e-08
169760000	6.958953e-08
169765000	1.319789e-07
169770000	1.916687e-08
169775000	8.169808e-08
169780000	4.194544e-08
169785000	8.343397e-08
169790000	9.389051e-08
169795000	8.589951e-08
169800000	1.535605e-07
169805000	0.000000e+00
169810000	2.216224e-08
169815000	1.054806e-08
169820000	1.469070e-08
169825000	5.573841e-08
169830000	1.513913e-07
169835000	1.416543e-07
169840000	5.443716e-08
169845000	1.055069e-07
169850000	3.412375e-08
169855000	1.292782e-07
169860000	5.433691e-08
169865000	0.000000e+00
169870000	1.285362e-07
169875000	7.939230e-08
169880000	4.067159e-08
169885000	6.525188e-08
169890000	3.235567e-08
169895000	9.248167e-08
169900000	4.891321e-08
169905000	0.000000e+00
169910000	1.392019e-07
169915000	6.414159e-08
169920000	5.861890e-08
169925000	5.427426e-08
169930000	5.963117e-08
169935000	3.197115e-08
169940000	7.475924e-08
169945000	7.643142e-08
169950000	1.488703e-07
169955000	1.756217e-07
169960000	8.854247e-08
169965000	5.724678e-08
169970000	2.704657e-08
169975000	7.194640e-08
169980000	6.149795e-08
169985000	3.516467e-08
169990000	1.343385e-08
169995000	6.101628e-08
170000000	2.703673e-08
170005000	2.068829e-08
170010000	0.000000e+00
170015000	1.120582e-07
170020000	5.846660e-08
170025000	5.231388e-08
170030000	1.697150e-08
170035000	1.015501e-07
170040000	1.569846e-08
170045000	1.452289e-08
170050000	4.853100e-08
170055000	2.816303e-08
170060000	1.962619e-08
170065000	1.858888e-08
170070000	7.872120e-08
170075000	3.357075e-08
170080000	1.303781e-07
170085000	4.430224e-08
170090000	8.537074e-08
170095000	1.685912e-07
170100000	5.715483e-08
170105000	1.170185e-08
170110000	2.713403e-08
170115000	7.763305e-08
170120000	1.392911e-07
170125000	6.076865e-08
170130000	4.524352e-08
170135000	7.240324e-08
170140000	1.347600e-07
170145000	6.072747e-08
170150000	1.242939e-07
170155000	6.578070e-08
170160000	8.579649e-08
170165000	1.216406e-08
170170000	4.921112e-08
170175000	3.806548e-08
170180000	7.735463e-08
170185000	8.671204e-08
170190000	4.630364e-08
170195000	6.506990e-08
170200000	7.344175e-08
170205000	5.202747e-08
170210000	1.111105e-07
170215000	8.652035e-08
170220000	6.272447e-08
170225000	1.497174e-07
170230000	9.346340e-08
170235000	1.723545e-08
170240000	9.387436e-08
170245000	9.196762e-08
170250000	7.409947e-08
170255000	2.527267e-08
170260000	7.799516e-08
170265000	8.616478e-08
170270000	6.039253e-08
170275000	5.960018e-08
170280000	1.052803e-07
170285000	1.054347e-07
170290000	6.027363e-08
170295000	1.121652e-07
170300000	1.211052e-07
170305000	6.583374e-08
170310000	3.667330e-08
170315000	5.860250e-08
170320000	1.529790e-08
170325000	5.872620e-08
170330000	1.060395e-07
170335000	8.750577e-08
170340000	8.981740e-08
170345000	2.043786e-08
170350000	4.586883e-08
170355000	9.383006e-08
170360000	1.589278e-08
170365000	3.876225e-08
170370000	9.980073e-09
170375000	1.341031e-08
170380000	3.397719e-08
170385000	2.502927e-08
170390000	6.151203e-08
170395000	1.759939e-08
170400000	2.166833e-08
170405000	1.611874e-08
170410000	5.328026e-08
170415000	4.956812e-08
170420000	3.693496e-08
170425000	0.000000e+00
170430000	7.973899e-08
170435000	2.249564e-08
170440000	0.000000e+00
170445000	5.377828e-08
170450000	7.920614e-08
170455000	1.043015e-07
170460000	8.951397e-08
170465000	4.345968e-08
170470000	1.999078e-08
170475000	5.845533e-08
170480000	3.015893e-08
170485000	8.339369e-09
170490000	5.373705e-08
170495000	4.758251e-08
170500000	7.703474e-08
170505000	2.225563e-08
170510000	0.000000e+00
170515000	1.007294e-07
170520000	7.373192e-09
170525000	4.128140e-08
170530000	2.179142e-08
170535000	1.854525e-07
170540000	5.638006e-08
170545000	5.685740e-08
170550000	8.917301e-08
170555000	3.476956e-08
170560000	0.000000e+00
170565000	5.528478e-08
170570000	3.971705e-08
170575000	6.974865e-08
170580000	5.785795e-08
170585000	3.482983e-08
170590000	0.000000e+00
170595000	5.845126e-08
170600000	1.445513e-08
170605000	1.323746e-08
170610000	4.801338e-08
170615000	1.395368e-07
170620000	6.041496e-08
170625000	2.707934e-08
170630000	6.215686e-08
170635000	4.613357e-08
170640000	1.441836e-07
170645000	0.000000e+00
170650000	0.000000e+00
170655000	8.617609e-08
170660000	5.276262e-08
170665000	7.218712e-08
170670000	2.141349e-08
170675000	6.956081e-09
170680000	6.142704e-09
170685000	1.139990e-08
170690000	0.000000e+00
170695000	8.237979e-08
170700000	1.733786e-08
170705000	1.042379e-07
170710000	9.191032e-08
170715000	6.980149e-08
170720000	9.875875e-08
170725000	0.000000e+00
170730000	0.000000e+00
170735000	1.032312e-08
170740000	0.000000e+00
170745000	7.180767e-08
170750000	2.729103e-08
170755000	3.401944e-08
170760000	1.145030e-07
170765000	0.000000e+00
170770000	0.000000e+00
170775000	0.000000e+00
170780000	4.872046e-08
170785000	2.744001e-08
170790000	1.052866e-07
170795000	6.423983e-08
170800000	5.276155e-08
170805000	1.201358e-07
170810000	4.601727e-08
170815000	6.054972e-08
170820000	5.167477e-08
170825000	5.639907e-08
170830000	2.545833e-08
170835000	1.251403e-08
170840000	5.273000e-08
170845000	6.456188e-08
170850000	4.143820e-08
170855000	1.125362e-08
170860000	4.245140e-08
170865000	4.799637e-08
170870000	1.379415e-08
170875000	1.276027e-07
170880000	2.913913e-08
170885000	5.525443e-08
170890000	1.106395e-08
170895000	8.685608e-08
170900000	1.788405e-08
170905000	7.946360e-08
170910000	8.307066e-08
170915000	2.237386e-08
170920000	6.428752e-08
170925000	6.384485e-08
170930000	5.459955e-08
170935000	1.824775e-08
170940000	2.812587e-08
170945000	3.666683e-08
170950000	3.126861e-08
170955000	6.667910e-08
170960000	1.128765e-07
170965000	1.334089e-07
170970000	5.555900e-08
170975000	4.920820e-08
170980000	7.579252e-08
170985000	6.648113e-08
170990000	1.928428e-07
170995000	2.055168e-08
171000000	5.352706e-08
171005000	7.160802e-08
171010000	3.954449e-08
171015000	9.639108e-08
171020000	9.440550e-08
171025000	1.690328e-08
171030000	2.317278e-08
171035000	5.278561e-08
171040000	8.107065e-08
171045000	7.891750e-08
171050000	2.497512e-08
171055000	2.272223e-08
171060000	5.936932e-08
171065000	9.579981e-08
171070000	1.087040e-07
171075000	0.000000e+00
171080000	3.602336e-08
171085000	9.848913e-09
171090000	3.229101e-08
171095000	4.054704e-08
171100000	3.635689e-08
171105000	1.747968e-08
171110000	3.232271e-08
171115000	9.976027e-08
171120000	3.151919e-08
171125000	3.682584e-08
171130000	5.469784e-08
171135000	7.573289e-08
171140000	5.568632e-08
171145000	2.483086e-08
171150000	0.000000e+00
171155000	1.469116e-08
171160000	1.749175e-08
171165000	8.198758e-08
171170000	4.181807e-08
171175000	6.403418e-08
171180000	3.037322e-08
171185000	5.302518e-08
171190000	7.018563e-08
171195000	3.820078e-08
171200000	3.119586e-08
171205000	3.650899e-08
171210000	4.462782e-08
171215000	3.334984e-08
171220000	1.619110e-08
171225000	2.684210e-08
171230000	1.390129e-08
171235000	3.239691e-08
171240000	3.652764e-08
171245000	5.774055e-08
171250000	2.514760e-08
171255000	1.555108e-08
171260000	3.322809e-08
171265000	9.989361e-08
171270000	5.569872e-08
171275000	6.370525e-08
171280000	1.272956e-07
171285000	1.016904e-08
171290000	2.117639e-08
171295000	1.071530e-07
171300000	2.012482e-08
171305000	7.241441e-08
171310000	5.598458e-08
171315000	0.000000e+00
171320000	4.315723e-08
171325000	3.488369e-08
171330000	7.750907e-08
171335000	6.752054e-08
171340000	3.997471e-08
171345000	9.259818e-08
171350000	0.000000e+00
171355000	4.446391e-08
171360000	4.797478e-08
171365000	2.456386e-08
171370000	5.611710e-08
171375000	1.535432e-07
171380000	4.213225e-08
171385000	3.942410e-08
171390000	7.708565e-08
171395000	4.226136e-08
171400000	3.566171e-08
171405000	1.126212e-07
171410000	5.669171e-08
171415000	5.897361e-08
171420000	1.185674e-07
171425000	7.466937e-08
171430000	1.122459e-07
171435000	1.518431e-08
171440000	1.193544e-07
171445000	4.581074e-08
171450000	2.828191e-08
171455000	5.530861e-08
171460000	7.573720e-08
171465000	2.299883e-08
171470000	0.000000e+00
171475000	2.736879e-08
171480000	3.327130e-08
171485000	6.702883e-08
171490000	1.185625e-07
171495000	5.670832e-08
171500000	4.736580e-08
171505000	0.000000e+00
171510000	0.000000e+00
171515000	4.763920e-08
171520000	0.000000e+00
171525000	6.339381e-08
171530000	1.173962e-07
171535000	2.570042e-08
171540000	5.237119e-08
171545000	1.016142e-08
171550000	5.049704e-08
171555000	9.332657e-08
171560000	3.566551e-08
171565000	5.249998e-08
171570000	1.055857e-07
171575000	1.354068e-08
171580000	1.184878e-07
171585000	9.953092e-08
171590000	1.134480e-07
171595000	9.901831e-09
171600000	1.002992e-07
171605000	8.883603e-08
171610000	5.376387e-08
171615000	2.407204e-08
171620000	1.322311e-07
171625000	1.959559e-07
171630000	2.791020e-08
171635000	4.201986e-08
171640000	1.103267e-07
171645000	2.768189e-08
171650000	3.553718e-08
171655000	5.444230e-08
171660000	1.059890e-08
171665000	4.674030e-08
171670000	8.377775e-08
171675000	4.932423e-08
171680000	5.837827e-08
171685000	5.207650e-08
171690000	1.625742e-08
171695000	3.048728e-08
171700000	1.788156e-08
171705000	4.724513e-08
171710000	3.785921e-08
171715000	8.301366e-08
171720000	4.807696e-08
171725000	8.930840e-08
171730000	2.046065e-08
171735000	8.031655e-08
171740000	6.944439e-08
171745000	5.424908e-08
171750000	8.862851e-08
171755000	3.801568e-08
171760000	0.000000e+00
171765000	5.913935e-08
171770000	6.208369e-08
171775000	2.542972e-08
171780000	2.149868e-08
171785000	9.072857e-08
171790000	3.727357e-08
171795000	3.221778e-08
171800000	1.131157e-07
171805000	4.373543e-08
171810000	6.658544e-08
171815000	3.472452e-08
171820000	7.944507e-08
171825000	3.124465e-08
171830000	6.308406e-08
171835000	1.136760e-08
171840000	4.310517e-08
171845000	6.238828e-08
171850000	0.000000e+00
171855000	3.285707e-08
171860000	7.013359e-08
171865000	1.827141e-08
171870000	2.414157e-08
171875000	0.000000e+00
171880000	3.088434e-08
171885000	5.450711e-08
171890000	6.226961e-08
171895000	3.634082e-08
171900000	6.414892e-08
171905000	4.658847e-08
171910000	9.090640e-09
171915000	4.462665e-08
171920000	6.692119e-08
171925000	1.972233e-08
171930000	4.608106e-08
171935000	4.985662e-08
171940000	0.000000e+00
171945000	7.915458e-09
171950000	6.021168e-08
171955000	0.000000e+00
171960000	8.928553e-08
171965000	3.358062e-08
171970000	0.000000e+00
171975000	3.714832e-08
171980000	1.093774e-08
171985000	1.580067e-08
171990000	8.802464e-08
171995000	1.729658e-08
172000000	8.613833e-09
172005000	1.072736e-08
172010000	3.470517e-08
172015000	0.000000e+00
172020000	4.896263e-08
172025000	3.552098e-08
172030000	1.889740e-08
172035000	7.458239e-08
172040000	0.000000e+00
172045000	4.409059e-08
172050000	6.517079e-08
172055000	6.278848e-08
172060000	3.371857e-08
172065000	7.106234e-08
172070000	1.048786e-07
172075000	9.251076e-09
172080000	1.407158e-07
172085000	1.896305e-08
172090000	1.673307e-08
172095000	7.291008e-08
172100000	1.704047e-08
172105000	5.086402e-08
172110000	1.010886e-08
172115000	2.768432e-08
172120000	9.457139e-09
172125000	0.000000e+00
172130000	3.375475e-08
172135000	5.770849e-08
172140000	1.193931e-08
172145000	6.049595e-08
172150000	1.594916e-07
172155000	4.770617e-08
172160000	2.216849e-08
172165000	2.630611e-08
172170000	0.000000e+00
172175000	6.041801e-08
172180000	1.606773e-08
172185000	1.855994e-08
172190000	1.039166e-07
172195000	7.428553e-08
172200000	1.845717e-08
172205000	5.917473e-08
172210000	6.078395e-08
172215000	1.285467e-07
172220000	9.086727e-09
172225000	3.267430e-08
172230000	1.567159e-08
172235000	9.375390e-08
172240000	1.633401e-07
172245000	0.000000e+00
172250000	2.758996e-08
172255000	6.987607e-08
172260000	2.268926e-08
172265000	6.686559e-08
172270000	6.026098e-08
172275000	1.791941e-08
172280000	8.024354e-08
172285000	4.271007e-08
172290000	8.051654e-08
172295000	4.666736e-08
172300000	6.449988e-08
172305000	3.774327e-08
172310000	1.181937e-08
172315000	7.406291e-08
172320000	0.000000e+00
172325000	7.216190e-08
172330000	3.862176e-08
172335000	2.136935e-07
172340000	6.273338e-08
172345000	1.157186e-07
172350000	4.780947e-08
172355000	1.227016e-08
172360000	5.151740e-08
172365000	9.489418e-08
172370000	4.106311e-08
172375000	2.362558e-08
172380000	9.714945e-08
172385000	8.517882e-08
172390000	2.155193e-08
172395000	7.872511e-08
172400000	0.000000e+00
172405000	4.342306e-08
172410000	6.025734e-08
172415000	9.992533e-08
172420000	1.344831e-08
172425000	2.316812e-08
172430000	4.479745e-08
172435000	7.934511e-08
172440000	2.916981e-08
172445000	3.167713e-08
172450000	2.343762e-08
172455000	3.484002e-08
172460000	1.878471e-08
172465000	4.169924e-08
172470000	0.000000e+00
172475000	2.238887e-08
172480000	2.031918e-08
172485000	2.074226e-08
172490000	4.826313e-08
172495000	7.007340e-08
172500000	4.677832e-08
172505000	8.384781e-08
172510000	2.480833e-08
172515000	3.035999e-08
172520000	2.549928e-08
172525000	5.388651e-08
172530000	1.286697e-07
172535000	2.459516e-08
172540000	1.046909e-08
172545000	1.373497e-08
172550000	1.816905e-08
172555000	4.698570e-08
172560000	2.748322e-08
172565000	3.578752e-08
172570000	1.178678e-07
172575000	8.640415e-08
172580000	3.244627e-08
172585000	4.672195e-08
172590000	1.818046e-08
172595000	1.397310e-08
172600000	0.000000e+00
172605000	7.344515e-08
172610000	2.084992e-08
172615000	6.252740e-08
172620000	4.570805e-08
172625000	6.890130e-08
172630000	0.000000e+00
172635000	7.005117e-08
172640000	9.911420e-08
172645000	9.599215e-08
172650000	4.085461e-08
172655000	6.795666e-08
172660000	1.021312e-07
172665000	2.230548e-08
172670000	1.555629e-08
172675000	5.089329e-08
172680000	0.000000e+00
172685000	2.224958e-08
172690000	1.009279e-08
172695000	5.933126e-08
172700000	6.674308e-08
172705000	5.917685e-08
172710000	3.053435e-08
172715000	5.034179e-08
172720000	1.675871e-08
172725000	7.526477e-08
172730000	2.124857e-08
172735000	4.453385e-08
172740000	8.246913e-08
172745000	7.523455e-08
172750000	9.411054e-08
172755000	0.000000e+00
172760000	8.846421e-08
172765000	0.000000e+00
172770000	4.032606e-08
172775000	7.584272e-08
172780000	1.780924e-08
172785000	8.786920e-08
172790000	6.466872e-08
172795000	2.463744e-08
172800000	5.463544e-08
172805000	5.885998e-08
172810000	5.686871e-08
172815000	5.970600e-08
172820000	2.572393e-08
172825000	0.000000e+00
172830000	8.442645e-08
172835000	9.729700e-08
172840000	9.939280e-09
172845000	8.194727e-08
172850000	0.000000e+00
172855000	4.584152e-08
172860000	6.623523e-08
172865000	5.719403e-08
172870000	9.260949e-09
172875000	3.221324e-08
172880000	4.884113e-08
172885000	2.791512e-08
172890000	0.000000e+00
172895000	4.717748e-08
172900000	1.548979e-08
172905000	2.585809e-08
172910000	0.000000e+00
172915000	4.301622e-08
172920000	3.535756e-08
172925000	4.648453e-08
172930000	2.331589e-08
172935000	1.555629e-08
172940000	0.000000e+00
172945000	7.693843e-08
172950000	1.645776e-07
172955000	1.132137e-07
172960000	4.276494e-08
172965000	3.657388e-08
172970000	4.579872e-08
172975000	3.584273e-08
172980000	6.216508e-08
172985000	1.718829e-08
172990000	3.962358e-08
172995000	4.407887e-08
173000000	3.929707e-08
173005000	9.746779e-08
173010000	0.000000e+00
173015000	2.211418e-08
173020000	3.960789e-08
173025000	9.294650e-08
173030000	9.489129e-08
173035000	3.174903e-08
173040000	4.544218e-08
173045000	0.000000e+00
173050000	2.990413e-08
173055000	5.639699e-08
173060000	1.322973e-08
173065000	4.883881e-08
173070000	0.000000e+00
173075000	4.740393e-08
173080000	1.978836e-08
173085000	3.417605e-08
173090000	7.726383e-09
173095000	2.759033e-08
173100000	5.818331e-08
173105000	2.073482e-08
173110000	1.095799e-07
173115000	6.132453e-08
173120000	6.030476e-08
173125000	3.728877e-08
173130000	2.871411e-08
173135000	8.191315e-08
173140000	6.747778e-08
173145000	3.957575e-08
173150000	4.530267e-08
173155000	5.479091e-08
173160000	5.341312e-08
173165000	5.051805e-08
173170000	8.839452e-08
173175000	0.000000e+00
173180000	1.854488e-08
173185000	3.451060e-08
173190000	3.304200e-08
173195000	0.000000e+00
173200000	3.265105e-08
173205000	4.524830e-08
173210000	3.051811e-08
173215000	2.594196e-08
173220000	3.339259e-08
173225000	6.131743e-08
173230000	0.000000e+00
173235000	4.098532e-08
173240000	3.153236e-08
173245000	9.023246e-08
173250000	5.980977e-08
173255000	3.282625e-08
173260000	3.905861e-08
173265000	1.945955e-08
173270000	1.086459e-07
173275000	9.721346e-08
173280000	3.241673e-08
173285000	6.038133e-08
173290000	1.524163e-07
173295000	1.113207e-08
173300000	2.571888e-08
173305000	3.046192e-08
173310000	7.302373e-08
173315000	4.401389e-08
173320000	4.119785e-08
173325000	6.830103e-08
173330000	3.242979e-08
173335000	5.443181e-08
173340000	4.587956e-08
173345000	3.090504e-08
173350000	7.989286e-08
173355000	2.381966e-08
173360000	7.272363e-08
173365000	0.000000e+00
173370000	7.198062e-08
173375000	2.758624e-08
173380000	3.772318e-08
173385000	0.000000e+00
173390000	1.228899e-08
173395000	5.451406e-08
173400000	2.252491e-08
173405000	8.561131e-09
173410000	2.186353e-08
173415000	7.016657e-08
173420000	2.483190e-08
173425000	7.597479e-08
173430000	2.726119e-08
173435000	3.160649e-08
173440000	8.600850e-08
173445000	1.089332e-08
173450000	5.321201e-08
173455000	1.001649e-07
173460000	1.008693e-07
173465000	4.528536e-08
173470000	3.349922e-08
173475000	2.331851e-08
173480000	3.288895e-08
173485000	5.450447e-08
173490000	4.547508e-08
173495000	2.245974e-08
173500000	0.000000e+00
173505000	2.727034e-08
173510000	5.425859e-08
173515000	2.762130e-08
173520000	2.955822e-08
173525000	1.532644e-08
173530000	5.458536e-08
173535000	2.619442e-08
173540000	7.041470e-08
173545000	3.541455e-08
173550000	0.000000e+00
173555000	0.000000e+00
173560000	8.347155e-08
173565000	0.000000e+00
173570000	6.554970e-08
173575000	7.513513e-08
173580000	4.771048e-08
173585000	3.027161e-08
173590000	1.336164e-08
173595000	1.249348e-07
173600000	8.735367e-08
173605000	0.000000e+00
173610000	7.734762e-08
173615000	2.663414e-08
173620000	3.410258e-08
173625000	1.765159e-07
173630000	4.932060e-08
173635000	1.075041e-07
173640000	9.730466e-08
173645000	5.035703e-08
173650000	7.399326e-08
173655000	7.363179e-08
173660000	8.838159e-08
173665000	5.734119e-08
173670000	0.000000e+00
173675000	1.513977e-07
173680000	1.463013e-08
173685000	3.587920e-08
173690000	6.241701e-08
173695000	9.083814e-08
173700000	2.756670e-08
173705000	3.008516e-08
173710000	6.367697e-08
173715000	3.824739e-08
173720000	1.369252e-08
173725000	1.489719e-08
173730000	8.763176e-08
173735000	3.758555e-08
173740000	8.604319e-08
173745000	1.353592e-08
173750000	3.946019e-08
173755000	9.812135e-08
173760000	4.176043e-08
173765000	6.489337e-08
173770000	9.490110e-08
173775000	1.934154e-08
173780000	6.089897e-08
173785000	1.508973e-08
173790000	3.831715e-08
173795000	8.106290e-08
173800000	5.361068e-08
173805000	0.000000e+00
173810000	1.343822e-07
173815000	1.217701e-07
173820000	3.839702e-08
173825000	8.138357e-08
173830000	2.708318e-08
173835000	3.018258e-08
173840000	3.075009e-08
173845000	3.486899e-08
173850000	5.093021e-08
173855000	1.559304e-08
173860000	8.900559e-09
173865000	5.069735e-08
173870000	3.406729e-08
173875000	3.597232e-08
173880000	8.410719e-08
173885000	3.009335e-08
173890000	0.000000e+00
173895000	9.712852e-08
173900000	2.400267e-08
173905000	5.070717e-08
173910000	3.339959e-08
173915000	4.786331e-08
173920000	7.279128e-08
173925000	1.078847e-08
173930000	1.605874e-07
173935000	0.000000e+00
173940000	1.387139e-07
173945000	4.324437e-08
173950000	3.005114e-08
173955000	2.496929e-08
173960000	6.089734e-08
173965000	6.308004e-08
173970000	0.000000e+00
173975000	2.018426e-08
173980000	4.742898e-08
173985000	4.231850e-08
173990000	8.530564e-08
173995000	5.413284e-08
174000000	8.237565e-08
174005000	2.316318e-08
174010000	2.302633e-08
174015000	9.484542e-08
174020000	4.198550e-08
174025000	3.005226e-08
174030000	6.543944e-08
174035000	1.063163e-08
174040000	2.980325e-08
174045000	3.582801e-08
174050000	5.354660e-08
174055000	1.253378e-08
174060000	3.098124e-08
174065000	1.105964e-07
174070000	5.391022e-08
174075000	1.619815e-08
174080000	2.090398e-08
174085000	3.201927e-08
174090000	1.551060e-07
174095000	4.228148e-08
174100000	0.000000e+00
174105000	6.006824e-08
174110000	1.986788e-08
174115000	9.922358e-09
174120000	5.006856e-08
174125000	4.217544e-08
174130000	1.074784e-08
174135000	2.583856e-08
174140000	1.438465e-08
174145000	7.789635e-08
174150000	8.194229e-08
174155000	2.360886e-08
174160000	5.748753e-08
174165000	1.228135e-08
174170000	6.721698e-08
174175000	1.487058e-08
174180000	6.803573e-08
174185000	4.850589e-08
174190000	3.379172e-08
174195000	0.000000e+00
174200000	0.000000e+00
174205000	7.240489e-08
174210000	6.405911e-08
174215000	4.971650e-08
174220000	6.671311e-08
174225000	3.324066e-08
174230000	0.000000e+00
174235000	1.023292e-08
174240000	0.000000e+00
174245000	1.313186e-08
174250000	3.086983e-08
174255000	2.131083e-08
174260000	5.014023e-08
174265000	0.000000e+00
174270000	1.961116e-08
174275000	4.637478e-08
174280000	1.139788e-08
174285000	1.031083e-07
174290000	6.966134e-08
174295000	4.322540e-08
174300000	1.400454e-08
174305000	2.528944e-08
174310000	2.010746e-08
174315000	1.244595e-07
174320000	6.121227e-08
174325000	5.859244e-08
174330000	8.004590e-09
174335000	1.776660e-08
174340000	5.257371e-08
174345000	2.629270e-08
174350000	5.269633e-08
174355000	6.308070e-09
174360000	5.226493e-08
174365000	4.564864e-08
174370000	4.347620e-08
174375000	0.000000e+00
174380000	6.144075e-08
174385000	5.055765e-08
174390000	1.602412e-08
174395000	7.997973e-08
174400000	1.510869e-08
174405000	2.361722e-08
174410000	2.943505e-08
174415000	2.280701e-08
174420000	5.785384e-08
174425000	1.940289e-07
174430000	3.808886e-08
174435000	5.120558e-08
174440000	4.826231e-08
174445000	6.057015e-08
174450000	8.773802e-08
174455000	1.519522e-08
174460000	6.388194e-08
174465000	8.061907e-08
174470000	0.000000e+00
174475000	4.650060e-08
174480000	5.894277e-08
174485000	7.345013e-08
174490000	2.062757e-08
174495000	7.668291e-08
174500000	2.999618e-08
174505000	3.504337e-08
174510000	2.811502e-08
174515000	1.621372e-08
174520000	1.825019e-08
174525000	2.540399e-08
174530000	5.742383e-08
