loop_id	direction	logFC	FDR	anchor1_type	anchor2_type	anchor1_dist_to_boundary	anchor2_dist_to_boundary	min_dist_to_boundary	nearest_boundary_type	nearest_boundary_enriched	nearest_boundary_gap_score	near_boundary_10kb	near_boundary_25kb	near_boundary_50kb	near_boundary_100kb
loop_743	down_in_mutant	-0.765243528846491	0.0060371225716763	Repressed_Promoter	Repressed_Promoter	0	34999	0	Complex	Matrix 2	-4.656822909478795	TRUE	TRUE	TRUE	TRUE
loop_826	down_in_mutant	-0.38445708345447	0.0058916701109779	Poised_Enhancer	Poised_Enhancer	489999	679999	489999	Complex	Matrix 1	2.1898106874129653	FALSE	FALSE	FALSE	FALSE
loop_827	down_in_mutant	-0.410526365324628	0.0214914671789079	Active_Promoter	Active_Promoter	159999	24999	24999	Complex	Matrix 2	-2.0632032611816644	FALSE	TRUE	TRUE	TRUE
loop_829	down_in_mutant	-0.301835761590742	0.0098988102963194	Poised_Enhancer	Other	84999	874999	84999	Strength Change	Matrix 2	-2.2485160037398764	FALSE	FALSE	FALSE	TRUE
loop_861	down_in_mutant	-0.301097362534884	0.0166426434621901	Poised_Enhancer	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
loop_919	up_in_mutant	0.325404620644959	0.0010888370062809	Polycomb	Poised_Enhancer	169999	94999	94999	Merge	Matrix 2	-3.0720681901282023	FALSE	FALSE	FALSE	TRUE
loop_940	down_in_mutant	-0.332815612265273	0.0077870416995585	Other	Other	364999	619999	364999	Split	Matrix 1	2.455038659142839	FALSE	FALSE	FALSE	FALSE
loop_941	down_in_mutant	-0.392097207979889	0.0084728700418103	Other	Polycomb	644999	659999	644999	Complex	Matrix 1	2.8200922033699216	FALSE	FALSE	FALSE	FALSE
loop_948	down_in_mutant	-0.700302472863938	0.0015064297907183	Polycomb	Repressed_Promoter	4999	9999	4999	Split	Matrix 1	3.937842386277409	TRUE	TRUE	TRUE	TRUE
loop_962	up_in_mutant	0.462249550570952	1.56771029821248e-5	Polycomb	Other	0	44999	0	Complex	Matrix 2	-15.531442016607434	TRUE	TRUE	TRUE	TRUE
loop_971	up_in_mutant	0.311968853134852	2.721146162953e-4	Active_Promoter	Other	64999	214999	64999	Split	Matrix 1	2.5126835640221095	FALSE	FALSE	FALSE	TRUE
loop_991	up_in_mutant	0.30282095680457	6.034576292533e-4	Other	Other	84999	4999	4999	Strength Change	Matrix 2	-2.8053096420645827	TRUE	TRUE	TRUE	TRUE
loop_1010	up_in_mutant	0.329666063218125	8.722254188505e-4	Repressed_Promoter	Polycomb	309999	1084999	309999	Merge	Matrix 2	-2.2912642383634907	FALSE	FALSE	FALSE	FALSE
loop_1024	down_in_mutant	-0.346243884669451	0.0145340454712076	Active_Promoter	Active_Enhancer	0	4999	0	Complex	Matrix 1	6.92432592801199	TRUE	TRUE	TRUE	TRUE
loop_1076	down_in_mutant	-0.499985487110965	0.0138290336507913	Poised_Enhancer	Poised_Enhancer	449999	639999	449999	Strength Change	Matrix 2	-4.513221936081955	FALSE	FALSE	FALSE	FALSE
loop_1079	down_in_mutant	-0.302871290036892	0.0048695521416989	Poised_Enhancer	Active_Promoter	274999	389999	274999	Complex	Matrix 2	-2.460394976841131	FALSE	FALSE	FALSE	FALSE
loop_1102	down_in_mutant	-0.627873604595974	2.118182897456e-4	Other	Other	189999	369999	189999	Complex	Matrix 2	-2.204263664252316	FALSE	FALSE	FALSE	FALSE
loop_1103	up_in_mutant	0.343900511317924	0.0020067440532602	Other	Other	219999	4999	4999	Strength Change	Matrix 2	-2.979058895488471	TRUE	TRUE	TRUE	TRUE
loop_1136	down_in_mutant	-0.804406928490457	2.71750898774538e-5	Repressed_Promoter	Repressed_Promoter	134999	0	0	Merge	Matrix 2	-2.1100274072929013	TRUE	TRUE	TRUE	TRUE
loop_1153	down_in_mutant	-0.300677654271344	0.0063966311467868	Poised_Enhancer	Other	89999	164999	89999	Strength Change	Matrix 2	-2.4372376557791826	FALSE	FALSE	FALSE	TRUE
loop_1154	down_in_mutant	-0.517165749992771	2.052233683607e-4	Other	Poised_Enhancer	119999	254999	119999	Merge	Matrix 2	-4.310345872260645	FALSE	FALSE	FALSE	FALSE
loop_1164	down_in_mutant	-0.346010038933595	0.0027665119709475	Active_Promoter	Active_Enhancer	204999	9999	9999	Shifted	Matrix 1	9.058750267686843	TRUE	TRUE	TRUE	TRUE
loop_1168	down_in_mutant	-0.313348675056951	0.0186362595848881	Other	Active_Promoter	144999	264999	144999	Merge	Matrix 2	-2.2264245816382737	FALSE	FALSE	FALSE	FALSE
loop_1175	down_in_mutant	-0.765491716848208	0.0017083113340303	Repressed_Promoter	Repressed_Promoter	594999	19999	19999	Merge	Matrix 2	-2.1100274072929013	FALSE	TRUE	TRUE	TRUE
loop_1205	up_in_mutant	0.311288023333025	0.0041603728985611	Other	Repressed_Promoter	569999	194999	194999	Merge	Matrix 2	-2.391191850688506	FALSE	FALSE	FALSE	FALSE
loop_1212	up_in_mutant	0.544572168974836	5.689438506982e-4	Other	Repressed_Promoter	419999	894999	419999	Merge	Matrix 2	-2.391191850688506	FALSE	FALSE	FALSE	FALSE
loop_1217	up_in_mutant	0.478357015558848	7.050722925635e-4	Active_Promoter	Polycomb	489999	0	0	Shifted	Matrix 2	-4.6166333935074695	TRUE	TRUE	TRUE	TRUE
loop_1218	up_in_mutant	0.383393197234326	0.0096353353352667	Poised_Enhancer	Poised_Enhancer	0	469999	0	Complex	Matrix 2	-2.9944723454723237	TRUE	TRUE	TRUE	TRUE
loop_1221	up_in_mutant	0.319035346945272	0.0260796300532926	Other	Other	444999	419999	419999	Merge	Matrix 2	-2.010326844495693	FALSE	FALSE	FALSE	FALSE
loop_1242	down_in_mutant	-0.618168911908268	7.861178271687e-4	Repressed_Promoter	Repressed_Promoter	14999	1279999	14999	Split	Matrix 1	4.074379987186409	FALSE	TRUE	TRUE	TRUE
loop_1309	down_in_mutant	-0.321195540377131	0.0022916712348325	Other	Active_Enhancer	174999	664999	174999	Split	Matrix 1	2.5379775311136754	FALSE	FALSE	FALSE	FALSE
loop_1320	down_in_mutant	-0.336676716238254	0.0286062179179473	Other	Other	1599999	1004999	1004999	Split	Matrix 1	3.02061659868	FALSE	FALSE	FALSE	FALSE
loop_1336	up_in_mutant	0.60803695828489	2.46311115615331e-5	Other	Other	0	314999	0	Strength Change	Matrix 2	-2.3927961209475335	TRUE	TRUE	TRUE	TRUE
loop_1342	down_in_mutant	-0.303708120477432	0.0022324916580901	Active_Enhancer	Active_Enhancer	184999	754999	184999	Strength Change	Matrix 1	2.5492547664455825	FALSE	FALSE	FALSE	FALSE
loop_1359	down_in_mutant	-0.366460790402689	0.0053410542545924	Other	Poised_Enhancer	19999	379999	19999	Merge	Matrix 2	-2.262129061675376	FALSE	TRUE	TRUE	TRUE
loop_1370	down_in_mutant	-0.38507309225729	0.005815634557969	Active_Enhancer	Active_Enhancer	4999	344999	4999	Strength Change	Matrix 1	2.028358296640608	TRUE	TRUE	TRUE	TRUE
loop_1371	down_in_mutant	-0.461234827215757	3.100706270713e-4	Polycomb	Poised_Enhancer	174999	324999	174999	Complex	Matrix 1	2.703884017182315	FALSE	FALSE	FALSE	FALSE
loop_1378	down_in_mutant	-0.794676913275492	7.754710243831e-4	Polycomb	Poised_Enhancer	4999	0	0	Complex	Matrix 2	-2.925163981691654	TRUE	TRUE	TRUE	TRUE
loop_1392	up_in_mutant	0.32287186642935	0.001406088354938	Other	Other	79999	579999	79999	Merge	Matrix 2	-2.076392371725261	FALSE	FALSE	FALSE	TRUE
loop_1407	down_in_mutant	-0.482303904765647	0.0015362517692414	Active_Promoter	Active_Promoter	739999	1349999	739999	Split	Matrix 1	2.5328134310333397	FALSE	FALSE	FALSE	FALSE
loop_1482	down_in_mutant	-0.665048243760334	0.0013621278495323	Repressed_Promoter	Repressed_Promoter	54999	24999	24999	Strength Change	Matrix 2	-2.0580187692181178	FALSE	TRUE	TRUE	TRUE
loop_1484	down_in_mutant	-0.806623583678698	0.0050759099679348	Repressed_Promoter	Repressed_Promoter	54999	619999	54999	Merge	Matrix 2	-3.2122890555910537	FALSE	FALSE	FALSE	TRUE
loop_1511	up_in_mutant	0.355480405213579	0.0018615697111585	Other	Other	219999	94999	94999	Split	Matrix 1	3.5235851826872935	FALSE	FALSE	FALSE	TRUE
loop_1514	down_in_mutant	-0.342432317382082	0.0071598708057739	Polycomb	Other	649999	874999	649999	Strength Change	Matrix 2	-2.063211255026801	FALSE	FALSE	FALSE	FALSE
loop_1524	down_in_mutant	-0.410343169181221	0.0118521568713772	Poised_Enhancer	Poised_Enhancer	0	749999	0	Strength Change	Matrix 2	-2.063211255026801	TRUE	TRUE	TRUE	TRUE
loop_1533	down_in_mutant	-0.405552877813042	0.0281765557580914	Other	Poised_Enhancer	39999	429999	39999	Complex	Matrix 2	-2.1343027135348813	FALSE	FALSE	TRUE	TRUE
loop_1575	down_in_mutant	-0.323707866444996	0.002035015684035	Active_Promoter	Active_Promoter	124999	84999	84999	Shifted	Matrix 2	-2.0524212356468583	FALSE	FALSE	FALSE	TRUE
loop_1601	down_in_mutant	-0.326438060108296	0.0067690552540911	Poised_Enhancer	Other	44999	299999	44999	Complex	Matrix 1	3.307578092498839	FALSE	FALSE	TRUE	TRUE
loop_1609	down_in_mutant	-0.364203698190648	0.0101791917344702	Active_Promoter	Active_Promoter	69999	139999	69999	Merge	Matrix 2	-2.257522362927763	FALSE	FALSE	FALSE	TRUE
loop_1614	down_in_mutant	-0.362766318809177	0.0257658215592739	Active_Promoter	Active_Promoter	639999	199999	199999	Complex	Matrix 1	2.933502191245007	FALSE	FALSE	FALSE	FALSE
loop_1616	down_in_mutant	-0.612568739230376	0.0178316315772001	Other	Active_Enhancer	254999	0	0	Strength Change	Matrix 1	3.179608690106335	TRUE	TRUE	TRUE	TRUE
loop_1620	down_in_mutant	-1.12206964097921	0.0035067298828245	Repressed_Promoter	Repressed_Promoter	89999	74999	74999	Split	Matrix 1	2.963771064982909	FALSE	FALSE	FALSE	TRUE
loop_1638	up_in_mutant	0.476707940580601	7.30955795173703e-5	Repressed_Promoter	Polycomb	289999	54999	54999	Strength Change	Matrix 2	-2.016723605887813	FALSE	FALSE	FALSE	TRUE
loop_1639	down_in_mutant	-0.399117456372856	9.440503247617e-4	Poised_Enhancer	Active_Enhancer	614999	74999	74999	Strength Change	Matrix 2	-2.170650470578021	FALSE	FALSE	FALSE	TRUE
loop_1654	up_in_mutant	0.310512591768114	0.0032036208499493	Other	Active_Promoter	239999	1314999	239999	Split	Matrix 1	2.588378210959045	FALSE	FALSE	FALSE	FALSE
loop_1662	down_in_mutant	-0.308172348815154	0.019403675424513	Polycomb	Other	0	139999	0	Strength Change	Matrix 2	-3.525717434592597	TRUE	TRUE	TRUE	TRUE
loop_1666	down_in_mutant	-0.306301858315266	0.018524918318468	Other	Active_Promoter	914999	74999	74999	Merge	Matrix 2	-2.053855656308603	FALSE	FALSE	FALSE	TRUE
loop_1668	down_in_mutant	-0.530113717587878	0.0048569568252558	Poised_Enhancer	Active_Promoter	44999	214999	44999	Strength Change	Matrix 1	2.3809553063447866	FALSE	FALSE	TRUE	TRUE
loop_1672	down_in_mutant	-0.525064971022538	0.0195410597323643	Poised_Enhancer	Active_Promoter	824999	194999	194999	Strength Change	Matrix 2	-2.0501047790799927	FALSE	FALSE	FALSE	FALSE
loop_1675	down_in_mutant	-0.542914764331754	0.0157361119435971	Active_Promoter	Active_Promoter	479999	214999	214999	Split	Matrix 1	2.588378210959045	FALSE	FALSE	FALSE	FALSE
loop_1689	down_in_mutant	-0.385402637501392	3.596894484716e-4	Other	Poised_Enhancer	684999	369999	369999	Complex	Matrix 1	2.72113959931836	FALSE	FALSE	FALSE	FALSE
loop_1699	down_in_mutant	-0.305479137371132	8.16718753329e-4	Other	Active_Promoter	414999	4999	4999	Shifted	Matrix 1	3.21210756515027	TRUE	TRUE	TRUE	TRUE
loop_1712	up_in_mutant	0.310339505359033	0.0161074534639869	Poised_Enhancer	Other	59999	659999	59999	Strength Change	Matrix 1	2.7768262415187612	FALSE	FALSE	FALSE	TRUE
loop_1715	up_in_mutant	0.388414617791218	0.0060035438841889	Poised_Enhancer	Polycomb	434999	204999	204999	Split	Matrix 1	2.6126444739078023	FALSE	FALSE	FALSE	FALSE
loop_1716	up_in_mutant	0.30471697168891	0.0154798173373892	Active_Enhancer	Polycomb	409999	284999	284999	Strength Change	Matrix 1	2.2985494000680187	FALSE	FALSE	FALSE	FALSE
loop_1718	down_in_mutant	-0.305687648503721	0.0102126108903678	Polycomb	Poised_Enhancer	119999	139999	119999	Strength Change	Matrix 2	-3.901434756410244	FALSE	FALSE	FALSE	FALSE
loop_1722	down_in_mutant	-0.444732909192099	0.0024612113331385	Poised_Enhancer	Active_Enhancer	0	0	0	Strength Change	Matrix 2	-3.901434756410244	TRUE	TRUE	TRUE	TRUE
loop_1724	up_in_mutant	0.399161165536034	0.0011751333537736	Other	Poised_Enhancer	174999	69999	69999	Complex	Matrix 1	2.0904300476002557	FALSE	FALSE	FALSE	TRUE
loop_1738	down_in_mutant	-0.341281188166231	1.924221854335e-4	Active_Enhancer	Active_Enhancer	94999	44999	44999	Split	Matrix 1	4.1370875546604	FALSE	FALSE	TRUE	TRUE
loop_1751	down_in_mutant	-0.305523595636143	0.0010026788943596	Poised_Enhancer	Active_Promoter	109999	0	0	Strength Change	Matrix 1	2.9502340464970827	TRUE	TRUE	TRUE	TRUE
loop_1773	down_in_mutant	-0.311533465938273	0.0014867840893032	Active_Enhancer	Other	184999	4999	4999	Strength Change	Matrix 2	-2.9474275695057717	TRUE	TRUE	TRUE	TRUE
loop_1802	down_in_mutant	-0.328140899386962	4.836298546078e-4	Polycomb	Poised_Enhancer	4999	149999	4999	Complex	Matrix 1	2.1958261017815217	TRUE	TRUE	TRUE	TRUE
loop_1816	down_in_mutant	-0.546093187385536	3.018287535899e-4	Other	Other	44999	14999	14999	Merge	Matrix 2	-2.5330462539409924	FALSE	TRUE	TRUE	TRUE
loop_1836	down_in_mutant	-0.459159904991289	0.0017196370508752	Poised_Enhancer	Other	109999	0	0	Strength Change	Matrix 2	-2.9991729030347782	TRUE	TRUE	TRUE	TRUE
loop_1846	down_in_mutant	-0.858330345772178	0.0158394785338281	Other	Poised_Enhancer	134999	249999	134999	Strength Change	Matrix 2	-5.556593659749272	FALSE	FALSE	FALSE	FALSE
loop_1905	down_in_mutant	-0.310217533993049	0.0033533340440005	Polycomb	Poised_Enhancer	139999	44999	44999	Complex	Matrix 1	2.467484243156429	FALSE	FALSE	TRUE	TRUE
loop_1916	down_in_mutant	-0.421495326177125	0.0032335130740937	Poised_Enhancer	Active_Enhancer	349999	9999	9999	Strength Change	Matrix 2	-2.2613317862393907	TRUE	TRUE	TRUE	TRUE
loop_1932	down_in_mutant	-0.738948254977035	0.0091096516896283	Active_Promoter	Active_Promoter	0	269999	0	Strength Change	Matrix 2	-3.348565886392355	TRUE	TRUE	TRUE	TRUE
loop_1937	down_in_mutant	-0.600410080297995	0.0080338483312151	Active_Promoter	Active_Promoter	14999	69999	14999	Merge	Matrix 2	-2.514605437925368	FALSE	TRUE	TRUE	TRUE
loop_1984	down_in_mutant	-0.416517677702832	0.0063279859461552	Other	Other	719999	134999	134999	Split	Matrix 1	2.97573460617646	FALSE	FALSE	FALSE	FALSE
loop_2009	down_in_mutant	-0.307526032316976	0.0034423587917187	Other	Other	734999	424999	424999	Strength Change	Matrix 2	-2.2768249575335755	FALSE	FALSE	FALSE	FALSE
loop_2019	down_in_mutant	-0.40601524351	0.0018160859829828	Other	Other	194999	129999	129999	Shifted	Matrix 2	-2.2511426300011195	FALSE	FALSE	FALSE	FALSE
loop_2049	down_in_mutant	-0.466162893805287	5.12963600116026e-5	Poised_Enhancer	Poised_Enhancer	759999	124999	124999	Strength Change	Matrix 1	2.3303466498024963	FALSE	FALSE	FALSE	FALSE
loop_2091	up_in_mutant	0.332808387786894	0.0024215675063427	Poised_Enhancer	Other	89999	314999	89999	Strength Change	Matrix 2	-2.252753618031341	FALSE	FALSE	FALSE	TRUE
loop_2100	down_in_mutant	-0.309909236186069	0.0027334438549251	Poised_Enhancer	Other	19999	389999	19999	Split	Matrix 1	4.962492040059535	FALSE	TRUE	TRUE	TRUE
loop_2101	down_in_mutant	-0.870536697481625	4.24516564555287e-5	Repressed_Promoter	Repressed_Promoter	0	104999	0	Strength Change	Matrix 2	-2.08275547105523	TRUE	TRUE	TRUE	TRUE
loop_2107	down_in_mutant	-0.317186309027402	0.0071354862644485	Active_Promoter	Active_Promoter	39999	109999	39999	Strength Change	Matrix 1	3.5664256287548564	FALSE	FALSE	TRUE	TRUE
loop_2112	down_in_mutant	-0.491825782482997	0.0024416547992922	Bivalent_Promoter	Active_Enhancer	294999	479999	294999	Split	Matrix 1	6.549079927806942	FALSE	FALSE	FALSE	FALSE
loop_2118	down_in_mutant	-0.364614120943199	0.0129390081946839	Other	Other	349999	269999	269999	Strength Change	Matrix 2	-2.0242193445745027	FALSE	FALSE	FALSE	FALSE
loop_2171	down_in_mutant	-0.487359196396488	0.0238211243579768	Poised_Enhancer	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
loop_2202	down_in_mutant	-0.415788099196285	1.912449142094e-4	Polycomb	Active_Promoter	994999	409999	409999	Shifted	Matrix 2	-2.474053786351721	FALSE	FALSE	FALSE	FALSE
loop_2211	down_in_mutant	-0.329595037563504	0.0018115266401676	Polycomb	Polycomb	114999	284999	114999	Complex	Matrix 2	-2.017895941733277	FALSE	FALSE	FALSE	FALSE
loop_2226	down_in_mutant	-0.401953709663697	0.0010034918898989	Poised_Enhancer	Other	0	299999	0	Merge	Matrix 2	-2.1454200370425056	TRUE	TRUE	TRUE	TRUE
loop_2244	up_in_mutant	0.545481407754151	0.0010083666404296	Active_Enhancer	Active_Promoter	0	19999	0	Shifted	Matrix 2	-3.793931702932438	TRUE	TRUE	TRUE	TRUE
loop_2292	down_in_mutant	-0.305510541440814	0.0057283154061815	Poised_Enhancer	Active_Promoter	194999	0	0	Strength Change	Matrix 2	-2.9879764154090904	TRUE	TRUE	TRUE	TRUE
loop_2322	down_in_mutant	-0.315737648793422	0.0058551331665606	Poised_Enhancer	Active_Enhancer	379999	414999	379999	Split	Matrix 1	3.097107610934099	FALSE	FALSE	FALSE	FALSE
loop_2323	down_in_mutant	-0.48252374709088	0.001389872102648	Poised_Enhancer	Polycomb	64999	439999	64999	Split	Matrix 1	2.9162338125749727	FALSE	FALSE	FALSE	TRUE
loop_2327	down_in_mutant	-0.424993429859573	0.0068410395750638	Active_Enhancer	Active_Promoter	64999	364999	64999	Strength Change	Matrix 2	-3.0435445814052664	FALSE	FALSE	FALSE	TRUE
loop_2330	down_in_mutant	-0.325889017666613	0.0086666210961189	Active_Enhancer	Active_Enhancer	0	339999	0	Strength Change	Matrix 1	2.235407761577994	TRUE	TRUE	TRUE	TRUE
loop_2331	down_in_mutant	-0.343233662789112	0.0147949091327623	Active_Enhancer	Active_Enhancer	19999	134999	19999	Strength Change	Matrix 1	2.235407761577994	FALSE	TRUE	TRUE	TRUE
loop_2347	down_in_mutant	-0.565315327455524	0.0214115317838588	Repressed_Promoter	Repressed_Promoter	4999	289999	4999	Merge	Matrix 2	-2.1203482012229644	TRUE	TRUE	TRUE	TRUE
loop_2350	down_in_mutant	-1.00779339978773	0.001086919243303	Repressed_Promoter	Repressed_Promoter	114999	4999	4999	Merge	Matrix 2	-2.1203482012229644	TRUE	TRUE	TRUE	TRUE
loop_2396	down_in_mutant	-0.328217729883235	0.0011589795573755	Active_Promoter	Active_Promoter	314999	64999	64999	Strength Change	Matrix 1	2.014776208464992	FALSE	FALSE	FALSE	TRUE
loop_2407	up_in_mutant	0.385238552003209	0.001837278515442	Other	Other	0	54999	0	Shifted	Matrix 2	-2.614782489383023	TRUE	TRUE	TRUE	TRUE
loop_2413	down_in_mutant	-0.361880258549624	0.0035553547743069	Active_Enhancer	Active_Promoter	714999	1109999	714999	Merge	Matrix 2	-2.390296644139536	FALSE	FALSE	FALSE	FALSE
loop_2414	down_in_mutant	-0.300143005801898	0.0060780202229759	Active_Enhancer	Active_Promoter	474999	74999	74999	Split	Matrix 1	2.2048294384442877	FALSE	FALSE	FALSE	TRUE
loop_2418	down_in_mutant	-0.401456735706363	0.0017538065982433	Active_Promoter	Active_Promoter	959999	234999	234999	Strength Change	Matrix 2	-3.1312719503544377	FALSE	FALSE	FALSE	FALSE
loop_2424	down_in_mutant	-0.500979816538691	0.0015065883056055	Repressed_Promoter	Polycomb	0	319999	0	Strength Change	Matrix 2	-2.111041568192056	TRUE	TRUE	TRUE	TRUE
loop_2458	down_in_mutant	-0.359109054036161	0.0011419828658675	Other	Poised_Enhancer	139999	184999	139999	Merge	Matrix 2	-2.740050807085134	FALSE	FALSE	FALSE	FALSE
loop_2465	down_in_mutant	-0.415783231029725	0.0017446275569895	Active_Promoter	Active_Enhancer	0	0	0	Split	Matrix 1	2.3734636332733636	TRUE	TRUE	TRUE	TRUE
loop_2470	down_in_mutant	-0.344123740635751	8.976179760278e-4	Active_Promoter	Poised_Enhancer	204999	164999	164999	Split	Matrix 1	2.3014184589930253	FALSE	FALSE	FALSE	FALSE
loop_2473	down_in_mutant	-0.4088778694926	4.541304962455e-4	Polycomb	Other	344999	594999	344999	Strength Change	Matrix 2	-2.107960794918669	FALSE	FALSE	FALSE	FALSE
loop_2474	down_in_mutant	-0.311202722699669	0.0107938916501096	Other	Active_Enhancer	49999	24999	24999	Shifted	Matrix 1	3.1730302885948096	FALSE	TRUE	TRUE	TRUE
loop_2477	down_in_mutant	-0.31969144325535	0.0060121129950025	Active_Promoter	Other	189999	0	0	Strength Change	Matrix 2	-2.2967348463316895	TRUE	TRUE	TRUE	TRUE
loop_2496	down_in_mutant	-0.32651457946601	0.0248606428029422	Other	Repressed_Promoter	189999	164999	164999	Shifted	Matrix 2	-2.5563555778900824	FALSE	FALSE	FALSE	FALSE
loop_2502	down_in_mutant	-0.591946726170873	0.0178316315772001	Repressed_Promoter	Polycomb	569999	204999	204999	Strength Change	Matrix 2	-3.2138513960068056	FALSE	FALSE	FALSE	FALSE
loop_2506	up_in_mutant	0.390645335435432	0.0226875123203557	Active_Promoter	Active_Promoter	794999	389999	389999	Complex	Matrix 2	-2.0106105520242914	FALSE	FALSE	FALSE	FALSE
loop_2507	down_in_mutant	-0.732012209021549	0.0035945224537274	Repressed_Promoter	Repressed_Promoter	244999	594999	244999	Complex	Matrix 1	5.559567340968293	FALSE	FALSE	FALSE	FALSE
loop_2508	down_in_mutant	-1.12504897828188	7.861178271687e-4	Polycomb	Repressed_Promoter	159999	234999	159999	Strength Change	Matrix 1	2.62834140673245	FALSE	FALSE	FALSE	FALSE
loop_2559	down_in_mutant	-0.332659672141709	0.0083175859467166	Other	Other	809999	549999	549999	Split	Matrix 1	2.8590042175358135	FALSE	FALSE	FALSE	FALSE
loop_2592	down_in_mutant	-0.308874346536538	0.0207105042363089	Repressed_Promoter	Polycomb	214999	779999	214999	Strength Change	Matrix 2	-3.853839877998423	FALSE	FALSE	FALSE	FALSE
loop_2627	down_in_mutant	-0.700274583089885	1.05730722485902e-5	Polycomb	Poised_Enhancer	4999	154999	4999	Complex	Matrix 1	3.1036628947645464	TRUE	TRUE	TRUE	TRUE
loop_2636	down_in_mutant	-0.300827496408048	0.0049264150415546	Other	Active_Promoter	174999	689999	174999	Split	Matrix 1	2.5379775311136754	FALSE	FALSE	FALSE	FALSE
loop_2638	down_in_mutant	-0.336556120211805	0.0030782434480713	Active_Enhancer	Other	9999	0	0	Shifted	Matrix 2	-12.331229037028267	TRUE	TRUE	TRUE	TRUE
loop_2646	down_in_mutant	-0.398301844664915	0.0026729390723695	Repressed_Promoter	Polycomb	459999	794999	459999	Complex	Matrix 1	2.2045259965130364	FALSE	FALSE	FALSE	FALSE
loop_2701	down_in_mutant	-0.61593548355768	6.025821220722e-4	Polycomb	Poised_Enhancer	174999	524999	174999	Complex	Matrix 2	-4.896833518087421	FALSE	FALSE	FALSE	FALSE
loop_2706	down_in_mutant	-0.310653093100291	0.0077870416995585	Active_Promoter	Active_Promoter	299999	219999	219999	Strength Change	Matrix 2	-2.1352327280947137	FALSE	FALSE	FALSE	FALSE
loop_2781	down_in_mutant	-0.371825423414605	0.0097902394685739	Active_Promoter	Active_Enhancer	2749999	4524999	2749999	Strength Change	Matrix 2	-2.022552226770897	FALSE	FALSE	FALSE	FALSE
loop_2784	down_in_mutant	-0.471048148152771	0.0063108756462844	Other	Other	1889999	1674999	1674999	Shifted	Matrix 2	-2.4573228224294557	FALSE	FALSE	FALSE	FALSE
loop_2806	down_in_mutant	-0.52363231239425	9.86272837525858e-6	Poised_Enhancer	Active_Enhancer	74999	0	0	Strength Change	Matrix 1	3.4766575877472734	TRUE	TRUE	TRUE	TRUE
loop_2811	up_in_mutant	0.475567083155873	3.29050797141049e-5	Repressed_Promoter	Polycomb	244999	14999	14999	Merge	Matrix 2	-2.6679218003883403	FALSE	TRUE	TRUE	TRUE
loop_2855	down_in_mutant	-1.00175099495454	3.301714419526e-4	Polycomb	Polycomb	199999	0	0	Merge	Matrix 2	-4.484061650890293	TRUE	TRUE	TRUE	TRUE
loop_2856	down_in_mutant	-1.16266303368978	4.409652304696e-4	Repressed_Promoter	Repressed_Promoter	619999	169999	169999	Strength Change	Matrix 1	2.747126861815573	FALSE	FALSE	FALSE	FALSE
loop_2895	down_in_mutant	-0.379211313858564	3.596894484716e-4	Poised_Enhancer	Other	289999	739999	289999	Split	Matrix 1	2.0884874749624993	FALSE	FALSE	FALSE	FALSE
loop_2910	down_in_mutant	-0.347119716529272	0.0088986778663762	Active_Enhancer	Other	489999	1254999	489999	Strength Change	Matrix 2	-2.1461689355861164	FALSE	FALSE	FALSE	FALSE
loop_2911	down_in_mutant	-0.326166981052583	0.0258315190873564	Other	Active_Promoter	299999	124999	124999	Merge	Matrix 2	-2.416855417395399	FALSE	FALSE	FALSE	FALSE
loop_2922	down_in_mutant	-0.517707948482917	0.0084710180245081	Poised_Enhancer	Other	24999	174999	24999	Strength Change	Matrix 1	3.568643858707812	FALSE	TRUE	TRUE	TRUE
loop_2942	up_in_mutant	0.42035581146162	1.388477754494e-4	Polycomb	Poised_Enhancer	114999	589999	114999	Strength Change	Matrix 1	2.2288474109998377	FALSE	FALSE	FALSE	FALSE
loop_3000	down_in_mutant	-0.521408441790237	0.0029850108130209	Other	Poised_Enhancer	0	684999	0	Merge	Matrix 2	-2.4385304693806367	TRUE	TRUE	TRUE	TRUE
loop_3005	down_in_mutant	-0.364846347227934	0.0151380492414637	Active_Promoter	Active_Promoter	979999	209999	209999	Merge	Matrix 2	-2.7116775394308905	FALSE	FALSE	FALSE	FALSE
loop_3006	down_in_mutant	-0.42106940639823	0.0090068799703516	Active_Promoter	Active_Enhancer	309999	24999	24999	Merge	Matrix 2	-4.211123386403107	FALSE	TRUE	TRUE	TRUE
loop_3030	down_in_mutant	-0.901986185500437	0.001679630598172	Repressed_Promoter	Polycomb	89999	529999	89999	Strength Change	Matrix 1	2.030151618672364	FALSE	FALSE	FALSE	TRUE
loop_3056	down_in_mutant	-0.439709923912543	0.0020565150307183	Active_Enhancer	Active_Enhancer	164999	24999	24999	Strength Change	Matrix 1	2.62398205487147	FALSE	TRUE	TRUE	TRUE
loop_3071	down_in_mutant	-0.411678006096411	0.0026280903195196	Other	Other	79999	1164999	79999	Shifted	Matrix 1	2.524371628456642	FALSE	FALSE	FALSE	TRUE
loop_3076	up_in_mutant	0.357932940238653	7.451482034899e-4	Other	Active_Enhancer	19999	319999	19999	Strength Change	Matrix 1	2.353621536247098	FALSE	TRUE	TRUE	TRUE
