SYMBOL	n_peaks	n_up	n_down	n_ns	mean_fold	min_fdr	gene_peak_class
Rap2a	31	0	0	31	-0.0319329743231122	0.177397266665958	No significant peaks
Rap2b	14	0	0	14	0.0349483900122124	0.0637102619370844	No significant peaks
Rap2c	3	0	0	3	0.00596622637079785	0.841508337193308	No significant peaks
Rapgef1	40	0	0	40	-0.0361636627974807	0.240593485229553	No significant peaks
Rapgef2	52	7	0	45	0.178469862652163	7.51729161976494e-05	Has UP peak(s)
Rapgef3	9	0	0	9	-0.0898064894859023	0.201710835740097	No significant peaks
Rapgef4	35	3	0	32	0.173241271041277	4.52134757300427e-07	Has UP peak(s)
Rapgef5	28	0	0	28	-0.00523694028376847	0.241230275151532	No significant peaks
Rapgef6	7	0	0	7	-0.002084276242068	0.774452905596343	No significant peaks
Rapgefl1	9	0	0	9	-0.0664940660437433	0.114079288616119	No significant peaks
Raph1	10	0	0	10	0.016756763656703	0.445564719101384	No significant peaks
Rapsn	4	0	0	4	-0.0273593744410201	0.873877032331046	No significant peaks
Rara	14	0	0	14	-0.0256061318772571	0.672067329766065	No significant peaks
Rarb	48	2	0	46	0.0575316442815133	0.0291517031412287	Has UP peak(s)
Rarg	7	0	0	7	-0.012590763179032	0.518497313058442	No significant peaks
Rarres1	7	0	0	7	-0.0656674257730967	0.279351077373555	No significant peaks
Rarres2	3	0	0	3	0.00880029381782587	0.674002164189612	No significant peaks
Rars1	4	0	0	4	-0.030480734210402	0.637834743159	No significant peaks
Rars2	2	0	0	2	-0.0279101235330944	0.903703411158889	No significant peaks
Rasa1	4	0	0	4	0.0441104902554295	0.895214123857244	No significant peaks
Rasa2	14	0	0	14	0.0120085179936891	0.231809963661127	No significant peaks
Rasa3	28	1	0	27	0.0533987561309206	0.00585283829185213	Has UP peak(s)
Rasa4	8	0	0	8	-0.00034354762275961	0.83015392712047	No significant peaks
Rasal1	7	0	0	7	-0.0199388361613306	0.865785100493027	No significant peaks
Rasal2	13	0	0	13	0.0109873053388869	0.75499738998214	No significant peaks
Rasal3	5	0	0	5	0.00168847716897162	0.8747294283205	No significant peaks
Rasd1	4	0	0	4	0.00271954777867238	0.720664799275917	No significant peaks
Rasd2	14	0	0	14	-0.0766522017801273	0.153883347620333	No significant peaks
Rasef	1	0	0	1	-0.0199094846823389	0.939365370299407	No significant peaks
Rasgef1a	17	0	0	17	-0.0251409509778992	0.427630289945338	No significant peaks
Rasgef1b	127	5	27	95	-0.320684089936076	9.55646993903605e-09	Has UP peak(s)
Rasgef1c	14	0	0	14	-0.0521156492364652	0.352045723828287	No significant peaks
Rasgrf1	25	0	0	25	-0.0219543056024041	0.0537436788695498	No significant peaks
Rasgrf2	14	0	0	14	0.0141326119047337	0.702714489354336	No significant peaks
Rasgrp1	36	0	0	36	-0.0355993912429736	0.156977172537698	No significant peaks
Rasgrp2	6	0	0	6	-0.0863108244082884	0.397001366734631	No significant peaks
Rasgrp3	8	0	0	8	0.0210593420560779	0.672563189891043	No significant peaks
Rasgrp4	4	0	0	4	-0.00997200696689436	0.821873586665928	No significant peaks
Rasip1	3	0	0	3	-0.00287073244086551	0.888964850728331	No significant peaks
Rasl10a	2	0	0	2	-0.162973721180509	0.299416872804029	No significant peaks
Rasl10b	5	0	0	5	-0.0891408533586383	0.0694154651886178	No significant peaks
Rasl11a	4	0	0	4	0.00559110392522599	0.858426881862731	No significant peaks
Rasl11b	16	0	0	16	0.012794950054816	0.345204094385005	No significant peaks
Rasl12	1	0	0	1	0.00415533267353814	0.985394376485737	No significant peaks
Rasl2-9	2	0	0	2	-0.0295519826018303	0.759319486180907	No significant peaks
Rassf1	3	0	0	3	-0.0343181949014262	0.645853107697728	No significant peaks
Rassf10	34	4	0	30	0.205092669196007	1.99450746109663e-09	Has UP peak(s)
Rassf2	10	0	0	10	-0.0561523112070887	0.328325115259535	No significant peaks
Rassf3	20	0	1	19	-0.0626191098961756	0.0179320840449933	Has DOWN peak(s) only
Rassf4	7	0	0	7	0.0371345300140788	0.336546476687742	No significant peaks
Rassf5	18	0	1	17	-0.105052077182754	0.0090027977913059	Has DOWN peak(s) only
Rassf6	13	0	0	13	-0.0387008948519771	0.448403533539454	No significant peaks
Rassf7	1	0	0	1	-0.0743784931069842	0.703149467804516	No significant peaks
Rassf8	42	0	0	42	-0.0035241961276521	0.174768889726089	No significant peaks
Rassf9	2	0	0	2	0.0268965889612596	0.877261950703127	No significant peaks
Raver1	5	0	0	5	-0.0383731822919954	0.517120542369284	No significant peaks
Raver2	9	0	0	9	-0.00382958240962136	0.647599763199588	No significant peaks
Rax	5	0	0	5	-0.0292839820107356	0.516339217666645	No significant peaks
Rb1	3	0	0	3	-0.0283827775674929	0.9695709827058	No significant peaks
Rb1cc1	3	0	0	3	-0.00806235213531854	0.98484333090101	No significant peaks
Rbak	1	0	0	1	-0.0667722320044748	0.727537280635713	No significant peaks
Rbakdn	2	0	0	2	-0.0731598506453368	0.733042359402864	No significant peaks
Rbbp4	1	0	0	1	-0.0369105724912093	0.841779515705592	No significant peaks
Rbbp5	1	0	0	1	-0.0723409414202944	0.747506417108874	No significant peaks
Rbbp6	6	0	0	6	0.0301163599844017	0.774652936560417	No significant peaks
Rbbp7	1	0	0	1	-0.164062041738327	0.559278457494719	No significant peaks
Rbbp8	14	0	0	14	-0.0646020794623363	0.442782834621365	No significant peaks
Rbbp8nl	6	0	0	6	-0.0384583752692795	0.563931899647755	No significant peaks
Rbbp9	2	0	0	2	-0.0295727266681495	0.98165303224225	No significant peaks
Rbck1	5	0	0	5	-0.0341656033063155	0.673009551309069	No significant peaks
Rbfa	5	0	0	5	0.0143008157243077	0.734666680275907	No significant peaks
Rbfaos	1	0	0	1	-0.0283955690882256	0.915601576709706	No significant peaks
Rbfox1	221	6	1	214	0.0235855838414201	4.52162903166326e-05	Has UP peak(s)
Rbfox2	24	0	0	24	-0.0364465327479983	0.257916768216315	No significant peaks
Rbfox3	118	5	0	113	0.0437432287234899	3.42520287551371e-07	Has UP peak(s)
Rbis	1	0	0	1	-0.0485724458114845	0.763745022391374	No significant peaks
Rbks	6	0	0	6	-0.0314168985762278	0.411292432918065	No significant peaks
Rbl1	3	0	0	3	0.0355264602587705	0.71577114525495	No significant peaks
Rbl2	6	0	0	6	0.00996084801152537	0.784017143030853	No significant peaks
Rbm11	2	0	0	2	-0.0931492278398784	0.608018634548342	No significant peaks
Rbm12b1	3	0	0	3	-0.0176220070694734	0.961982923642859	No significant peaks
Rbm12b2	1	0	0	1	0.0197018640060966	0.929477073036137	No significant peaks
Rbm15	12	0	0	12	-0.0238564157236942	0.735601640526759	No significant peaks
Rbm15b	2	0	0	2	-0.0601626524861636	0.720478059755023	No significant peaks
Rbm17	8	0	0	8	-0.0158707538108219	0.648948164148323	No significant peaks
Rbm18	2	0	0	2	-0.0267636801208361	0.976433100077288	No significant peaks
Rbm19	67	0	1	66	-0.0339947450221248	0.00335905216930496	Has DOWN peak(s) only
Rbm20	31	0	0	31	-0.0124708445879581	0.547497669330498	No significant peaks
Rbm22	8	0	0	8	-0.035660138293242	0.815856924283363	No significant peaks
Rbm24	8	1	1	6	0.0190181168193386	0.00506413053701918	Has UP peak(s)
Rbm25	1	0	0	1	0.00091175575449525	0.995897735713841	No significant peaks
Rbm26	13	0	0	13	-0.0129756343713401	0.556132484245346	No significant peaks
Rbm27	1	0	0	1	0.289598105177491	1	No significant peaks
Rbm28	7	1	0	6	0.196480856628627	0.00153640629222054	Has UP peak(s)
Rbm33	12	0	0	12	-0.0217746018362842	0.720458945090126	No significant peaks
Rbm34	4	0	0	4	-0.0436801568410951	0.446421429799589	No significant peaks
Rbm38	12	0	0	12	-9.94812960476276e-06	0.264690611819921	No significant peaks
Rbm39	1	0	0	1	-0.0412404591662082	0.801414804075625	No significant peaks
Rbm3os	2	0	0	2	-0.0393440896703972	0.857505776578897	No significant peaks
Rbm4	4	0	0	4	-0.0348588851177249	0.50064386709271	No significant peaks
Rbm42	2	0	0	2	-0.0847696419289712	0.527882933217714	No significant peaks
Rbm43	16	0	0	16	-0.066976093240136	0.145590673741781	No significant peaks
Rbm44	7	0	0	7	0.0174086082586263	0.731995041088014	No significant peaks
Rbm45	3	0	0	3	-0.0167958587221411	0.671786754314696	No significant peaks
Rbm46	9	0	0	9	-0.059579246808079	0.699207826365936	No significant peaks
Rbm46os	4	0	0	4	0.128046055916707	0.955959119201626	No significant peaks
Rbm47	12	0	0	12	-0.0127007609313961	0.604608205549332	No significant peaks
Rbm48	1	0	0	1	-0.00332642278670922	0.991263495050588	No significant peaks
Rbm4b	2	0	0	2	-0.0269900900477958	0.817592062506415	No significant peaks
Rbm5	5	0	0	5	-0.0218712343001219	0.820946835195366	No significant peaks
Rbm6	2	0	0	2	0.0411511874166951	0.895277063522689	No significant peaks
Rbm7	1	0	0	1	-0.0569493795418404	0.763413671975782	No significant peaks
Rbms1	29	0	0	29	-0.00351569692302256	0.575826825790782	No significant peaks
Rbms2	5	0	0	5	-0.103090314150863	0.172912164567611	No significant peaks
Rbms3	99	3	2	94	0.00441596862617336	0.000253226991452894	Has UP peak(s)
Rbmx	1	0	0	1	-0.143706555323347	0.518497313058442	No significant peaks
Rbmx2	2	0	0	2	-0.050167894866132	0.999176400630148	No significant peaks
Rbmxl1	2	0	0	2	-0.113127329839239	1	No significant peaks
Rbmxl2	1	0	0	1	0.0877773236131445	0.691251983102675	No significant peaks
Rbmyf9	5	0	0	5	-0.0342666950593439	0.998621180252315	No significant peaks
Rbp1	19	0	0	19	0.0176939774409772	0.531796668381563	No significant peaks
Rbp2	7	0	0	7	0.0309360905504017	0.369937226690125	No significant peaks
Rbp3	5	0	0	5	0.0168223404502499	0.549423121339698	No significant peaks
Rbp4	3	0	0	3	0.0296368692443029	0.888668795301496	No significant peaks
Rbp7	5	0	0	5	0.0179062890390926	0.533339538969032	No significant peaks
Rbpj	30	0	0	30	0.010661415123083	0.228628072607469	No significant peaks
Rbpjl	2	0	0	2	-0.10976937490234	0.414267700876347	No significant peaks
Rbpms	26	0	0	26	-0.0659293417093538	0.0687624342929274	No significant peaks
Rbpms2	4	0	0	4	-0.0103647592721903	0.835958469061425	No significant peaks
Rbsn	3	0	0	3	-0.0107160914896443	0.87688842821587	No significant peaks
Rbx1	1	0	0	1	-0.0436644920302692	0.769861875694953	No significant peaks
Rc3h1	3	0	0	3	-0.0233112332194554	0.947973008959389	No significant peaks
Rc3h2	2	0	0	2	-0.114508521716963	0.851750529054956	No significant peaks
Rcan1	19	0	0	19	-0.0370170761891765	0.159026178046346	No significant peaks
Rcan2	31	1	0	30	0.0695578164554188	0.0204050868243895	Has UP peak(s)
Rcan3	4	0	0	4	-0.0220951849926726	0.587254960097056	No significant peaks
Rcbtb1	4	0	0	4	-0.0538719406557811	0.859600385063968	No significant peaks
Rcbtb2	8	0	0	8	0.00203534111321891	0.667280756532228	No significant peaks
Rcc1	3	0	0	3	-0.00284163111752029	0.917154094459134	No significant peaks
Rcc1l	5	0	0	5	0.0151985640506826	0.728919153911496	No significant peaks
Rcc2	5	0	0	5	-0.0032560409125799	0.768896243663428	No significant peaks
Rccd1	4	0	0	4	-0.0274220565130722	0.615456406363673	No significant peaks
Rce1	1	0	0	1	-0.0244320430906267	0.900667320020432	No significant peaks
Rchy1	4	0	0	4	-0.098855644967002	0.258647095725361	No significant peaks
Rcl1	3	0	0	3	0.00367884794723003	0.715707340659741	No significant peaks
Rcn1	32	1	0	31	0.0406719247643015	0.00175391888610892	Has UP peak(s)
Rcn2	2	0	0	2	-0.0802301688182121	0.49756285220908	No significant peaks
Rcn3	5	0	0	5	-0.0151481116163269	0.778517102877165	No significant peaks
Rcor1	6	0	0	6	-0.028980771365058	0.858123194362515	No significant peaks
Rcor2	5	0	0	5	-0.040504378540923	0.632145179996046	No significant peaks
Rcor3	3	0	0	3	-0.0804569238579755	0.80337596704183	No significant peaks
Rcsd1	11	0	0	11	-0.123458859181885	0.092111998106067	No significant peaks
Rcvrn	6	0	0	6	0.0117760251510811	0.750636159496917	No significant peaks
Rd3	12	0	0	12	-0.0684778338528713	0.141009618435048	No significant peaks
Rdh1	1	0	0	1	0.0790602554640529	0.713545570197451	No significant peaks
Rdh10	16	0	0	16	-0.0419217787810261	0.145328002367649	No significant peaks
Rdh11	3	0	0	3	0.0381075678116729	0.707914107088313	No significant peaks
Rdh12	2	0	0	2	0.0196661353143418	0.859447303777955	No significant peaks
Rdh13	2	0	0	2	-0.0170434740565798	0.912595907735215	No significant peaks
Rdh14	1	0	0	1	-0.0425503160368849	0.805999888076965	No significant peaks
Rdh16	3	0	0	3	-0.0873919167279658	0.602504016448652	No significant peaks
Rdh16f2	2	0	0	2	0.00264783246547821	0.954547562619955	No significant peaks
Rdh18-ps	1	0	0	1	0.0575173179450582	1	No significant peaks
Rdh19	3	0	0	3	0.00580868345687237	0.940339246321075	No significant peaks
Rdh5	2	0	0	2	0.163648221319301	0.262142281246018	No significant peaks
Rdh7	4	0	0	4	0.0281928597908999	0.609458944895833	No significant peaks
Rdh8	4	0	0	4	-0.0153464549928706	0.730298156411793	No significant peaks
Rdh9	3	0	0	3	-0.027152545516302	0.800950238934391	No significant peaks
Rdm1	4	0	0	4	0.0271281659500287	0.778517102877165	No significant peaks
Rdx	1	0	0	1	-0.0927925015936927	0.662512364923849	No significant peaks
Rec114	7	0	0	7	0.0341127844619861	0.720458945090126	No significant peaks
Rec8	4	0	0	4	0.000187817113234803	0.471629993989093	No significant peaks
Reck	12	0	0	12	-0.0219312897826158	0.812030670580851	No significant peaks
Recql	7	0	0	7	-0.0315649501081233	0.676492290445954	No significant peaks
Recql4	1	0	0	1	0.0212103517671604	0.910359324502521	No significant peaks
Recql5	9	0	0	9	-0.0271389616075146	0.769447268763546	No significant peaks
Redrum	25	0	0	25	0.00378129839291382	0.365421973142626	No significant peaks
Reep1	10	0	0	10	-0.0683725760619349	0.123014382336267	No significant peaks
Reep2	5	0	0	5	-0.0399943606341745	0.285737066242395	No significant peaks
Reep3	9	1	0	8	0.190430826010315	0.00179830482956362	Has UP peak(s)
Reep4	4	0	0	4	-0.00398115851462917	0.90989388089497	No significant peaks
Reep5	5	0	0	5	0.00538900788397848	0.73086217057065	No significant peaks
Reep6	4	0	0	4	-0.146306392618391	0.0709952385304643	No significant peaks
Reg1	1	0	0	1	-0.0143937557923816	1	No significant peaks
Reg3a	1	0	0	1	-0.00936872034539848	0.977626319056819	No significant peaks
Reg3b	4	0	0	4	-0.14066715015289	0.0737558018891561	No significant peaks
Reg3d	1	0	0	1	-0.0153068696389591	1	No significant peaks
Reg3g	4	0	0	4	-0.043668288834432	0.441552242318882	No significant peaks
Reg4	5	0	0	5	0.0119060853252543	0.967818455634166	No significant peaks
Rel	4	0	0	4	-0.0319860740882963	0.673994668555152	No significant peaks
Rela	3	0	0	3	-0.0198103255637748	0.851789045526552	No significant peaks
Relb	4	0	0	4	0.0145179017454836	0.873138759589579	No significant peaks
Relch	2	0	0	2	0.0600388855376016	1	No significant peaks
Rell1	30	6	0	24	0.285262983089334	5.11666519943768e-06	Has UP peak(s)
Rell2	1	0	0	1	0.101458035197468	0.658918941434657	No significant peaks
Reln	56	0	0	56	-0.00180714333976084	0.234779454263306	No significant peaks
Relt	8	0	0	8	-0.0427367927989209	0.57518804505107	No significant peaks
Rem1	2	0	0	2	0.0359377012120041	0.839298881956911	No significant peaks
Rem2	3	0	0	3	-0.0206124721170346	0.709439184244696	No significant peaks
Ren1	1	0	0	1	-0.0494509686000069	0.804930989217116	No significant peaks
Ren2	3	0	0	3	-0.00634492465483013	0.895214123857244	No significant peaks
Renbp	2	0	0	2	-0.0340896328758469	0.802780860207119	No significant peaks
Reno1	6	0	0	6	0.0274586597891175	0.755214831359652	No significant peaks
Rep15	2	1	0	1	0.787873846297693	0.00445523014879962	Has UP peak(s)
Repin1	2	0	0	2	0.00598392021899385	0.697180897955655	No significant peaks
Reps1	9	0	0	9	-0.046550562958121	0.736670417316856	No significant peaks
Reps2	6	0	0	6	0.0471037980907211	0.313078394582876	No significant peaks
Rer1	1	0	0	1	-0.0101154104419186	0.968349673405102	No significant peaks
Rere	32	0	0	32	-0.0268025529524892	0.336086376518039	No significant peaks
Rerg	26	3	0	23	0.135005618402745	0.00015269469024875	Has UP peak(s)
Rergl	3	0	0	3	0.0376762081452978	0.982176537574936	No significant peaks
Resf1	4	0	0	4	-0.0359702364513412	0.87921846974247	No significant peaks
Resp18	2	0	0	2	-0.0139379604018199	0.728584749565261	No significant peaks
Rest	1	0	0	1	-0.0238569205993508	0.895135011067714	No significant peaks
Ret	8	0	0	8	-0.0415053590448552	0.661678899785982	No significant peaks
Retn	2	0	0	2	-0.014997907275483	0.66971448961011	No significant peaks
Retnlb	1	0	0	1	-0.042335858566888	1	No significant peaks
Retnlg	1	0	0	1	-0.184118317269509	1	No significant peaks
Retreg1	27	0	0	27	-0.040444716913425	0.152311187068	No significant peaks
Retreg2	1	0	0	1	-0.134940348235718	0.556887508355394	No significant peaks
Retsat	1	0	0	1	-0.00419513889979386	0.987718480858694	No significant peaks
Rev1	1	0	0	1	-0.00358967785664695	0.990913917684588	No significant peaks
Rev3l	2	0	0	2	-0.0290933096833264	0.804472613334799	No significant peaks
Rex1bd	2	0	0	2	-0.00790840531157132	0.938348885055357	No significant peaks
Rexo1	8	0	0	8	-0.0395289904695618	0.41055908673256	No significant peaks
Rexo2	4	0	0	4	0.054497378910638	0.732138525871137	No significant peaks
Rexo4	3	0	0	3	-0.0301426238010083	0.80821646448505	No significant peaks
Rfc1	7	0	1	6	-0.179006621865957	0.00699707935527931	Has DOWN peak(s) only
Rfc2	1	0	0	1	0.0595317600882971	1	No significant peaks
Rfc3	2	0	0	2	-0.0163362801912334	0.848114492489748	No significant peaks
Rfc4	2	0	0	2	-0.0210555510699573	0.817743982542685	No significant peaks
Rfc5	3	0	0	3	-0.00893653572139337	0.923138327324623	No significant peaks
Rfesd	1	0	0	1	0.0164265270359477	0.944432161393472	No significant peaks
Rffl	9	0	0	9	-0.0267343837508142	0.733640207425261	No significant peaks
Rfk	22	0	0	22	-0.0533006903085427	0.225483796692173	No significant peaks
Rflna	15	1	0	14	0.0821978651967743	2.60392744285418e-05	Has UP peak(s)
Rflnb	10	0	0	10	0.0252758634463609	0.322861891375063	No significant peaks
Rfng	4	0	0	4	-0.0179029614807427	0.874206950891823	No significant peaks
Rfpl4	1	0	0	1	0.0293176776660695	1	No significant peaks
Rfpl4b	10	1	0	9	0.307130602859679	1.13252519557014e-05	Has UP peak(s)
Rft1	11	1	0	10	-0.00440235436386632	0.0451934529578657	Has UP peak(s)
Rftn1	56	3	2	51	0.0571352687888469	1.6129956211185e-07	Has UP peak(s)
Rftn2	1	0	0	1	0.245521892526228	0.341655971715377	No significant peaks
Rfwd3	1	0	0	1	-0.0016727910102433	0.994755522386199	No significant peaks
Rfx1	1	0	0	1	-0.0617652496144782	0.738684232857615	No significant peaks
Rfx2	18	0	0	18	-0.0190975657975521	0.582701251651832	No significant peaks
Rfx3	30	0	0	30	-0.000561499400230934	0.11105682366894	No significant peaks
Rfx4	31	0	0	31	-0.0237883844732128	0.256467306360583	No significant peaks
Rfx5	3	0	0	3	-0.0443900319466808	0.556462494035944	No significant peaks
Rfx6	2	0	0	2	0.0114442994356856	0.874554005937919	No significant peaks
Rfx8	17	0	0	17	-0.0262635359174407	0.553947823468235	No significant peaks
Rfxank	2	0	0	2	0.11239488830115	0.2225023136898	No significant peaks
Rfxap	11	0	0	11	-0.0170977243775094	0.637949082799374	No significant peaks
Rgcc	10	0	0	10	-0.00928341302672832	0.12200239331892	No significant peaks
Rgl1	35	1	1	33	-0.0473690224174934	0.0334450295194561	Has UP peak(s)
Rgl2	3	0	0	3	-0.151545839452874	0.182384818414305	No significant peaks
Rgl3	6	0	0	6	-0.0243136983861264	0.753538968805459	No significant peaks
Rgma	24	0	1	23	-0.066289734938996	0.0299344205289662	Has DOWN peak(s) only
Rgmb	10	1	0	9	0.116156697299987	0.00080457411692135	Has UP peak(s)
Rgn	2	0	0	2	-0.0540001133524308	0.880170469404653	No significant peaks
Rgp1	1	0	0	1	-0.024716648432973	0.916244188571285	No significant peaks
Rgr	3	0	0	3	-0.0302605995629206	0.673376006971361	No significant peaks
Rgs10	15	0	0	15	-0.0169094652557195	0.309785722574022	No significant peaks
Rgs11	2	0	0	2	0.0867935432547641	0.452359509743554	No significant peaks
Rgs12	19	0	0	19	-0.0562568490938786	0.0690723987244172	No significant peaks
Rgs13	4	0	0	4	0.311869709806785	0.359531586277341	No significant peaks
Rgs14	4	0	0	4	-0.162371729471561	0.0879429210752985	No significant peaks
Rgs16	4	0	1	3	-0.274264860174558	0.0281389818045577	Has DOWN peak(s) only
Rgs17	16	2	0	14	0.218353211247643	5.11512312809392e-05	Has UP peak(s)
Rgs18	7	0	0	7	0.0249527024101183	0.791334036929639	No significant peaks
Rgs19	2	0	0	2	-0.170841975967016	0.212762804558931	No significant peaks
Rgs2	7	0	0	7	-0.00841574826023866	0.761601122251733	No significant peaks
Rgs20	2	0	0	2	0.098454070610191	0.494790621998846	No significant peaks
Rgs21	3	0	0	3	-0.0202140420832383	0.82518293996107	No significant peaks
Rgs22	15	0	0	15	0.0103589344008229	0.37712370629285	No significant peaks
Rgs3	56	10	0	46	0.25336294277843	1.59170729342169e-05	Has UP peak(s)
Rgs4	3	0	0	3	0.00729917842022053	0.562465628209287	No significant peaks
Rgs5	3	0	0	3	-0.0123820059659339	0.870863291329549	No significant peaks
Rgs6	68	10	0	58	0.257976294657839	4.17611875991903e-10	Has UP peak(s)
Rgs7	55	2	3	50	-0.114182906601779	1.20640582494001e-06	Has UP peak(s)
Rgs7bp	19	1	0	18	0.0980611539238238	0.0111558001754579	Has UP peak(s)
Rgs8	17	0	0	17	-0.0665289475674406	0.19528175764733	No significant peaks
Rgs9	20	1	0	19	0.0445061245997707	0.000133944250228744	Has UP peak(s)
Rgs9bp	1	0	0	1	-0.0136699098313231	0.96203471357545	No significant peaks
Rgsl1	6	0	0	6	-0.0247819226915399	0.547701398120924	No significant peaks
Rhag	1	0	0	1	0.0830428804426758	1	No significant peaks
Rhbdd1	17	0	0	17	-0.0199538260327601	0.461570925446454	No significant peaks
Rhbdd2	5	0	0	5	0.0271813222983999	0.834408919161228	No significant peaks
Rhbdd3	2	0	0	2	-0.0193734470947418	0.939311098254035	No significant peaks
Rhbdf1	6	0	0	6	0.0029483878337278	0.718785256638496	No significant peaks
Rhbdf2	9	0	0	9	-0.0616309342666235	0.278607420163137	No significant peaks
Rhbdl2	5	0	0	5	-0.0272283673528432	0.517459243233034	No significant peaks
Rhbdl3	16	0	0	16	-0.0342765003928028	0.296080000246303	No significant peaks
Rhbg	7	0	0	7	-0.0140476490166921	0.612889950078904	No significant peaks
Rhcg	16	0	0	16	-0.0297853427390154	0.549025753392918	No significant peaks
Rhd	6	0	0	6	-0.0431590547661611	0.834659699904732	No significant peaks
Rheb	6	0	0	6	-0.0226132262978536	0.603413935831532	No significant peaks
Rhebl1	3	0	0	3	-0.0277229572026659	0.713791961583164	No significant peaks
Rhno1	1	0	0	1	-0.113018823132189	0.607944770052557	No significant peaks
Rho	4	0	0	4	-0.0769449145605745	0.408097277756693	No significant peaks
Rhob	25	0	0	25	-0.0253349629460007	0.320402533142669	No significant peaks
Rhobtb1	29	0	0	29	-0.0533486616669853	0.200721742486707	No significant peaks
Rhobtb2	7	0	0	7	-0.0335304018043876	0.473731992860848	No significant peaks
Rhobtb3	8	0	0	8	0.0647438774285806	0.229908739377989	No significant peaks
Rhoc	5	0	0	5	-0.0117206428716193	0.782112478738497	No significant peaks
Rhod	4	0	0	4	-0.0524628714070639	0.619391804463583	No significant peaks
Rhof	5	0	0	5	-0.0409193134679077	0.535789758439996	No significant peaks
Rhog	2	0	0	2	-0.183267593872036	0.23362502063086	No significant peaks
Rhoh	5	0	0	5	-0.0279382518983849	0.944707701414414	No significant peaks
Rhoj	21	1	0	20	0.111213271732452	0.0124099927794098	Has UP peak(s)
Rhoq	12	0	0	12	0.00728369131359026	0.799491110756968	No significant peaks
Rhot1	1	0	0	1	0.0142681329912421	0.951660859212436	No significant peaks
Rhot2	1	0	0	1	-0.0190193024340545	0.932305809161189	No significant peaks
Rhou	14	0	0	14	-0.0103343638566724	0.666251328463059	No significant peaks
Rhov	2	0	0	2	-0.0489032147364395	0.803501651155966	No significant peaks
Rhox1	1	0	0	1	0.0466000640615716	0.838284685218606	No significant peaks
Rhox10	2	0	0	2	-0.0282971402639147	0.726323816440238	No significant peaks
Rhox11	2	0	0	2	-0.0434191367435661	1	No significant peaks
Rhox12	1	0	0	1	-0.0411971480354912	1	No significant peaks
Rhox13	2	0	0	2	-0.0184750231155816	0.997690185571173	No significant peaks
Rhox2a	1	0	0	1	-0.0522176314992819	1	No significant peaks
Rhox2b	1	0	0	1	-0.140977855221987	1	No significant peaks
Rhox2d	1	0	0	1	0.0234853099583161	1	No significant peaks
Rhox2f	2	0	0	2	-0.0362198232578046	1	No significant peaks
Rhox2h	2	0	0	2	-0.0388412313297271	0.730844511866622	No significant peaks
Rhox3f	1	0	0	1	0.0849914310933764	1	No significant peaks
Rhox4a	1	0	0	1	-0.218024155001321	1	No significant peaks
Rhox4b	1	0	0	1	0.0235070117471434	1	No significant peaks
Rhox4f	1	0	0	1	-0.247664422849172	1	No significant peaks
Rhox5	1	0	0	1	-0.414689337067003	1	No significant peaks
Rhox6	3	0	0	3	0.0947113063399148	0.766496128442481	No significant peaks
Rhox7a	2	0	0	2	-0.0323332408326096	1	No significant peaks
Rhox8	3	0	0	3	0.0193571161784234	0.820946835195366	No significant peaks
Rhox9	5	0	0	5	0.00755925027987116	0.798274562485596	No significant peaks
Rhpn1	10	0	0	10	-0.0160483006812155	0.57551368333162	No significant peaks
Rhpn2	6	0	0	6	-0.0799740431991804	0.60440366998296	No significant peaks
Rian	7	0	0	7	-0.0107724712613964	0.899229044753986	No significant peaks
Ribc2	2	0	0	2	-0.0691440633005602	0.687498282421366	No significant peaks
Ric1	4	0	0	4	0.105885962304366	0.148698842538376	No significant peaks
Ric3	5	0	0	5	-0.0292153826370283	0.768274889827747	No significant peaks
Ric8a	4	0	0	4	-0.0585067180544235	0.532168930345972	No significant peaks
Ric8b	26	0	1	25	-0.0248973157265329	0.0435507768450576	Has DOWN peak(s) only
Rictor	4	0	0	4	-0.00454209767927442	0.886948194694375	No significant peaks
Rif1	3	0	0	3	0.0356582529509798	0.443047540504302	No significant peaks
Rigi	3	0	0	3	-0.0806672161813214	0.427622352240998	No significant peaks
Riiad1	3	0	0	3	-0.0128712980408477	0.835834465364843	No significant peaks
Rilp	3	0	0	3	-0.00847601508322694	0.883551592496364	No significant peaks
Rilpl1	9	0	1	8	-0.0863298077565625	0.0307407758762601	Has DOWN peak(s) only
Rilpl2	1	0	0	1	0.0057553104996123	0.983941776322447	No significant peaks
Rimbp2	45	0	0	45	-0.0179358689237888	0.378577067346792	No significant peaks
Rimkla	7	0	0	7	-0.0123827025543263	0.708319179664084	No significant peaks
Rimklb	5	0	0	5	0.0373398886090359	0.702811734837526	No significant peaks
Rimoc1	1	0	0	1	-0.0655830588196575	0.693805692755307	No significant peaks
Rims1	41	5	1	35	0.29577385832259	2.48741552222838e-09	Has UP peak(s)
Rims2	16	1	0	15	0.18875213344162	0.0133281974916049	Has UP peak(s)
Rims3	17	0	0	17	0.0152846164410228	0.534785319552029	No significant peaks
Rims4	21	0	0	21	0.0711539915072778	0.0595824050375145	No significant peaks
Rin1	2	0	0	2	-0.0608958142633007	0.71547111231835	No significant peaks
Rin2	19	0	0	19	-0.0381584508285381	0.515323018167418	No significant peaks
Rin3	47	0	0	47	-0.0290075307925271	0.110135338904407	No significant peaks
