gene	mecp2_mean_fold	mecp2_nearest_fdr	gb_log2fc	mc_diff	hmc_diff	chromatin_state
Muc13	0.0150950248641256	1	0.137494	0.0105850362825536	-0.0114382808720216	Other
Lypd1	0.0150112905023671	0.943363540348257	0.133808	-0.0110474849201455	0.0121643237849845	Repressed_Promoter
Vangl2	0.0149841153228256	0.935800331166006	0.127195	-0.0200524788450451	-0.00382339610048099	Other
Lin54	0.0149611223541038	1	0.235635	0.00864700094823623	-0.0135093191764048	Active_Promoter
Gfer	0.0149457318615279	0.992882599437136	0.362792	0.0256571916365945	-0.00290815166695581	Other
Cry2	0.0148991730085165	0.992648256029289	0.077844	0.0649957331728291	-0.0164817248891816	Active_Promoter
Opa3	0.0148633911863817	0.761813481210337	0.13121	0.0433272706321886	-0.0427362250800471	Active_Promoter
Nmrk1	0.014794621239357	1	1.083925	0.0244448309416211	0.00729503479653443	Other
Cox15	0.0147111140015593	1	0.136892	0.0167095894097404	-0.0226761303255271	Other
Pip4p2	0.0146806567006068	0.922114117096705	0.096863	0.0261255086049808	-0.0346560886334274	Active_Promoter
Tanc2	0.0146300741070129	0.942879166307094	0.103478	0.017921450710022	-0.015121862063006	Other
Slc25a45	0.0145340549895588	0.840871559856668	0.100617	-0.0245074135395659	-0.00182390451265263	Other
BC031181	0.0145240591121152	0.788015196171326	0.219098	0.036498296606586	-0.0362500913792487	Active_Promoter
Adgrl2	0.0144046110460416	0.860805220980196	0.117822	-0.00619837961795255	-0.00250133907112428	Repressed_Promoter
Faxc	0.0143422254341725	0.971502209770112	0.026923	0.0144716158598621	-0.0204305633764704	Active_Promoter
Hsd17b11	0.0143356135757086	1	0.239938	-0.0135212595137161	-0.00798642432794404	Active_Promoter
Samd4	0.0143247817483639	0.969243474978561	0.188892	-0.0141296720023917	0.0116428890738465	Other
Rbfa	0.0143008157243077	0.734666680275907	0.479132	0.0242309945185137	-0.0223960684663443	Other
Kank2	0.0142544754264026	0.763370500720378	0.097302	0.0863498151183992	-0.023559056717384	Other
Asrgl1	0.0141809045492175	0.978882938911179	0.359895	0.049611110886154	-0.0235977339212769	Other
Zfp282	0.014106427118595	0.890402610720044	0.151954	0.0145721604080571	-0.0168826063111691	Active_Promoter
Hyal1	0.0140631188010197	0.836050667830256	0.644052	0.075060074966161	-0.0205513199540164	Other
Tigit	0.0140487871716447	0.97045791463334	0.802878	-0.0184139710123203	0.00714092642598288	Other
Arsj	0.0140185635094985	0.875246007102615	0.046136	-0.00958115825744377	-0.00327793920564472	Repressed_Promoter
Utp15	0.0139431755988377	0.812033794274099	0.243882	0.0140246056330375	-0.0142443258170271	Active_Promoter
Timm50	0.0139119887662458	0.908466891077187	0.045911	-0.0291304746790875	0.000427044800173387	Other
Zfp521	0.01390509096583	0.766455021988583	0.243263	0.0467212991406587	-0.0249742251618918	Active_Promoter
Bag2	0.0138698074726099	0.80722006176734	0.68425	0.0426646779677877	-0.0185181274316537	Active_Promoter
Spdye4b	0.0138217053599841	0.912279038360477	0.06084	0.0129257784379853	-0.00718099957620379	Other
Riok2	0.0138134074336916	0.983355908210286	0.273355	0.0143524783083617	-0.0216381180672442	Active_Promoter
Acvr2a	0.0137935057593181	0.291945432154066	0.176756	0.012163821406334	-0.0133807705032022	Active_Promoter
Glmp	0.0137679790750997	0.955590846297788	0.122156	0.0190928719996086	-0.0243366198042514	Active_Promoter
Sptb	0.0137426212621641	0.941271273008917	0.000789	0.0805401967548386	-0.0341249566314848	Active_Promoter
Fam13b	0.0137215165726584	0.980666976444341	0.224739	0.0284417084152647	-0.015300438269294	Other
Tlx3	0.013636727623397	0.951834559911128	0.117231	-0.0425124912923843	-0.0390644156991584	Bivalent_Promoter
R3hdml	0.0135956501052591	0.961146089446539	0.084585	-0.0173898338770563	0.0153829209084642	Repressed_Promoter
Lrrk2	0.013581426738271	0.78664901407009	0.158799	0.0139860344385796	-0.0185542579548267	Active_Promoter
Ap3s1	0.013572993132855	0.952531602736137	0.213745	0.0266622705662457	-0.0325899139404046	Active_Promoter
Acsl3	0.0135038971548139	0.988623794066758	0.067965	0.0185573419388755	-0.0267685369561473	Active_Promoter
Pcp4	0.0134977793119441	0.969541263951071	0.177228	0.00776145537315953	0.000569093240015778	Repressed_Promoter
Zbtb21	0.0132917670242481	0.896961617780417	0.061567	0.023032805287229	-0.0289690881233869	Other
Ube2e3	0.0132626009336026	0.971506939837733	0.202139	0.020420525407556	-0.0352766329238708	Active_Promoter
Rnf149	0.0132491943310524	1	0.022007	0.0335819541068506	-0.0299117283483732	Active_Promoter
Apba2	0.0132182048670828	0.973441627657049	0.004885	0.0216440608730699	-0.0311732205287784	Active_Promoter
Lxn	0.0131992099753551	0.853569870973621	0.24098	-0.0221906632679721	-0.0167091973825249	Active_Promoter
Pcgf6	0.0131451010436132	0.963695919483231	0.147578	0.0204544462672548	-0.0145123552697558	Other
Nr2f1	0.0130665136612177	0.971329215731391	0.862672	0.111137314400964	0.0139986852805422	Active_Promoter
Dnaaf3	0.0130490851958216	0.962670951141568	0.062954	-0.0178592987136866	-0.0070623867031252	Repressed_Promoter
Rnf39	0.0128979318125805	0.894062936787039	0.440917	0.0809376844721976	-0.0286237122864324	Other
Nbn	0.0128264049943423	0.955983582625542	0.618028	0.0209986348966427	-0.0195367361919025	Active_Promoter
Rasl11b	0.012794950054816	0.946386012764467	0.515179	0.12541088436625	-0.0520464863477479	Active_Promoter
Mgmt	0.0126605524038152	0.782206254301659	0.088798	-0.0106754763796182	0.0170202724356814	Repressed_Promoter
Bcl6	0.0126345003167328	0.413103901882575	0.414617	0.0487082055575648	-0.0323415209889795	Active_Promoter
Mrpl55	0.012595062164162	0.961906074705321	0.173073	0.0723637923249701	-0.00910069712375061	Other
Wbp4	0.0125538834786911	0.889252550794198	0.120506	0.0275442168881058	-0.0296725907033992	Other
4921524J17Rik	0.012535607910162	0.838476840694286	0.114702	0.0235202837423768	-0.0178473826211527	Active_Promoter
4921517D22Rik	0.0124509647232672	0.96199845352912	0.071743	-0.0274460586467958	0.00146982463193125	Other
Pcdha5	0.0124217229368991	1	0.193037	0.00419274092712807	-0.00528343563925394	Active_Promoter
Cln5	0.0123869388184811	0.966853788286226	0.795459	0.0827571999725597	-0.0410626184463131	Active_Promoter
Tesk2	0.0123249640153642	0.638520256405611	0.038001	0.00569675891987909	-0.0228011850118246	Active_Promoter
Pnma1	0.0123100114174501	0.938281427852398	0.070416	-0.0471454605767689	0.0137157513321577	Other
Cnppd1	0.012309501202405	0.919298852885363	0.372849	0.0277763796688945	-0.0281581053119848	Active_Promoter
Cers2	0.0122443766689386	0.799470671415238	0.247502	0.0527761390493281	-0.027055804211911	Other
Rpl24	0.0122168397200778	0.957624243455323	0.367709	0.038121715820311	-0.027374590190284	Active_Promoter
Irgm1	0.0122055132664971	0.845251999755843	0.312058	-0.0550118022545059	0.00281316242347419	Other
Tmem33	0.0121497340199415	0.929636206553457	0.022707	0.022479693356888	-0.0245273311663032	Active_Promoter
Zfp950	0.0120708614293739	0.680779522196749	0.036199	0.0153741056286513	-0.0161895356416185	Other
Chchd3	0.0120274045779581	0.920888621682109	0.113588	0.0129058180456454	-0.0188882683484558	Active_Promoter
Cnih1	0.012027080634705	0.876853347147348	0.083091	0.0533297617669717	-0.0378952083030291	Active_Promoter
Rasa2	0.0120085179936891	1	0.22993	0.0375894581272966	-0.0315278579637063	Other
Map1a	0.0119419183331904	0.949782603782661	0.038317	0.0220980677450917	-0.00239603850616688	Active_Promoter
Krtcap2	0.0119065429384071	0.965824137734721	0.545466	0.0348971162231146	0.0023204316419331	Active_Promoter
Cep126	0.0119032621245612	0.717850792421679	0.103622	0.0187558016460355	-0.0172315388851926	Other
Col4a3	0.0118629972754167	0.998084258091411	0.003925	-0.00751078031033536	0.00454705551701266	Repressed_Promoter
Aqp2	0.0118317072419248	0.682388260864505	0.051148	-0.0370296718686005	-0.0147207311702533	Repressed_Promoter
Ap5z1	0.0118213063116132	0.954768421590997	0.002075	0.0150070973943048	-0.0013297743165861	Other
Txnl1	0.0118072538978929	0.825258241242393	0.191039	0.0184818494493486	-0.0160214708308528	Active_Promoter
Tlnrd1	0.0117821306144402	0.955959119201626	0.553751	0.0392204855016223	-0.0136173400355069	Active_Promoter
Myof	0.0116631866299657	0.648770423591954	0.649661	0.00412864234194654	0.00647290693768965	Other
Fam167b	0.0116507262159975	0.898760508721537	0.235088	-0.0480879160311425	-0.00317100580341426	Other
Mterf1a	0.0115256268827417	1	0.867451	0.0566989236972946	-0.0220506803535052	Other
Oprl1	0.0114649335972032	0.994665307331225	0.763684	0.0927219191864334	0.00491728866962282	Other
Dlec1	0.0114001211758271	0.693985392853163	0.186418	-0.0199717863801486	0.0181872355746834	Other
Ythdc2	0.0113988377612138	0.554902991332656	0.007966	0.01991698588303	-0.0246203971860369	Active_Promoter
Stpg2	0.0113745233355976	0.937681482311215	0.44986	0.00277740769681467	-0.00223214384040771	Other
Col23a1	0.0113559602642758	0.665506341474202	0.035334	-0.00793369079975736	0.00850216149539831	Repressed_Promoter
Zfp599	0.0113354003459781	0.960392817893336	0.080001	0.0195635310367804	-0.0221084017265594	Other
Trim56	0.0112793108788807	0.895277063522689	0.226488	-0.0314777880924044	0.0178898483748673	Other
Poglut1	0.0112749656356602	0.999180344819975	0.075258	0.0150978626354062	-0.016037034604432	Active_Promoter
Ppa1	0.0112485620047157	0.568178042702274	0.067811	0.00946473922412106	-0.0149368869721516	Active_Promoter
Imp4	0.0111794920084475	0.662705191120776	0.374756	0.0229635770646437	-0.0135763928582059	Active_Promoter
Tlcd5	0.0111424907859577	0.964763187872079	0.268292	0.0473791321752631	-0.0108407376452455	Other
Asxl3	0.011036045871964	0.959395821540121	0.23689	-0.00842614692009036	0.00325711257331568	Active_Promoter
Rasal2	0.0109873053388869	0.941335092139394	0.283575	-0.00480517505507816	-0.00829445574687024	Active_Promoter
Dut	0.0109831410906826	0.984162051661222	0.441848	0.0498548072465353	-0.0183084663607961	Active_Promoter
Il11ra1	0.010981229791588	0.687756185512861	0.590867	0.0254269998743503	-0.0174867272693921	Other
Tom1l2	0.0108666024361401	0.971177156135899	0.100032	0.0342102587865415	-0.0178414091546117	Other
Zfp105	0.0108451148165315	0.688424095471599	0.458177	0.0187712408823358	-0.0141445345556262	Other
Slc5a2	0.0108020382002692	0.694267563569965	0.058876	0.057783395149936	-0.0250465461814064	Other
Mpg	0.0107973424137328	0.791501150627898	0.702221	0.0909014466319729	-0.0105386119580028	Other
Tmem38b	0.0107745215804179	0.991365237270539	0.103982	0.0197100937027581	-0.0222979033924614	Active_Promoter
2310022B05Rik	0.0107285118159142	0.977259782609002	0.194459	0.0228437833439924	-0.0211366800435431	Other
Syt14	0.01069242226684	0.942076516571615	0.071651	0.0274730343150617	-0.0286762508659453	Active_Promoter
Rbpj	0.010661415123083	0.975988799369525	0.312552	0.00455938925967136	-0.00607210964735912	Other
Ier5	0.0106492419158198	0.95983833425611	0.258152	-0.0279667596185009	-0.0270354497947219	Active_Promoter
Bcl7b	0.0106295623358778	0.939548805721665	0.364478	0.0623421823313097	-0.0370320625687905	Other
Laptm4a	0.0105821862992246	0.854794196221772	0.405365	0.0483510891041545	-0.0399053729624911	Active_Promoter
Setbp1	0.0105185268113561	0.460002532272101	0.095867	0.033949365092259	-0.0250379887322186	Active_Promoter
Usp1	0.0103762567211145	0.960263050289202	0.292338	0.0409741878098073	-0.0327883113718392	Active_Promoter
Rgs22	0.0103589344008229	0.983629837831285	0.247774	-0.00484870449069741	0.00556863021804835	Repressed_Promoter
Ctsl	0.0103496080578143	0.984934793647452	0.747153	0.0237816610767845	-0.0185276566231672	Active_Promoter
Amigo1	0.010336552908574	0.973745153366705	0.023279	0.135919939262634	-0.0793056006820435	Active_Promoter
Rnf38	0.0103226350993221	0.773681011855493	0.216872	0.02268498597837	-0.0254287961799584	Other
Chrac1	0.0103221428514536	0.995112272860115	0.015811	0.0238346577602093	-0.0221441014533887	Other
Pcsk1n	0.0102744517246109	0.980646240627304	0.101611	-0.0258661753043382	-0.032199282297921	Other
L2hgdh	0.0102734723140978	0.858173654668128	0.128135	0.0160326650042429	-0.0154898003164944	Active_Promoter
Zdhhc17	0.010265319533514	0.944625629369466	0.014392	0.037022690578221	-0.0333341097123327	Active_Promoter
Chtf18	0.0102315721254246	0.963333391287988	0.045893	-0.02120880797074	0.000230885174382918	Repressed_Promoter
Tram2	0.0101817690101874	0.982547065354139	0.287677	-0.00855390402394041	-0.00054302190075281	Repressed_Promoter
Itpkb	0.0101360326820341	0.908891334046374	0.32268	0.0370025589298019	-0.0338995995615445	Active_Promoter
Ppm1k	0.0100645738895099	0.96379982405148	0.290663	0.0604948272268775	-0.0474711185836113	Active_Promoter
Ttll12	0.00998411218658331	0.948414506111597	0.060771	0.0156225936529856	-0.00944718672217602	Other
Mrgprd	0.00995785152862471	0.949925629990545	0.650848	0.0767235898654284	-0.0110064466786648	Other
Mpzl1	0.00990204905693609	0.986751235866591	0.313236	0.0775329869880599	-0.049951057222714	Active_Promoter
Trib1	0.00989523749325294	0.740762384575007	0.620342	0.0340467585729018	-0.00831511882097113	Active_Promoter
Carlr	0.00989449857161443	0.953775021006108	0.033762	-0.153709495317207	-0.0151752380896019	Repressed_Promoter
Capza2	0.0098733675148	0.698853522983432	0.666513	0.0149216813524469	-0.0171241207813331	Active_Promoter
Pfkm	0.0098731869595215	0.999048137048933	0.267342	0.0267260318493844	-0.0141075985124208	Active_Promoter
Tpd52	0.0098603306765467	0.976691611329846	0.316227	0.051823728092392	-0.041726045977984	Active_Promoter
Erh	0.0098140856800543	0.968293321259845	0.189475	0.0163212685834585	-0.028909581196276	Active_Promoter
Klhl36	0.00977012406083821	0.93416548720916	0.02108	0.01197915980415	-0.0180582448358522	Active_Promoter
Smpd1	0.00975757698193331	0.561923353369593	0.261705	0.0689815344590061	0.0470025962201019	Active_Promoter
As3mt	0.00968318897172223	0.865843560060468	0.037305	-0.0231507508166052	0.00925713666951078	Other
Gm10033	0.0096605793070094	0.972565773768137	0.518106	0.0438399369648582	-0.0453032382813041	Active_Promoter
Zbtb42	0.00959352706879356	0.72710027974943	0.004356	-0.0331775109123322	0.029788489227911	Repressed_Promoter
Strada	0.00958292687412344	0.965186899125886	0.081872	0.0332410349204733	-0.0240427355867709	Other
Med26	0.00950516336284929	0.932541803074656	0.432341	0.0478846404218517	-0.0320993106005411	Active_Promoter
Tdp2	0.00949522927694455	0.971874087631621	0.241839	0.0533409122746545	-0.0425256277714628	Other
Plaat3	0.00947794674108531	0.972110263729476	0.078747	-0.0222173358998506	0.0180881018790196	Other
Appl1	0.00938466341585483	0.968675333751114	0.00651	0.0243030765983395	-0.0225835124314247	Active_Promoter
Sec24c	0.00937710625236247	0.82790414897575	0.063536	0.0134550399345247	-0.0125365315103256	Active_Promoter
Lrp8	0.00935234969658438	0.821173392193018	0.195379	0.00757768482930332	-0.000831906877422045	Active_Promoter
Btbd10	0.00934201659143255	0.967818455634166	0.356198	0.0572634422392504	-0.0319785126060396	Active_Promoter
Rnf168	0.00931081966655211	0.967632473124912	0.091725	0.0289304804276207	-0.0230580254854157	Active_Promoter
Mamstr	0.00929791810914886	0.966623829869342	0.354607	0.0438517522041807	0.0140286969258573	Other
Gcsh	0.00929140637020565	0.786656762047835	0.65025	0.014287916332922	-0.00204093317547357	Active_Promoter
Ubxn2a	0.00926474263628555	0.970806963047514	0.208244	0.0302262310739549	-0.0274287882555742	Other
Srf	0.00926065217224422	0.733052434979139	0.2093	0.0527754161005894	-0.0305191588875885	Active_Promoter
Pigo	0.00925690935964256	0.980446688731647	0.287173	0.0328726632185536	-0.0296322220265661	Active_Promoter
Lcorl	0.00923044449743696	0.87265774529017	0.11425	0.00971428696872201	-0.0107290159060421	Active_Promoter
Apbb1	0.00920864666075622	0.899505077915173	0.053146	0.0331271545732735	0.00288050190707617	Active_Promoter
Samd8	0.00917650288027024	0.97045791463334	0.199947	0.0369443151599392	-0.0328723527105155	Active_Promoter
Inafm2	0.00915515214069665	0.973243042011568	0.477837	0.109279954513345	0.0632220628037701	Active_Promoter
Abhd14b	0.0090372225941876	0.955041289839279	0.661364	0.106629208691941	0.031248574398725	Active_Promoter
Cpne3	0.0089857883408604	0.857024161954726	0.176612	0.0279924706937704	-0.0288599793991322	Active_Promoter
Coq10b	0.00897692823959905	0.986720307623224	0.144011	0.027532707136928	-0.0236190181580629	Active_Promoter
Borcs5	0.00892520256476675	0.849501551423218	0.064559	0.0148146387406951	-0.0215725161461889	Active_Promoter
Oscp1	0.00892323552261828	0.806853280793953	0.061897	0.00755645628387291	-6.73546937848823e-06	Other
Igf2r	0.00889491626605216	0.799123412928915	0.014219	0.0535563589715016	-0.0231612047468077	Active_Promoter
Mpp7	0.00886259761415749	0.9735882452237	0.038699	0.0219108981252115	-0.026150325763333	Active_Promoter
Ydjc	0.00885794912761652	0.974094617772889	0.085086	0.0256116734454314	-0.0293065347788247	Other
Rarres2	0.00880029381782587	0.674002164189612	0.397283	0.0388540987427567	-0.0386227187415313	Other
H3c4	0.00874323340596973	1	0.04632	-0.0717857317701008	-0.00464504612239602	Repressed_Promoter
Metap1d	0.00874100292972362	0.959560312416925	0.016303	-0.00564603574319078	-0.0134019804871772	Repressed_Promoter
Cwc22	0.00866912864735099	0.88655188649567	0.107448	0.0425057250791062	-0.0249407536546439	Active_Promoter
Pcbd1	0.00866128484319847	0.846581262861061	0.512303	0.0671909381053375	-0.0149762524012849	Other
Lysmd2	0.0086466048827291	0.888625789636735	0.156371	0.0685458650777445	-0.0520143551818935	Active_Promoter
Fam149b	0.00863498860801352	0.975810320675588	0.120011	0.0087369851364616	-0.0107433801090323	Active_Promoter
Mat2b	0.00862691678192717	0.928905322762631	0.715989	0.0466477126022654	-0.0109534307928038	Active_Promoter
Pea15a	0.00860999813781028	0.902934998977981	0.190145	0.0285782661880507	-0.0187372859883052	Active_Promoter
Klf12	0.00856728600524889	0.310360714875508	0.13164	0.00327484405561507	-0.0100191805226342	Active_Promoter
Tcte1	0.00850114635029556	0.997592840933621	0.436308	0.0508426761256107	-0.00726326078713757	Other
Spag1	0.00850101071435268	0.76120626577085	0.421526	0.0404258764825894	-0.0291582270090671	Active_Promoter
Erlin1	0.00848903953560335	0.91624013270654	0.000732	0.0101149567783825	-0.0131213847331907	Other
Homez	0.00847748893104595	0.947943172674188	0.455595	0.030399718028311	-0.0215940769224711	Active_Promoter
Rnf26	0.00842436971215172	0.998914620577749	0.676112	0.025258164981681	-0.0207423172591436	Other
St7	0.0083625802466075	0.960549253834716	0.288464	0.00785422423848603	-0.0132605380106982	Active_Promoter
Arhgef5	0.00832441877114088	0.777559303935495	0.161422	-0.0158555845150683	-0.0117418221759165	Repressed_Promoter
Insig1	0.00831869807825906	0.975307984493567	0.37725	0.052096054078638	-0.0537987287475054	Active_Promoter
Eif2a	0.00830486588027094	0.972219494375886	0.327971	0.02673375859838	-0.0225219653421065	Active_Promoter
Spsb2	0.0082989357130606	0.895680714582793	0.064398	0.0685167827938458	0.0484244957514136	Active_Promoter
Phospho2	0.0082391176013019	0.894802109038868	0.673398	0.0230311706275736	-0.0311584643331412	Active_Promoter
Slc25a27	0.00822981277116225	0.972591182070638	0.013969	0.0175349715103817	-0.0205390231924815	Active_Promoter
Ptgr2	0.00820586735001827	0.934222092506469	0.223106	0.0126424298756974	-0.018013351407828	Other
Pnn	0.00815708561622271	0.972974139513369	0.256698	0.0206455723506144	-0.0285453661739406	Active_Promoter
Twsg1	0.00815470115404665	0.856962539252274	0.170023	0.0513714344322571	-0.0406428930849399	Other
Zfp131	0.00813898226890186	0.980099940396235	0.214663	0.0317714425307281	-0.025688041337627	Active_Promoter
Med31	0.00812031304891114	0.809751831648656	0.271715	0.0748495681546246	-0.0276091359437177	Other
Pdss2	0.00808664283002866	0.808950345695067	0.305608	0.00904822984430231	-0.0111227904541862	Active_Promoter
Fam181a	0.00808193186803731	0.993715772222266	0.006481	-0.0503136092047002	0.00272252494912462	Repressed_Promoter
Tmod3	0.00795133616312908	0.982139236514756	0.084	0.0206313741106448	-0.016269151147779	Active_Promoter
Sirt1	0.00790528291678147	0.977168257807356	0.223213	0.0229287927079073	-0.0132804768902091	Other
Prrt3	0.00790059578646076	0.543480632729236	0.149884	0.026704624112565	-0.029362822959777	Active_Promoter
Dnase1l3	0.00789694812898536	0.991963542747905	0.103183	-0.0199662274688543	0.00692258809438706	Other
Ppp2r1b	0.00786239517485388	0.594258798375924	0.460695	0.0463488073815175	-0.00787916703118022	Active_Promoter
Ccnd3	0.00773454310573544	0.871785764954957	0.074775	-0.0124597277066945	-0.00105051645699354	Repressed_Promoter
Depdc5	0.00773240291297713	0.919245792857718	0.006234	0.00977302665672042	-0.0166577810124683	Other
Chchd5	0.00772369823471845	0.976692096232151	0.76705	0.0545549452303156	-0.0395217580355249	Active_Promoter
Tnpo1	0.00769934771862917	0.803053526540305	0.183892	0.0278820937792353	-0.0241081562273314	Active_Promoter
Cebpz	0.00767770205827481	0.972384046120424	0.299759	0.030914819541553	-0.0255453080144689	Active_Promoter
Cpa4	0.00767354641585099	1	0.123911	-0.0161771971910156	0.0122124762370971	Other
Noc3l	0.00766441610809723	0.944062379054071	0.13266	0.0102739161674399	-0.0118449254698921	Active_Promoter
Casp7	0.00764317375386799	0.840871559856668	0.087497	-0.0109731229475896	0.00814905431254254	Repressed_Promoter
3110040N11Rik	0.00761278839059196	0.91137898317025	0.47989	0.0245080616923585	-0.015092400521053	Active_Promoter
Agpat1	0.00759924901820735	0.976855137171027	0.171846	0.0839858564186245	-0.0215846312520856	Active_Promoter
Maoa	0.0075844285470501	0.982597335318352	0.189477	0.039205160952216	-0.0367455642547988	Active_Promoter
Mcc	0.00755632724219306	0.941141833703562	0.304024	0.0155257075122099	-0.0118525811062543	Other
Arhgef37	0.00755257719878582	0.753700924925912	0.75558	0.0742044564250778	-0.00609302066596468	Active_Promoter
Ints8	0.00750450964935114	0.976875985751776	0.094772	0.0213684539100818	-0.0246856218059703	Active_Promoter
Grin2a	0.00749980587480406	0.992193479814773	0.005824	0.0317924348017159	-0.0260436831533782	Active_Promoter
Cenpl	0.00748592679437793	0.972977260131089	0.822646	0.0175352774001152	-0.00781358875746854	Active_Promoter
Nsun4	0.00744092574476314	0.902322596140987	0.213221	-0.0157811107135928	0.000582712418409057	Other
Satb2	0.00740230521018105	0.941271273008917	0.194498	-0.00977590390567751	0.0041672257410847	Repressed_Promoter
Jmjd4	0.00736929516850654	0.975545903734847	0.005372	0.0351546168821946	-0.0173273428537181	Other
Nptx2	0.00729674024456118	0.850856981529867	0.176605	-0.0426669031979736	0.0200936177814252	Repressed_Promoter
Rhoq	0.00728369131359026	1	0.064879	-0.0152722585368529	0.0143367148413056	Other
Phtf2	0.0072748009219327	0.914223577861037	0.173739	0.0126538095347979	-0.0140183610946883	Active_Promoter
Fam240b	0.00724949093853077	1	0.194427	0.0198182063628851	-0.00440636968770805	Other
Il19	0.00723521528333064	0.961918693779327	0.048157	0.0216304792980974	-0.0267016785906498	Other
3110009E18Rik	0.00719874786470396	1	0.181133	-0.00593231524801952	-0.00574497617656139	Active_Promoter
Avpr1b	0.00719688971341871	1	0.19456	-0.0150350362567857	0.020066032421868	Repressed_Promoter
Wee1	0.00719107942971215	0.728526681021108	0.070723	0.0131296511753269	-0.00949928165836075	Active_Promoter
Ybx1	0.00718911165079755	0.682220547596873	0.048776	0.0150124764108192	-0.0290463296029918	Active_Promoter
Ifnar1	0.00716325012246247	0.895135011067714	0.343682	0.0351865478518821	-0.0209132106834176	Active_Promoter
Tub	0.00714193375140815	0.810033721685954	0.185894	0.0072523419830639	-0.00824986276437487	Active_Promoter
Sstr3	0.00709873189360577	0.807439465215051	0.086245	-0.0343559335851154	0.0191933155934162	Other
Zmynd15	0.00709503981650129	0.988779375170848	0.288717	-0.0324421902922813	-3.8552358717317e-05	Repressed_Promoter
Prcp	0.00708746915482508	0.947973008959389	0.14353	0.0164540640567813	-0.0168325609870535	Active_Promoter
Slc6a11	0.0070331225896758	0.886814959314601	0.10604	-0.0134713189252402	0.016744073139882	Repressed_Promoter
Lgr5	0.00695739859735305	0.962783886195091	0.335773	-0.0211923292597466	0.0128037319126423	Bivalent_Promoter
Haus7	0.006881088385384	0.992741776176174	0.515177	-0.0211885049061639	0.0128538311886589	Other
Daam2	0.00682552374276078	0.881590854142145	0.385037	0.0868960652106038	-0.0559163621694673	Active_Promoter
Zfp637	0.00674858146819754	0.967818455634166	0.51991	0.0275380835378642	-0.0201551728600907	Active_Promoter
Dimt1	0.00673808082363643	0.924383670440311	0.294612	0.0234335338788233	-0.0234762153216518	Active_Promoter
Dld	0.00673724705373515	0.978765522344508	0.207743	0.0347204752911765	-0.023325956883699	Active_Promoter
Tstd2	0.00666365749231172	0.892895597208772	0.478073	0.0217138813879284	-0.00974628294359822	Active_Promoter
Ankrd66	0.00665326933615151	0.919874706823803	0.038223	-0.0292062216617411	0.0071552444383432	Other
Prss52	0.00665186805968574	1	0.429588	0.0429566877643581	-0.0286428545684083	Other
Ccdc81	0.00664134727252575	0.942037933851903	0.08932	0.0224460227978565	-0.00496282697008112	Other
Hhipl1	0.00663318174305426	0.524110750592325	0.041291	-0.0139689909041505	-0.00899332070873883	Repressed_Promoter
Exosc9	0.00661250247630015	0.982547065354139	0.432364	0.0155122098390249	-0.0235085545830471	Active_Promoter
Slc4a1	0.00660501911125596	0.819702784569885	0.004018	0.0243218601060503	-0.0205373948731226	Other
Trappc3	0.00659849805675865	0.929044304665406	0.057016	0.0227372609795691	-0.0287972561947231	Other
Dmtf1	0.00657739318953075	1	0.147354	0.033143064158299	-0.0316978727435173	Active_Promoter
Rrs1	0.00653876379355246	0.971823562046185	0.678859	0.0317673076335259	0.00068273812676492	Active_Promoter
Nmnat3	0.00653669973983887	0.883637482791614	0.268977	-0.016302578478716	0.0236833917187433	Repressed_Promoter
Opn3	0.00653621161243903	0.972143102818345	0.218046	-0.0131567733879752	0.00389448216176629	Active_Promoter
Tmc5	0.00646445221604787	0.733251825579666	0.031254	-0.0128576415573435	0.00364102791362061	Other
Tnks	0.00641379483942563	0.97045791463334	0.176112	0.00955746534139024	-0.030714375450253	Active_Promoter
Git1	0.00639107956682874	0.918190625303554	0.142525	0.0376078518593342	-0.0117416278364996	Other
Rnf139	0.00626659394031789	0.982197343871716	0.09412	0.0537833722832699	-0.0359665853744016	Active_Promoter
Gpr83	0.00625107608331727	0.972662098128561	0.064418	-0.0289481721309521	0.0075076458415872	Repressed_Promoter
Hnrnph1	0.00622007293941932	0.994572152267677	0.00669	0.0285320641597689	-0.0202539788521183	Active_Promoter
Ldha	0.00618644517893448	0.754647612829546	0.024989	0.0152184203402647	-0.0183137473862085	Active_Promoter
Tmem19	0.00614916069050819	0.941971634263124	0.245728	0.0117388644308016	-0.0168788568461074	Other
Nhsl1	0.00613784251014683	0.99838863552979	0.482902	0.00973275435156051	-0.0131271886642185	Other
Phlpp1	0.00613285738524968	0.887499357970936	0.252383	0.0137019518707409	-0.010226830479158	Active_Promoter
Zfp579	0.00610105446061435	0.961146089446539	0.130804	0.0187538257169768	-0.0170999066597058	Other
Pkp4	0.00603856392429215	0.512197257300456	0.276916	0.0572910250701929	-0.0347275042499031	Active_Promoter
Adcyap1r1	0.00599484721023506	0.819009068227472	0.075046	0.0180743677219269	-0.0121914419359981	Active_Promoter
Repin1	0.00598392021899385	0.80710738504172	0.505265	0.0761493144469081	-0.0589702848922454	Active_Promoter
Rap2c	0.00596622637079785	0.841508337193308	0.304229	0.0338501951287342	-0.0197693628362051	Other
Zfp623	0.00591751341961032	0.983129872628567	0.327774	0.0283340123188788	-0.0254289588476816	Other
