gene	mc_significant	mc_hyper	coordinated	mecp2_bound	mecp2_sig_change	mecp2_sig_up
Vil1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vill	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Vim	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Vinac1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vip	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Vipas39	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Vipr1	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Vipr2	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
Virma	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Vit	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Vkorc1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vkorc1l1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Vldlr	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
Vma21	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmac	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Vmn1r1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r103	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r104	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r11	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r113	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r114	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r115	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r116	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r117	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r118	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r119	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r12	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r120	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r121	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r122	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r123	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r124	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r125	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r127	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r128	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r129	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r13	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r14	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r142	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r143	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r149	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r15	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r151	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r152	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r157	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r158	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r159	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r160	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r167	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r168	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r169	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r17	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r170	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r171	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r172	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r173	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r174	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r175	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r176	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r177	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r178	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r179	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r18	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r180	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r181	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r183	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r184	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r185	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r188	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r189	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r19	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r191	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r192	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r193	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r194	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r195	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r196	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r197	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r198	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r199	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r20	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r200	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r201	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r202	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r203	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r204	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r205	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r206	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r207	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r208	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r209	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r21	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r210	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r211	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r212	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r213	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r214	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r215	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r216	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r217	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r218	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r219	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r22	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r220	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r221	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r222	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r223	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r224	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r225	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r226	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r227	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r228	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r229	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r23	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
Vmn1r230	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r231	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r232	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r233	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r234	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r235	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r236	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r237	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r238	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r239-ps	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r24	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r25	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r257	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r26	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r27	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r28	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r29	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r3	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r30	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r31	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r32	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r33	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r34	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r35	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r36	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r37	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r38	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r39	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r4	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r40	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r41	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r42	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r43	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r44	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r45	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r46	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r47	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r48	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r49	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r50	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r51	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r52	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r53	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r54	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r55	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r56	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r57	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r58	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r59	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r60	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r61	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r64	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r65	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r66	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r67	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r68	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r69	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r70	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r71	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r72	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r73	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r74	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r75	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r76	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r77	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r78	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r79	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r80	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r81	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r82	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r83	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r84	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r85	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r86	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r87	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r88	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r89	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r90	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r91	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn1r94	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r-ps130	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r-ps159	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r10	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r100	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r101	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r102	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r103	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r104	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r105	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r106	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r107	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r108	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r109	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r11	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r110	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r111	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r112	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r113	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r114	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r115	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r116	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r117	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r12	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r120	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r121	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r124	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r126	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r13	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r14	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r15	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r17	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r18	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r19	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r2	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r20	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r21	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r22	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r23	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r24	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r25	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r26	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r27	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r28	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r29	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r3	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r30	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r31	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r32	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r33	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r34	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r35	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r36	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r37	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r38	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r39	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r4	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r40	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r41	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r42	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r43	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r44	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r45	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r48	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r49	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r50	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r51	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r52	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r53	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r54	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r55	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r56	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r57	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r58	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r59	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r60	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r61	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r62	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r63	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r65	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r66	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r67	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r68	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r69	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r7	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r70	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r71	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r72	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r73	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r74	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r75	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r76	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r77	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r78	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r79	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r8	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r80	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r81	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r82	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r83	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r84	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r85	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r86	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r87	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r88	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r9	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r90	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r91	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r92	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r93	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r94	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r95	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r96	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r97	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmn2r98	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r99	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmo1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vmp1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Vnn1	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Vnn3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vopp1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Vpreb1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vpreb2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vpreb3	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vps11	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Vps13a	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Vps13b	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Vps13c	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Vps13d	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Vps16	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Vps18	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Vps25	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Vps26a	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Vps26b	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Vps26c	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Vps28	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vps29	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Vps33a	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Vps33b	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Vps35	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Vps35l	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Vps36	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Vps37a	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Vps37b	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vps37c	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Vps37d	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vps39	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Vps41	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Vps45	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Vps4a	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Vps4b	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Vps50	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Vps51	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vps52	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vps53	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Vps54	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Vps72	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vps8	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vps9d1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vrk1	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
Vrk2	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Vrk3	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Vrtn	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Vsig10	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vsig10l	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
