gene	mc_diff	hmc_diff	combined_effect	quadrant	log2FC	padj	baseMean	expr_tier1	expr_tier2
Mtarc2	-0.0202878239886259	-0.0111321113073492	0.0314199352959752	Q1: mC dn/hmC dn	-0.52745628404692	0.000561091604839634	82.6530472666142	Down	Down
Csgalnact1	-0.0274672742906076	0.0039248743302185	0.0313921486208261	Q2: mC dn/hmC up	-0.0875617616176342	0.830128451054511	907.462922991683	Not Significant	Not DEG
Atf6	0.0148100467320573	-0.016578735907868	0.0313887826399253	Q4: mC up/hmC dn	-0.111752248652984	0.358006622766896	1265.32840988971	Not Significant	Not DEG
Mettl6	0.0129899553712662	-0.0183942477576592	0.0313842031289255	Q4: mC up/hmC dn	0.0212231212498786	0.957559168151682	144.480965417561	Not Significant	Not DEG
Cap2	0.0135426919264944	-0.0178384406049484	0.0313811325314428	Q4: mC up/hmC dn	-0.419447853645109	1.00958836457863e-09	898.267935416952	Down	Down
Col20a1	-0.0222774216500415	-0.00909964243607347	0.031377064086115	Q1: mC dn/hmC dn	0.436335252547597	0.165142791126328	105.458617229568	Not Significant	Not DEG
Abcb10	0.01697619989705	-0.0143987965978543	0.0313749964949043	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Cc2d2a	0.0132806803336184	-0.0180755861636089	0.0313562664972273	Q4: mC up/hmC dn	0.036105033945985	0.861418824316283	1046.50275567577	Not Significant	Not DEG
Uqcc1	0.0114648582761699	-0.0198728292737625	0.0313376875499324	Q4: mC up/hmC dn	0.084294873306792	0.552495242025751	567.802894342922	Not Significant	Not DEG
Nr6a1	-0.0143490249471729	-0.016985763241615	0.031334788188788	Q1: mC dn/hmC dn	-0.284445313882869	0.118234866614814	399.010186462686	Not Significant	Not DEG
Clmn	-0.0143264235938544	0.0170071726799658	0.0313335962738202	Q2: mC dn/hmC up	0.0426067147098721	0.841673736447022	967.003041733665	Not Significant	Not DEG
Parg	0.0124839947898903	-0.0188399254937743	0.0313239202836645	Q4: mC up/hmC dn	0.0149001995969153	0.948134194030289	1054.10902649396	Not Significant	Not DEG
Krit1	0.0176785295029799	-0.0136305672062415	0.0313090967092213	Q4: mC up/hmC dn	0.139381458832906	0.275648256766186	738.99643887042	Not Significant	Not DEG
Afg3l1	0.0135894092341888	-0.0177068072198853	0.0312962164540741	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Pkm	0.0173964073482339	-0.0138969868930812	0.0312933942413151	Q4: mC up/hmC dn	0.201335308168426	0.104946975329982	2895.13422015959	Not Significant	Not DEG
Zmym4	0.0138029620412979	-0.0174841860683249	0.0312871481096228	Q4: mC up/hmC dn	0.171173513442263	0.117197578440157	1238.46742175509	Not Significant	Not DEG
Dcaf10	0.0106054058841994	-0.0206594901953014	0.0312648960795008	Q4: mC up/hmC dn	0.0918066256527634	0.543095097050164	265.073145947815	Not Significant	Not DEG
Gsk3b	0.00954436530500902	-0.021719165433676	0.031263530738685	Q4: mC up/hmC dn	0.14151087874941	0.0784326476784842	3110.9544283354	Not Significant	Not DEG
Rnaseh2a	0.016911107837787	-0.0143387276481495	0.0312498354859365	Q4: mC up/hmC dn	-0.198620104531319	0.535885529008258	45.2561134234371	Not Significant	Not DEG
0610010F05Rik	0.0111346674148263	-0.0201115780162393	0.0312462454310656	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Gbp5	-0.0123867628776965	0.0188493347472619	0.0312360976249584	Q2: mC dn/hmC up	-0.286647611016193	0.866807189999372	5.29818816405437	Not Significant	Not DEG
Tspan7	0.0205738733403453	-0.0106533934095173	0.0312272667498626	Q4: mC up/hmC dn	0.0423275625667589	0.856885247683322	4221.66006966859	Not Significant	Not DEG
Stx11	-0.0234393611810293	0.00778075888797851	0.0312201200690078	Q2: mC dn/hmC up	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Sh3pxd2b	-0.0181545707677971	0.0130614937425404	0.0312160645103375	Q2: mC dn/hmC up	0.175217546699406	0.257399757936632	240.253556863316	Not Significant	Not DEG
Stat3	0.0104886229391151	-0.0207268561104753	0.0312154790495905	Q4: mC up/hmC dn	-0.0130881958462293	0.96045549746731	358.110418657147	Not Significant	Not DEG
Ipo11	0.0127776487317529	-0.0184214341389674	0.0311990828707203	Q4: mC up/hmC dn	-0.0454489274041292	0.780780359792535	844.717542109344	Not Significant	Not DEG
Tg	-0.0158314950577413	0.0153589767782863	0.0311904718360276	Q2: mC dn/hmC up	0.154116036390588	0.881416374564896	10.3908412486616	Not Significant	Not DEG
Antxr1	-0.0204601255374482	0.0107284655253078	0.0311885910627561	Q2: mC dn/hmC up	0.159935688539372	0.385468851709367	266.291430458804	Not Significant	Not DEG
Spast	0.0144513065509564	-0.0167370575532882	0.0311883641042446	Q4: mC up/hmC dn	0.0741044801337296	0.589804873017439	519.001511936875	Not Significant	Not DEG
Dcaf11	0.0163288759339829	-0.0148528367279725	0.0311817126619554	Q4: mC up/hmC dn	0.0958798722482134	0.839941781408929	130.430803294564	Not Significant	Not DEG
Mrpl46	0.0156836545658378	-0.0154965976776328	0.0311802522434705	Q4: mC up/hmC dn	0.233015302731279	0.378451011119464	78.7435892106222	Not Significant	Not DEG
Eml4	0.0121268933095372	-0.0190420412282039	0.0311689345377411	Q4: mC up/hmC dn	0.0610447234080441	0.623431646628047	1156.21856643284	Not Significant	Not DEG
Gpt2	0.0102235994063702	-0.0209225455406467	0.0311461449470169	Q4: mC up/hmC dn	0.0583093722797387	0.778167452430521	288.66738556519	Not Significant	Not DEG
Gtpbp10	0.0163287283239453	-0.0148088235737269	0.0311375518976722	Q4: mC up/hmC dn	0.0310906381683398	0.964157654503899	62.3142540157753	Not Significant	Not DEG
Poglut1	0.0150978626354062	-0.016037034604432	0.0311348972398382	Q4: mC up/hmC dn	0.156078731907737	0.273975658761294	245.735937923431	Not Significant	Not DEG
Qrich2	-0.0158076708264752	0.0152969323571147	0.0311046031835898	Q2: mC dn/hmC up	0.29478936362997	0.781673931438615	7.0681007616168	Not Significant	Not DEG
Ssrp1	0.0166234299126699	-0.0144746701941505	0.0310981001068203	Q4: mC up/hmC dn	0.142536756571962	0.577771778361564	336.622719634392	Not Significant	Not DEG
Gpa33	-0.0193037322000309	0.0117936192634564	0.0310973514634873	Q2: mC dn/hmC up	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Stx4a	0.020155137038994	-0.0109416852946534	0.0310968223336474	Q4: mC up/hmC dn	0.140888230062736	0.445360351045158	224.976662145404	Not Significant	Not DEG
Tecpr2	0.0168347121021133	-0.0142588052528634	0.0310935173549766	Q4: mC up/hmC dn	-0.0334924336691163	0.858479352924161	481.267002519637	Not Significant	Not DEG
Stim1	0.0154647953115573	-0.0156269304649298	0.0310917257764871	Q4: mC up/hmC dn	0.128147240692605	0.189992335354496	937.913121271617	Not Significant	Not DEG
Rasgef1b	-0.0135277741966219	-0.0175585593637836	0.0310863335604055	Q1: mC dn/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Sptlc2	0.00724251516886854	-0.0238417049095399	0.0310842200784085	Q4: mC up/hmC dn	-0.00721716337105478	0.977435180642942	521.93002702698	Not Significant	Not DEG
Mpped1	-0.0148172855738701	0.0162665471484869	0.0310838327223569	Q2: mC dn/hmC up	-0.0757692003118225	0.903228650576897	26.2528604454982	Not Significant	Not DEG
Fbxo21	-0.0154919850952131	-0.0155901440521049	0.031082129147318	Q1: mC dn/hmC dn	0.267551513011851	0.00162809280006299	779.509684093093	Up	Not DEG
1700016D06Rik	-0.0111958636386684	0.0198718078617933	0.0310676715004617	Q2: mC dn/hmC up	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Dpep2	-0.0170573989022006	0.0140082367187404	0.0310656356209409	Q2: mC dn/hmC up	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Prpf8	0.0134480694038946	-0.0176149070522541	0.0310629764561488	Q4: mC up/hmC dn	0.168558542998943	0.222314813235179	1512.24867434615	Not Significant	Not DEG
Tnfsf8	-0.0201472053572196	0.0108838724401311	0.0310310777973506	Q2: mC dn/hmC up	-0.618080451369288	0.809290276543068	1.92485852103113	Not Significant	Not DEG
Pnliprp1	-0.0159374046360132	0.0150811071726059	0.0310185118086191	Q2: mC dn/hmC up	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Pcyt1a	0.0105789892690291	-0.0204371372605816	0.0310161265296107	Q4: mC up/hmC dn	0.0429511054171603	0.867177607111363	307.722214456154	Not Significant	Not DEG
Nt5c3b	0.0111825829021076	-0.0198267012518255	0.0310092841539331	Q4: mC up/hmC dn	-0.00806911095656132	0.985255952224464	140.455165597996	Not Significant	Not DEG
Abhd4	0.0138602933440259	-0.0171449348786068	0.0310052282226327	Q4: mC up/hmC dn	-0.420927449020126	0.0135812628487754	127.014097241632	Down	Down
Slc31a1	0.0114046071559246	-0.0195901326436788	0.0309947397996035	Q4: mC up/hmC dn	-0.00264213561976203	0.996190939243564	118.327017553602	Not Significant	Not DEG
Csf2rb	-0.0190080002952572	0.0119816215024671	0.0309896217977243	Q2: mC dn/hmC up	0.318123537744574	0.866086463877801	3.35641962651202	Not Significant	Not DEG
Spata13	0.0251426890646891	-0.00581885756090525	0.0309615466255943	Q4: mC up/hmC dn	-0.498691374579091	0.00275966296403557	106.313474871074	Down	Down
Dhx34	0.0146110301819687	-0.0163069760605727	0.0309180062425414	Q4: mC up/hmC dn	-0.0528482603790486	0.887531211125277	120.489635457704	Not Significant	Not DEG
Cep85	0.0117437392483937	-0.0191684750307145	0.0309122142791082	Q4: mC up/hmC dn	-0.0225182796956946	0.945088050476821	173.143334179518	Not Significant	Not DEG
Nacc2	0.013912837990565	-0.0169967848223838	0.0309096228129488	Q4: mC up/hmC dn	0.0995317895019281	0.604258643271182	917.165868018077	Not Significant	Not DEG
Bves	-0.0231209875037136	0.00777791590643563	0.0308989034101492	Q2: mC dn/hmC up	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Gypc	-0.0198228094597984	0.0110615028289717	0.0308843122887701	Q2: mC dn/hmC up	0.689553258018663	0.56491189945899	3.89648443013693	Not Significant	Not DEG
Eva1c	-0.025934469091732	-0.00492033627101132	0.0308548053627433	Q1: mC dn/hmC dn	-0.420325451067872	0.37985160111599	181.767568982524	Not Significant	Not DEG
Hdhd2	0.0100748614262016	-0.0207613441914458	0.0308362056176475	Q4: mC up/hmC dn	0.164411932942887	0.192167742746483	496.387749440813	Not Significant	Not DEG
Draxin	-0.0141685037054501	-0.0166337870799859	0.030802290785436	Q1: mC dn/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Vtcn1	-0.0125225587170245	0.0182720325843845	0.030794591301409	Q2: mC dn/hmC up	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Anp32a	0.0128239904232897	-0.017969085377718	0.0307930758010078	Q4: mC up/hmC dn	0.148580537420716	0.254925411429893	1617.90024919642	Not Significant	Not DEG
Kpnb1	0.00991433203907632	-0.0208768586698178	0.0307911907088941	Q4: mC up/hmC dn	0.160159514323538	0.210286486546203	933.738459140261	Not Significant	Not DEG
Dcakd	0.0131170365737215	-0.0176598640324462	0.0307769006061677	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Etfdh	0.0126803559863516	-0.0180877412446518	0.0307680972310035	Q4: mC up/hmC dn	0.0180499146292337	0.954696353761859	207.847098311478	Not Significant	Not DEG
Pola2	0.0112781836149424	-0.0194859703999937	0.0307641540149361	Q4: mC up/hmC dn	-0.319188835084318	0.191712471146001	62.547876423945	Not Significant	Not DEG
Glis1	-0.0150233864205037	0.0157216002904595	0.0307449867109632	Q2: mC dn/hmC up	-0.021872121484261	0.979478502466587	26.7166042942959	Not Significant	Not DEG
Dnajc6	0.0106198798319084	-0.020107197747763	0.0307270775796714	Q4: mC up/hmC dn	0.241400020520821	0.00591844153219991	3208.88957278581	Up	Not DEG
Psmc3	0.017277540613146	-0.0134364960577812	0.0307140366709273	Q4: mC up/hmC dn	0.0914201203766524	0.628785266742154	279.224388960531	Not Significant	Not DEG
Zc3hav1l	-0.0155009498174784	-0.0152112544933452	0.0307122043108236	Q1: mC dn/hmC dn	0.104131621734388	0.834194251694826	51.5376902673233	Not Significant	Not DEG
Vav2	-0.0211822240736435	0.00952127883740853	0.030703502911052	Q2: mC dn/hmC up	0.279525311617117	0.217490238015371	142.663448285906	Not Significant	Not DEG
Manba	0.0179639951552255	-0.0127290537096789	0.0306930488649044	Q4: mC up/hmC dn	-0.420546805673521	0.000924606018224369	265.305175413242	Down	Down
Tcf20	-0.0182712995285722	0.0124200147424897	0.030691314271062	Q2: mC dn/hmC up	0.0883545457078032	0.409485770112406	1796.42272162006	Not Significant	Not DEG
Setdb2	0.0129174496786989	-0.0177672333966263	0.0306846830753252	Q4: mC up/hmC dn	-0.0415062075939064	0.908305054319125	139.736890394373	Not Significant	Not DEG
Rnf11	0.0150576269427862	-0.0156248725632175	0.0306824995060037	Q4: mC up/hmC dn	0.144591049945129	0.30384730781124	603.767170661674	Not Significant	Not DEG
Chordc1	0.0141722425298059	-0.0164958353127266	0.0306680778425324	Q4: mC up/hmC dn	0.11452674004266	0.659630627000442	557.330578328448	Not Significant	Not DEG
Syt7	0.0122303864335234	-0.0184334018856603	0.0306637883191837	Q4: mC up/hmC dn	0.318141537405255	0.00206714290582185	4261.18639583176	Up	Up
Ptgr2	0.0126424298756974	-0.018013351407828	0.0306557812835254	Q4: mC up/hmC dn	-0.154638306803413	0.534559608343836	125.375688975378	Not Significant	Not DEG
Gnl2	0.0166276747747165	-0.014026032809031	0.0306537075837475	Q4: mC up/hmC dn	0.266973498389684	0.0266267860891967	341.46794202001	Up	Not DEG
Stk4	0.0101341989476615	-0.0204924618862942	0.0306266608339557	Q4: mC up/hmC dn	-0.0347825606558284	0.892899873812696	502.269146713366	Not Significant	Not DEG
Adgrl3	-0.01506900584641	0.0155560764189318	0.0306250822653418	Q2: mC dn/hmC up	0.23570789508767	0.311257896250276	7772.26411100991	Not Significant	Not DEG
Lhfpl4	0.0126876270212992	-0.0179327892496682	0.0306204162709675	Q4: mC up/hmC dn	0.0735586935655284	0.622815190628248	526.221671316922	Not Significant	Not DEG
Acp6	0.0116713948591316	-0.0189377234963385	0.0306091183554701	Q4: mC up/hmC dn	-0.571447459957486	0.000136518629013516	116.214829087012	Down	Down
Dhfr	0.0147253334059854	-0.0158837758968618	0.0306091093028471	Q4: mC up/hmC dn	-0.209676480000055	0.386726608778429	97.3588746408166	Not Significant	Not DEG
Atrn	0.00943884241654058	-0.0211688053774115	0.0306076477939521	Q4: mC up/hmC dn	0.0166152370395519	0.931210165555746	1558.93056845868	Not Significant	Not DEG
Noa1	0.0205258192465756	-0.0100807637112108	0.0306065829577864	Q4: mC up/hmC dn	0.0801647632116386	0.80266614510113	79.6950144932866	Not Significant	Not DEG
Dnajb12	0.0145464052270041	-0.0160574730982139	0.030603878325218	Q4: mC up/hmC dn	-0.0308925953214744	0.925174651514869	364.247079243534	Not Significant	Not DEG
Slx4	-0.0200873095423221	0.0105106376554732	0.0305979471977953	Q2: mC dn/hmC up	0.151847507666629	0.113774880434209	502.67042940267	Not Significant	Not DEG
Zfp583	0.0129722534086557	-0.0176216444427817	0.0305938978514374	Q4: mC up/hmC dn	0.303338761186907	0.106052249060887	82.9247380362786	Not Significant	Not DEG
Adat2	0.0210998023955162	-0.00948864284644494	0.0305884452419612	Q4: mC up/hmC dn	-0.309597345321596	0.348106214577555	31.1039841645424	Not Significant	Not DEG
Trim28	0.0172860748447725	-0.0132981192678757	0.0305841941126483	Q4: mC up/hmC dn	0.00885792135598998	0.982933075516555	348.518795708522	Not Significant	Not DEG
Hira	0.0122063854511723	-0.0183759897790395	0.0305823752302117	Q4: mC up/hmC dn	-0.113123958435416	0.768050956043288	62.7868328454411	Not Significant	Not DEG
Adamts18	0.0235731366794045	-0.00700060249183079	0.0305737391712353	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Myo1c	0.0184476825675153	-0.0121159713037688	0.0305636538712841	Q4: mC up/hmC dn	-0.259024684354672	0.332051130296383	169.417446977779	Not Significant	Not DEG
Mettl14	0.0143565980401382	-0.0162045394668588	0.030561137506997	Q4: mC up/hmC dn	0.156856980101014	0.450672288511557	230.315169725988	Not Significant	Not DEG
Fbxl5	0.0150425883875387	-0.0155104374756068	0.0305530258631455	Q4: mC up/hmC dn	0.0935101215554282	0.447245108606144	1417.70014606583	Not Significant	Not DEG
Atr	0.0135790020990595	-0.0169613128752405	0.0305403149743	Q4: mC up/hmC dn	-0.135201439828925	0.429582704696006	428.569746279654	Not Significant	Not DEG
Frmd8	0.0133528755993826	-0.0171850181491264	0.030537893748509	Q4: mC up/hmC dn	0.172544815088702	0.399447183610967	117.547801613087	Not Significant	Not DEG
Tbx4	-0.0246174909051299	0.00591957731620953	0.0305370682213394	Q2: mC dn/hmC up	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Ripk1	0.0224561754922326	-0.00807132573666758	0.0305275012289001	Q4: mC up/hmC dn	-0.12285638269666	0.506688710120513	153.146071312089	Not Significant	Not DEG
Lrfn2	-0.0187295350297583	0.0117792778786414	0.0305088129083997	Q2: mC dn/hmC up	-0.743383414368969	0.000457775156121545	47.7761979228875	Down	Down
Cdc42ep4	-0.018703652470606	0.0118028448132269	0.0305064972838329	Q2: mC dn/hmC up	-0.118722810669869	0.542338271494941	268.846843369325	Not Significant	Not DEG
Gm28539	0.0126977309235849	-0.0178005981992057	0.0304983291227907	Q4: mC up/hmC dn	0.145472569449612	0.681692673796363	120.840703013135	Not Significant	Not DEG
Ak8	-0.0194844323084917	0.0110085278165091	0.0304929601250009	Q2: mC dn/hmC up	0.450738714145537	0.708235581977016	4.87665314538445	Not Significant	Not DEG
Parp6	0.0115524069379246	-0.018938115629082	0.0304905225670066	Q4: mC up/hmC dn	0.0541784070919951	0.824436779583894	854.939806239571	Not Significant	Not DEG
Bysl	0.0152739338841439	-0.015211321849178	0.0304852557333219	Q4: mC up/hmC dn	0.0429241970096202	0.930984018656684	60.7194665368985	Not Significant	Not DEG
Mipep	0.0138400841262497	-0.0166444794342636	0.0304845635605133	Q4: mC up/hmC dn	-0.330883567341545	8.59957044186147e-06	522.118384777004	Down	Down
Tm9sf1	0.0177010760223159	-0.0127785855824576	0.0304796616047734	Q4: mC up/hmC dn	0.309753592762751	0.277073850058062	59.9171905535369	Not Significant	Not DEG
Mpv17l	0.0121705100403748	-0.0183042342055513	0.0304747442459262	Q4: mC up/hmC dn	0.0448202032314511	0.876442770136309	236.145312497279	Not Significant	Not DEG
Npr2	0.0162017401664916	-0.0142624746847652	0.0304642148512568	Q4: mC up/hmC dn	-0.0552792958138539	0.827556089138027	260.344245179453	Not Significant	Not DEG
Armt1	0.0120405954930756	-0.018405966100447	0.0304465615935226	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Xpnpep3	0.0128966383664308	-0.0175212517475047	0.0304178901139356	Q4: mC up/hmC dn	-0.0664158704934882	0.842427565006722	147.349505545923	Not Significant	Not DEG
Gm37240	0.0180650159470852	-0.0123179472065128	0.030382963153598	Q4: mC up/hmC dn	-0.160073815594322	0.275337882675691	198.350160521083	Not Significant	Not DEG
Slc25a18	-0.0171283519270821	-0.0132485856981705	0.0303769376252526	Q1: mC dn/hmC dn	0.25513749188455	0.0387648630999598	261.911996134544	Up	Not DEG
Plpbp	0.0151791574662138	-0.0151938904303463	0.0303730478965601	Q4: mC up/hmC dn	0.0946994183601328	0.579724768654787	348.436617595626	Not Significant	Not DEG
Nf1	0.0113132049681308	-0.0190579087814824	0.0303711137496132	Q4: mC up/hmC dn	0.0751739652374519	0.686116921724131	3257.87233836589	Not Significant	Not DEG
Ddx52	0.0155945528387851	-0.0147711142328689	0.030365667071654	Q4: mC up/hmC dn	0.0924702895354538	0.658324642245975	176.808888606017	Not Significant	Not DEG
Vars2	0.0205498678633443	-0.00981045195932234	0.0303603198226667	Q4: mC up/hmC dn	0.0532978613077398	0.941296299534386	35.2178412598191	Not Significant	Not DEG
Jkamp	0.0145290885901507	-0.0158245273365084	0.030353615926659	Q4: mC up/hmC dn	-0.148394127095017	0.496643398058483	181.70612392783	Not Significant	Not DEG
Kcng4	-0.0189344808896976	0.0113901107703978	0.0303245916600954	Q2: mC dn/hmC up	-0.116045364997088	0.641120590964759	260.285693151997	Not Significant	Not DEG
Top3a	0.0134452858706293	-0.0168781061042806	0.0303233919749099	Q4: mC up/hmC dn	-0.343186081232574	0.0665699077760994	91.2340730135349	Not Significant	Not DEG
4930590J08Rik	-0.0183200938727393	0.0119876966207334	0.0303077904934727	Q2: mC dn/hmC up	0.129901022082114	0.774638008694632	46.8616422766328	Not Significant	Not DEG
E2f6	0.0187966256855084	-0.0115036513539832	0.0303002770394917	Q4: mC up/hmC dn	-0.0257021747415178	0.927947501021021	294.612483581109	Not Significant	Not DEG
Atox1	0.0136892860693716	-0.0165954312112228	0.0302847172805944	Q4: mC up/hmC dn	-0.0472164377470247	0.944149525344038	35.6018048377123	Not Significant	Not DEG
Alkbh8	0.0153991687727949	-0.0148821752595744	0.0302813440323693	Q4: mC up/hmC dn	0.139646381387265	0.288336444913219	335.590305744153	Not Significant	Not DEG
Lmx1b	-0.0219058535183274	0.0083742794879359	0.0302801330062633	Q2: mC dn/hmC up	0.512158112967667	0.505440092654782	10.5363888850821	Not Significant	Not DEG
Adcyap1r1	0.0180743677219269	-0.0121914419359981	0.030265809657925	Q4: mC up/hmC dn	-0.225236692189821	0.00732266834270074	792.585715723738	Down	Not DEG
Msi1	-0.0175302759417852	-0.0127231116480099	0.0302533875897951	Q1: mC dn/hmC dn	0.350071714429243	0.069217770138047	183.411050817459	Not Significant	Not DEG
Asb2	-0.0205192769518827	0.00971939168489046	0.0302386686367732	Q2: mC dn/hmC up	-0.137982176313976	0.927577930793071	5.26913894805053	Not Significant	Not DEG
Actn3	0.0152651246790021	-0.014970655096447	0.0302357797754491	Q4: mC up/hmC dn	-0.35702325847201	0.536378541836728	14.9598583548907	Not Significant	Not DEG
Galntl6	0.0138976893019667	-0.0163326424482437	0.0302303317502104	Q4: mC up/hmC dn	-0.783185634005153	0.0050950525178285	673.610492860029	Down	Down
Pik3r3	0.0091159211225797	-0.0211016598444188	0.0302175809669985	Q4: mC up/hmC dn	0.26561345219574	0.00728748851470956	2310.56097852524	Up	Not DEG
Ddias	0.0235001001595205	0.00671744758207265	0.0302175477415932	Q3: mC up/hmC up	0.0882600179418485	0.954133185541169	8.44135849631338	Not Significant	Not DEG
Slc6a11	-0.0134713189252402	0.016744073139882	0.0302153920651222	Q2: mC dn/hmC up	0.192522303254889	0.180681080651523	204.516853730746	Not Significant	Not DEG
Cacng4	-0.0200646597480914	0.010142526082633	0.0302071858307244	Q2: mC dn/hmC up	0.133067489795893	0.495956574323556	304.089680251468	Not Significant	Not DEG
Elfn2	-0.0112422825016109	0.0189470901655401	0.0301893726671509	Q2: mC dn/hmC up	0.361054426051456	0.195362456974003	86.4917263496041	Not Significant	Not DEG
Zfp474	0.0119043242767188	0.0182406126764174	0.0301449369531363	Q3: mC up/hmC up	0.110557433132635	0.973505103476028	2.23944805191189	Not Significant	Not DEG
Olfr1349	-0.0226411063208779	0.00749232790872374	0.0301334342296016	Q2: mC dn/hmC up	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Zfp974	0.0197954089682464	-0.0103328749099957	0.030128283878242	Q4: mC up/hmC dn	-0.080307122697221	0.868812695308788	49.1482167955863	Not Significant	Not DEG
Cep192	0.014661852089518	-0.0154638946535337	0.0301257467430517	Q4: mC up/hmC dn	-0.41068415260212	4.41879804368129e-05	256.338196751602	Down	Down
Soga3	0.0151919307765523	-0.0149293922901868	0.0301213230667391	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Gdpd1	0.0106768887230533	-0.0194406442345774	0.0301175329576307	Q4: mC up/hmC dn	-0.00867797866953996	0.976194944857617	366.930369281887	Not Significant	Not DEG
Adgrb2	-0.0179023085037134	-0.012192709019945	0.0300950175236585	Q1: mC dn/hmC dn	0.13095565293598	0.844351770242696	798.917284788759	Not Significant	Not DEG
Sel1l	0.0114958026195937	-0.0185833400706738	0.0300791426902675	Q4: mC up/hmC dn	0.116303677551434	0.357826749173014	1136.61120400807	Not Significant	Not DEG
Kctd20	0.0138593769066828	-0.0162168444775294	0.0300762213842122	Q4: mC up/hmC dn	0.190878294713359	0.0865155762599566	284.139341213095	Not Significant	Not DEG
Erbb4	0.0189799195648938	-0.0110796825918621	0.0300596021567558	Q4: mC up/hmC dn	-0.951184012003012	0.0154202438780756	4417.8548064915	Down	Down
Plod1	-0.0227492220878549	-0.00730781567505796	0.0300570377629129	Q1: mC dn/hmC dn	0.0417128459340485	0.935581223525772	73.7656399232338	Not Significant	Not DEG
Erlin2	0.0176461899178545	-0.0124106575617064	0.0300568474795609	Q4: mC up/hmC dn	-0.0656871685339708	0.805362673991501	237.142100690234	Not Significant	Not DEG
Ccp110	0.0131249088012396	-0.0169264212911093	0.0300513300923489	Q4: mC up/hmC dn	0.0751349747881416	0.676964995032799	529.325161966796	Not Significant	Not DEG
4932438H23Rik	-0.0223801786529216	0.00766775450631318	0.0300479331592348	Q2: mC dn/hmC up	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Rbbp6	0.0140557866018186	-0.0159861587593668	0.0300419453611854	Q4: mC up/hmC dn	0.0115390153603655	0.964082594697198	1601.5226057321	Not Significant	Not DEG
Zfp160	0.0159425078029866	-0.014096258602414	0.0300387664054006	Q4: mC up/hmC dn	0.150108590031734	0.564397142490301	183.035200795992	Not Significant	Not DEG
Klhl36	0.01197915980415	-0.0180582448358522	0.0300374046400022	Q4: mC up/hmC dn	-0.544771578526274	0.102307020062723	44.3429527393837	Not Significant	Not DEG
Tceanc2	0.0125961074273468	-0.0174332791400245	0.0300293865673713	Q4: mC up/hmC dn	-0.16569247172612	0.433992283886416	108.243661831724	Not Significant	Not DEG
Ift46	0.0134563058350605	-0.0165666195766308	0.0300229254116914	Q4: mC up/hmC dn	-0.0671746356690945	0.823775697392081	175.860041485594	Not Significant	Not DEG
5730480H06Rik	0.0137187572381992	-0.0163017606078511	0.0300205178460503	Q4: mC up/hmC dn	-0.554174648449719	0.000464894424553128	107.382207168965	Down	Down
Gtf3c1	-0.0253247313818239	-0.0046892324751952	0.0300139638570191	Q1: mC dn/hmC dn	0.361027264875031	4.10159236531257e-08	1232.06798548998	Up	Up
Mtmr9	0.0143917286025529	-0.0156035840309793	0.0299953126335322	Q4: mC up/hmC dn	-0.043136158616786	0.835108061039123	261.516157270009	Not Significant	Not DEG
Taf2	0.014531997137157	-0.0154629423347922	0.0299949394719493	Q4: mC up/hmC dn	0.0824935634246704	0.546906968844165	638.832837570004	Not Significant	Not DEG
Gins4	0.0163752124933947	-0.0135943392985103	0.029969551791905	Q4: mC up/hmC dn	0.0564923486089002	0.894426396021053	91.5725676775081	Not Significant	Not DEG
Mta1	0.0139428656187059	-0.0160236920331439	0.0299665576518499	Q4: mC up/hmC dn	0.0205992667336751	0.956097278826371	554.933648596165	Not Significant	Not DEG
Zfp609	0.0109969393075839	-0.0189694282113821	0.029966367518966	Q4: mC up/hmC dn	0.264887515971866	0.00609841817411773	2022.1025086029	Up	Not DEG
Jag1	-0.0170522628293274	0.0129006465979375	0.0299529094272649	Q2: mC dn/hmC up	0.198338554532295	0.716977032035284	34.0509255375936	Not Significant	Not DEG
Stk17b	-0.0235405286430774	0.00640044747975785	0.0299409761228353	Q2: mC dn/hmC up	-0.0960062051436138	0.824436779583894	195.819245145437	Not Significant	Not DEG
