gene	mc_diff	hmc_diff	mc_q	hmc_q	combined_effect	n_atac_up	n_atac_down	net_atac
Rspry1	0.0142062994436936	-0.0168505873730159	0.0161812019954712	2.72779675852861e-05	0.0310568868167094	0	1	-1
Sys1	0.0195998516513198	-0.011435348270174	0.0207286321821307	0.0215775491689596	0.0310351999214939	0	0	0
Tpst1	0.0086788495644412	-0.0223501376696836	0.0419861706942373	9.41349736679874e-11	0.0310289872341248	1	1	0
Atpaf1	0.0149234898859898	-0.0161021486240152	0.0205877880859163	0.000235731987772085	0.031025638510005	0	0	0
Mpv17l	0.0166303377735014	-0.0143563262394507	0.0123868134369378	0.000478533600151749	0.0309866640129522	0	0	0
Gtf3c3	0.0164768872385246	-0.0144894555910128	0.00630215717524665	0.000425082007118116	0.0309663428295374	2	0	2
Bbs2	0.012464916113466	-0.0184573630740431	0.0151893598024218	1.88545840797105e-09	0.0309222791875091	0	0	0
Adgrl1	0.0171603692083471	-0.0137588810404453	0.0161764910872609	0.0144861029465867	0.0309192502487924	1	0	1
Hnrnpl	0.0150591365251089	-0.0158548946164409	0.0269399564177211	0.0446995423696708	0.0309140311415498	0	0	0
Tecpr2	0.0178931951027067	-0.01301971690521	8.34055660684376e-06	6.06599200989078e-05	0.0309129120079167	0	0	0
Sumf1	0.00975315292602952	-0.0211502512738622	0.0254540363301133	6.51476332962684e-14	0.0309034041998917	0	0	0
Map6	0.0167592898308857	-0.0141404126061171	0.00608036417184704	0.00301075995227676	0.0308997024370029	0	0	0
Thoc5	0.0117455337043295	-0.0191438137760297	0.0301264569739497	2.35978093470164e-08	0.0308893474803592	0	0	0
Ifrd1	0.0195374958098498	-0.011271528537853	0.00029876378409818	0.00350100836896987	0.0308090243477028	0	0	0
5730480H06Rik	0.0137911805264438	-0.0169564502875071	0.000550734385682973	2.96371579996148e-17	0.0307476308139509	0	0	0
Synrg	0.00891834762413568	-0.0217837563008846	0.044819563635477	5.19360136762752e-12	0.0307021039250203	0	0	0
Dcp1a	0.0159705282351912	-0.0147106515784393	0.00186142791204379	0.000364492152023649	0.0306811798136305	4	0	4
Cdc73	0.0110112937205415	-0.0196655577838563	0.015090432421124	1.59880725076354e-08	0.0306768515043979	0	0	0
Cenpc1	0.0162935752813516	-0.0142939950241739	0.00105231633237853	0.000159427864264216	0.0305875703055254	3	0	3
Ubap2	0.0130042187056921	-0.0175722127873049	0.00206310315622931	1.64153646426703e-08	0.030576431492997	0	0	0
Sult6b1	0.0210380966180618	-0.00949212713894285	0.00516854853026998	0.0480879308295019	0.0305302237570046	0	0	0
Gnpnat1	0.0181724857073281	-0.0123534213799783	0.0042636986122449	0.00284302479207846	0.0305259070873064	0	0	0
Galc	0.0116138042730695	-0.0189037001547495	0.00676137786775775	8.27312398195274e-11	0.030517504427819	0	0	0
Fam3c	0.00925545012648732	-0.021239147907933	0.0303186835987508	1.49271088041176e-14	0.0304945980344203	0	0	0
Timp2	0.0123092665263795	-0.018175061650921	0.0171437197310268	5.64552510418802e-06	0.0304843281773005	0	0	0
Tsc22d1	0.0116182650739853	-0.0188573370909018	0.000572407225237958	4.3802417468489e-12	0.0304756021648872	1	0	1
Ints7	0.0129740056296087	-0.0174939650743464	0.00243158022122925	2.83249795323194e-09	0.0304679707039551	0	0	0
Pcdhac1	0.014151153356232	-0.0162849348143194	0.00596443730095562	9.85480534598985e-06	0.0304360881705514	0	0	0
Exoc1	0.015086114597295	-0.0153415759848213	7.17837579240162e-05	2.08426481872812e-10	0.0304276905821163	0	0	0
Sel1l	0.0123263210607427	-0.0180963352570185	0.0059000654416209	2.63559280927446e-10	0.0304226563177612	0	0	0
Ddx10	0.0128776080933295	-0.0175166237699211	6.71530852997677e-05	4.62165724008513e-13	0.0303942318632505	0	0	0
Cacnb2	0.00977039500903376	-0.0206095733285251	2.2558508726433e-06	1.12618769852552e-56	0.0303799683375589	0	0	0
Ppih	0.0174360500417966	-0.012931109053268	0.00778972068375015	0.00142665533811471	0.0303671590950646	0	0	0
Eci2	0.0122818262654654	-0.0180620024870655	0.019266788959069	7.21428264047936e-09	0.0303438287525309	0	0	0
Ipo11	0.011119959159873	-0.0192230020055566	1.14189053736556e-05	1.91213223078628e-24	0.0303429611654296	4	0	4
Plpp1	0.0120218654483819	-0.0183131485880134	0.00581305047742858	5.06678431306656e-09	0.0303350140363953	0	0	0
Rapgef2	0.00949588927848188	-0.0208142564033885	0.000300285117184176	3.58110697129571e-21	0.0303101456818704	0	0	0
Uqcc1	0.0112078667363317	-0.0190938629426018	0.0022142856186082	2.58265599383821e-13	0.0303017296789335	0	0	0
Dync1i2	0.0186820557324401	-0.0115648581084007	0.00147614997589103	0.0141841128375346	0.0302469138408408	1	1	0
Galntl6	0.0133141763908865	-0.0169290965621641	1.6622860926065e-26	8.77136938520313e-83	0.0302432729530506	0	0	0
Foxn3	0.0125577907069776	-0.0176836385947583	4.87150461919072e-11	2.2894578852083e-23	0.0302414293017359	0	0	0
Pde10a	0.00749899005140908	-0.0227418129954893	0.00014361144381075	1.07953703906221e-41	0.0302408030468984	2	0	2
Pds5a	0.00975887382999963	-0.0204789044399961	0.0371916558925442	2.98143314834531e-09	0.0302377782699957	0	0	0
Srp72	0.0161193342328815	-0.0141151320867659	0.0092487006728352	0.000664016496019637	0.0302344663196474	0	0	0
Lins1	0.0141128244271007	-0.0161074339434767	0.0237536560516122	6.59605826534202e-05	0.0302202583705774	0	0	0
Raph1	0.0124666504506681	-0.0177392524044876	0.0088818319833024	1.78568867800534e-06	0.0302059028551556	1	0	1
Pcnt	0.0152145106604966	-0.0149801384176291	6.77562903800155e-10	1.18595593590659e-17	0.0301946490781257	0	0	0
Gm28539	0.0128375457533607	-0.017340252111287	0.000668550719487401	4.05978641282303e-10	0.0301777978646477	0	0	0
Rusc2	0.0123995249081504	-0.017775121640372	0.0258664265496036	5.12286934200333e-05	0.0301746465485225	0	0	0
Zbtb41	0.0152128218248843	-0.014960815791717	0.0217911610972344	0.000466468023076941	0.0301736376166013	0	0	0
Chp1	0.0145472499492818	-0.0156148724786974	0.0337125297186246	0.00240017273642577	0.0301621224279792	0	0	0
Mapre2	0.0209411393204976	-0.0092009337862406	7.59696384154292e-10	0.00455815960081881	0.0301420731067382	0	0	0
Cntnap4	0.0114807832788866	-0.0186206672432958	3.07548232117907e-06	1.40637112849316e-19	0.0301014505221823	3	0	3
Emid1	0.0143410137388942	-0.0157395576110861	0.0273613017573702	0.002054090776609	0.0300805713499803	0	0	0
Pitrm1	0.0137120043658258	-0.0163207899126142	0.00242146425033303	1.18164214829754e-08	0.03003279427844	1	0	1
Mdn1	0.0141313407886751	-0.0158913895448738	1.37665735662295e-08	3.30108321873529e-24	0.0300227303335488	0	0	0
Aldh7a1	0.0140669182623991	-0.0159453701411797	0.000938666573587829	3.85375415798615e-08	0.0300122884035789	0	0	0
Ctc1	0.0137337624682969	-0.0162312567682685	0.022706004165637	2.24997993913631e-05	0.0299650192365655	0	0	0
Tbc1d31	0.0199569006428655	-0.00998225007803549	2.26851938390462e-08	0.000184263849629047	0.029939150720901	0	0	0
Phactr4	0.0117773726790559	-0.0180900443422442	0.00274582174461909	1.30506567001648e-12	0.0298674170213001	0	0	0
Radil	0.0205610278242407	-0.00928550785591753	4.20481180582054e-05	0.0293247152708335	0.0298465356801583	0	0	0
Ccnf	0.017669428757241	-0.0121562231688112	0.0014275278956147	0.00353277464622017	0.0298256519260521	0	0	0
AW554918	0.0115369590960517	-0.0182825301496431	4.17771028982308e-07	7.55940434261458e-27	0.0298194892456947	4	0	4
Cntrl	0.0146612792974627	-0.0151526931265458	5.90006942368391e-05	1.30278892623614e-11	0.0298139724240085	0	0	0
Tacc2	0.0105796476013517	-0.0191799813360458	0.00037824552450339	1.65784937646987e-17	0.0297596289373975	0	0	0
Myh9	0.0215503964110294	-0.00820167490095891	1.98532358521963e-06	0.0475996405686747	0.0297520713119883	0	1	-1
Rap2a	0.0151415263966515	-0.0145973162495416	0.0306836269161146	0.0162996413944738	0.029738842646193	1	0	1
Gm42791	0.0141429486192551	-0.0155747545474746	7.68662426263829e-06	3.57448383075646e-12	0.0297177031667298	0	0	0
Slc30a6	0.012397626704738	-0.0171800343997041	0.0187868167016155	6.40554075821146e-08	0.0295776611044421	0	0	0
Ncbp1	0.0119534864294116	-0.017543371035914	0.0287107692792504	2.5107967716439e-06	0.0294968574653256	0	1	-1
Scg5	0.0147464088605864	-0.0146932825819077	0.00874311779145927	0.000845970275100174	0.0294396914424941	0	0	0
Styx	0.0169115323205595	-0.0125034355370516	0.000156645625254764	1.32657026402256e-05	0.0294149678576111	0	0	0
Nbea	0.0103144035377556	-0.0190571541788497	9.81145151161618e-08	1.02601332579319e-32	0.0293715577166052	1	0	1
Tmed7	0.0110327941128314	-0.0183187978452822	0.0397421393306253	6.97394801575231e-08	0.0293515919581136	0	0	0
Usp45	0.0132336743746534	-0.0161161008776568	0.000965515700770572	2.46664096463378e-09	0.0293497752523102	0	0	0
Nsun6	0.0183500006104085	-0.0109717759093117	9.3117363273386e-05	2.5224187999415e-05	0.0293217765197202	0	0	0
Szt2	0.0113899305497486	-0.0179122521416923	0.00564298606559612	3.11210634234785e-11	0.0293021826914408	0	0	0
Septin11	0.0115205963121541	-0.0177490972168019	0.00432945638319207	3.47828175815284e-07	0.029269693528956	1	0	1
Gfm2	0.0136634761259888	-0.0156048617264418	0.00145978862246723	5.60233956057205e-09	0.0292683378524306	0	0	0
Neb	0.0213039463032593	-0.00792806490024367	3.33961356296075e-21	4.35228454570677e-05	0.0292320112035029	1	1	0
Ift80	0.0101436650126918	-0.0190860140441506	0.000750614002426466	3.71881516325362e-22	0.0292296790568424	0	0	0
Vps41	0.00792906416343797	-0.0212002470960167	0.00998733429906736	9.58074567732849e-21	0.0291293112594547	1	0	1
Noc3l	0.0157714701866785	-0.0133476502683139	0.00277524635601449	2.30434685827372e-05	0.0291191204549923	0	0	0
Ankrd26	0.0120909719155365	-0.0169484746857025	4.09880867550223e-05	3.29128801188122e-19	0.029039446601239	5	2	3
Flnb	0.0123027443924156	-0.0167045384212564	3.09288807004613e-05	8.78323447026416e-13	0.029007282813672	2	1	1
Bcap29	0.0131685392502603	-0.0158383441032241	0.0283519057125373	1.45556098888153e-05	0.0290068833534844	0	0	0
Ddx52	0.016354496421991	-0.0126079171588831	0.0295889467174869	0.00808628091540787	0.0289624135808741	0	0	0
Wdsub1	0.0116251354573006	-0.0173231696856282	0.0449742226888266	1.34708078069217e-05	0.0289483051429288	1	0	1
Tvp23b	0.0148770059376016	-0.0140600165302093	0.0151374239394378	0.000227083124765103	0.0289370224678108	0	0	0
Fam227a	0.0115780660359783	-0.0173307555970405	0.00990072266064832	2.06483233810464e-10	0.0289088216330189	0	0	0
Zcchc4	0.0110427196510786	-0.0178558839753491	0.00712618398078617	1.21849948562543e-12	0.0288986036264277	0	0	0
Col19a1	0.0127235175743272	-0.0161373934220884	8.79549586261404e-11	4.84519076457242e-30	0.0288609109964156	0	4	-4
Rundc3b	0.00856104446674344	-0.020276156457631	0.0492612619610095	5.16743400757678e-12	0.0288372009243744	0	0	0
Dhfr	0.0143720124148528	-0.0144552360490076	0.0372794994176029	0.00012341291731216	0.0288272484638603	0	0	0
Dhx29	0.0143632460577245	-0.0144493300007702	3.42438173184635e-05	1.22949539730846e-11	0.0288125760584948	0	0	0
Stxbp3	0.0132875747602682	-0.0155154620219786	0.00327292451574648	5.34684686340959e-07	0.0288030367822469	1	0	1
Pds5b	0.01024133244411	-0.0185610087076859	0.00373450251513013	9.9312814545636e-12	0.0288023411517959	0	0	0
Atp13a3	0.0112986550844107	-0.0174820407045052	0.00611061639439187	4.47631747308555e-09	0.0287806957889159	1	0	1
Dhx57	0.0130037221774193	-0.0157325169039091	0.000676986690706721	2.85154797993895e-10	0.0287362390813284	0	0	0
Azin2	0.0160524869288713	-0.0126825523567615	0.0076091920873808	0.00790860277952326	0.0287350392856328	0	0	0
Mlh1	0.0160726034638596	-0.0126541910579537	0.00127443896167495	2.10317240292246e-05	0.0287267945218133	0	0	0
Xpot	0.014293221971971	-0.0144288775689144	4.38112643390992e-05	4.94661052320964e-10	0.0287220995408854	0	0	0
Pfkp	0.0118896544879266	-0.0168209040444059	0.013309716481724	1.64615170698821e-06	0.0287105585323325	0	0	0
Senp1	0.0115080519467273	-0.0171857696137544	0.0091428612985731	6.17404862567026e-10	0.0286938215604818	0	1	-1
Dcps	0.0160937137374931	-0.0125780748497579	0.00620661245504537	0.00881083134569407	0.028671788587251	0	0	0
Phlpp1	0.0164755775428487	-0.0121558534963962	7.67538761574838e-07	3.7192318127661e-05	0.0286314310392449	0	0	0
Dok5	0.0168467659425481	-0.0117458685122176	3.57202713274181e-11	2.42662384893502e-08	0.0285926344547657	2	0	2
Nup37	0.0115855079284206	-0.0169865605303583	0.0247371484183458	3.78968853530268e-07	0.0285720684587789	0	0	0
Slc38a9	0.0104479572954609	-0.0181176229059014	0.00238342977014877	4.43370113983775e-15	0.0285655802013623	0	0	0
Pdcd11	0.0122932719543966	-0.0162168983847202	0.00449991904949549	1.79072291261094e-11	0.0285101703391167	0	0	0
Rab31	0.0152559532086677	-0.0132081956027476	3.63074570691438e-07	7.17410318205011e-08	0.0284641488114152	0	0	0
Ttc37	0.0219051867446574	-0.00655840040881331	1.15509174280859e-08	0.0410325243010244	0.0284635871534707	0	0	0
Utp4	0.0149550729772768	-0.013507021498106	0.00510869112210892	0.00030325684380411	0.0284620944753828	1	0	1
Phlpp2	0.0142090831266091	-0.0142368976674616	0.00159363325966561	4.68947755501861e-05	0.0284459807940707	0	0	0
Esd	0.0146587802359491	-0.0137626723724456	0.0402794949920724	0.00639241334957979	0.0284214526083947	0	0	0
Fcf1	0.0159927534246299	-0.0124168976421324	0.0483692218186215	0.00574699228083529	0.0284096510667623	0	0	0
Tsga10	0.013622970833825	-0.0147594744003557	0.000333369547302833	9.37087316064719e-11	0.0283824452341808	0	0	0
Cep128	0.0156435358342059	-0.0127387050572943	2.32554331124346e-23	7.25516913505403e-26	0.0283822408915002	0	0	0
Sema3a	0.0219808648554563	-0.00637810951726289	3.03817303464041e-35	2.44352272107545e-07	0.0283589743727191	4	0	4
Wnk2	0.0129421441829822	-0.0153981265367836	0.00416931877227556	7.85739456482276e-05	0.0283402707197658	0	0	0
Lin9	0.0164398549554925	-0.0118800493761984	0.000401524057947537	0.00127253494951606	0.0283199043316909	0	0	0
Iqub	0.0157128526206911	-0.0125960280739107	0.000254905981812759	4.04196091961942e-06	0.0283088806946018	0	0	0
Fbxo34	0.0105125939376207	-0.017750841048054	0.0165281304454963	1.15181021645087e-07	0.0282634349856747	0	0	0
Spats2	0.0095963691994132	-0.0186554847834544	0.00306774788471236	8.78305552183658e-16	0.0282518539828676	0	0	0
Cplane1	0.013619777715245	-0.0146255639349064	1.85561581725984e-06	1.07164534604618e-12	0.0282453416501514	0	0	0
Sae1	0.0104749621644131	-0.0177203337993157	0.0197863402134034	1.95041363812501e-09	0.0281952959637289	0	0	0
Zkscan5	0.0125241186063325	-0.0156580634014519	0.0487670338691594	9.72474803714493e-06	0.0281821820077844	0	0	0
Hsd17b4	0.0102391165967379	-0.0179427190260474	0.00195208501790761	1.16685874690826e-15	0.0281818356227853	0	0	0
Ttll12	0.0179677368307235	-0.0101432547339608	0.02111769836102	0.0250604026239916	0.0281109915646843	0	0	0
Srd5a1	0.0145835251836918	-0.0134803204011776	0.00563392668358931	0.000104298590101703	0.0280638455848694	0	0	0
Ube2cbp	0.0106228652543425	-0.0174299319599581	0.00037146340310115	1.8031648035012e-19	0.0280527972143006	0	0	0
Pald1	0.0131568745732942	-0.0148696571590682	0.0184368369441711	0.00111272288646171	0.0280265317323624	0	0	0
Trip4	0.0139211356895828	-0.0141047028635538	0.00803553949495002	3.46994040931087e-06	0.0280258385531365	0	0	0
Afap1l1	0.0168734338513212	-0.0111391242211158	0.000284797669084753	0.000960695526216661	0.028012558072437	0	0	0
Gne	0.00957378531433983	-0.0182858659892333	0.0473526698031788	9.5535806371707e-11	0.0278596513035731	0	0	0
Slc25a15	0.0184384069544179	-0.00933048411378404	0.0073305606853928	0.0486037252065674	0.0277688910682019	0	0	0
Iars2	0.0094433539456642	-0.0182984387837243	0.041230272191352	1.87407412319735e-10	0.0277417927293885	0	0	0
B230307C23Rik	0.0144225393829828	-0.0132728764296516	0.027469170167439	0.00042007144181884	0.0276954158126343	0	0	0
Cnnm2	0.00803494041810038	-0.0196420920890215	0.0352610854077942	2.75033220356025e-11	0.0276770325071219	1	0	1
Lman1	0.0136722802473579	-0.0139782028795422	0.0030075052956826	6.11504201535647e-07	0.0276504831269001	1	0	1
Sf3a3	0.0166285033942292	-0.0109834811876026	0.0154305100286415	0.011462166614643	0.0276119845818318	0	0	0
Hira	0.00941415378778698	-0.0181938433955407	0.0445399611989165	1.53505359863528e-07	0.0276079971833277	0	0	0
Srd5a3	0.0160043492486518	-0.0115919034947224	0.0160009836802242	0.00957155187148712	0.0275962527433742	0	0	0
Rprd1b	0.016672997543054	-0.0109037571271388	2.53021518519741e-05	0.00108124402357775	0.0275767546701928	0	0	0
Nudt3	0.0164198307359626	-0.011152989202928	0.000650054972013629	0.019969246953915	0.0275728199388906	0	0	0
Ino80d	0.0135451590487594	-0.0139344513784259	6.63431096064531e-05	5.32294408082687e-08	0.0274796104271854	0	0	0
Pigl	0.0134400272260251	-0.0139684868095089	0.00673638518537344	3.31362587689564e-05	0.027408514035534	0	0	0
Slc25a53	0.0121226765208848	-0.0152852893335875	0.0378106913536439	9.77399015196974e-06	0.0274079658544724	0	0	0
Cacna2d4	0.0139976237073031	-0.0134086533507785	0.000445079313872028	1.49243715911943e-05	0.0274062770580816	0	0	0
Pibf1	0.0124251967488906	-0.0149795573319342	3.71104597794269e-07	1.87338081234359e-17	0.0274047540808249	0	0	0
Nup155	0.0120832054359461	-0.0153105288026613	0.000608702648327848	2.95803247659477e-14	0.0273937342386074	0	0	0
Gm49496	0.0154568500478135	-0.0119292191600656	0.000216568243031245	5.63305028775503e-05	0.0273860692078791	0	0	0
Cald1	0.00992673665303168	-0.0174579633475325	0.000124346111985885	4.1913616457552e-20	0.0273847000005642	0	1	-1
Poglut1	0.0120050998821366	-0.0153727707323363	0.0455114118613857	0.000205943987206626	0.0273778706144729	0	0	0
Cspp1	0.00860911056679714	-0.0187457292537141	0.026521966922182	3.06329922167249e-15	0.0273548398205112	0	0	0
Dnaic1	0.0163384839319309	-0.0109457651809186	0.00127613035690207	0.00440455057497056	0.0272842491128495	0	0	0
Znhit6	0.0136255179448085	-0.0135931099688621	0.00500840087009504	6.52565067938134e-05	0.0272186279136706	0	0	0
Erich1	0.0120991413093534	-0.0150044242793757	0.000358356609955194	2.05628386525998e-09	0.0271035655887291	1	0	1
Bank1	0.0195180202403984	-0.00756190446375191	2.31573863664093e-16	4.24617867373438e-05	0.0270799247041503	0	0	0
Gm20498	0.00916107911114583	-0.0179114117476283	0.00254097555793013	9.73241334309014e-15	0.0270724908587741	0	0	0
Eaf2	0.0142949584126973	-0.012728765017392	0.0086063953482058	0.000137535552864049	0.0270237234300894	0	0	0
Dgkb	0.0189609884963389	-0.00799696041549647	4.66125868230643e-39	2.95997398345262e-14	0.0269579489118353	0	0	0
Myo18a	0.0161180425044216	-0.0108228063752337	0.000418340556874476	0.00745738619226919	0.0269408488796553	0	0	0
Washc5	0.0107824892536967	-0.01614508013389	0.00545556766830011	1.63327899345229e-09	0.0269275693875868	0	0	0
Taf1b	0.0107596077322828	-0.0161513916721555	0.0215692272404891	2.46590142024541e-07	0.0269109994044383	0	0	0
Aopep	0.0094948301909521	-0.0173899940840919	8.23595639099009e-05	1.67542049479787e-20	0.026884824275044	0	0	0
B3gntl1	0.0159553819979772	-0.0108659422045683	0.00103817072876915	0.00461913487942736	0.0268213242025455	1	0	1
Dis3l2	0.00991370971198968	-0.0168436139140286	0.000215652800910793	4.42434118973042e-17	0.0267573236260183	0	0	0
Kdm4b	0.0142434136339142	-0.0124931194533678	0.0269401276049045	0.0182429555089296	0.026736533087282	0	0	0
Sptlc1	0.0107293007860507	-0.0159750752311534	0.0226230656361161	2.82451599419362e-07	0.0267043760172042	0	1	-1
Vat1l	0.0140565320066215	-0.0126476236111927	1.53989380764658e-05	5.55070899720467e-06	0.0267041556178142	0	1	-1
Fam149b	0.0134783039448665	-0.0131823386390758	0.0077046331926583	6.35147841327442e-05	0.0266606425839423	0	0	0
Pacs1	0.0109553639100085	-0.0156946997115261	0.00178911698128585	6.39186491900044e-09	0.0266500636215346	0	0	0
Ralgapa2	0.0154917624815989	-0.0111096148959356	2.39990462529355e-09	1.16382886617651e-07	0.0266013773775345	1	0	1
D6Wsu163e	0.0137197516364431	-0.0128811200337627	0.00269450579282812	8.46190812120027e-07	0.0266008716702058	0	0	0
Ddx19b	0.0144841739170807	-0.0121094798681076	0.03024346972922	0.00551468620310764	0.0265936537851883	0	0	0
Sufu	0.0130496349194356	-0.0135329223025769	0.00412205950430635	0.000290654180798012	0.0265825572220124	0	0	0
Plod2	0.00993792552644057	-0.01664195170363	0.0081263162793162	6.87927750065739e-09	0.0265798772300705	0	0	0
Gin1	0.0173596945949779	-0.00921282892290197	0.0133023615301617	0.0450511822570476	0.0265725235178799	0	0	0
Extl3	0.0105767603336593	-0.0159730699535047	0.00788351188709417	5.19555857873348e-08	0.026549830287164	0	0	0
Slc22a14	0.0122978344422334	-0.0142431195639042	2.14601227000191e-06	8.37848784699158e-16	0.0265409540061376	0	0	0
Urb2	0.0136905267581687	-0.0128482747446885	0.044819563635477	0.00981290711575717	0.0265388015028573	0	0	0
Fancm	0.0128029755059136	-0.0137127197038099	0.000432476809566671	1.29270976990668e-08	0.0265156952097235	0	0	0
Clvs1	0.00832928392147841	-0.0180986174186131	0.0219689642264243	4.45394235659665e-09	0.0264279013400915	4	1	3
Cntnap1	0.0114381563933197	-0.0149497607170192	0.0420522356775534	0.00861573864387921	0.0263879171103389	1	0	1
Rasgrf1	0.0180163548508216	-0.00833314411032413	4.68381669234302e-07	0.00105712017542421	0.0263494989611458	1	0	1
Fars2	0.0129906583819608	-0.0133330339343242	2.82145458923864e-16	2.72761325521925e-28	0.026323692316285	0	0	0
Ddx11	0.0155186164309356	-0.0107969868977824	0.0165948346062624	0.0128011055293888	0.026315603328718	0	0	0
Ncapd3	0.0104524104275576	-0.0158617799401203	0.00921370484024911	5.15139334830125e-10	0.026314190367678	1	0	1
Fryl	0.00873038701394147	-0.0175738803781534	1.82007810832538e-07	3.98658653349267e-48	0.0263042673920948	0	0	0
Pacrg	0.0105706055347325	-0.0157016505797744	1.30179778019811e-09	5.0674022462549e-33	0.026272256114507	0	1	-1
Spdye4b	0.0182486290856931	-0.00799917415118294	0.00843674754488015	0.0290449378187578	0.0262478032368761	0	0	0
Large1	0.0106553765201257	-0.0155147563740004	1.21293489900461e-08	5.82962279150913e-26	0.0261701328941261	0	0	0
Fam151b	0.0135649058272652	-0.0125869574028883	0.0186253388852442	0.00041225622625805	0.0261518632301535	0	0	0
Gm29427	0.0120396166431722	-0.0140865388132444	0.0389537466495735	0.00033333404920813	0.0261261554564166	0	0	0
Exosc10	0.0131929369664788	-0.0128767743140695	0.0157751993673067	0.0011061050031128	0.0260697112805484	0	0	0
Slc49a4	0.0109852737169862	-0.0150267402980893	0.0059000654416209	9.03942019812534e-07	0.0260120140150755	1	0	1
Fancc	0.0106040152557332	-0.015399739554734	0.000277541004091505	1.15474272291351e-13	0.0260037548104671	1	0	1
Fam114a1	0.0116239994784618	-0.0143638189051753	0.0112420135892232	4.60536075616967e-06	0.0259878183836371	0	0	0
Cep76	0.0137973095108497	-0.0121454920711322	0.0441867933821495	0.00462593258186247	0.0259428015819819	0	0	0
Krit1	0.0128544768942151	-0.0130680623678315	0.031425839955873	0.000921614676655347	0.0259225392620467	0	0	0
Cdh10	0.0143072614828023	-0.0115914874588636	1.61728010482609e-07	1.62971805247195e-08	0.0258987489416658	0	0	0
Rfc1	0.0110484760825262	-0.0148428173142646	0.0044389576978369	1.21050173645334e-07	0.0258912933967909	0	0	0
Recql	0.0128195784616121	-0.0130713008762924	0.00225708855032318	1.2071581039297e-07	0.0258908793379045	0	0	0
Arhgef12	0.00908713449725029	-0.0167428267292205	0.00953624816129796	6.84286022319041e-10	0.0258299612264707	0	0	0
BC055324	0.0122564279023408	-0.0135267551455584	0.0293988593122257	1.5467803333191e-06	0.0257831830478993	0	0	0
Kif24	0.0107920925218181	-0.0149724509178774	0.011461410133208	3.77786871494208e-08	0.0257645434396955	0	0	0
Nhlrc2	0.0105784583691304	-0.0151716062526296	0.036066319098326	3.153406007056e-05	0.02575006462176	1	0	1
Tmem219	0.0143747643331619	-0.0113464282343832	0.0104785572539226	0.000479673399465436	0.0257211925675451	0	0	0
Adk	0.00699058458280466	-0.0187201108420469	4.8120711852077e-05	4.39947016028042e-51	0.0257106954248516	0	0	0
Gon4l	0.00961771253711452	-0.016066843842765	0.0333601712303331	4.0919335885765e-07	0.0256845563798796	0	0	0
Fbxo16	0.00964406976090149	-0.0160313756340329	0.0440752340730512	1.13751881769511e-07	0.0256754453949344	0	0	0
Mpdz	0.0101671189575624	-0.0154819455031566	0.000166893463857652	1.15232909033147e-14	0.025649064460719	0	6	-6
Lta4h	0.0155469695036492	-0.0100884773623406	0.00125615085147456	0.00339862456263203	0.0256354468659898	0	0	0
Plxnc1	0.00874938077384912	-0.0168401754589105	0.000895479619230572	2.62757502286713e-22	0.0255895562327596	1	1	0
Gtf2i	0.00788473913176313	-0.0176398589523719	0.0450586707556744	2.20093034452675e-09	0.025524598084135	0	0	0
Fuca1	0.0165316466136325	-0.00893149628734644	0.0143784349050178	0.0274280603318381	0.0254631429009789	0	0	0
Farp1	0.0104023159459273	-0.0150414039241186	3.2820454182152e-06	9.05741389620564e-16	0.0254437198700459	1	0	1
Clcn6	0.015061804871874	-0.0103475070324609	0.0122099830860045	0.0188431185054627	0.0254093119043349	0	0	0
Cab39l	0.00835500318950377	-0.0170065159976285	0.0119110585765327	6.64681480226693e-17	0.0253615191871323	1	0	1
Stimate	0.0129069362563735	-0.0124499523361412	0.0169438409567447	0.00343750028978942	0.0253568885925148	0	0	0
Tbc1d19	0.0089093639636797	-0.0164446729624748	0.0271364558293231	1.96897376376206e-11	0.0253540369261545	0	0	0
Bbs9	0.00750177162092247	-0.0177921563773757	4.31157792274694e-06	9.44095356854211e-50	0.0252939279982982	0	1	-1
Ccr9	0.010110119593603	-0.015175782291581	0.024216410572472	9.73039741896516e-13	0.025285901885184	0	0	0
Mindy3	0.00955773807215554	-0.0156843442460552	0.0351072490038185	6.26007691775355e-07	0.0252420823182107	0	0	0
Spopl	0.010666423773825	-0.014546342400077	0.0240357922367998	8.52696360975965e-05	0.0252127661739019	0	0	0
Aqr	0.00897278909207311	-0.0162190069964613	0.0045665041557236	4.70099580936591e-18	0.0251917960885344	0	0	0
Dnm3	0.00649495483230134	-0.0186502720119492	0.000279732083177366	3.33768162314735e-49	0.0251452268442506	0	0	0
Ankrd27	0.0119477497054505	-0.0131940777387019	0.00209751475723353	2.63977310509705e-06	0.0251418274441525	0	0	0
Rcl1	0.0117294344290827	-0.0134119400983618	0.00545015282516698	3.89846837896935e-06	0.0251413745274445	0	0	0
Gm28305	0.0144748940005648	-0.0106251090711795	0.0107673354714845	0.00254718391459775	0.0251000030717443	0	0	0
Iqsec1	0.0148670150211645	-0.010191377366292	1.25510615535377e-06	5.68616396380535e-05	0.0250583923874565	0	1	-1
Dis3l	0.0135078658090478	-0.0115496302522328	0.0149463802892981	0.000568002181814553	0.0250574960612806	0	0	0
Ift140	0.00905014574181751	-0.0159601399729913	0.00938768511632353	9.41371953020856e-14	0.0250102857148088	0	0	0
