gene	is_coordinated	is_mecp2_up	mc_diff	hmc_diff	delta_ratio	mecp2_mean_fold	atac_fold	k27me3_fold	k119ub_fold
Ly6g6d	FALSE	FALSE	0.123788647722172	-0.0149243149454066	-0.0727511706245448	0.0359314259722241	-0.406728681617253	NA	NA
Ly6g6e	FALSE	FALSE	0.158691721848252	-0.101885663311484	-0.14999400023207	NA	-0.731971642056355	NA	NA
Lyn	TRUE	FALSE	0.085540435146561	-0.0700588677444902	-0.0860129301295421	0.153181425243147	-0.362842498747913	NA	0.903890464833708
Macf1	TRUE	FALSE	0.0139569240786668	-0.0203111131080896	-0.0222341000720098	-0.0648971934184944	0.0839721243799509	NA	NA
Madd	TRUE	FALSE	0.0264917037925962	-0.0263545326873907	-0.0331736014726697	-0.0245938224391	0.0415225497325313	NA	NA
Magi2	TRUE	FALSE	0.0101040245816237	-0.0119403219283228	-0.0130538906329667	0.302409916314553	-0.105461849282549	NA	0.976548670772229
Map1a	FALSE	FALSE	0.0220980677450917	-0.00239603850616688	-0.019898813428796	0.0119419183331904	0.169002718064562	NA	0.24872218776624
Map1b	TRUE	FALSE	0.0512246763696418	-0.0337384754434688	-0.0548717366191843	0.160954812818084	0.0176002432175334	NA	0.407529876569864
Map2	TRUE	FALSE	0.0142481332921303	-0.0181033930373512	-0.020373037708713	0.0876689502628451	0.0255433913083821	NA	0.452723509741584
Map2k1	TRUE	FALSE	0.0163110712901873	-0.0312879564453011	-0.0336397412649783	0.0233591075999276	NA	NA	NA
Map2k2	TRUE	FALSE	0.0509635517135526	-0.0214954974090732	-0.0345958552916105	-0.0066760246101525	0.0655157423628307	NA	NA
Map2k4	TRUE	FALSE	0.0333301150769696	-0.0281428464408328	-0.035235021969328	-0.00562246456123968	-0.0148511156879017	NA	NA
Map2k7	TRUE	FALSE	0.0289797192730933	-0.0265237722301815	-0.0344096589786417	0.00721822789422567	-0.0125634504538911	NA	NA
Map3k12	TRUE	FALSE	0.0210859253511329	-0.0171913069283258	-0.0303570403069858	-0.0132497103852507	0.194233838198588	NA	-0.687531775840028
Map3k13	TRUE	FALSE	0.0244386459725572	-0.0243980318138328	-0.0294937081277636	-0.0775556258737295	0.176836564591244	NA	NA
Map3k5	TRUE	FALSE	0.0470181516679727	-0.026318143354272	-0.0358639218723383	0.139242954328007	0.0353877955250924	NA	0.612057270520726
Map4k4	TRUE	FALSE	0.0182561353292452	-0.0287670459221585	-0.0343290649495331	0.0660309729240672	-0.0164277713434337	NA	0.855640792537569
Map6	TRUE	FALSE	0.0145351602563993	-0.0138621731735765	-0.0175436705494559	-0.0395378780906271	0.14439895227786	NA	-0.061489255530926
Mapk1	TRUE	FALSE	0.0214717323151288	-0.0278123351489091	-0.031672252022452	-0.0697796660489737	0.0871847382514379	NA	NA
Mapk10	TRUE	FALSE	0.0370645118452722	-0.0333669646431411	-0.0401204964078026	-0.0197290203121505	0.0482139796994751	-0.0841315345500114	0.212598409911914
Mapk14	TRUE	FALSE	0.02209294749341	-0.0228036688150424	-0.0284149834245733	-0.000512870112748081	0.115485270493039	NA	NA
Mapk3	TRUE	FALSE	0.0835782074898828	-0.0231580178695173	-0.0654904347524448	-0.103608096043659	0.282480290260652	NA	NA
Mapk8	TRUE	FALSE	0.0381452920095474	-0.0338145458788284	-0.039402360307045	-0.00479173841435211	0.000492552004391505	-0.210339874335459	1.1213301023251
Mapk8ip2	TRUE	FALSE	0.0529264451882249	-0.0457035081726788	-0.0626719180235055	-0.0322860585208946	0.249256701054445	NA	NA
Mapk8ip3	TRUE	FALSE	0.0402999772423967	-0.017354572783872	-0.0283639225791585	-0.0190943895198486	0.0451244456349169	NA	NA
Marcks	FALSE	FALSE	0.030782052985084	-0.0215437435667143	-0.0704935203801068	0.575555062123674	0.017186730855403	2.42770135886501	0.347598855004404
Mark2	TRUE	FALSE	0.0341497628327996	-0.0334292881174633	-0.0422388814279887	-0.0440691316371418	-0.069879315137067	NA	-0.0987687124536804
Marveld1	TRUE	FALSE	0.0339867718625679	-0.0354311836362695	-0.0386155681959294	0.0360736400030245	-0.128072297720654	NA	0.315529606604972
Max	TRUE	FALSE	0.133463477635117	-0.0476584189566179	-0.107320122629399	0.527488099302425	0.0114693475652001	NA	0.456997128861397
Mbp	TRUE	FALSE	0.0228648969099965	-0.0190574459598374	-0.0237546149093501	0.100713702789849	0.00776346933539172	NA	0.3933640218268
Mctp1	TRUE	FALSE	0.0418079531402357	-0.0425587354945301	-0.0492348420076153	0.102314549423481	-0.112478185920643	NA	0.900178207564242
Mdm2	TRUE	FALSE	0.0303605977881412	-0.0210914406087842	-0.0281912326126425	-0.0129445890261225	0.109029183940531	NA	NA
Med1	TRUE	FALSE	0.0260335974879917	-0.0272861797850822	-0.0300985037105697	-0.0435660089342911	0.0670474285194981	NA	NA
Mef2c	TRUE	FALSE	0.0273805800854872	-0.0346178968821726	-0.0404784835663034	0.231337810405269	-0.393094278611613	2.19491888763176	0.529905505327763
Megf8	TRUE	FALSE	0.0209547013670652	-0.0275340540869775	-0.0308772558823343	-0.0412577697336601	0.0185238473624146	NA	-0.131983062958197
Megf9	TRUE	FALSE	0.0353920561720841	-0.0222223051608021	-0.0294128858434269	0.309203533238016	0.0780643323569437	-0.302167752306805	0.444335586377869
Meis1	TRUE	FALSE	0.0271264539893627	-0.0327743912293675	-0.0465632544363835	0.212453742271894	0.0196457323840577	1.85630877361447	-0.342052609748247
Mesd	FALSE	FALSE	0.0420333048433783	-0.0076715580483753	-0.0177515040918957	0.0387493485102044	0.117553938798647	NA	0.439822355256633
Mettl14	TRUE	FALSE	0.0143565980401382	-0.0162045394668588	-0.0195937048599959	-0.00265634790179318	0.139579280873485	NA	NA
Mff	TRUE	FALSE	0.0222849695705374	-0.0297371611057292	-0.0339705890860668	-0.0324610482945468	0.161202119040662	-0.21611675775028	NA
Mfn1	TRUE	FALSE	0.0221192626139067	-0.0262478398677378	-0.0293468230542291	-0.0863037934638573	0.14930780224206	NA	NA
Mfn2	TRUE	FALSE	0.0517311554115788	-0.0386430286848581	-0.0497407780344374	-0.0582377856710188	0.160763368463563	NA	NA
Mgll	TRUE	FALSE	0.135007943743503	-0.0344510690408868	-0.091629824107729	0.191480625380925	-0.132251745025088	NA	0.796451435819461
Mib1	TRUE	FALSE	0.0247699010251488	-0.0248052278640814	-0.0282947239536189	-0.0338655152262324	-0.022563720296682	NA	NA
Micu3	TRUE	TRUE	0.0449532342746497	-0.0550125822707343	-0.0641693859665646	3.31112958006904	-0.275414926392656	-0.00184107023565852	1.58216737347307
Mink1	TRUE	FALSE	0.0234514877706934	-0.0340561456397135	-0.0386179776155012	-0.024678192119532	0.0628678494179588	NA	NA
Mios	TRUE	FALSE	0.0270364811383674	-0.0216372561508695	-0.0254241499494221	0.0826532034716498	0.10870906984351	NA	NA
Mkln1	TRUE	FALSE	0.0296469257248666	-0.0318787272608553	-0.0352627849631773	-0.0117771467440038	0.0812318995766348	0.473116692738386	0.596580104930817
Mmp24	TRUE	FALSE	0.031670132040357	-0.00806629448295909	-0.0428341526099919	-0.0348399048816343	0.247495471395582	NA	NA
Mob2	TRUE	FALSE	0.0350009958217189	-0.0308969189354478	-0.0398867765462016	-0.0307094410786209	0.0770227339324141	NA	-0.80266568924601
Morn4	TRUE	FALSE	0.0349828134271744	-0.0289189336599431	-0.0349133978721853	0.0665890744368984	-0.108477617945525	NA	NA
Mpdz	TRUE	FALSE	0.0124313536873308	-0.016049334085714	-0.0170639738728026	0.432524313930846	-0.08235801652882	1.97976809740578	0.314668290693239
Mpp4	TRUE	FALSE	0.00871809877678886	-0.0153015092279694	-0.0182194798585053	-0.0130311718789184	0.175013467028853	NA	-0.829874306101878
Mrtfb	TRUE	FALSE	0.0335586073266494	-0.0266790624545195	-0.0323037896799341	-0.00751266786966713	0.101430425616884	NA	0.219742330561657
Msh2	TRUE	FALSE	0.0410627305699184	-0.0344636334178564	-0.0382404339718693	-0.00224153536591116	0.0349211252867376	NA	NA
Mtmr2	TRUE	FALSE	0.0371305702269861	-0.0328248599617742	-0.037892117323437	-0.0882712933920021	0.0992799600196228	NA	0.307943484058798
Mtor	TRUE	FALSE	0.00500416621590449	-0.0172692714412436	-0.0177941287815877	-0.00812916264968706	0.108329934038361	NA	NA
Mtpn	TRUE	FALSE	0.0338075489895172	-0.0204773698071173	-0.0288293253174592	0.458952491968744	0.160114542563731	0.402667349801356	1.39168740546084
Mtr	TRUE	FALSE	0.0177345249656927	-0.0185070171942061	-0.0205767985222599	-0.0251169763926263	0.00164022280803522	NA	0.63561523274485
Mul1	TRUE	FALSE	0.057561318793712	-0.0374609847076168	-0.0514904115465723	-0.0244603573424752	0.0316344819394149	NA	NA
Mycbp2	TRUE	FALSE	0.0289615098897703	-0.0308588521765657	-0.033748504411418	-0.000825372243954938	-0.0249929631161548	NA	1.72995179220675
Mycn	FALSE	FALSE	0.052133332884797	0.00189675366465593	-0.0208128697591312	-0.056838405216548	0.723777817017957	-0.503536935465235	-0.273051477248574
Myh10	TRUE	FALSE	0.011494741696195	-0.0122498519829501	-0.0149114009331353	-0.000725478643855034	0.0691056087680904	NA	-0.208578125872802
Myh14	TRUE	FALSE	0.0357750781779352	-0.0232166893703031	-0.0338501778313141	-0.0296905646159484	-0.11097344243227	NA	NA
Mylip	TRUE	FALSE	0.0230459549225605	-0.0271241537631678	-0.0308034148325455	-0.0533302433957944	0.0883994898347213	0.024393025260688	0.22489995387591
Myo5a	TRUE	FALSE	0.0106083966213604	-0.0186274979384834	-0.0193881967176248	-0.0481686566550844	0.0458875056323167	NA	NA
Myo6	TRUE	FALSE	0.00747668243033628	-0.0181648138055554	-0.0196728040258765	-0.0102756088377187	0.0507709836653433	NA	0.378619068757622
Myo9a	TRUE	FALSE	0.0183794265631929	-0.019818880587224	-0.0210066584038295	-0.0355331532483746	NA	NA	NA
Myt1l	TRUE	FALSE	0.0799913999828868	-0.0598868014032435	-0.0760070844294793	0.28576607944634	-0.0921243555387427	2.64355120027033	1.58921618967208
Nab1	TRUE	FALSE	0.106783623864911	-0.0716947425910995	-0.102948657264904	0.255493781492924	-0.166739226865898	NA	1.20634188887835
Nab2	FALSE	FALSE	0.0554370769473903	0.00676837690599606	-0.117266891131369	-0.0192653543882894	-1.15267765852873	NA	NA
Naglu	FALSE	FALSE	0.0279113374551142	-0.010707621715612	-0.016618036610332	-0.0802256115323874	-0.00125179640568283	NA	NA
Nalcn	TRUE	FALSE	0.0150527235887777	-0.0221436856355314	-0.0244200711625088	-0.114022048442485	0.0267986864524285	NA	1.06577428576022
Napa	FALSE	FALSE	0.0689425246427859	-0.0034379534310118	-0.0511673538489034	-0.0216514965400088	-0.00220663080542245	NA	-0.0295916976907026
Napb	TRUE	FALSE	0.0766993920639272	-0.0510527940199326	-0.0720474991029225	-0.0153526136113001	0.074919315594099	NA	0.826517943023277
Nbea	TRUE	FALSE	0.0102367161900655	-0.0178000255100667	-0.0188300843218126	0.21064921329784	-0.0439633683612069	0.743012056160345	0.459402391459767
Nbn	TRUE	FALSE	0.0209986348966427	-0.0195367361919025	-0.0227953698991968	0.0128264049943423	0.117763962561495	NA	NA
Nck1	TRUE	FALSE	0.0536037739269104	-0.035100105243454	-0.0550935604730911	-0.0238628367394675	0.0349733296438165	NA	0.149897087913009
Nck2	TRUE	FALSE	0.0573882408570741	-0.0284364584843038	-0.04477828227556	-0.00655317439075094	-0.0256921675395187	0.0103914475766246	0.9024075463309
Ncoa1	TRUE	FALSE	0.0207741538113699	-0.0233689898738951	-0.0257126300165153	-0.237440112504945	0.236940786670121	NA	0.663076578478696
Ndel1	TRUE	FALSE	0.0149826298028953	-0.0183672023518315	-0.0224880927724489	-0.0249615767183619	0.0587098581727878	NA	NA
Ndp	TRUE	FALSE	0.0630173662333555	-0.0232100714687395	-0.0454013252813702	0.948629799843738	-0.555530172406597	NA	1.2633461422576
Ndufs4	TRUE	FALSE	0.036292686620684	-0.0399179644048107	-0.0444311131367055	0.00147827439802799	0.107999014015985	0.0795501937061013	0.00888779077880012
Necap1	TRUE	FALSE	0.0587763357456761	-0.0454069723555475	-0.0557170591086007	0.000318972579830978	0.123018647964263	NA	NA
Nedd4l	TRUE	FALSE	0.0456919314464484	-0.0196324171067791	-0.0411013245470124	0.139293527168353	0.0738759183784765	NA	-0.000975339197311484
Negr1	TRUE	FALSE	0.0564542114079826	-0.0390463753999012	-0.0523073790592395	-0.0193077547245024	0.139238249398983	NA	-0.00249134488940197
Nell2	TRUE	FALSE	0.0283853419243166	-0.0252994402202367	-0.0295621829807495	0.0365997502755402	-0.0807900876214259	NA	0.244507557135539
Neo1	TRUE	FALSE	0.027789663385612	-0.0263872455121294	-0.0295871253675121	-0.0356496031685359	0.108808786614338	0.218253023855631	-0.252882710473158
Nepro	TRUE	FALSE	0.030119929597627	-0.03381927030927	-0.0449055132871284	0.309354423483363	-0.337504872666125	2.10525253001863	0.635656103638578
Neto2	TRUE	FALSE	0.0368043024177445	-0.0377763652188644	-0.0432175700750345	-0.0245755200427209	0.227447378500859	NA	0.494883420835677
Neurl1a	TRUE	FALSE	0.0431033638881542	-0.0146485560275941	-0.03595563285194	-0.0439476659310304	0.158926011815088	NA	0.451129351617039
Neurod4	FALSE	FALSE	0.0259755496425293	0.00939705627435133	0.007637980167971	0.407406435444731	0.354829574959115	NA	0.466761674993884
Nf1	TRUE	FALSE	0.0113132049681308	-0.0190579087814824	-0.0199237893539291	0.0226306267374119	0.0718006091541795	NA	NA
Nfe2l1	TRUE	FALSE	0.0712011684279107	-0.0272188672070083	-0.0647507829558601	-0.00243513417230705	0.0428622005316219	NA	0.108080609642463
Nfia	TRUE	FALSE	0.0766486231958797	-0.0297688651877557	-0.0601113425896367	0.441898291894802	-0.0288721630059298	1.98059661325798	1.20440208813628
Nfib	TRUE	FALSE	0.0700950392548942	-0.0237294096850187	-0.0545941814159205	0.124086418415999	-1.88598913176902	1.90829510222777	0.701133325213681
Nhlh2	FALSE	TRUE	0.0265527742060412	0.00188509034629813	-0.0250051633514505	0.380759756607705	0.243476294603963	1.61355418400502	0.337343822694932
Nipbl	TRUE	FALSE	0.0296426390074613	-0.0303212893692667	-0.0336206006227953	-0.0576381686676304	0.00662630368011183	NA	0.887405625621843
Nisch	TRUE	FALSE	0.0110148527503651	-0.0151578129176744	-0.0189569690425386	-0.0275051221629991	0.135271027036748	NA	-0.0216207708300292
Nlgn1	TRUE	FALSE	0.0162364972229359	-0.0153371228741007	-0.0174560594900434	0.149563013540012	1.20074481926006	-0.641408072313702	0.262095000391121
Nlgn2	TRUE	FALSE	0.0484577739121718	-0.0408963760770599	-0.0509729875209743	-0.00648464609184333	NA	NA	NA
Nlrp1a	TRUE	FALSE	0.0459222094837672	-0.0162827918943041	-0.021021251447071	0.0113781837477772	NA	NA	NA
Nme1	TRUE	FALSE	0.0208535596472871	-0.0238294535676533	-0.0275902340687102	0.00316070659560002	NA	NA	NA
Nmnat1	TRUE	FALSE	0.0194496927915567	-0.0268732611727664	-0.028887091563981	-0.0191776392365388	0.166782040300489	NA	NA
Nos1ap	TRUE	FALSE	0.00594836372668062	-0.00505399236145321	-0.00593394549780607	-0.029097656176348	0.229751673562131	NA	0.217021161189076
Npff	FALSE	FALSE	0.093155247710866	-0.044451989404831	-0.0765901322637539	-0.0425538284151747	0.0024498769031212	NA	0.423440503835154
Npr2	TRUE	FALSE	0.0162017401664916	-0.0142624746847652	-0.0160967637059032	-0.0119624100918736	0.335304695761515	NA	0.528103745245523
Nptn	TRUE	FALSE	0.04632776116854	-0.033878142854132	-0.0470221109154515	-0.0235102768211728	-0.00989868545909488	NA	NA
Nptx1	FALSE	FALSE	0.0477528051190744	-0.0107776680813103	-0.0942118766056549	0.0465640535668581	0.158363402922634	NA	-0.734392492064483
Nptxr	FALSE	FALSE	0.0603965415458902	0.0224583993223604	-0.02467573424621	-0.0126351840742469	0.120174515320959	NA	-0.297477841356023
Nqo1	TRUE	FALSE	0.0322840360156472	-0.018284258771881	-0.0288358180016232	0.167562762294656	0.144390152306091	NA	NA
Nqo2	TRUE	FALSE	0.0307430336328253	-0.0224739360684833	-0.0278552605406681	0.0321126414507344	0.0503765755505017	NA	0.773799910230229
Nr2f1	FALSE	FALSE	0.111137314400964	0.0139986852805422	-0.0462190037835209	0.0130665136612177	0.249126376021371	0.114210844618768	0.5323868551963
Nr3c1	TRUE	FALSE	0.118582066046669	-0.0381450757047865	-0.0800740619423567	0.182448297048112	0.0734689101280564	-0.181881708572315	0.691151949892532
Nr4a1	FALSE	FALSE	0.0152209961680975	-0.00658486589359555	-0.0115224176882509	-0.0110284952436262	0.262658458807125	NA	-0.000295470135740572
Nr4a2	TRUE	FALSE	0.0181178763215777	-0.0108749813913396	-0.0198745658729457	0.0816260059651453	0.242826525218497	0.368857959206208	0.668665524891688
Nr4a3	TRUE	FALSE	0.0114400130675438	-0.0183128767324111	-0.0224491512888004	0.115535485707052	0.284272188810903	0.710607267185287	0.91090591122002
Nrep	FALSE	FALSE	0.0864132216019039	0.00777378002196966	-0.0849356852837743	0.156247741466866	-0.155892124647296	NA	0.500993817892884
Nrg2	TRUE	FALSE	0.02279561089188	-0.0153690353026929	-0.028164180567257	-0.0426262687738166	0.0427491167050675	NA	0.362090073421957
Nrg3	TRUE	FALSE	0.0127350488293555	-0.00867672649033875	-0.0101703305634321	0.0378420164749042	0.489928265303475	0.27933624165879	0.457260935634845
Nrn1	FALSE	FALSE	0.0334586947934856	0.00785925693020544	-0.11340602855589	0.0309980538563516	0.111340952912189	NA	0.558654173436065
Nrxn3	TRUE	FALSE	0.0243462626575539	-0.0118807766524685	-0.017184427464777	0.59279812934314	0.249450302789412	-0.0914939134399106	1.46242442253998
Nsg1	TRUE	FALSE	0.0155076835853149	-0.017463030462005	-0.0231425372132603	0.00308110147580231	0.141064265417584	NA	0.288733830637891
Nsun5	TRUE	FALSE	0.0395522278601428	-0.0330115482300051	-0.0377132184203514	-0.0693330602576795	0.137686289067194	NA	NA
Ntf3	TRUE	FALSE	0.0625273588684472	-0.0503928254329841	-0.0625447013392015	0.254598288456608	0.0175295037908391	0.925197201182264	0.186051893633236
Ntm	TRUE	FALSE	0.0176587891598623	-0.00513929991026263	-0.01111889989096	0.279381954364778	0.399821371664877	0.432257212142725	-0.0408347818050143
Ntn4	TRUE	TRUE	0.119170223074622	-0.0598824678670815	-0.0959698478815899	0.659869936504872	-0.198069536379779	NA	0.613640293567199
Ntng1	TRUE	FALSE	0.012183621221529	-0.00991421471761417	-0.011163840127788	0.471405371662046	0.218504901877125	0.0935436950935885	0.146613933611825
Ntrk2	TRUE	FALSE	0.0328357075846999	-0.0320833836246178	-0.0387353157983261	-0.00977408644020663	0.0808174129172483	0.683590603239411	0.11695066936951
Ntrk3	TRUE	FALSE	0.0142094027606364	-0.00894655555982377	-0.0121939140106669	0.0318387764382817	0.269956526542343	-0.304086137339863	0.0706947568799758
Numb	TRUE	FALSE	0.057471857169159	-0.0468049930504447	-0.0557732759552307	0.00196118041875719	-0.0478654567333941	NA	0.528489427443936
Numbl	TRUE	FALSE	0.0243398196526032	-0.0293230838746222	-0.0361043521535685	-0.0320289901223417	0.00826993115139998	NA	NA
Ogdh	TRUE	FALSE	0.0315766908249426	-0.0220810572628749	-0.0288964951771711	-0.0567855482707473	0.117469889062751	NA	NA
Olfm1	FALSE	FALSE	0.0526770911876457	-0.000804978150647229	-0.0370241213665729	-0.0227700820101216	0.121463572587353	NA	-0.432761382376668
Opa1	TRUE	FALSE	0.00926586654246153	-0.0141891771635285	-0.0155107810761733	-0.0445151767245217	0.113924716482816	0.269160512504463	-0.0703820276334621
Oprl1	FALSE	FALSE	0.0927219191864334	0.00491728866962282	-0.0366207713921135	0.0114649335972032	0.074217732529894	NA	0.809086343397238
Oprm1	TRUE	FALSE	0.0347071770205072	-0.0206431430250062	-0.0266862842870954	0.196441063425114	0.369580415544216	-0.086343471823991	0.409083291805874
Orai1	TRUE	FALSE	0.0514283379252078	-0.050646099623795	-0.0595626004081984	-0.0119469373389252	0.0279592147878524	NA	NA
Ormdl1	FALSE	FALSE	0.0666898290328019	-0.0430811684568279	-0.0561640021293464	NA	NA	NA	NA
Osbpl2	TRUE	FALSE	0.0465519030702236	-0.0352499174816833	-0.0469064707198243	-0.0548839985680501	-0.00139502331374364	NA	0.483634156596538
Otp	FALSE	FALSE	0.0117412526722883	0.00833038109291748	0.0322422656544316	-0.0725567937904139	0.53403117574809	-0.0294066261908856	-0.1446935397179
Otx2	TRUE	FALSE	0.0120166086883197	-0.0308614579141536	-0.0650427851660814	-0.0614753333900898	-0.288019632812002	0.897721761283297	0.642428379476849
Oxr1	TRUE	FALSE	0.045948800393353	-0.0368985178657941	-0.0462773289871258	0.405756756180965	-0.0211346934802231	NA	0.257574867439133
P2rx1	FALSE	FALSE	0.0244589373870185	-0.00886834018679111	-0.0139894799024896	0.00332982804481786	0.230115139256451	NA	-0.123806348618704
P2rx4	TRUE	FALSE	0.0150853220945913	-0.0122249709825675	-0.0156854532209335	-0.00933642416959992	0.286189704279998	NA	NA
P2rx7	FALSE	FALSE	0.0150508866931919	-0.0026608542054945	-0.00581982226282862	0.0522006051926189	0.00333496744891203	NA	NA
P2ry12	TRUE	FALSE	0.0163774247059181	-0.025644704118941	-0.0275824674108093	0.0310646751044562	-0.117828512191954	NA	0.521061608993107
Pacsin1	TRUE	FALSE	0.0502298771766286	-0.0159886357790882	-0.0468642668380168	-0.0283816439252493	-0.0105188136126873	NA	NA
Pafah1b1	TRUE	FALSE	0.0428655437653191	-0.0280361457319772	-0.0445169556150457	0.0629412670793854	0.101068869092894	NA	NA
Paip2	TRUE	FALSE	0.0473116193168596	-0.0222778188013785	-0.0412616110040477	0.0274594284149147	0.0266044638008456	NA	NA
Pak2	TRUE	FALSE	0.02636921660155	-0.0226120417605996	-0.0266495821038605	-0.0149602556793482	0.0409673210174639	NA	NA
Paqr3	TRUE	FALSE	0.00861795904869678	-0.0152463099610068	-0.0159566779969408	0.624814197627919	-0.068617321279452	NA	0.273912177722315
Park7	TRUE	FALSE	0.0240255854132193	-0.0185029052916696	-0.0246638749855319	-0.00603243725957551	0.206341299719864	NA	NA
Parp1	TRUE	FALSE	0.0360253046886237	-0.0324369313624171	-0.0378150843284427	0.0639435966090356	0.100769027857638	NA	0.224206757998373
Parp2	TRUE	FALSE	0.019343451933776	-0.0136250799595791	-0.0172606361356247	-0.0484127525732685	0.117441580083714	NA	NA
Pax6	FALSE	FALSE	0.051444493388209	0.00864041266849336	-0.0683456605339403	0.866670240110091	-0.627574020892824	1.26838732334469	0.605849579791486
Pbx1	TRUE	FALSE	0.00955551509124186	-0.0159905503455095	-0.0168789347407193	-0.00502863782521366	0.142904782560116	-0.0608731900997305	0.530333430617794
Pcdhgc3	TRUE	FALSE	0.0162056253869685	-0.0194747984369485	-0.0423736846844539	0.0297165747768035	0.110150328189827	NA	-0.111257717102108
Pcdhgc4	TRUE	FALSE	0.0172018566044873	-0.027087535247435	-0.0431156204061197	0.0178524796439547	0.46655701612463	NA	-0.174514887621237
Pcdhgc5	FALSE	FALSE	0.0206523744864592	-0.0350362834715084	-0.0482943510986668	NA	0.160624674922133	NA	NA
Pclo	TRUE	FALSE	0.0286213869376728	-0.0261404835485649	-0.03107805038156	0.0522148731779655	0.147742162015058	NA	0.724195967507235
Pcm1	TRUE	FALSE	0.0125277396392323	-0.0335692714310016	-0.0333041902532019	0.580517663606146	0.108557883986329	NA	NA
Pcnt	TRUE	FALSE	0.0164547194477828	-0.0161220451390305	-0.0174986377557026	-0.109927316678764	0.0268033692111265	NA	0.242140546836181
Pcp4	FALSE	FALSE	0.00776145537315953	0.000569093240015778	-0.00109417866589337	0.0134977793119441	0.34944983442732	-0.0699209873142272	0.0941027462830767
Pdpk1	TRUE	FALSE	0.034083754632361	-0.0245253997307745	-0.0315929402669333	0.021639974357307	0.0909920372184078	NA	NA
Pex13	TRUE	FALSE	0.0261873815447234	-0.0279837899027049	-0.0347609789515418	0.003653638794252	0.102115902895268	NA	NA
Pex2	TRUE	FALSE	0.0345919886870473	-0.0179947318541391	-0.0283378347528617	0.0440294592803945	0.187935668895581	NA	0.877285409247308
Pex5	TRUE	FALSE	0.0334312587972314	-0.0213261647742164	-0.026185965464898	-0.0304245975514297	0.216155127279232	NA	-0.498851299824188
Pex7	TRUE	FALSE	0.0186391963602853	-0.010009277548884	-0.0127402320312942	0.108075375352559	0.0718967068265001	NA	1.31446444457861
Pfn1	TRUE	FALSE	0.053880716892607	-0.0396437959384275	-0.0931867877385952	0.00103052102473689	0.00356046782905303	NA	NA
Pfn2	TRUE	FALSE	0.0332308831081298	-0.0266794418091672	-0.059902413827151	0.0255947731224514	0.0676453448117423	NA	0.360944336769438
Phactr1	TRUE	FALSE	0.0150249620870806	-0.0166640984642602	-0.0185587287844079	-0.0276918697758401	0.151751495481634	0.998050885448142	0.31531258616592
Pi4ka	TRUE	FALSE	0.01631480514843	-0.0229686544528078	-0.0247364345508422	-0.0254377690506489	NA	NA	NA
Picalm	TRUE	FALSE	0.0530127400282461	-0.0293455720574536	-0.0452222524963817	-0.0791628768734441	0.178151149779883	NA	NA
Pik3c3	TRUE	FALSE	0.0168992054521655	-0.0206230456639578	-0.0223868741687176	0.255518249337008	0.0965630313287796	0.0415786620728611	-0.317155979885837
Pik3ca	TRUE	FALSE	0.0219455973933622	-0.0233793768827252	-0.0278954437180123	-0.059753767011167	0.143430511313797	NA	NA
Pik3r1	TRUE	FALSE	0.0166649727200462	-0.0182644550932739	-0.0224386910721505	0.21230239432739	0.266521173020384	0.174036598141898	0.267453688297719
Pikfyve	TRUE	FALSE	0.0178977855050738	-0.0252304939189341	-0.0268697800903699	-0.118569411956435	NA	NA	NA
Pink1	TRUE	FALSE	0.0254753784008114	-0.0187265616923384	-0.0292243065481365	0.057948554875306	0.128937703865529	NA	NA
Pip5k1c	FALSE	FALSE	0.0380175534306392	-0.00342203189141482	-0.028641061762056	-0.0584484043402038	0.0161121896239399	NA	-0.192016977237505
Pla2g3	TRUE	FALSE	0.096577335298426	-0.0761024885197666	-0.0942556417152182	-0.0226161954262423	0.621064429071947	NA	NA
Plaa	TRUE	FALSE	0.0346475425935777	-0.0297932852733789	-0.0344996848667769	0.00263823559939665	0.0591292623467201	NA	NA
Plat	TRUE	FALSE	0.0295835457897786	-0.031186850402791	-0.0419415631502116	-0.0342114716958499	0.0689970773194545	NA	0.316393702765471
Plcl1	TRUE	FALSE	0.00303160309011119	-0.00646301512656887	-0.00695747026501056	-0.0336826716309855	0.238795679961867	NA	0.327789249294102
Plcl2	TRUE	FALSE	0.0725272526885019	-0.0499614541123332	-0.0642581002246831	0.319454252754116	0.405203880307955	2.38491308109587	0.285279109926751
Plec	TRUE	FALSE	0.0208616989608342	-0.025404147282697	-0.0286812487124413	-0.0158508283782513	0.140859516474107	NA	0.128413448647748
Plk5	TRUE	FALSE	0.0206169813712291	-0.02677771098115	-0.0375143343293766	-0.00675402420250894	0.31270551262068	NA	NA
Plxna1	TRUE	FALSE	0.0282587692225275	-0.0166546606844088	-0.0231853328878052	0.27525042064365	0.0825110971081997	NA	0.184570038568162
Plxna2	TRUE	FALSE	0.018172222209433	-0.0208026867768259	-0.0242058116340133	0.191802193022331	0.212505792292659	NA	0.0533232596132418
Plxnb2	TRUE	FALSE	0.0469033614593526	-0.0245374817879548	-0.0421891689333699	0.00188004561685579	-0.0740757704814281	NA	0.222837525026999
Plxnc1	TRUE	FALSE	0.00537277157129112	-0.0174658942877451	-0.0185651193887651	-0.033408714480248	0.272262786292602	0.782619668562578	0.124784378346044
Plxnd1	FALSE	TRUE	0.0419240646183843	-0.00315082340866069	-0.0168826009774217	0.0555490668461597	0.0433085367152246	NA	0.141555573840751
