gene	mc_diff	mc_sig	hmc_diff	hmc_sig	delta_ratio	dmr_status	chromatin_state	me3_fold	me3_fdr	me3_n_peaks	me2_fold	me2_fdr	me2_n_peaks	k119ub_fold	k27me3_fold	k27ac_fold	atac_fold
Gm13089	-0.0297668552465538	FALSE	-3.93214257409452e-05	FALSE	0.000261353467608625	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Kcnh7	0.000303096093665634	FALSE	0.000276816847862155	FALSE	0.000262893166939393	Not DMR	Repressed_Promoter	NA	NA	NA	NA	NA	NA	0.184107317073846	0.700057275564915	NA	0.163436160015107
Mc3r	0.00168522511738955	FALSE	0.000424603327799533	FALSE	0.000265955332429374	Not DMR	Repressed_Promoter	0.249022602	0.519000511	1	NA	NA	NA	-0.456610101898729	-0.0568629801674468	NA	0.123416040151822
Mixl1	0.00275630409569172	FALSE	0.000423430812705974	FALSE	0.000268023906718678	Not DMR	Repressed_Promoter	0.289373126	0.450034471	1	NA	NA	NA	-0.456292178748313	-0.193105315314207	NA	NA
Osr2	-0.0271257364034406	TRUE	-0.00433941710686285	TRUE	0.00027358136242811	Both mC+hmC DMR	Repressed_Promoter	0.524169911	0.070962948	1	NA	NA	NA	-0.240742633204272	-0.112519898341988	NA	0.25198138735281
Pglyrp4	-0.00474484073308279	FALSE	9.84813536711766e-05	FALSE	0.000275193062066179	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Wfdc10	-0.0214965285190969	FALSE	-0.00147376788549473	FALSE	0.00027943712059697	Not DMR	Repressed_Promoter	NA	NA	NA	NA	NA	NA	NA	-0.447962236711553	NA	0.0294172237886053
G6pd2	-0.000415642410796946	FALSE	0.000261425647265036	FALSE	0.000282299712970745	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0005059498112
Mybl2	-0.00436804436560079	FALSE	4.0743198741526e-05	FALSE	0.000283087891384932	Not DMR	Repressed_Promoter	-0.236306581	0.545423783	3	NA	NA	NA	0.0587217819555135	NA	NA	0.656741056556412
Olfr1134	-0.0225127458459643	FALSE	-0.00022369989239151	FALSE	0.000285382408086211	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Olfr619	0.0248763759109782	FALSE	0.000404698335920125	FALSE	0.000292142863123903	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lhfpl2	0.00599681094195903	TRUE	0.00168894256724961	FALSE	0.000292566198560829	mC DMR only	Other	0.014634722	0.978054262	7	NA	NA	NA	-0.0330455442161991	-0.166272893161182	NA	0.170617238607367
Adam18	-0.00168275597832379	FALSE	0.000168171042554101	FALSE	0.000294636941454242	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.144052354865466
Olfr1234	-0.00739462022698723	FALSE	0.000178683495895943	FALSE	0.00029526126210872	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cybrd1	-0.00797215635358028	FALSE	-0.000425610885116834	FALSE	0.000296898509559079	Not DMR	Repressed_Promoter	0.142332479	0.741733428	1	NA	NA	NA	-0.41897705531698	-0.0869855897517843	NA	0.39785161820653
Fbxw16	-0.011848787245217	FALSE	-2.48214072602303e-05	FALSE	0.000297318809293932	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Dnah5	0.00103699086959164	FALSE	0.000389572253643861	FALSE	0.000300604208865365	Not DMR	Other	NA	NA	NA	NA	NA	NA	0.129955359973532	-0.0139599606805593	NA	0.111450123394175
Ctse	-0.0022049905836532	FALSE	9.47510829278908e-05	FALSE	0.000303969838175239	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0123939869114145
Cog7	0.00172312868622948	FALSE	0.000725712761630887	FALSE	0.000305109326002639	Not DMR	Other	0.140086039	0.73795819	2	0.721950783080807	0.00818638000965484	1	0.179943203397688	NA	-0.0419297576577459	0.370011062982464
Gm29106	-0.00896378151545818	FALSE	8.80715684583554e-05	FALSE	0.000308810744025109	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Dclre1a	-0.00638462841334742	FALSE	-0.000305276927110118	FALSE	0.000312265037790305	Not DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	0.219386599473208	0.0286720603078632
Slc22a8	-0.00806565071076826	FALSE	-0.000252653030718974	FALSE	0.000313231732373104	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0534527112370793
Rpa2	-0.0144981270434169	TRUE	-0.000521977193137534	FALSE	0.000317170684376616	mC DMR only	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.137332280749102
Erich3	-0.00231527403789289	FALSE	2.89363764659351e-05	FALSE	0.000318920448319632	Not DMR	Other	0.061715922	0.896292027	8	0.742483903472985	0.00534830856590069	1	0.785986226976153	-0.0458620510623041	-0.12178456593085	0.198732822353172
Adam6a	0.00183351421601363	FALSE	0.00027801882434627	FALSE	0.000319720646812973	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Olfr1320	-0.0017271053704242	FALSE	0.000209524088353369	FALSE	0.000320454606728384	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Itk	-0.00687841570512093	TRUE	-0.000261101351831508	FALSE	0.000321822352409573	mC DMR only	Other	-0.018052538	1	1	NA	NA	NA	NA	NA	NA	NA
A2m	-0.00448954651471667	FALSE	7.83945841325573e-05	FALSE	0.000322362223111425	Not DMR	Repressed_Promoter	-0.06916371	0.885828085	1	NA	NA	NA	NA	-0.432035864442275	NA	-0.0188693884547664
Bex6	0.0216705680443161	TRUE	0.00464957273625391	FALSE	0.00032324884921392	mC DMR only	Other	NA	NA	NA	NA	NA	NA	0.860624615188467	NA	NA	-0.0702610151829185
Ripk3	0.0193272681413164	FALSE	0.0017291961102552	FALSE	0.00032667329659801	Not DMR	Repressed_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Scamp5	-0.00428590550420249	FALSE	-0.00196717024940163	FALSE	0.00032999716728771	Not DMR	Active_Promoter	-0.135165871	0.751024609	2	NA	NA	NA	NA	NA	0.255306613534484	0.083952892727028
Il1rapl2	-0.00546116383523731	TRUE	9.10396225151378e-05	FALSE	0.000331033300633402	mC DMR only	Repressed_Promoter	0.137072481	0.736550413	1	NA	NA	NA	NA	-0.466014486677634	NA	NA
Mlip	-0.00157126082306436	FALSE	0.000177684760921767	FALSE	0.000332402917681454	Not DMR	Other	NA	NA	NA	0.642675305770093	0.0165301299087347	1	NA	0.55857855326253	NA	0.396331225311905
Adprhl1	-0.00298497253443941	FALSE	5.57764311958364e-05	FALSE	0.000334082273200836	Not DMR	Repressed_Promoter	-0.101013539	0.826596399	2	NA	NA	NA	NA	NA	NA	0.375200126777777
Vmn2r84	-0.016752955399174	FALSE	-0.000241688627603716	FALSE	0.000334771485134135	Not DMR	Other	NA	NA	NA	0.595973035580746	0.0259207600700241	1	NA	NA	NA	NA
Acot5	-0.00854090308024436	FALSE	-0.000419489101719947	FALSE	0.000335882353031045	Not DMR	Repressed_Promoter	NA	NA	NA	NA	NA	NA	-0.159721792443706	-0.0399044498757611	NA	0.157862256349513
4930415O20Rik	-0.0103388770219696	FALSE	-0.000887060017436506	FALSE	0.000342517377289769	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Olfr669	-0.0082209472767456	FALSE	0.000211556187164707	FALSE	0.000343880752065774	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Slc9a4	-0.0067138084110484	FALSE	-0.000270992182569707	FALSE	0.000344247441196835	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	0.312500291541149	NA	NA
Unc45b	-0.0121664436281615	FALSE	-0.00107642369273581	FALSE	0.000349178391200453	Not DMR	Other	NA	NA	NA	NA	NA	NA	-0.351948881442356	NA	NA	0.380563909590219
Olfr968	0.000956367105338751	FALSE	0.000331709972456091	FALSE	0.000353391416114377	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Far2	-0.0047626797738004	TRUE	-1.26742870840552e-05	FALSE	0.000357528674388805	mC DMR only	Repressed_Promoter	NA	NA	NA	0.894421380473242	0.000180427956374492	1	0.895511971803603	-0.866245743094965	1.36811269794381	1.13275936764403
Tnk1	-0.0018519179203873	FALSE	3.79886431451926e-05	FALSE	0.000357587241138935	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.209498460999508
Olfr1388	-0.00485376341714272	FALSE	0.000182003496043925	FALSE	0.000358004223618712	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arhgap42	-0.00773389535641056	TRUE	-0.000203721898281412	FALSE	0.000360509209591742	mC DMR only	Repressed_Promoter	NA	NA	NA	0.547320528302418	0.0339592311143862	1	0.387057264742993	-0.48429350808525	NA	1.03856420524994
Olfr12	-0.0175673639539379	FALSE	-0.000753958381150013	FALSE	0.00036664405719921	Not DMR	Repressed_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm5935	-0.020525687862988	FALSE	9.14358556224331e-05	FALSE	0.000367093886786	Not DMR	Other	0.110618154	1	1	NA	NA	NA	NA	NA	NA	NA
Olfr1101	0.00411335730951501	FALSE	0.00039062385144537	FALSE	0.000375463100384318	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AK157302	0.017381665790811	FALSE	0.000832142610521613	FALSE	0.000378152416089704	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Eif4ebp1	-0.00151721823117656	FALSE	0.000249850151285577	FALSE	0.000381478599955826	Not DMR	Repressed_Promoter	-0.310339431	0.411148817	1	NA	NA	NA	-0.187763777985024	-0.413074986705344	NA	0.218872378382972
Olfr1153	0.0145304918959244	FALSE	0.000527088452283747	FALSE	0.000384018160934403	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
H2-Aa	-0.00207171391170569	FALSE	0.000223538884368449	FALSE	0.00038595199422771	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0574675400037448
Ceacam14	-0.0162055052585457	FALSE	0.00021770601999747	FALSE	0.000387481296451285	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Olfr1384	0.00593326926154103	FALSE	0.000492400561568237	FALSE	0.000391542422391197	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Olfr768	-0.000319936921030939	FALSE	0.000324962606433297	FALSE	0.000394025963580843	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cadps	-0.0159293256494905	TRUE	-0.00333242015480739	TRUE	0.00039519309764402	Both mC+hmC DMR	Active_Promoter	-0.383083611	0.292648271	8	0.512295542691103	0.0453417459362212	1	0.661075179361836	0.545828125452173	0.254531584784041	0.349318925599704
Zfp977	-0.010290338830732	FALSE	0.000200542252504187	FALSE	0.000396109401998433	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sohlh2	-0.0067705442567596	FALSE	-0.000250174112393101	FALSE	0.000398208035668646	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Tram2	-0.00855390402394041	TRUE	-0.00054302190075281	FALSE	0.000398723607559798	mC DMR only	Repressed_Promoter	-0.079833814	1	1	-0.586848635590373	0.00681029790708576	1	0.412602966302325	0.668267539322995	NA	0.122454022154005
Postn	-0.00547402792600571	FALSE	2.5971520307623e-05	FALSE	0.000399320541305467	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	0.076226345253106	NA	NA
Iqcm	-0.000642054276438708	FALSE	0.000337416048203004	FALSE	0.000399945170167885	Not DMR	Other	0.110390828	1	2	NA	NA	NA	NA	NA	NA	-0.086992298416574
Ksr1	-0.0147841048132898	TRUE	-0.00288744664924856	FALSE	0.000401195449459851	mC DMR only	Other	0.17658141	0.643819466	4	NA	NA	NA	-0.0421087859069886	NA	NA	0.114411543632964
Cyp2e1	0.00922216926391695	FALSE	0.000685224605169153	FALSE	0.000401720248869697	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Dgat2l6	-0.00920669234663607	FALSE	1.28694322356869e-05	FALSE	0.000402264179900469	Not DMR	Other	-0.116850655	0.616390419	3	NA	NA	NA	NA	NA	NA	NA
Dlgap5	-0.00658902742105372	TRUE	7.06348207970484e-05	FALSE	0.000406533358393898	mC DMR only	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0712030662446552
Olfr611	-0.0155874763712658	FALSE	0.000183058016088413	FALSE	0.000412183090194321	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mroh9	-0.00504491276774943	FALSE	0.00017541784279507	FALSE	0.000414874569789787	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0402299514363775
Esp24	-0.0137357195405753	FALSE	0.00013169468505267	FALSE	0.000415500466023089	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rnf212b	0.0090803354143767	TRUE	0.00130282664733254	FALSE	0.000422811973750339	mC DMR only	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Dmp1	-0.00295331691271228	FALSE	0.000228662240690583	FALSE	0.00042287339599624	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Egfem1	-0.0046803526407162	TRUE	9.48951799332812e-05	FALSE	0.000426140033419002	mC DMR only	Repressed_Promoter	NA	NA	NA	NA	NA	NA	NA	-0.475717716051739	NA	NA
Ttc39a	-0.0153071405891152	TRUE	-0.0030170546678864	FALSE	0.000429460702791484	mC DMR only	Other	-0.048700211	0.923225903	2	NA	NA	NA	-0.160305229916993	NA	0.437174197006253	0.268714388466461
Cfap47	-0.00764901630859671	TRUE	0.000133810651281041	FALSE	0.000430583548858107	mC DMR only	Other	0.235006178	1	1	NA	NA	NA	NA	NA	NA	0.340964294021915
Gm5065	-0.00570196793028965	FALSE	0.000284617005943664	FALSE	0.000431404976665327	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Aadacl4fm5	-0.00286569929050073	FALSE	0.000305602746162537	FALSE	0.000431755741676705	Not DMR	Other	-0.221838884	1	1	NA	NA	NA	NA	NA	NA	-0.2097309679861
Flna	-0.0117088468606936	FALSE	-0.00136793584369099	FALSE	0.000434895415176106	Not DMR	Other	NA	NA	NA	NA	NA	NA	0.816847666889125	NA	-0.625515586268358	-0.035303020145832
Tacr2	-0.00325750826387661	FALSE	-5.02998617454009e-05	FALSE	0.000435587510895841	Not DMR	Other	0.245693227	0.532594147	1	NA	NA	NA	NA	NA	-0.425901322893662	-0.0233071495427905
Olfr1442	-0.000804522179968514	FALSE	0.000368084909739046	FALSE	0.000437519358581773	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ass1	-0.00899205282406801	TRUE	-0.00111483344883551	FALSE	0.000438115329598893	mC DMR only	Repressed_Promoter	-0.736651255	0.022649997	2	NA	NA	NA	-0.320891407387169	-0.686285558170178	NA	1.40679417763903
Olfr839-ps1	0.00239734456581808	FALSE	0.000304558337763819	FALSE	0.000438696704690933	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm28168	-0.00975488254045298	FALSE	0.000264947195720534	FALSE	0.000439464418380595	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fcrl1	0.00148848709484417	FALSE	0.000469807377762123	FALSE	0.000444170926208048	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Knstrn	-0.00620540972701089	FALSE	-0.000104768768575833	FALSE	0.000445017564132996	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0123694133846833
Gm10053	-0.022393594294791	FALSE	-0.000111948666315226	FALSE	0.000448040490008666	Not DMR	Poised_Enhancer	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Asic5	8.4430992369211e-05	FALSE	0.000401734331148637	FALSE	0.000449548852792747	Not DMR	Other	NA	NA	NA	NA	NA	NA	0.717748065796989	NA	NA	0.0651304860331057
Ctsr	-0.00528814160987989	FALSE	0.000286614235839982	FALSE	0.000450624570647976	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Olfr1321	0.00383229535027141	FALSE	0.000457778466054808	FALSE	0.000451627140782541	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vmn1r9	0.00683751554135603	FALSE	0.000488018239729378	FALSE	0.000452381572999441	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hecw1	-0.00561987681534681	TRUE	-0.00014886605974937	FALSE	0.000452571128254642	mC DMR only	Active_Promoter	0.065909589	0.890835616	1	NA	NA	NA	0.82582671918926	NA	0.295824151008067	0.340732041688627
Olfr17	-0.00384506725219469	FALSE	0.00028014274655782	FALSE	0.000453058570843955	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pdgfd	-0.0092938925675945	TRUE	-0.000158961409388571	FALSE	0.000454966579872172	mC DMR only	Repressed_Promoter	NA	NA	NA	NA	NA	NA	NA	-0.0744628914081261	NA	-0.0235523817459133
Snx31	-0.00659959512216723	FALSE	-0.000116621073023356	FALSE	0.000455212254212328	Not DMR	Repressed_Promoter	NA	NA	NA	NA	NA	NA	0.41103065730652	0.00901285229578955	NA	0.21011399046361
Folr2	-0.00423746895964872	FALSE	0.000114342444018374	FALSE	0.000456655133479741	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gbp10	0.00922812361630632	FALSE	0.00102897683815186	FALSE	0.000457474990457951	Not DMR	Poised_Enhancer	-0.195470263	0.635914025	1	NA	NA	NA	NA	NA	-1.15513883682039	-0.85879504716499
Olfr1100	-0.00676889840765715	FALSE	0.000256805845007705	FALSE	0.000458716546546088	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5830411N06Rik	-0.00639703816637416	FALSE	0.000140600180045414	FALSE	0.000460021913127433	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Usp17lb	0.0103094041805192	FALSE	0.00055616542647135	FALSE	0.000462935783651301	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Defb8	-0.0424571922511695	FALSE	-0.000581417481838816	FALSE	0.000463285381409648	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Noc4l	-0.0169785650161034	FALSE	-0.000640586857510221	FALSE	0.000464690116390637	Not DMR	Other	0.041199273	0.934682496	1	NA	NA	NA	NA	NA	0.677712573543302	0.106671808226383
Ccdc62	-0.0137302643047428	TRUE	-0.00104301770145733	FALSE	0.000464955639014317	mC DMR only	Other	NA	NA	NA	NA	NA	NA	NA	NA	0.140865194635849	0.0783378621472318
Col2a1	-0.0155957145938093	TRUE	-0.00140055115906967	FALSE	0.000468940257968536	mC DMR only	Repressed_Promoter	0.190580777	0.639537805	2	NA	NA	NA	-0.178040999307604	-0.00310536020193269	NA	0.491218689483297
Olfr707	0.0204761045923081	FALSE	0.000569325055410276	FALSE	0.000470556814646755	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cltrn	-0.000855342572932072	FALSE	0.000373312778307398	FALSE	0.000471322279169545	Not DMR	Other	NA	NA	NA	0.556854087421843	0.0186345003996231	1	NA	NA	NA	0.587772482047153
Gm3604	0.0201177036145445	TRUE	0.000613963610277893	FALSE	0.00047484660732938	mC DMR only	Other	NA	NA	NA	NA	NA	NA	NA	NA	0.650250425000004	0.568091333536227
Kcnj14	-0.00947527286883998	FALSE	-0.000263961634721373	FALSE	0.000475279333403619	Not DMR	Repressed_Promoter	-0.096029754	0.836253458	1	NA	NA	NA	NA	NA	NA	NA
Olfr1201	-0.0126960097130767	FALSE	0.000156082636492628	FALSE	0.000475619907330676	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Olfr609	0.00990744342924499	FALSE	0.0005357528453445	FALSE	0.000479646960973436	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ppm1n	-0.0227974482929435	FALSE	-0.00305359134179239	FALSE	0.00047978626059092	Not DMR	Repressed_Promoter	0.108751317	0.809213677	1	NA	NA	NA	NA	0.531633346305872	NA	NA
Cyp2c68	-0.00997736499333157	TRUE	0.000280750134494412	FALSE	0.00048169712026327	mC DMR only	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Olfr243	0.0777790291116756	TRUE	0.00234830223663913	FALSE	0.000482645265350905	mC DMR only	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hmgn5	-0.0128587909126843	FALSE	-0.000530683892549962	FALSE	0.000484911437216337	Not DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	0.762517702347903	NA	0.270336421938159	0.280691500949725
Olfr652	0.0110122640962922	FALSE	0.000542224198837015	FALSE	0.000487867780756074	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4930563M21Rik	-0.0013361922197056	FALSE	0.000415907106507265	FALSE	0.000488669612221462	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4932411N23Rik	-0.0346182993985245	FALSE	0.000261248421688593	FALSE	0.000489225912136125	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chdh	-0.0160146523688854	TRUE	-0.00297435200642601	FALSE	0.000490213822162328	mC DMR only	Repressed_Promoter	0.148817342	0.727134002	1	NA	NA	NA	-0.212189910519259	-0.221614611923056	-0.149910699763551	-0.0167749620413534
Acsm5	-0.0048947429339814	FALSE	7.00175843251424e-05	FALSE	0.000490691113349345	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.279675139255879
Fas	-0.0077855795123386	FALSE	-6.72863594297912e-05	FALSE	0.000493580193673529	Not DMR	Repressed_Promoter	NA	NA	NA	-0.616748293795889	0.0124591336004215	1	-0.0518185177507622	0.0898274779290621	NA	0.221714215695096
AA792892	-0.0075324168489429	FALSE	0.000334148841993643	FALSE	0.000498784071513931	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Styxl1	0.00498254058030045	FALSE	0.00100213739168052	FALSE	0.000499134703416795	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	-0.00858312879558457	-0.0449576997322245
Olfr1214	-0.00711647900688239	FALSE	0.000318691024067841	FALSE	0.00050360527749618	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cyp2b19	-0.0119662423660162	FALSE	0.000223367418112793	FALSE	0.000503796503504557	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Olfr1367	0.00930359812152704	FALSE	0.000587129524263151	FALSE	0.000506683829327731	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Defb42	0.00409345396981442	FALSE	0.00120927279758984	FALSE	0.000509600903060986	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Tnip2	-0.00352721025210356	FALSE	-5.90304285956328e-05	FALSE	0.000512938882774955	Not DMR	Repressed_Promoter	-0.166055071	0.694342939	2	NA	NA	NA	-0.200863437576462	-0.147969885453263	NA	0.288068619404393
Gulp1	-0.00345992129321804	FALSE	0.00029521160736621	FALSE	0.000514854447601916	Not DMR	Repressed_Promoter	NA	NA	NA	NA	NA	NA	0.205985903612586	NA	NA	0.590515918451739
6820408C15Rik	-0.00445018677702225	FALSE	-0.000324019113909113	FALSE	0.00051564745391186	Not DMR	Other	0.099053253	0.830315701	1	NA	NA	NA	NA	NA	NA	0.12794728386943
Cgref1	-0.0163651687029842	FALSE	-0.00217985802559828	FALSE	0.000516160171851826	Not DMR	Other	NA	NA	NA	NA	NA	NA	0.509027430355103	NA	NA	-0.053579483085467
Tlr11	-0.00226441811284128	FALSE	0.000364997566968043	FALSE	0.000517549043251325	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vmn1r200	-0.0013353743275204	FALSE	0.000380992610526	FALSE	0.000519929178402625	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm8257	-0.00239160007208705	FALSE	0.000403619843694515	FALSE	0.000520353847726852	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BC049762	-0.0046806214166768	FALSE	5.13299796478517e-06	FALSE	0.000521068980333703	Not DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Msrb2	-0.00925401091027278	FALSE	-0.000584456643568418	FALSE	0.000522624451247178	Not DMR	Other	NA	NA	NA	0.525916784488765	0.0466441513981692	1	0.940984501209238	NA	NA	0.383066076388817
Olfr635	0.0038919232009722	FALSE	0.000467347407699467	FALSE	0.000523249117511197	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acsm1	0.0025010188029404	FALSE	0.000603020819360187	FALSE	0.000525525992886793	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trim12a	-0.000549429324550821	FALSE	0.000362346831052081	FALSE	0.000525986745551973	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cyp4a29	0.0072408909038808	FALSE	0.000560136552350685	FALSE	0.000527067829796033	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chek1	-0.00798839021376152	FALSE	9.68213331578767e-05	FALSE	0.000528162453141703	Not DMR	Other	0.086151646	0.854623751	1	NA	NA	NA	NA	NA	0.316544625427266	0.283751076013483
Cpb1	-0.00141328417948694	FALSE	0.000378720584721888	FALSE	0.000530250152071365	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Kcnj8	-0.000480547318008506	FALSE	0.000359689313158218	FALSE	0.000530645851157821	Not DMR	Repressed_Promoter	0.348227796	0.342190879	1	NA	NA	NA	-0.208538855614603	-0.192668480389243	NA	0.124335870395716
Cdca7l	-0.00756678033751557	TRUE	-0.000233549925677326	FALSE	0.000531122906094986	mC DMR only	Repressed_Promoter	0.495475147	0.152201625	1	0.623140943217566	0.0184673577958557	4	0.52985080309836	-0.0560147198364186	1.48434155814745	0.176232235040812
Soat1	-0.0134503630285072	TRUE	-0.000543191115511307	FALSE	0.000531280062378681	mC DMR only	Other	0.080084315	0.86800495	1	NA	NA	NA	0.130883938496775	NA	NA	0.428208928461588
Olfr869	-0.0107805713857007	FALSE	0.000326968643168834	FALSE	0.000531329823114979	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Catsper1	-0.00232252868233318	FALSE	0.000379586030795884	FALSE	0.000531716157457979	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.225077619970883
Insl6	-0.00592631814659483	FALSE	0.000109254576555695	FALSE	0.000531722970818369	Not DMR	Repressed_Promoter	NA	NA	NA	NA	NA	NA	0.176405127637971	0.507767133868403	NA	NA
Cyp2c67	-0.00644248206463449	FALSE	0.000349841863897074	FALSE	0.000540371494194983	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cngb3	-0.000988332500415301	FALSE	0.000427998548280711	FALSE	0.000540464954570538	Not DMR	Other	NA	NA	NA	NA	NA	NA	0.184906185736516	NA	NA	0.215280024627361
Obox1	-0.00843015479821885	TRUE	0.00031588164084058	FALSE	0.000541340642716759	mC DMR only	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Olfr704	0.0403650532673833	TRUE	0.00110197249142117	FALSE	0.000545138368889694	mC DMR only	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
