gene_symbol	gene_class	feature_idx	feature_label	distance_to_tss	k27ac_class
Pgap3	invariant	113	P60	1986814.5	stable_k27ac
Ormdl3	invariant	203	P60	1619761	lost_k27ac
Ormdl3	invariant	204	P60	1228489.5	stable_k27ac
Ormdl3	invariant	205	P60	1148451.5	stable_k27ac
Ormdl3	invariant	206	P60	1043995	gained_k27ac
Ormdl3	invariant	207	P60	259057.5	stable_k27ac
Ormdl3	invariant	208	P60	161444.5	stable_k27ac
Ormdl3	invariant	209	P60	362341.5	lost_k27ac
Ormdl3	invariant	113	P60	1799936.5	stable_k27ac
Med24	invariant	203	P60	1761828	lost_k27ac
Med24	invariant	204	P60	1370556.5	stable_k27ac
Med24	invariant	205	P60	1290518.5	stable_k27ac
Med24	invariant	206	P60	1186062	gained_k27ac
Med24	invariant	207	P60	401124.5	stable_k27ac
Med24	invariant	208	P60	19377.5	stable_k27ac
Med24	invariant	209	P60	220274.5	lost_k27ac
Med24	invariant	113	P60	1657869.5	stable_k27ac
Nr1d1	invariant	203	P60	1807726	lost_k27ac
Nr1d1	invariant	204	P60	1416454.5	stable_k27ac
Nr1d1	invariant	205	P60	1336416.5	stable_k27ac
Nr1d1	invariant	206	P60	1231960	gained_k27ac
Nr1d1	invariant	207	P60	447022.5	stable_k27ac
Nr1d1	invariant	208	P60	26520.5	stable_k27ac
Nr1d1	invariant	209	P60	174376.5	lost_k27ac
Nr1d1	invariant	113	P60	1611971.5	stable_k27ac
Msl1	invariant	203	P60	1827909	lost_k27ac
Msl1	invariant	204	P60	1436637.5	stable_k27ac
Msl1	invariant	205	P60	1356599.5	stable_k27ac
Msl1	invariant	206	P60	1252143	gained_k27ac
Msl1	invariant	207	P60	467205.5	stable_k27ac
Msl1	invariant	208	P60	46703.5	stable_k27ac
Msl1	invariant	209	P60	154193.5	lost_k27ac
Msl1	invariant	113	P60	1591788.5	stable_k27ac
Krt222	invariant	204	P60	1885206.5	stable_k27ac
Krt222	invariant	205	P60	1805168.5	stable_k27ac
Krt222	invariant	206	P60	1700712	gained_k27ac
Krt222	invariant	207	P60	915774.5	stable_k27ac
Krt222	invariant	208	P60	495272.5	stable_k27ac
Krt222	invariant	209	P60	294375.5	lost_k27ac
Krt222	invariant	113	P60	1143219.5	stable_k27ac
Krt222	invariant	114	P60	1932255.5	stable_k27ac
Krt222	invariant	115	P60	1945373	stable_k27ac
Krt28	invariant	204	P60	2016024.5	stable_k27ac
Krt28	invariant	205	P60	1935986.5	stable_k27ac
Krt28	invariant	206	P60	1831530	gained_k27ac
Krt28	invariant	207	P60	1046592.5	stable_k27ac
Krt28	invariant	208	P60	626090.5	stable_k27ac
Krt28	invariant	209	P60	425193.5	lost_k27ac
Krt28	invariant	113	P60	1012401.5	stable_k27ac
Krt28	invariant	114	P60	1801437.5	stable_k27ac
Krt28	invariant	115	P60	1814555	stable_k27ac
Hap1	invariant	208	P60	1607315.5	stable_k27ac
Hap1	invariant	209	P60	1406418.5	lost_k27ac
Hap1	invariant	113	P60	31176.5	stable_k27ac
Hap1	invariant	114	P60	820212.5	stable_k27ac
Hap1	invariant	115	P60	833330	stable_k27ac
Hap1	invariant	116	P60	1298476.5	stable_k27ac
Hap1	invariant	117	P60	1663000	lost_k27ac
Hap1	invariant	118	P60	1862472	stable_k27ac
Hap1	invariant	119	P60	1978086.5	lost_k27ac
Jup	invariant	208	P60	1648950.5	stable_k27ac
Jup	invariant	209	P60	1448053.5	lost_k27ac
Jup	invariant	113	P60	10458.5	stable_k27ac
Jup	invariant	114	P60	778577.5	stable_k27ac
Jup	invariant	115	P60	791695	stable_k27ac
Jup	invariant	116	P60	1256841.5	stable_k27ac
Jup	invariant	117	P60	1621365	lost_k27ac
Jup	invariant	118	P60	1820837	stable_k27ac
Jup	invariant	119	P60	1936451.5	lost_k27ac
Jup	invariant	120	P60	1992594.5	stable_k27ac
Acly	invariant	208	P60	1779187.5	stable_k27ac
Acly	invariant	209	P60	1578290.5	lost_k27ac
Acly	invariant	113	P60	140695.5	stable_k27ac
Acly	invariant	114	P60	648340.5	stable_k27ac
Acly	invariant	115	P60	661458	stable_k27ac
Acly	invariant	116	P60	1126604.5	stable_k27ac
Acly	invariant	117	P60	1491128	lost_k27ac
Acly	invariant	118	P60	1690600	stable_k27ac
Acly	invariant	119	P60	1806214.5	lost_k27ac
Acly	invariant	120	P60	1862357.5	stable_k27ac
Acly	invariant	121	P60	1922266.5	stable_k27ac
Dnajc7	invariant	208	P60	1871355.5	stable_k27ac
Dnajc7	invariant	209	P60	1670458.5	lost_k27ac
Dnajc7	invariant	113	P60	232863.5	stable_k27ac
Dnajc7	invariant	114	P60	556172.5	stable_k27ac
Dnajc7	invariant	115	P60	569290	stable_k27ac
Dnajc7	invariant	116	P60	1034436.5	stable_k27ac
Dnajc7	invariant	117	P60	1398960	lost_k27ac
Dnajc7	invariant	118	P60	1598432	stable_k27ac
Dnajc7	invariant	119	P60	1714046.5	lost_k27ac
Dnajc7	invariant	120	P60	1770189.5	stable_k27ac
Dnajc7	invariant	121	P60	1830098.5	stable_k27ac
Ghdc	invariant	209	P60	1821247.5	lost_k27ac
Ghdc	invariant	113	P60	383652.5	stable_k27ac
Ghdc	invariant	114	P60	405383.5	stable_k27ac
Ghdc	invariant	115	P60	418501	stable_k27ac
Ghdc	invariant	116	P60	883647.5	stable_k27ac
Ghdc	invariant	117	P60	1248171	lost_k27ac
Ghdc	invariant	118	P60	1447643	stable_k27ac
Ghdc	invariant	119	P60	1563257.5	lost_k27ac
Ghdc	invariant	120	P60	1619400.5	stable_k27ac
Ghdc	invariant	121	P60	1679309.5	stable_k27ac
Ghdc	invariant	122	P60	1984122	lost_k27ac
Stat5a	invariant	209	P60	1909641.5	lost_k27ac
Stat5a	invariant	113	P60	472046.5	stable_k27ac
Stat5a	invariant	114	P60	316989.5	stable_k27ac
Stat5a	invariant	115	P60	330107	stable_k27ac
Stat5a	invariant	116	P60	795253.5	stable_k27ac
Stat5a	invariant	117	P60	1159777	lost_k27ac
Stat5a	invariant	118	P60	1359249	stable_k27ac
Stat5a	invariant	119	P60	1474863.5	lost_k27ac
Stat5a	invariant	120	P60	1531006.5	stable_k27ac
Stat5a	invariant	121	P60	1590915.5	stable_k27ac
Stat5a	invariant	122	P60	1895728	lost_k27ac
Stat3	invariant	209	P60	1989830.5	lost_k27ac
Stat3	invariant	113	P60	552235.5	stable_k27ac
Stat3	invariant	114	P60	236800.5	stable_k27ac
Stat3	invariant	115	P60	249918	stable_k27ac
Stat3	invariant	116	P60	715064.5	stable_k27ac
Stat3	invariant	117	P60	1079588	lost_k27ac
Stat3	invariant	118	P60	1279060	stable_k27ac
Stat3	invariant	119	P60	1394674.5	lost_k27ac
Stat3	invariant	120	P60	1450817.5	stable_k27ac
Stat3	invariant	121	P60	1510726.5	stable_k27ac
Stat3	invariant	122	P60	1815539	lost_k27ac
Atp6v0a1	invariant	113	P60	622147.5	stable_k27ac
Atp6v0a1	invariant	114	P60	166888.5	stable_k27ac
Atp6v0a1	invariant	115	P60	180006	stable_k27ac
Atp6v0a1	invariant	116	P60	645152.5	stable_k27ac
Atp6v0a1	invariant	117	P60	1009676	lost_k27ac
Atp6v0a1	invariant	118	P60	1209148	stable_k27ac
Atp6v0a1	invariant	119	P60	1324762.5	lost_k27ac
Atp6v0a1	invariant	120	P60	1380905.5	stable_k27ac
Atp6v0a1	invariant	121	P60	1440814.5	stable_k27ac
Atp6v0a1	invariant	122	P60	1745627	lost_k27ac
Psmc3ip	invariant	113	P60	708131.5	stable_k27ac
Psmc3ip	invariant	114	P60	80904.5	stable_k27ac
Psmc3ip	invariant	115	P60	94022	stable_k27ac
Psmc3ip	invariant	116	P60	559168.5	stable_k27ac
Psmc3ip	invariant	117	P60	923692	lost_k27ac
Psmc3ip	invariant	118	P60	1123164	stable_k27ac
Psmc3ip	invariant	119	P60	1238778.5	lost_k27ac
Psmc3ip	invariant	120	P60	1294921.5	stable_k27ac
Psmc3ip	invariant	121	P60	1354830.5	stable_k27ac
Psmc3ip	invariant	122	P60	1659643	lost_k27ac
Retreg3	invariant	113	P60	732588.5	stable_k27ac
Retreg3	invariant	114	P60	56447.5	stable_k27ac
Retreg3	invariant	115	P60	69565	stable_k27ac
Retreg3	invariant	116	P60	534711.5	stable_k27ac
Retreg3	invariant	117	P60	899235	lost_k27ac
Retreg3	invariant	118	P60	1098707	stable_k27ac
Retreg3	invariant	119	P60	1214321.5	lost_k27ac
Retreg3	invariant	120	P60	1270464.5	stable_k27ac
Retreg3	invariant	121	P60	1330373.5	stable_k27ac
Retreg3	invariant	122	P60	1635186	lost_k27ac
Retreg3	invariant	123	P60	2003400.5	stable_k27ac
Plekhh3	invariant	113	P60	784046.5	stable_k27ac
Plekhh3	invariant	114	P60	4989.5	stable_k27ac
Plekhh3	invariant	115	P60	18107	stable_k27ac
Plekhh3	invariant	116	P60	483253.5	stable_k27ac
Plekhh3	invariant	117	P60	847777	lost_k27ac
Plekhh3	invariant	118	P60	1047249	stable_k27ac
Plekhh3	invariant	119	P60	1162863.5	lost_k27ac
Plekhh3	invariant	120	P60	1219006.5	stable_k27ac
Plekhh3	invariant	121	P60	1278915.5	stable_k27ac
Plekhh3	invariant	122	P60	1583728	lost_k27ac
Plekhh3	invariant	123	P60	1951942.5	stable_k27ac
Cntnap1	invariant	113	P60	783218.5	stable_k27ac
Cntnap1	invariant	114	P60	5817.5	stable_k27ac
Cntnap1	invariant	115	P60	18935	stable_k27ac
Cntnap1	invariant	116	P60	484081.5	stable_k27ac
Cntnap1	invariant	117	P60	848605	lost_k27ac
Cntnap1	invariant	118	P60	1048077	stable_k27ac
Cntnap1	invariant	119	P60	1163691.5	lost_k27ac
Cntnap1	invariant	120	P60	1219834.5	stable_k27ac
Cntnap1	invariant	121	P60	1279743.5	stable_k27ac
Cntnap1	invariant	122	P60	1584556	lost_k27ac
Cntnap1	invariant	123	P60	1952770.5	stable_k27ac
Ezh1	invariant	113	P60	839158.5	stable_k27ac
Ezh1	invariant	114	P60	50122.5	stable_k27ac
Ezh1	invariant	115	P60	37005	stable_k27ac
Ezh1	invariant	116	P60	428141.5	stable_k27ac
Ezh1	invariant	117	P60	792665	lost_k27ac
Ezh1	invariant	118	P60	992137	stable_k27ac
Ezh1	invariant	119	P60	1107751.5	lost_k27ac
Ezh1	invariant	120	P60	1163894.5	stable_k27ac
Ezh1	invariant	121	P60	1223803.5	stable_k27ac
Ezh1	invariant	122	P60	1528616	lost_k27ac
Ezh1	invariant	123	P60	1896830.5	stable_k27ac
Ezh1	invariant	124	P60	1969754	stable_k27ac
Nbr1	invariant	113	P60	1164844.5	stable_k27ac
Nbr1	invariant	114	P60	375808.5	stable_k27ac
Nbr1	invariant	115	P60	362691	stable_k27ac
Nbr1	invariant	116	P60	102455.5	stable_k27ac
Nbr1	invariant	117	P60	466979	lost_k27ac
Nbr1	invariant	118	P60	666451	stable_k27ac
Nbr1	invariant	119	P60	782065.5	lost_k27ac
Nbr1	invariant	120	P60	838208.5	stable_k27ac
Nbr1	invariant	121	P60	898117.5	stable_k27ac
Nbr1	invariant	122	P60	1202930	lost_k27ac
Nbr1	invariant	123	P60	1571144.5	stable_k27ac
Nbr1	invariant	124	P60	1644068	stable_k27ac
Rdm1	invariant	113	P60	1239890.5	stable_k27ac
Rdm1	invariant	114	P60	450854.5	stable_k27ac
Rdm1	invariant	115	P60	437737	stable_k27ac
Rdm1	invariant	116	P60	27409.5	stable_k27ac
Rdm1	invariant	117	P60	391933	lost_k27ac
Rdm1	invariant	118	P60	591405	stable_k27ac
Rdm1	invariant	119	P60	707019.5	lost_k27ac
Rdm1	invariant	120	P60	763162.5	stable_k27ac
Rdm1	invariant	121	P60	823071.5	stable_k27ac
Rdm1	invariant	122	P60	1127884	lost_k27ac
Rdm1	invariant	123	P60	1496098.5	stable_k27ac
Rdm1	invariant	124	P60	1569022	stable_k27ac
Etv4	invariant	113	P60	1398066.5	stable_k27ac
Etv4	invariant	114	P60	609030.5	stable_k27ac
Etv4	invariant	115	P60	595913	stable_k27ac
Etv4	invariant	116	P60	130766.5	stable_k27ac
Etv4	invariant	117	P60	233757	lost_k27ac
Etv4	invariant	118	P60	433229	stable_k27ac
Etv4	invariant	119	P60	548843.5	lost_k27ac
Etv4	invariant	120	P60	604986.5	stable_k27ac
Etv4	invariant	121	P60	664895.5	stable_k27ac
Etv4	invariant	122	P60	969708	lost_k27ac
Etv4	invariant	123	P60	1337922.5	stable_k27ac
Etv4	invariant	124	P60	1410846	stable_k27ac
Meox1	invariant	113	P60	1507069.5	stable_k27ac
Meox1	invariant	114	P60	718033.5	stable_k27ac
Meox1	invariant	115	P60	704916	stable_k27ac
Meox1	invariant	116	P60	239769.5	stable_k27ac
Meox1	invariant	117	P60	124754	lost_k27ac
Meox1	invariant	118	P60	324226	stable_k27ac
Meox1	invariant	119	P60	439840.5	lost_k27ac
Meox1	invariant	120	P60	495983.5	stable_k27ac
Meox1	invariant	121	P60	555892.5	stable_k27ac
Meox1	invariant	122	P60	860705	lost_k27ac
Meox1	invariant	123	P60	1228919.5	stable_k27ac
Meox1	invariant	124	P60	1301843	stable_k27ac
G6pc3	invariant	113	P60	1802315.5	stable_k27ac
G6pc3	invariant	114	P60	1013279.5	stable_k27ac
G6pc3	invariant	115	P60	1000162	stable_k27ac
G6pc3	invariant	116	P60	535015.5	stable_k27ac
G6pc3	invariant	117	P60	170492	lost_k27ac
G6pc3	invariant	118	P60	28980	stable_k27ac
G6pc3	invariant	119	P60	144594.5	lost_k27ac
G6pc3	invariant	120	P60	200737.5	stable_k27ac
G6pc3	invariant	121	P60	260646.5	stable_k27ac
G6pc3	invariant	122	P60	565459	lost_k27ac
G6pc3	invariant	123	P60	933673.5	stable_k27ac
G6pc3	invariant	124	P60	1006597	stable_k27ac
G6pc3	invariant	125	P60	1969691	lost_k27ac
Ubtf	invariant	113	P60	1932437.5	stable_k27ac
Ubtf	invariant	114	P60	1143401.5	stable_k27ac
Ubtf	invariant	115	P60	1130284	stable_k27ac
Ubtf	invariant	116	P60	665137.5	stable_k27ac
Ubtf	invariant	117	P60	300614	lost_k27ac
Ubtf	invariant	118	P60	101142	stable_k27ac
Ubtf	invariant	119	P60	14472.5	lost_k27ac
Ubtf	invariant	120	P60	70615.5	stable_k27ac
Ubtf	invariant	121	P60	130524.5	stable_k27ac
Ubtf	invariant	122	P60	435337	lost_k27ac
Ubtf	invariant	123	P60	803551.5	stable_k27ac
Ubtf	invariant	124	P60	876475	stable_k27ac
Ubtf	invariant	125	P60	1839569	lost_k27ac
Ubtf	invariant	126	P60	1947428.5	gained_k27ac
Fzd2	invariant	114	P60	1428055.5	stable_k27ac
Fzd2	invariant	115	P60	1414938	stable_k27ac
Fzd2	invariant	116	P60	949791.5	stable_k27ac
Fzd2	invariant	117	P60	585268	lost_k27ac
Fzd2	invariant	118	P60	385796	stable_k27ac
Fzd2	invariant	119	P60	270181.5	lost_k27ac
Fzd2	invariant	120	P60	214038.5	stable_k27ac
Fzd2	invariant	121	P60	154129.5	stable_k27ac
Fzd2	invariant	122	P60	150683	lost_k27ac
Fzd2	invariant	123	P60	518897.5	stable_k27ac
Fzd2	invariant	124	P60	591821	stable_k27ac
Fzd2	invariant	125	P60	1554915	lost_k27ac
Fzd2	invariant	126	P60	1662774.5	gained_k27ac
Meioc	invariant	114	P60	1487375.5	stable_k27ac
Meioc	invariant	115	P60	1474258	stable_k27ac
Meioc	invariant	116	P60	1009111.5	stable_k27ac
Meioc	invariant	117	P60	644588	lost_k27ac
Meioc	invariant	118	P60	445116	stable_k27ac
Meioc	invariant	119	P60	329501.5	lost_k27ac
Meioc	invariant	120	P60	273358.5	stable_k27ac
Meioc	invariant	121	P60	213449.5	stable_k27ac
Meioc	invariant	122	P60	91363	lost_k27ac
Meioc	invariant	123	P60	459577.5	stable_k27ac
Meioc	invariant	124	P60	532501	stable_k27ac
Meioc	invariant	125	P60	1495595	lost_k27ac
Meioc	invariant	126	P60	1603454.5	gained_k27ac
Ccdc43	invariant	114	P60	1521441.5	stable_k27ac
Ccdc43	invariant	115	P60	1508324	stable_k27ac
Ccdc43	invariant	116	P60	1043177.5	stable_k27ac
Ccdc43	invariant	117	P60	678654	lost_k27ac
Ccdc43	invariant	118	P60	479182	stable_k27ac
Ccdc43	invariant	119	P60	363567.5	lost_k27ac
Ccdc43	invariant	120	P60	307424.5	stable_k27ac
Ccdc43	invariant	121	P60	247515.5	stable_k27ac
Ccdc43	invariant	122	P60	57297	lost_k27ac
Ccdc43	invariant	123	P60	425511.5	stable_k27ac
Ccdc43	invariant	124	P60	498435	stable_k27ac
Ccdc43	invariant	125	P60	1461529	lost_k27ac
Ccdc43	invariant	126	P60	1569388.5	gained_k27ac
Plcd3	invariant	114	P60	1925317.5	stable_k27ac
Plcd3	invariant	115	P60	1912200	stable_k27ac
Plcd3	invariant	116	P60	1447053.5	stable_k27ac
Plcd3	invariant	117	P60	1082530	lost_k27ac
Plcd3	invariant	118	P60	883058	stable_k27ac
Plcd3	invariant	119	P60	767443.5	lost_k27ac
Plcd3	invariant	120	P60	711300.5	stable_k27ac
Plcd3	invariant	121	P60	651391.5	stable_k27ac
Plcd3	invariant	122	P60	346579	lost_k27ac
Plcd3	invariant	123	P60	21635.5	stable_k27ac
Plcd3	invariant	124	P60	94559	stable_k27ac
Plcd3	invariant	125	P60	1057653	lost_k27ac
Plcd3	invariant	126	P60	1165512.5	gained_k27ac
Fmnl1	invariant	114	P60	1994766.5	stable_k27ac
Fmnl1	invariant	115	P60	1981649	stable_k27ac
Fmnl1	invariant	116	P60	1516502.5	stable_k27ac
Fmnl1	invariant	117	P60	1151979	lost_k27ac
Fmnl1	invariant	118	P60	952507	stable_k27ac
Fmnl1	invariant	119	P60	836892.5	lost_k27ac
Fmnl1	invariant	120	P60	780749.5	stable_k27ac
Fmnl1	invariant	121	P60	720840.5	stable_k27ac
Fmnl1	invariant	122	P60	416028	lost_k27ac
Fmnl1	invariant	123	P60	47813.5	stable_k27ac
Fmnl1	invariant	124	P60	25110	stable_k27ac
Fmnl1	invariant	125	P60	988204	lost_k27ac
Fmnl1	invariant	126	P60	1096063.5	gained_k27ac
Arhgap27	invariant	116	P60	1709087.5	stable_k27ac
Arhgap27	invariant	117	P60	1344564	lost_k27ac
Arhgap27	invariant	118	P60	1145092	stable_k27ac
Arhgap27	invariant	119	P60	1029477.5	lost_k27ac
Arhgap27	invariant	120	P60	973334.5	stable_k27ac
Arhgap27	invariant	121	P60	913425.5	stable_k27ac
Arhgap27	invariant	122	P60	608613	lost_k27ac
Arhgap27	invariant	123	P60	240398.5	stable_k27ac
Arhgap27	invariant	124	P60	167475	stable_k27ac
Arhgap27	invariant	125	P60	795619	lost_k27ac
Arhgap27	invariant	126	P60	903478.5	gained_k27ac
Gosr2	invariant	117	P60	1678770	lost_k27ac
Gosr2	invariant	118	P60	1479298	stable_k27ac
Gosr2	invariant	119	P60	1363683.5	lost_k27ac
Gosr2	invariant	120	P60	1307540.5	stable_k27ac
Gosr2	invariant	121	P60	1247631.5	stable_k27ac
Gosr2	invariant	122	P60	942819	lost_k27ac
Gosr2	invariant	123	P60	574604.5	stable_k27ac
Gosr2	invariant	124	P60	501681	stable_k27ac
Gosr2	invariant	125	P60	461413	lost_k27ac
Gosr2	invariant	126	P60	569272.5	gained_k27ac
Wnt9b	invariant	117	P60	1730693	lost_k27ac
Wnt9b	invariant	118	P60	1531221	stable_k27ac
Wnt9b	invariant	119	P60	1415606.5	lost_k27ac
Wnt9b	invariant	120	P60	1359463.5	stable_k27ac
Wnt9b	invariant	121	P60	1299554.5	stable_k27ac
Wnt9b	invariant	122	P60	994742	lost_k27ac
Wnt9b	invariant	123	P60	626527.5	stable_k27ac
Wnt9b	invariant	124	P60	553604	stable_k27ac
Wnt9b	invariant	125	P60	409490	lost_k27ac
Wnt9b	invariant	126	P60	517349.5	gained_k27ac
Wnt3	invariant	117	P60	1755022	lost_k27ac
Wnt3	invariant	118	P60	1555550	stable_k27ac
Wnt3	invariant	119	P60	1439935.5	lost_k27ac
Wnt3	invariant	120	P60	1383792.5	stable_k27ac
Wnt3	invariant	121	P60	1323883.5	stable_k27ac
Wnt3	invariant	122	P60	1019071	lost_k27ac
Wnt3	invariant	123	P60	650856.5	stable_k27ac
Wnt3	invariant	124	P60	577933	stable_k27ac
Wnt3	invariant	125	P60	385161	lost_k27ac
Wnt3	invariant	126	P60	493020.5	gained_k27ac
Nsf	invariant	117	P60	1934928	lost_k27ac
Nsf	invariant	118	P60	1735456	stable_k27ac
Nsf	invariant	119	P60	1619841.5	lost_k27ac
Nsf	invariant	120	P60	1563698.5	stable_k27ac
Nsf	invariant	121	P60	1503789.5	stable_k27ac
Nsf	invariant	122	P60	1198977	lost_k27ac
Nsf	invariant	123	P60	830762.5	stable_k27ac
Nsf	invariant	124	P60	757839	stable_k27ac
Nsf	invariant	125	P60	205255	lost_k27ac
Nsf	invariant	126	P60	313114.5	gained_k27ac
Arf2	invariant	117	P60	1947611	lost_k27ac
Arf2	invariant	118	P60	1748139	stable_k27ac
Arf2	invariant	119	P60	1632524.5	lost_k27ac
Arf2	invariant	120	P60	1576381.5	stable_k27ac
Arf2	invariant	121	P60	1516472.5	stable_k27ac
Arf2	invariant	122	P60	1211660	lost_k27ac
Arf2	invariant	123	P60	843445.5	stable_k27ac
Arf2	invariant	124	P60	770522	stable_k27ac
Arf2	invariant	125	P60	192572	lost_k27ac
Arf2	invariant	126	P60	300431.5	gained_k27ac
Kansl1	invariant	122	P60	1713782	lost_k27ac
Kansl1	invariant	123	P60	1345567.5	stable_k27ac
Kansl1	invariant	124	P60	1272644	stable_k27ac
Kansl1	invariant	125	P60	309550	lost_k27ac
Kansl1	invariant	126	P60	201690.5	gained_k27ac
Kansl1	invariant	127	P60	1697962	lost_k27ac
Kansl1	invariant	128	P60	1808811	no_diffbind_peak
Myl4	invariant	122	P60	1795584	lost_k27ac
Myl4	invariant	123	P60	1427369.5	stable_k27ac
Myl4	invariant	124	P60	1354446	stable_k27ac
Myl4	invariant	125	P60	391352	lost_k27ac
Myl4	invariant	126	P60	283492.5	gained_k27ac
Myl4	invariant	127	P60	1616160	lost_k27ac
Myl4	invariant	128	P60	1727009	no_diffbind_peak
Ddx42	invariant	126	P60	1949755.5	gained_k27ac
Ddx42	invariant	127	P60	50103	lost_k27ac
Ddx42	invariant	128	P60	60746	no_diffbind_peak
Ddx42	invariant	129	P60	592213.5	stable_k27ac
Tex2	invariant	127	P60	446600	lost_k27ac
Tex2	invariant	128	P60	335751	no_diffbind_peak
Tex2	invariant	129	P60	195716.5	stable_k27ac
Ddx5	invariant	127	P60	622362	lost_k27ac
Ddx5	invariant	128	P60	511513	no_diffbind_peak
Ddx5	invariant	129	P60	19954.5	stable_k27ac
Cep95	invariant	127	P60	622429	lost_k27ac
Cep95	invariant	128	P60	511580	no_diffbind_peak
Cep95	invariant	129	P60	19887.5	stable_k27ac
Smurf2	invariant	127	P60	753892	lost_k27ac
Smurf2	invariant	128	P60	643043	no_diffbind_peak
Smurf2	invariant	129	P60	111575.5	stable_k27ac
Nol11	invariant	127	P60	1022558	lost_k27ac
Nol11	invariant	128	P60	911709	no_diffbind_peak
Nol11	invariant	129	P60	380241.5	stable_k27ac
Apoh	invariant	129	P60	1534214.5	stable_k27ac
Cep112	invariant	129	P60	1616052.5	stable_k27ac
BC006965	invariant	130	P60	1721468.5	lost_k27ac
BC006965	invariant	131	P60	1906098	stable_k27ac
Cdc42ep4	invariant	130	P60	751563.5	lost_k27ac
Cdc42ep4	invariant	131	P60	936193	stable_k27ac
Cdc42ep4	invariant	132	P60	1042458	lost_k27ac
Cdc42ep4	invariant	133	P60	1099602.5	stable_k27ac
Cdc42ep4	invariant	134	P60	1115639	stable_k27ac
Cdc42ep4	invariant	135	P60	1494837.5	lost_k27ac
Cdc42ep4	invariant	136	P60	1914844	stable_k27ac
Kif19a	invariant	130	P60	261943.5	lost_k27ac
Kif19a	invariant	131	P60	77314	stable_k27ac
Kif19a	invariant	132	P60	28951	lost_k27ac
Kif19a	invariant	133	P60	86095.5	stable_k27ac
Kif19a	invariant	134	P60	102132	stable_k27ac
Kif19a	invariant	135	P60	481330.5	lost_k27ac
Kif19a	invariant	136	P60	901337	stable_k27ac
Kif19a	invariant	137	P60	1304781.5	lost_k27ac
Kif19a	invariant	138	P60	1888136	lost_k27ac
Btbd17	invariant	130	P60	292500.5	lost_k27ac
Btbd17	invariant	131	P60	107871	stable_k27ac
Btbd17	invariant	132	P60	1606	lost_k27ac
Btbd17	invariant	133	P60	55538.5	stable_k27ac
Btbd17	invariant	134	P60	71575	stable_k27ac
Btbd17	invariant	135	P60	450773.5	lost_k27ac
Btbd17	invariant	136	P60	870780	stable_k27ac
Btbd17	invariant	137	P60	1274224.5	lost_k27ac
Btbd17	invariant	138	P60	1857579	lost_k27ac
Fads6	invariant	130	P60	794218.5	lost_k27ac
Fads6	invariant	131	P60	609589	stable_k27ac
Fads6	invariant	132	P60	503324	lost_k27ac
Fads6	invariant	133	P60	446179.5	stable_k27ac
Fads6	invariant	134	P60	430143	stable_k27ac
Fads6	invariant	135	P60	50944.5	lost_k27ac
Fads6	invariant	136	P60	369062	stable_k27ac
Fads6	invariant	137	P60	772506.5	lost_k27ac
Fads6	invariant	138	P60	1355861	lost_k27ac
Fads6	invariant	139	P60	1841032.5	lost_k27ac
Hid1	invariant	130	P60	864311.5	lost_k27ac
Hid1	invariant	131	P60	679682	stable_k27ac
Hid1	invariant	132	P60	573417	lost_k27ac
Hid1	invariant	133	P60	516272.5	stable_k27ac
Hid1	invariant	134	P60	500236	stable_k27ac
Hid1	invariant	135	P60	121037.5	lost_k27ac
Hid1	invariant	136	P60	298969	stable_k27ac
Hid1	invariant	137	P60	702413.5	lost_k27ac
Hid1	invariant	138	P60	1285768	lost_k27ac
Hid1	invariant	139	P60	1770939.5	lost_k27ac
Mrpl58	invariant	130	P60	900307.5	lost_k27ac
Mrpl58	invariant	131	P60	715678	stable_k27ac
Mrpl58	invariant	132	P60	609413	lost_k27ac
Mrpl58	invariant	133	P60	552268.5	stable_k27ac
Mrpl58	invariant	134	P60	536232	stable_k27ac
Mrpl58	invariant	135	P60	157033.5	lost_k27ac
Mrpl58	invariant	136	P60	262973	stable_k27ac
Mrpl58	invariant	137	P60	666417.5	lost_k27ac
Mrpl58	invariant	138	P60	1249772	lost_k27ac
Mrpl58	invariant	139	P60	1734943.5	lost_k27ac
Atp5pd	invariant	130	P60	916517.5	lost_k27ac
Atp5pd	invariant	131	P60	731888	stable_k27ac
Atp5pd	invariant	132	P60	625623	lost_k27ac
Atp5pd	invariant	133	P60	568478.5	stable_k27ac
Atp5pd	invariant	134	P60	552442	stable_k27ac
Atp5pd	invariant	135	P60	173243.5	lost_k27ac
Atp5pd	invariant	136	P60	246763	stable_k27ac
Atp5pd	invariant	137	P60	650207.5	lost_k27ac
Atp5pd	invariant	138	P60	1233562	lost_k27ac
Atp5pd	invariant	139	P60	1718733.5	lost_k27ac
Kctd2	invariant	130	P60	916683.5	lost_k27ac
Kctd2	invariant	131	P60	732054	stable_k27ac
Kctd2	invariant	132	P60	625789	lost_k27ac
Kctd2	invariant	133	P60	568644.5	stable_k27ac
Kctd2	invariant	134	P60	552608	stable_k27ac
Kctd2	invariant	135	P60	173409.5	lost_k27ac
Kctd2	invariant	136	P60	246597	stable_k27ac
Kctd2	invariant	137	P60	650041.5	lost_k27ac
Kctd2	invariant	138	P60	1233396	lost_k27ac
Kctd2	invariant	139	P60	1718567.5	lost_k27ac
Armc7	invariant	130	P60	972222.5	lost_k27ac
Armc7	invariant	131	P60	787593	stable_k27ac
