loop_id	direction	ctcf_anchor_count	ctcf_anchor	ctcf_end_type	other_end_type	loop_type_extended
loop_17665	up_in_mutant	1	2	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer
loop_17676	down_in_mutant	1	1	Repressed_Promoter	Repressed_Promoter	Repressed_Promoter-Repressed_Promoter
loop_17711	up_in_mutant	1	2	CTCF_Site	Polycomb	Polycomb-CTCF_Site
loop_17745	down_in_mutant	1	1	Poised_Enhancer	Active_Enhancer	Active_Enhancer-Poised_Enhancer
loop_17830	down_in_mutant	1	2	Active_Enhancer	Poised_Enhancer	Active_Enhancer-Poised_Enhancer
loop_17879	down_in_mutant	1	1	Polycomb	Polycomb	Polycomb-Polycomb
loop_17903	up_in_mutant	1	1	Polycomb	Other	Polycomb-Other
loop_17935	down_in_mutant	1	1	Poised_Enhancer	Active_Enhancer	Active_Enhancer-Poised_Enhancer
loop_17997	down_in_mutant	1	2	Repressed_Promoter	Repressed_Promoter	Repressed_Promoter-Repressed_Promoter
loop_18370	up_in_mutant	1	1	Poised_Enhancer	Active_Enhancer	Active_Enhancer-Poised_Enhancer
loop_18432	up_in_mutant	1	2	Bivalent_Promoter	Poised_Enhancer	Bivalent_Promoter-Poised_Enhancer
loop_18470	up_in_mutant	1	1	Repressed_Promoter	Repressed_Promoter	Repressed_Promoter-Repressed_Promoter
loop_18532	up_in_mutant	1	1	Polycomb	Other	Polycomb-Other
loop_18578	up_in_mutant	1	2	Polycomb	Polycomb	Polycomb-Polycomb
loop_18643	down_in_mutant	1	2	Active_Promoter	Active_Promoter	Active_Promoter-Active_Promoter
loop_18880	down_in_mutant	1	1	Active_Promoter	Active_Enhancer	Active_Promoter-Active_Enhancer
loop_18884	up_in_mutant	1	2	Repressed_Promoter	Polycomb	Repressed_Promoter-Polycomb
loop_19018	down_in_mutant	1	1	Poised_Enhancer	Other	Poised_Enhancer-Other
loop_19115	up_in_mutant	1	1	CTCF_Site	Active_Promoter	Active_Promoter-CTCF_Site
loop_19159	down_in_mutant	1	1	Polycomb	Repressed_Promoter	Repressed_Promoter-Polycomb
loop_19218	down_in_mutant	1	1	CTCF_Site	Polycomb	Polycomb-CTCF_Site
loop_19260	up_in_mutant	1	2	Polycomb	Repressed_Promoter	Repressed_Promoter-Polycomb
loop_19592	up_in_mutant	1	1	Repressed_Promoter	Other	Repressed_Promoter-Other
loop_19633	down_in_mutant	1	1	Active_Promoter	Active_Promoter	Active_Promoter-Active_Promoter
loop_19657	up_in_mutant	1	2	Repressed_Promoter	Polycomb	Repressed_Promoter-Polycomb
loop_19681	up_in_mutant	1	1	Repressed_Promoter	Repressed_Promoter	Repressed_Promoter-Repressed_Promoter
loop_19692	down_in_mutant	1	1	CTCF_Site	Poised_Enhancer	Poised_Enhancer-CTCF_Site
loop_19793	up_in_mutant	1	1	CTCF_Site	Other	CTCF_Site-Other
loop_19874	up_in_mutant	1	1	Polycomb	Poised_Enhancer	Polycomb-Poised_Enhancer
loop_19906	up_in_mutant	1	1	Active_Promoter	Other	Active_Promoter-Other
loop_19920	up_in_mutant	1	1	CTCF_Site	Other	CTCF_Site-Other
loop_20007	up_in_mutant	1	1	Poised_Enhancer	Poised_Enhancer	Poised_Enhancer-Poised_Enhancer
loop_20047	up_in_mutant	1	2	Poised_Enhancer	Other	Poised_Enhancer-Other
loop_20048	up_in_mutant	1	1	Repressed_Promoter	Other	Repressed_Promoter-Other
loop_20108	up_in_mutant	1	1	Repressed_Promoter	Polycomb	Repressed_Promoter-Polycomb
loop_20130	up_in_mutant	1	2	Repressed_Promoter	Other	Repressed_Promoter-Other
loop_20179	up_in_mutant	1	1	Polycomb	Polycomb	Polycomb-Polycomb
loop_20186	up_in_mutant	1	2	Polycomb	Other	Polycomb-Other
loop_20257	up_in_mutant	1	1	Poised_Enhancer	Poised_Enhancer	Poised_Enhancer-Poised_Enhancer
loop_20289	up_in_mutant	1	2	Bivalent_Promoter	Poised_Enhancer	Bivalent_Promoter-Poised_Enhancer
loop_20293	up_in_mutant	1	2	Poised_Enhancer	Poised_Enhancer	Poised_Enhancer-Poised_Enhancer
loop_20333	up_in_mutant	1	2	CTCF_Site	Other	CTCF_Site-Other
loop_20350	up_in_mutant	1	2	Poised_Enhancer	Polycomb	Polycomb-Poised_Enhancer
loop_20357	up_in_mutant	1	2	Active_Promoter	Poised_Enhancer	Active_Promoter-Poised_Enhancer
