stripe_id	direction	body_bins	frac_A1	frac_A2	frac_B1	frac_B2	timepoint
stripe_2990	lost	6	1	0	0	0	250831
stripe_2992	unchanged	9	0.1111	0.8889	0	0	250831
stripe_2991	gained	8	0	1	0	0	250831
stripe_2993	gained	3	1	0	0	0	250831
stripe_2994	lost	5	1	0	0	0	250831
stripe_2995	unchanged	7	1	0	0	0	250831
stripe_2997	unchanged	8	1	0	0	0	250831
stripe_2996	unchanged	6	1	0	0	0	250831
stripe_2998	lost	4	1	0	0	0	250831
stripe_2999	gained	2	0	1	0	0	250831
stripe_3000	lost	4	1	0	0	0	250831
stripe_3001	lost	5	1	0	0	0	250831
stripe_3002	gained	5	0.4	0.6	0	0	250831
stripe_3003	unchanged	13	0.6154	0.3077	0.0769	0	250831
stripe_3004	lost	9	0.5556	0.4444	0	0	250831
stripe_3005	lost	6	0.3333	0.6667	0	0	250831
stripe_3006	unchanged	5	1	0	0	0	250831
stripe_3007	unchanged	4	1	0	0	0	250831
stripe_3008	gained	4	1	0	0	0	250831
stripe_3011	lost	8	1	0	0	0	250831
stripe_3009	lost	6	1	0	0	0	250831
stripe_3010	gained	3	1	0	0	0	250831
stripe_3012	gained	15	0.1333	0.6	0.2667	0	250831
stripe_3013	gained	10	0	0.9	0.1	0	250831
stripe_3014	unchanged	4	0	0	1	0	250831
stripe_3015	gained	4	1	0	0	0	250831
stripe_3016	unchanged	6	1	0	0	0	250831
stripe_3017	gained	5	1	0	0	0	250831
stripe_3018	lost	2	1	0	0	0	250831
stripe_1445	unchanged	6	1	0	0	0	250831
stripe_3019	unchanged	3	1	0	0	0	250831
stripe_3020	unchanged	4	1	0	0	0	250831
stripe_3021	gained	4	1	0	0	0	250831
stripe_3022	lost	3	1	0	0	0	250831
stripe_3023	lost	4	1	0	0	0	250831
stripe_3024	unchanged	5	0.8	0.2	0	0	250831
stripe_1447	lost	9	0.8889	0.1111	0	0	250831
stripe_3026	unchanged	4	1	0	0	0	250831
stripe_3025	gained	8	1	0	0	0	250831
stripe_3027	unchanged	5	1	0	0	0	250831
stripe_3029	unchanged	5	1	0	0	0	250831
stripe_3030	gained	6	1	0	0	0	250831
stripe_3028	gained	4	1	0	0	0	250831
stripe_3031	unchanged	17	0	0	0.6471	0.3529	250831
stripe_3032	gained	10	0	0	0.8	0.2	250831
stripe_3034	unchanged	14	0.2143	0.1429	0.6429	0	250831
stripe_3033	unchanged	5	0.6	0.4	0	0	250831
stripe_3035	unchanged	8	0.5	0.5	0	0	250831
stripe_3039	unchanged	6	0.3333	0.6667	0	0	250831
stripe_3036	lost	7	0.5714	0.4286	0	0	250831
stripe_3037	gained	7	0.5714	0.4286	0	0	250831
stripe_3038	lost	2	1	0	0	0	250831
stripe_3040	lost	5	1	0	0	0	250831
stripe_3041	unchanged	7	1	0	0	0	250831
stripe_3042	lost	6	1	0	0	0	250831
stripe_3043	unchanged	7	1	0	0	0	250831
stripe_3044	unchanged	7	1	0	0	0	250831
stripe_3046	gained	5	1	0	0	0	250831
stripe_3045	lost	13	0.3077	0.6923	0	0	250831
stripe_3047	gained	3	1	0	0	0	250831
stripe_3048	unchanged	4	1	0	0	0	250831
stripe_3049	unchanged	6	1	0	0	0	250831
stripe_3050	unchanged	5	1	0	0	0	250831
stripe_3051	gained	4	1	0	0	0	250831
stripe_3053	unchanged	5	1	0	0	0	250831
stripe_3052	unchanged	3	1	0	0	0	250831
stripe_3054	unchanged	5	1	0	0	0	250831
stripe_3055	unchanged	4	1	0	0	0	250831
stripe_3058	unchanged	6	0.3333	0.3333	0.3333	0	250831
stripe_3056	unchanged	3	0.6667	0	0.3333	0	250831
stripe_3057	lost	5	0.6	0	0.4	0	250831
stripe_3059	unchanged	3	1	0	0	0	250831
stripe_3062	unchanged	6	0.1667	0.3333	0.5	0	250831
stripe_3060	gained	4	0	0.25	0.75	0	250831
stripe_3061	gained	4	0.5	0	0.5	0	250831
stripe_3064	lost	6	1	0	0	0	250831
stripe_3063	unchanged	4	1	0	0	0	250831
stripe_3065	lost	4	1	0	0	0	250831
stripe_3066	gained	6	1	0	0	0	250831
stripe_3067	lost	5	1	0	0	0	250831
stripe_3068	unchanged	17	0.5294	0.4706	0	0	250831
stripe_3071	unchanged	16	0.5	0.5	0	0	250831
stripe_3070	unchanged	14	0.5	0.5	0	0	250831
stripe_3069	unchanged	12	0.5833	0.4167	0	0	250831
stripe_3072	unchanged	5	1	0	0	0	250831
stripe_3073	lost	4	1	0	0	0	250831
stripe_3074	gained	4	1	0	0	0	250831
stripe_3075	unchanged	8	0.5	0.5	0	0	250831
stripe_3076	unchanged	4	0	0.75	0	0.25	250831
stripe_3077	gained	7	0.7143	0.2857	0	0	250831
stripe_3078	lost	5	0.6	0.4	0	0	250831
stripe_1468	lost	6	0.3333	0.6667	0	0	250831
stripe_3079	unchanged	5	0.4	0.6	0	0	250831
stripe_3081	unchanged	5	0.8	0.2	0	0	250831
stripe_3080	unchanged	4	1	0	0	0	250831
stripe_3082	unchanged	5	1	0	0	0	250831
stripe_3083	unchanged	5	1	0	0	0	250831
stripe_3084	unchanged	8	1	0	0	0	250831
stripe_3085	unchanged	8	1	0	0	0	250831
stripe_3086	unchanged	5	0.2	0	0.8	0	250831
stripe_3087	unchanged	5	0.2	0	0.8	0	250831
stripe_3088	unchanged	9	0.3333	0	0.6667	0	250831
stripe_3089	gained	11	0	0.3636	0.0909	0.5455	250831
stripe_3091	gained	7	0	0.5714	0.1429	0.2857	250831
stripe_3092	gained	10	0	0.4	0.1	0.5	250831
stripe_3090	gained	4	0	0.5	0.25	0.25	250831
stripe_3093	unchanged	14	0	0.3571	0.2857	0.3571	250831
stripe_3094	lost	12	0	0.3333	0.3333	0.3333	250831
stripe_1478	lost	12	0.5	0	0.5	0	250831
stripe_3096	gained	7	0.8571	0	0.1429	0	250831
stripe_3095	unchanged	6	1	0	0	0	250831
stripe_3097	unchanged	3	0	0.6667	0.3333	0	250831
stripe_3098	lost	4	0	0.5	0.25	0.25	250831
stripe_3099	unchanged	5	0	0.4	0.4	0.2	250831
stripe_3100	unchanged	9	0	0	0.5556	0.4444	250831
stripe_3101	gained	8	0	0.5	0	0.5	250831
stripe_3102	gained	8	0	0.5	0	0.5	250831
stripe_3103	unchanged	11	0	0.3636	0	0.6364	250831
stripe_3105	gained	8	0	0	0.875	0.125	250831
stripe_3104	gained	6	0	0	1	0	250831
stripe_1486	gained	9	0	0.4444	0.1111	0.4444	250831
stripe_3106	gained	10	0	0.9	0.1	0	250831
stripe_3107	unchanged	13	0	0.4615	0.3077	0.2308	250831
stripe_3108	gained	6	0	1	0	0	250831
stripe_1489	unchanged	6	0	1	0	0	250831
stripe_3109	unchanged	5	0	0.6	0	0.4	250831
stripe_3110	unchanged	4	0	0.75	0	0.25	250831
stripe_3111	gained	5	0	0	0.6	0.4	250831
stripe_3112	unchanged	11	1	0	0	0	250831
stripe_3113	unchanged	8	1	0	0	0	250831
stripe_1493	gained	10	1	0	0	0	250831
stripe_3116	lost	9	1	0	0	0	250831
stripe_3117	gained	8	1	0	0	0	250831
stripe_3114	unchanged	6	1	0	0	0	250831
stripe_3115	unchanged	6	1	0	0	0	250831
stripe_3118	lost	5	1	0	0	0	250831
stripe_3119	unchanged	6	1	0	0	0	250831
stripe_3121	lost	7	1	0	0	0	250831
stripe_3120	unchanged	4	1	0	0	0	250831
stripe_3122	lost	5	1	0	0	0	250831
stripe_3123	unchanged	10	0.8	0.2	0	0	250831
stripe_3126	unchanged	11	0.8182	0.1818	0	0	250831
stripe_3124	unchanged	6	0.6667	0.3333	0	0	250831
stripe_3125	gained	5	0.6	0.4	0	0	250831
stripe_3127	lost	10	0.8	0.2	0	0	250831
stripe_3128	gained	3	0.6667	0.3333	0	0	250831
stripe_1499	gained	6	0.8333	0.1667	0	0	250831
stripe_3131	unchanged	16	0.3125	0	0.4375	0.25	250831
stripe_3129	unchanged	5	1	0	0	0	250831
stripe_3130	unchanged	3	1	0	0	0	250831
stripe_3132	unchanged	5	0.8	0.2	0	0	250831
stripe_3133	gained	7	0	0.7143	0.2857	0	250831
stripe_3134	gained	6	0	0.6667	0.3333	0	250831
stripe_3135	unchanged	4	1	0	0	0	250831
stripe_3136	unchanged	4	1	0	0	0	250831
stripe_3138	lost	8	1	0	0	0	250831
stripe_3137	unchanged	6	1	0	0	0	250831
stripe_3139	unchanged	4	0	0.25	0	0.75	250831
stripe_3140	lost	7	0	0.1429	0.2857	0.5714	250831
stripe_3141	gained	4	0	0.25	0.25	0.5	250831
stripe_1504	gained	24	0	0.4167	0.0417	0.5417	250831
stripe_3142	unchanged	4	0	1	0	0	250831
stripe_3143	lost	15	0	0.6	0.3333	0.0667	250831
stripe_1506	gained	20	0	0.7	0.25	0.05	250831
stripe_3144	unchanged	4	1	0	0	0	250831
stripe_3145	unchanged	6	0.5	0.5	0	0	250831
stripe_3146	unchanged	5	0.4	0.6	0	0	250831
stripe_3147	lost	5	0.6	0.2	0.2	0	250831
stripe_3148	unchanged	10	0.2	0.3	0.5	0	250831
stripe_3149	unchanged	5	0.6	0.4	0	0	250831
stripe_3150	unchanged	5	1	0	0	0	250831
stripe_3152	unchanged	4	1	0	0	0	250831
stripe_3153	unchanged	6	1	0	0	0	250831
stripe_3151	lost	4	1	0	0	0	250831
stripe_3154	unchanged	12	0.8333	0.1667	0	0	250831
stripe_3155	lost	6	0.8333	0.1667	0	0	250831
stripe_3157	gained	5	1	0	0	0	250831
stripe_3156	lost	4	1	0	0	0	250831
stripe_3158	unchanged	6	1	0	0	0	250831
stripe_3159	gained	5	1	0	0	0	250831
stripe_3161	lost	9	1	0	0	0	250831
stripe_3160	unchanged	3	1	0	0	0	250831
stripe_3162	unchanged	5	1	0	0	0	250831
stripe_3163	lost	3	1	0	0	0	250831
stripe_3164	lost	7	1	0	0	0	250831
stripe_3165	unchanged	7	1	0	0	0	250831
stripe_3167	gained	5	1	0	0	0	250831
stripe_3166	unchanged	4	1	0	0	0	250831
stripe_3168	unchanged	4	1	0	0	0	250831
stripe_3170	unchanged	7	1	0	0	0	250831
stripe_3169	unchanged	5	1	0	0	0	250831
stripe_3172	lost	6	1	0	0	0	250831
stripe_3171	unchanged	8	0.75	0.25	0	0	250831
stripe_3174	gained	8	0.75	0.25	0	0	250831
stripe_3173	gained	5	0.6	0.4	0	0	250831
stripe_3175	unchanged	7	0.8571	0.1429	0	0	250831
stripe_3176	lost	5	0.8	0.2	0	0	250831
stripe_3177	unchanged	7	0	0.2857	0.2857	0.4286	250831
stripe_3178	unchanged	3	0.6667	0	0.3333	0	250831
stripe_3179	unchanged	7	0.2857	0	0.4286	0.2857	250831
stripe_3181	lost	5	0	0.4	0.6	0	250831
stripe_3180	unchanged	4	0	0.5	0.5	0	250831
stripe_1519	unchanged	34	0	0.4412	0.2647	0.2941	250831
stripe_3182	unchanged	12	0	0.9167	0	0.0833	250831
stripe_3183	lost	12	0	0.75	0.25	0	250831
stripe_3184	lost	4	0	0.25	0	0.75	250831
stripe_3185	gained	10	0	0.2	0.2	0.6	250831
stripe_3186	unchanged	5	0	0.6	0	0.4	250831
stripe_3187	gained	5	0	0.4	0	0.6	250831
stripe_3188	unchanged	3	1	0	0	0	250831
stripe_3189	unchanged	4	0.5	0.5	0	0	250831
stripe_3190	lost	6	0.8333	0.1667	0	0	250831
stripe_3191	lost	5	1	0	0	0	250831
stripe_3193	gained	8	0.5	0.125	0.375	0	250831
stripe_3192	lost	4	0.75	0	0.25	0	250831
stripe_3194	unchanged	4	0.75	0.25	0	0	250831
stripe_3195	unchanged	8	0	0.5	0.125	0.375	250831
stripe_1527	gained	8	0	0.5	0.125	0.375	250831
stripe_3196	unchanged	10	0	0.4	0.1	0.5	250831
stripe_3197	gained	13	0	0.1538	0.1538	0.6923	250831
stripe_3198	unchanged	9	0.1111	0.3333	0.5556	0	250831
stripe_3199	gained	3	1	0	0	0	250831
stripe_3200	lost	4	1	0	0	0	250831
stripe_3201	unchanged	5	1	0	0	0	250831
stripe_3202	lost	12	1	0	0	0	250831
stripe_3206	gained	12	1	0	0	0	250831
stripe_3203	unchanged	5	1	0	0	0	250831
stripe_3204	unchanged	9	1	0	0	0	250831
stripe_3205	lost	3	1	0	0	0	250831
stripe_3207	unchanged	4	1	0	0	0	250831
stripe_3208	unchanged	6	0.6667	0.3333	0	0	250831
stripe_3209	unchanged	4	1	0	0	0	250831
stripe_3210	lost	4	1	0	0	0	250831
stripe_3211	gained	4	1	0	0	0	250831
stripe_3212	unchanged	12	1	0	0	0	250831
stripe_3213	lost	7	1	0	0	0	250831
stripe_3214	gained	7	1	0	0	0	250831
stripe_3215	unchanged	8	1	0	0	0	250831
stripe_3216	lost	4	1	0	0	0	250831
stripe_3218	unchanged	4	1	0	0	0	250831
stripe_3219	unchanged	5	1	0	0	0	250831
stripe_3217	gained	4	1	0	0	0	250831
stripe_3220	gained	4	1	0	0	0	250831
stripe_3222	unchanged	4	1	0	0	0	250831
stripe_3221	unchanged	5	1	0	0	0	250831
stripe_3223	unchanged	6	1	0	0	0	250831
stripe_3224	unchanged	14	0.3571	0.2143	0.4286	0	250831
stripe_3225	gained	4	1	0	0	0	250831
stripe_3226	gained	3	1	0	0	0	250831
stripe_3227	unchanged	5	1	0	0	0	250831
stripe_3228	gained	5	1	0	0	0	250831
stripe_3229	gained	5	0	0.6	0.4	0	250831
stripe_3230	gained	16	0	0	0.125	0.875	250831
stripe_3232	gained	5	1	0	0	0	250831
stripe_3231	gained	6	0.6667	0.3333	0	0	250831
stripe_3233	unchanged	6	0.6667	0.3333	0	0	250831
stripe_3234	unchanged	4	0.75	0.25	0	0	250831
stripe_3235	unchanged	12	0.5833	0	0.4167	0	250831
stripe_3238	unchanged	10	1	0	0	0	250831
stripe_3236	gained	5	1	0	0	0	250831
stripe_3237	unchanged	5	1	0	0	0	250831
stripe_3240	lost	4	1	0	0	0	250831
stripe_3239	unchanged	7	0.5714	0.4286	0	0	250831
stripe_1547	lost	9	0.3333	0.6667	0	0	250831
stripe_3241	gained	3	0.3333	0.6667	0	0	250831
stripe_3243	unchanged	5	0.4	0	0.4	0.2	250831
stripe_3242	unchanged	4	0.5	0	0.5	0	250831
stripe_1549	gained	10	0	0.2	0.6	0.2	250831
stripe_3244	unchanged	14	0.1429	0.5	0.3571	0	250831
stripe_3245	gained	5	0	0.8	0.2	0	250831
stripe_1552	gained	8	0	0.875	0.125	0	250831
stripe_1553	gained	33	0	0.2121	0.2121	0.5758	250831
stripe_1554	gained	12	0	0.4167	0.5833	0	250831
stripe_3246	lost	3	0.6667	0.3333	0	0	250831
stripe_3247	unchanged	4	1	0	0	0	250831
stripe_3248	unchanged	7	1	0	0	0	250831
stripe_3249	unchanged	4	1	0	0	0	250831
stripe_3251	unchanged	7	1	0	0	0	250831
stripe_3253	gained	5	1	0	0	0	250831
stripe_3252	unchanged	7	1	0	0	0	250831
stripe_3254	lost	5	1	0	0	0	250831
stripe_3255	unchanged	6	1	0	0	0	250831
stripe_3256	unchanged	4	1	0	0	0	250831
stripe_3257	gained	3	1	0	0	0	250831
stripe_3260	unchanged	13	0.5385	0.4615	0	0	250831
stripe_3258	lost	5	0.6	0.4	0	0	250831
stripe_3259	unchanged	8	0.625	0.375	0	0	250831
stripe_3261	gained	4	1	0	0	0	250831
stripe_3264	unchanged	9	1	0	0	0	250831
stripe_3262	lost	6	1	0	0	0	250831
stripe_3263	gained	3	1	0	0	0	250831
stripe_3265	unchanged	7	1	0	0	0	250831
stripe_3266	lost	4	1	0	0	0	250831
stripe_3267	lost	7	1	0	0	0	250831
stripe_3268	lost	5	1	0	0	0	250831
stripe_3269	unchanged	5	1	0	0	0	250831
stripe_3270	unchanged	4	0.25	0.75	0	0	250831
stripe_3271	gained	4	0	0.75	0	0.25	250831
stripe_3272	lost	3	0	0.6667	0	0.3333	250831
stripe_3273	gained	3	0	1	0	0	250831
stripe_3274	unchanged	4	1	0	0	0	250831
stripe_3275	gained	3	1	0	0	0	250831
stripe_3276	unchanged	5	1	0	0	0	250831
stripe_3277	unchanged	10	0.7	0.3	0	0	250831
stripe_3278	lost	7	0.7143	0.2857	0	0	250831
stripe_1565	gained	7	1	0	0	0	250831
stripe_3279	gained	6	1	0	0	0	250831
stripe_3280	gained	4	1	0	0	0	250831
stripe_3281	unchanged	4	1	0	0	0	250831
stripe_3282	gained	4	1	0	0	0	250831
stripe_3283	lost	8	0	0	0.625	0.375	250831
stripe_3284	gained	8	0.25	0.375	0.25	0.125	250831
stripe_3285	unchanged	5	0	0.6	0.2	0.2	250831
stripe_3286	unchanged	7	0.8571	0	0.1429	0	250831
stripe_3287	unchanged	4	1	0	0	0	250831
stripe_3288	gained	4	1	0	0	0	250831
stripe_3289	unchanged	3	1	0	0	0	250831
stripe_3290	unchanged	8	1	0	0	0	250831
stripe_3291	unchanged	4	1	0	0	0	250831
stripe_3292	unchanged	6	0.6667	0.3333	0	0	250831
stripe_3293	unchanged	4	0.5	0.5	0	0	250831
stripe_3294	gained	5	0	1	0	0	250831
stripe_3295	gained	4	0	1	0	0	250831
stripe_3297	unchanged	6	0.1667	0.8333	0	0	250831
stripe_3296	unchanged	7	0.5714	0.4286	0	0	250831
stripe_3298	unchanged	4	1	0	0	0	250831
stripe_3299	unchanged	10	0.1	0.3	0	0.6	250831
stripe_1571	gained	9	0	0.3333	0	0.6667	250831
stripe_1572	gained	8	0	0.75	0.25	0	250831
stripe_3301	unchanged	8	0	0.75	0.25	0	250831
stripe_3300	unchanged	6	0	0.6667	0.3333	0	250831
stripe_3302	unchanged	5	0	0.8	0	0.2	250831
stripe_3303	unchanged	5	0.8	0.2	0	0	250831
stripe_3304	gained	3	0.6667	0.3333	0	0	250831
stripe_3305	lost	5	0.8	0.2	0	0	250831
stripe_3306	unchanged	4	1	0	0	0	250831
stripe_3307	lost	4	1	0	0	0	250831
stripe_3308	gained	4	1	0	0	0	250831
stripe_3309	gained	4	0.5	0	0.5	0	250831
stripe_3310	lost	5	0	0.8	0	0.2	250831
stripe_3312	lost	4	0	0.5	0.5	0	250831
stripe_3311	lost	5	0.4	0.2	0.4	0	250831
stripe_3313	unchanged	6	0	0.6667	0.1667	0.1667	250831
stripe_1576	gained	12	0	0.5	0.0833	0.4167	250831
stripe_3314	unchanged	4	0.5	0.5	0	0	250831
stripe_3315	unchanged	3	0.6667	0.3333	0	0	250831
stripe_3316	gained	12	0	0.5	0.25	0.25	250831
stripe_1580	gained	9	0	0.1111	0.2222	0.6667	250831
stripe_3317	lost	7	0.2857	0.1429	0.2857	0.2857	250831
stripe_3318	unchanged	3	0.6667	0	0	0.3333	250831
stripe_3319	unchanged	4	0.75	0	0	0.25	250831
stripe_3320	lost	5	1	0	0	0	250831
stripe_3321	unchanged	4	0.75	0.25	0	0	250831
stripe_3322	unchanged	5	0	0.6	0	0.4	250831
stripe_3323	lost	4	0.5	0.5	0	0	250831
stripe_3324	lost	3	1	0	0	0	250831
stripe_3325	unchanged	5	1	0	0	0	250831
stripe_3326	gained	4	0.25	0.75	0	0	250831
stripe_3327	unchanged	4	0.25	0.75	0	0	250831
stripe_3328	gained	4	1	0	0	0	250831
stripe_3329	lost	5	1	0	0	0	250831
stripe_3330	lost	7	0.7143	0.2857	0	0	250831
stripe_3331	unchanged	4	0.75	0.25	0	0	250831
stripe_3332	unchanged	4	0.5	0.5	0	0	250831
stripe_3333	unchanged	6	0.6667	0.3333	0	0	250831
stripe_3334	lost	4	1	0	0	0	250831
stripe_3335	unchanged	5	0.4	0.6	0	0	250831
stripe_3336	unchanged	6	0.3333	0.6667	0	0	250831
stripe_3338	unchanged	19	0.1579	0.0526	0.7895	0	250831
stripe_3337	unchanged	15	0	0	1	0	250831
stripe_3339	unchanged	9	1	0	0	0	250831
stripe_3340	lost	8	1	0	0	0	250831
stripe_3341	unchanged	5	1	0	0	0	250831
stripe_3342	lost	3	1	0	0	0	250831
stripe_3343	lost	4	0	0	0	1	250831
stripe_3344	unchanged	7	0	0	0.7143	0.2857	250831
stripe_1586	lost	5	0	0.2	0.4	0.4	250831
stripe_3345	gained	3	0	0.3333	0.3333	0.3333	250831
stripe_3346	lost	3	0.6667	0	0	0.3333	250831
stripe_3347	gained	3	0.6667	0	0	0.3333	250831
stripe_3348	lost	4	1	0	0	0	250831
stripe_3349	lost	3	1	0	0	0	250831
stripe_3350	gained	3	1	0	0	0	250831
stripe_3351	lost	3	1	0	0	0	250831
stripe_3352	unchanged	4	1	0	0	0	250831
stripe_3353	unchanged	4	1	0	0	0	250831
stripe_3357	gained	7	1	0	0	0	250831
stripe_3354	unchanged	6	1	0	0	0	250831
stripe_3355	gained	5	1	0	0	0	250831
stripe_3356	lost	5	1	0	0	0	250831
stripe_3358	lost	2	1	0	0	0	250831
stripe_3359	unchanged	4	0.25	0	0	0.75	250831
stripe_3360	unchanged	5	0.8	0	0	0.2	250831
stripe_3362	lost	6	0.8333	0	0	0.1667	250831
stripe_3363	unchanged	8	0.875	0	0	0.125	250831
stripe_3361	unchanged	4	1	0	0	0	250831
stripe_3365	unchanged	4	0.5	0.5	0	0	250831
stripe_3364	unchanged	3	0	1	0	0	250831
stripe_3366	unchanged	4	0	1	0	0	250831
stripe_3367	unchanged	18	0	0.2778	0.7222	0	250831
stripe_3369	unchanged	6	0	0.6667	0.3333	0	250831
stripe_3368	gained	4	0	1	0	0	250831
stripe_3370	unchanged	6	0.6667	0	0.1667	0.1667	250831
stripe_1595	gained	10	0	0.3	0.2	0.5	250831
stripe_3371	unchanged	3	0	0	0	1	250831
stripe_3372	unchanged	9	0.3333	0	0.4444	0.2222	250831
stripe_3373	unchanged	5	0.6	0	0.4	0	250831
stripe_3374	unchanged	5	1	0	0	0	250831
stripe_3375	unchanged	5	1	0	0	0	250831
stripe_3376	gained	4	1	0	0	0	250831
stripe_3378	gained	5	1	0	0	0	250831
stripe_3377	gained	3	1	0	0	0	250831
stripe_3379	unchanged	4	1	0	0	0	250831
stripe_1603	gained	7	0.4286	0.5714	0	0	250831
stripe_3380	unchanged	5	0.6	0.4	0	0	250831
stripe_3381	unchanged	6	0.3333	0.6667	0	0	250831
stripe_3382	unchanged	7	0.1429	0.8571	0	0	250831
stripe_3385	unchanged	8	0.625	0.375	0	0	250831
stripe_3383	unchanged	4	1	0	0	0	250831
stripe_3384	unchanged	4	1	0	0	0	250831
stripe_3386	unchanged	7	0.5714	0.4286	0	0	250831
stripe_3388	unchanged	6	0.6667	0.3333	0	0	250831
stripe_3387	unchanged	4	0.75	0.25	0	0	250831
stripe_3389	unchanged	5	0.2	0.2	0.6	0	250831
stripe_3390	unchanged	6	0.1667	0.1667	0.6667	0	250831
stripe_3391	gained	10	0	0.1	0.4	0.5	250831
stripe_1611	unchanged	19	0	0.4737	0.4737	0.0526	250831
stripe_3392	gained	3	0	0.3333	0.6667	0	250831
stripe_3393	unchanged	12	0	0.75	0.25	0	250831
stripe_3394	gained	7	0	0.7143	0.2857	0	250831
stripe_3395	unchanged	3	0.6667	0.3333	0	0	250831
stripe_3396	unchanged	7	0.1429	0.8571	0	0	250831
stripe_3397	unchanged	8	0.25	0.75	0	0	250831
stripe_3398	unchanged	8	0.375	0.25	0.375	0	250831
stripe_1616	lost	11	0.5455	0.1818	0.2727	0	250831
stripe_3399	unchanged	9	0.4444	0.2222	0.3333	0	250831
stripe_3400	lost	8	0.375	0.625	0	0	250831
stripe_3401	lost	5	0.6	0.4	0	0	250831
stripe_3402	unchanged	16	0	0.0625	0.625	0.3125	250831
stripe_1621	unchanged	17	0.2353	0.1176	0.4706	0.1765	250831
stripe_3404	unchanged	5	0.8	0	0.2	0	250831
stripe_3405	unchanged	7	0.5714	0.2857	0.1429	0	250831
stripe_3403	unchanged	3	1	0	0	0	250831
stripe_3406	unchanged	5	0.4	0.6	0	0	250831
stripe_3408	unchanged	5	0.4	0.6	0	0	250831
stripe_3407	unchanged	3	0.6667	0.3333	0	0	250831
stripe_3409	unchanged	4	1	0	0	0	250831
stripe_3410	unchanged	6	1	0	0	0	250831
stripe_3411	unchanged	3	1	0	0	0	250831
stripe_3412	lost	3	1	0	0	0	250831
stripe_3413	unchanged	6	1	0	0	0	250831
stripe_3414	unchanged	5	0.8	0.2	0	0	250831
stripe_3415	unchanged	4	0.75	0.25	0	0	250831
stripe_3416	unchanged	6	0.5	0.5	0	0	250831
stripe_3417	unchanged	4	0.75	0.25	0	0	250831
stripe_3419	unchanged	5	0.6	0.4	0	0	250831
stripe_3420	unchanged	6	0.5	0.5	0	0	250831
stripe_3418	lost	4	0.25	0.75	0	0	250831
stripe_3421	unchanged	10	0.3	0.7	0	0	250831
stripe_3422	gained	5	0.2	0.8	0	0	250831
stripe_3423	gained	4	0.75	0.25	0	0	250831
stripe_3424	unchanged	3	1	0	0	0	250831
stripe_3425	unchanged	4	1	0	0	0	250831
stripe_3426	lost	5	1	0	0	0	250831
stripe_3427	gained	3	0	0.6667	0.3333	0	250831
stripe_3428	lost	13	0	0	0.6154	0.3846	250831
stripe_3429	lost	9	0	0	0.8889	0.1111	250831
stripe_3430	unchanged	4	0	1	0	0	250831
stripe_3431	unchanged	6	0.6667	0.3333	0	0	250831
stripe_3432	unchanged	7	0.5714	0.2857	0	0.1429	250831
stripe_3433	unchanged	4	0.5	0.5	0	0	250831
stripe_3434	unchanged	13	0.0769	0.1538	0.2308	0.5385	250831
stripe_3435	unchanged	7	0	0.8571	0.1429	0	250831
stripe_3436	unchanged	4	1	0	0	0	250831
stripe_3437	gained	6	1	0	0	0	250831
stripe_3438	gained	3	1	0	0	0	250831
stripe_3439	gained	5	1	0	0	0	250831
stripe_3441	lost	4	1	0	0	0	250831
stripe_3440	lost	3	1	0	0	0	250831
stripe_3442	unchanged	3	0.3333	0.6667	0	0	250831
stripe_3443	gained	12	0	0.25	0.1667	0.5833	250831
stripe_3444	gained	11	0	0.3636	0.0909	0.5455	250831
stripe_3445	gained	6	0	0.8333	0.1667	0	250831
stripe_3446	gained	7	0.4286	0	0.5714	0	250831
stripe_3447	lost	5	0.2	0	0.8	0	250831
stripe_3448	unchanged	3	1	0	0	0	250831
stripe_3450	gained	5	0.8	0.2	0	0	250831
stripe_3449	unchanged	5	0.6	0.4	0	0	250831
stripe_3452	unchanged	4	1	0	0	0	250831
stripe_3451	lost	4	1	0	0	0	250831
stripe_3454	unchanged	5	1	0	0	0	250831
stripe_3453	gained	4	1	0	0	0	250831
stripe_3455	gained	3	1	0	0	0	250831
stripe_3456	unchanged	5	1	0	0	0	250831
stripe_3457	unchanged	4	1	0	0	0	250831
stripe_3458	gained	3	1	0	0	0	250831
stripe_3459	unchanged	4	1	0	0	0	250831
stripe_3461	gained	5	1	0	0	0	250831
stripe_3460	unchanged	6	1	0	0	0	250831
stripe_3462	unchanged	6	1	0	0	0	250831
stripe_3463	gained	3	1	0	0	0	250831
stripe_3464	unchanged	4	1	0	0	0	250831
stripe_3465	gained	4	0	0	1	0	250831
stripe_3466	gained	5	0	0	1	0	250831
stripe_3467	unchanged	4	0.25	0.5	0	0.25	250831
stripe_3468	gained	4	0.75	0.25	0	0	250831
stripe_3469	gained	6	0.3333	0.1667	0.3333	0.1667	250831
stripe_3470	gained	4	0.5	0.25	0	0.25	250831
stripe_3471	unchanged	5	0.4	0.6	0	0	250831
stripe_3472	lost	6	1	0	0	0	250831
stripe_3473	gained	3	1	0	0	0	250831
stripe_3474	gained	7	1	0	0	0	250831
stripe_3476	unchanged	5	1	0	0	0	250831
stripe_3475	gained	4	1	0	0	0	250831
stripe_3477	unchanged	4	1	0	0	0	250831
stripe_3478	unchanged	6	0.8333	0.1667	0	0	250831
stripe_3479	unchanged	10	0.4	0.6	0	0	250831
stripe_3480	lost	4	1	0	0	0	250831
stripe_3484	lost	9	1	0	0	0	250831
